	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
22	MH p13	II_89_0019	Urphar, Urphar	9.5706, 49.74798	kümmerla	kümaola	3	kümmerla	kümmerola	1	Kümmerle	Kümmerle	0
23	MH p6/1, MH p6/2	II_89_0025	Uissigheim, Uissigheim	9.57194, 49.67957	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
24	MH g2	II_88_0023	Lindelbach, Lindelbach	9.58346, 49.75732	kümårla	kümmrla	1	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
25	MH x5	II_90_0013	Gissigheim, Gissigheim	9.58726, 49.59451	kümerle	kümmerle	1	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
26	MH x1	II_90_0010	Eiersheim, Eiersheim	9.58787, 49.65953	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
27	MH x6	II_90_0012	Königheim, Königheim	9.59419, 49.61802	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
28	MH p8	II_89_0026	Gamburg, Gamburg	9.59986, 49.69382	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
29	MH p12	II_89_0020	Dietenhan, Dietenhan	9.6066, 49.74297	kümmerla	kümmerla	0	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
30	MH p10	II_89_0028	Höhefeld, Höhefeld	9.60905, 49.71271	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
31	MH x9	II_90_0011	Dienstadt, Dienstadt	9.61232, 49.63373	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
32	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	kümmerlä	kümmerle	1	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
33	MH g1	II_88_0024	Dertingen über Wertheim a.M., Dertingen	9.61957, 49.7665	kümmerla	kümmarlă	2	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
34	MH p11a/1, MH p11a/2	II_89_0021	Kembach, Kembach	9.62461, 49.74217	kümmerla	kümmerla	0	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
35	MH x2	II_90_0017, II_90_0020, II_90_0018, II_90_0019	Hochhausen, Hochhausen	9.63526, 49.6621	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
36	MH x4	II_90_0014	Dittwar, Dittwar	9.63593, 49.58974	kümmerling	kummerling	1	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
37	MH F8	II_91_0015	Heckfeld, Heckfeld	9.63713, 49.55077	kümmerle	kümmerla	1	kümmerle	kümmerla	1	Kümmerle	Kümmerle	0
38	MH p7	II_89_0031, II_89_0030, II_89_0032	Werbach, Werbach	9.63871, 49.67029	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
39	MH x3	II_90_0016	Impfingen, Impfingen	9.65946, 49.64719	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
40	MH x8	II_90_0015	Tauberbischofsheim, Tauberbischofsheim	9.66553, 49.62352	kümmerling	gümerling	2	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
41	MH y4	II_90_0021	Dittigheim, Dittigheim	9.67647, 49.61035	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
42	MH G1	II_91_0016	Oberlauda, Oberlauda	9.67912, 49.56608	kümmerling	kümmerling	0	kümmerling	kümmerling	0	Kümmerle	Kümmerle	0
43	MH q3	II_89_0035	Werbachhausen, Werbachhausen	9.67954, 49.67946	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
44	MH y5	II_90_0022	Distelhausen, Distelhausen	9.69353, 49.59735	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
45	MH q2	II_89_0034	Wenkheim, Wenkheim	9.70149, 49.70022	kümerli	kümmerle	2	kümmerli	kümmerle	1	Kümmerle	Kümmerle	0
46	MH G2	II_91_0017	Lauda, Lauda	9.70203, 49.5702	kümmerli	kümmerling	2	kümmerli	kümmerling	2	Kümmerle	Kümmerle	0
47	MH G3	II_91_0026	Gerlachsheim, Gerlachsheim	9.71775, 49.57998	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
48	MH G4	II_91_0025	Marbach, Marbach	9.7264, 49.56581	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
49	MH y1	II_89_0036	Großrinderfeld, Grossrinderfeld	9.73405, 49.66558	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
50	MH y3	II_90_0024	Grünsfeldhausen, Grünsfeldhausen	9.74055, 49.62456	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
51	MH y6	II_90_0023	Grünsfeld, Grünsfeld	9.74656, 49.6066	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
52	MH y2	II_90_0025	Paimar, Paimar	9.75368, 49.6402	kümmerli	kümmerle	1	kümmerli	kümmerle	1	Kümmerle	Kümmerle	0
53	MH G5	II_91_0027	Kützbrunn, Kützbrunn	9.76136, 49.58159	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
54	MH y8	II_90_0026	Krensheim, Krensheim	9.78002, 49.63781	kümmerla	kümmerla	0	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
55	MH q4	II_89_0040	Gerchsheim, Gerchsheim	9.78301, 49.70681	kümerle	kümerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
56	MH y10	II_89_0042	Ilmspan, Ilmspan	9.79016, 49.66609	kümmerli	kümmerli	0	kümmerli	kümmerli	0	Kümmerle	Kümmerle	0
57	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	kümmerli , kümmerle	kümmerla	1	kümmerli, kümmerle	kümmerla	1	Kümmerle	Kümmerle	0
58	MH q5	II_89_0041	Schönfeld, Schönfeld	9.80069, 49.67702	kümmerle	kümmeli	2	kümmerle	kümmerli	1	Kümmerle	Kümmerle	0
59	MH y7	II_90_0131	Vilchband, Vilchband	9.82424, 49.58989	kümmerle	kümmerle	0	kümmerle	kümmerle	0	Kümmerle	Kümmerle	0
60	MH y9	II_90_0027	Poppenhausen, Poppenhausen	9.82622, 49.63065	kümmerla	kümmerla	0	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
61	MH ya2	II_90_0028	Unterwittighausen, Unterwittighausen	9.83878, 49.61344	kümmerla	kümmerla	0	kümmerla	kümmerla	0	Kümmerle	Kümmerle	0
62	MH ya1/1, MH ya1/2	II_90_0030	Oberwittighausen, Oberwittighausen	9.85164, 49.62585	kümmerla, kümmerle	kümmerla	0	kümmerla, kümmerle	kümmerla	0	Kümmerle	Kümmerle	0
63	na	II_90_0003	Wettersdorf	9.38743, 49.63075	na	kümmerle	999	na	kümmerle	999	na	Kümmerle	999
64	na	II_88_0005	Boxtal	9.40146, 49.76416	na	kümmerle	999	na	kümmerle	999	na	Kümmerle	999
65	na	II_89_0006	Wessental	9.41215, 49.73004	na	kümerli	999	na	kümmerli	999	na	Kümmerle	999
66	na	II_92_0007	Osterburken	9.42838, 49.4308	na	kümmerle	999	na	kümmerle	999	na	Kümmerle	999
67	na	II_91_0007	Gerichtstetten	9.5049, 49.53499	na	gümmerla	999	na	kümmerla	999	na	Kümmerle	999
68	na	II_89_0037	Steinbach	9.72212, 49.71075	na	kümmerli	999	na	kümmerli	999	na	Kümmerle	999
69	na	II_91_0028, II_91_0029	Messelhausen	9.7887, 49.5756	na	kümmerli, kümmerle	999	na	kümmerli, kümmerle	999	na	Kümmerle	999
