	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	MH R2	na	Heidelberg-Kirchheim	8.66773, 49.37837	gu	na	999	gu	na	999	Gu	na	999
1	na	II_60_0047	Ochsenbach	8.73932, 49.33778	na	gu	999	na	gu	999	na	Gu	999
