	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1360	KST M10/2	III_6_0109	Rastatt, Rastatt	8.20142, 48.8573	gugumer	gugummer	1	gugummer	gugummer	0	Gugummer	Gugummer	0
1361	TUTT x4	III_14_0079	Lenzkirch und Kappel, Lenzkirch	8.20144, 47.8687	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1362	TUTT b3	III_12_0161	Schonach, Schonach	8.20179, 48.14296	gugommere	gugummere	1	gugommere	gugummere	1	Gugummer	Gugummer	0
1363	TÜB q1	ungeodnet	Seebach, Seebach	8.20278, 48.57466	gugummer	gugummer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1364	TUTT b8	III_12_0167, III_12_0166, III_12_0168	Schönwald, Schönwald	8.20401, 48.10371	gugumere	gugummere, gugúmmere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1365	TUTT i6	III_13_0091, III_13_0092	Furtwangen (und Furtwangen-Katzensteig), Furtwangen	8.20648, 48.05227	gugummere	gugummer, gugummere	0	gugummere	gugummer, gugummere	0	Gugummer	Gugummer	0
1366	TÜB x7	III_10_0146	Bad Peterstal, Bad Peterstal	8.20916, 48.43032	gugummere, gugumer	gugummer	1	gugummere	gugummer	1	Gugummer	Gugummer	0
1367	TUTT E5	III_14_0178	Staufen, Staufen	8.21221, 47.75633	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1368	TUTT x2	na	Neustadt	8.21309, 47.91261	gugumere	na	999	gugummere	na	999	Gugummer	na	999
1369	KST E7	III_5_0130	Elchesheim, Elchesheim	8.2136, 48.93047	gugummer	gugummer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1370	TUTT M14	III_15_0124	Nöggenschwiel, Nöggenschwiel	8.21364, 47.69246	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1371	TUTT T7	III_16_0153, III_16_0151, III_16_0152, III_16_0148, III_16_0149, III_16_0150	Waldshut, Waldshut	8.21445, 47.6237	gugummere	gugummer, gugummere, gugumere, gugumme	0	gugummere	gugummer, gugummere	0	Gugummer	Gugummer	0
1372	TÜB M4	III_11_0079, III_11_0147	Oberwolfach, Oberwolfach, Oberwolfach-Walke	8.21698, 48.3174	gugummer	gugummer, gugumere	0	gugummer	gugummer, gugummere	0	Gugummer	Gugummer	0
1373	KST M9	III_6_0108	Niederbühl, Niederbühl	8.21769, 48.84547	gugummr	gugummer	1	gugummer	gugummer	0	Gugummer	Gugummer	0
1374	TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	gugummer	gugummere	1	gugummer	gugummere	1	Gugummer	Gugummer	0
1375	TUTT T2	III_16_0160	Indlekofen, Indlekofen	8.22113, 47.65889	gugumerä	gugummere	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1376	KST T9	III_7_0127, III_7_0126	Haueneberstein, Haueneberstein	8.22194, 48.80626	gugummer	gugumere	2	gugummer	gugummere	1	Gugummer	Gugummer	0
1377	TUTT M4	III_15_0122	Brenden, Brenden	8.22606, 47.72946	gugumere	gugumere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1378	KST T8	na	Baden-Baden/Balg	8.22708, 48.78962	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1379	TÜB T4	III_12_0067, III_12_0068	Niederwasser, Niederwasser	8.22818, 48.18982	gugumere	gugummere, gugumere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1380	TÜB T2	III_12_0072, III_12_0073	Reichenbach, Reichenbach	8.22958, 48.21343	gugomer	gugommer, gugumere	1	gugommer	gugummere, gugommer	0	Gugummer	Gugummer	0
1381	TÜB T1	III_12_0065, III_12_0066	Hornberg, Hornberg	8.23036, 48.21193	gugummere	gugummere, gugůmmer	0	gugummere	gugummer, gugummere	0	Gugummer	Gugummer	0
1382	TUTT b4	III_12_0164	Triberg, Triberg	8.2316, 48.13032	gugumr	gugumr	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1383	KST M3	III_6_0099, III_6_0098	Ötigheim, Oetigheim	8.23212, 48.89333	gugumer	gugumer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1384	TUTT i7	III_13_0090	Schönenbach, Schönenbach	8.23618, 48.04705	guggummere	gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1385	KST E9	III_5_0131	Au am Rhein, Au am Rhein	8.23933, 48.95136	gugummer	gugummer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1386	TÜB x9	III_10_0142	Bad Griesbach, Bad Griesbach	8.23935, 48.45251	gugummer	gugummer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1387	TUTT T1	III_16_0161	Weilheim, Weilheim	8.24051, 47.65862	gugumerä	gugummere	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1388	TUTT M13	III_15_0128	Dietlingen, Dietlingen	8.24371, 47.67342	gugumera	gugummere	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1389	TÜB M8	III_11_0154	Kirnbach, Kirnbach	8.24598, 48.26194	guckgommere	guckummere	2	gugommere	gugummere	1	Gugummer	Gugummer	0
