	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
59	TUTT M2	na	Höchenschwand	8.16491, 47.73427	gurcke	na	999	gurke	na	999	Gurke	na	999
60	KST S12	na	Sinzheim bei Winden	8.16564, 48.76405	gurk	na	999	gurk	na	999	Gurke	na	999
61	TUTT M1	na	Attlisberg	8.16607, 47.72173	gurcke	na	999	gurke	na	999	Gurke	na	999
62	TÜB M6	na	Hausach	8.17189, 48.28424	gurge	na	999	gurke	na	999	Gurke	na	999
63	TUTT T6	na	Dogern	8.17239, 47.60884	gurka	na	999	gurke	na	999	Gurke	na	999
64	TUTT x3	na	Saig	8.17667, 47.89199	gurke	na	999	gurke	na	999	Gurke	na	999
65	TUTT T5	na	Eschbach	8.18086, 47.6336	gurke	na	999	gurke	na	999	Gurke	na	999
66	KST T13	na	Sinzheim-Vormberg-Ebenung	8.18209, 48.7552	gurke	na	999	gurke	na	999	Gurke	na	999
67	TUTT M3	na	Amrigschwand	8.1855, 47.71974	gurcke	na	999	gurke	na	999	Gurke	na	999
68	KST M1	III_6_0097	Steinmauern, Steinmauern	8.19956, 48.90045	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
69	KST M10/1	na	Rastatt	8.20142, 48.8573	gurke	na	999	gurke	na	999	Gurke	na	999
70	TÜB E2	III_11_0080	Seebach, Seebach	8.20278, 48.57466	gurk	gurke	1	gurk	gurke	1	Gurke	Gurke	0
71	KST E8	III_5_0129	Illingen, Illingen	8.20923, 48.9349	gurig	gurik	1	gurik	gurik	0	Gurke	Gurke	0
72	TÜB M7	III_12_0174	Gutach, Gutach	8.21021, 48.25051	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
73	TÜB E4	na	Oberwolfach	8.21698, 48.3174	gurke	na	999	gurke	na	999	Gurke	na	999
74	KST M9	III_6_0108	Niederbühl, Niederbühl	8.21769, 48.84547	gurk	gurke	1	gurk	gurke	1	Gurke	Gurke	0
75	TÜB M3/2	na	Wolfach	8.22076, 48.30289	gork	na	999	gork	na	999	Gurke	na	999
76	TUTT q8	III_13_0161	Rudenberg, Rudenberg	8.23807, 47.9196	gurge	gurge	0	gurke	gurke	0	Gurke	Gurke	0
77	KST E9	na	Au am Rhein	8.23933, 48.95136	gurg	na	999	gurk	na	999	Gurke	na	999
78	TUTT q9	na	Schwärzenbach	8.23987, 47.948	gurke	na	999	gurke	na	999	Gurke	na	999
79	KST T14/2, KST T14/3, KST T14/1, KST T14/4	na	Baden-Baden, Baden-Baden-West, Baden-Baden	8.24094, 48.76273	gurg , gurk	na	999	gurk	na	999	Gurke	na	999
80	TUTT q2	III_13_0157	Schollach, Schollach	8.24463, 47.98628	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
81	TÜB b1	na	Gerolsau	8.24536, 48.73474	gurke	na	999	gurke	na	999	Gurke	na	999
82	TÜB M2	na	Langenbach	8.25164, 48.3205	gurke	na	999	gurke	na	999	Gurke	na	999
83	KST M2	na	Bietigheim	8.25343, 48.91099	guk , guerk	na	999	gurk	na	999	Gurke	na	999
84	TUTT i3	III_13_0089	Urach, Urach	8.25368, 48.00477	gurke	gurge, gurke	0	gurke	gurke	0	Gurke	Gurke	0
85	KST E6	na	Würmersheim	8.25452, 48.94056	gurke	na	999	gurke	na	999	Gurke	na	999
86	TUTT i1	na	Rohrbach	8.25784, 48.07437	gurge	na	999	gurke	na	999	Gurke	na	999
87	TUTT b5	na	Nussbach	8.25836, 48.13097	gurge	na	999	gurke	na	999	Gurke	na	999
88	TÜB b2/1	na	Lichtent(h)al	8.2614, 48.74458	gurg	na	999	gurk	na	999	Gurke	na	999
89	KST E2	na	Neuburgweier	8.26776, 48.96981	guerg	na	999	gurk	na	999	Gurke	na	999
90	TÜB i2	na	Forbach-Hundsbach	8.27064, 48.62026	gurk	na	999	gurk	na	999	Gurke	na	999
91	TUTT T9	na	Tiengen	8.28181, 47.63443	gurkhe	na	999	gurkche	na	999	Gurke	na	999
92	KST M7	III_6_0106	Bischweier, Bischweier	8.28478, 48.83768	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
93	KST E4	III_5_0137, III_5_0136, III_5_0138	Mörsch, Mörsch	8.28883, 48.96003	gurk	gürk, gurk	0	gurk	gürk, gurk	0	Gurke	Gurke	0
94	TÜB M1	III_11_0149	Sankt Roman, St. Roman	8.2924, 48.33187	gurk	gurke	1	gurk	gurke	1	Gurke	Gurke	0
95	TUTT T14	na	Kadelburg	8.29552, 47.60851	gurke	na	999	gurke	na	999	Gurke	na	999
96	TUTT x6	na	Gündelwangen	8.29672, 47.84246	gurka	na	999	gurke	na	999	Gurke	na	999
97	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	gurk	gurg, gurk, gurke	0	gurk	gurk, gurke	0	Gurke	Gurke	0
98	KST T3	na	(Bad) Rotenfels (Ortsteil von Gaggenau)	8.30895, 48.81087	gurg	na	999	gurk	na	999	Gurke	na	999
99	KST M6	na	Oberweier	8.31051, 48.84847	gurke	na	999	gurke	na	999	Gurke	na	999
100	KST T5	na	Selbach	8.31271, 48.78121	gurje	na	999	gurie	na	999	Gurke	na	999
101	KST E3	na	Forchheim	8.31683, 48.97425	gork	na	999	gork	na	999	Gurke	na	999
102	TUTT q3	III_13_0158	Hammereisenbach, Hammereisenbach	8.31732, 47.99481	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
103	TUTT b7	na	Oberkirnach	8.31901, 48.09369	gurge	na	999	gurke	na	999	Gurke	na	999
104	KST T4	na	Gaggenau/Murg	8.32147, 48.801	gurge	na	999	gurke	na	999	Gurke	na	999
105	TÜB x5, TÜB x6	III_10_0145	Bad Rippoldsau, Bad Rippoldsau	8.32852, 48.42806	gurk , gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
106	KST M5	III_6_0103	Waldprechtsweier, Waldprechtsweier	8.33173, 48.8612	gurje	gurik	2	gurie	gurik	1	Gurke	Gurke	0
107	KST N1	III_6_0100, III_6_0102, III_6_0101	Malsch, Malsch	8.3345, 48.88047	gurje	gurk	2	gurie	gurk	2	Gurke	Gurke	0
108	TÜB N2	na	Schiltach	8.34259, 48.29033	gurg	na	999	gurk	na	999	Gurke	na	999
109	KST U3	na	Hörden	8.34313, 48.78046	gurk	na	999	gurk	na	999	Gurke	na	999
110	TÜB c1	III_25_0006	Obertsrot und Hilpertsau, Obertsrot	8.34633, 48.74303	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
111	TUTT y3	na	Seppenhofen	8.34864, 47.8748	gorge	na	999	gorke	na	999	Gurke	na	999
112	TÜB k1	III_26_0001	Raumünzach, Raumänzach	8.34869, 48.63918	gurk	gurge	2	gurk	gurke	1	Gurke	Gurke	0
113	TÜB F1	III_29_0001	Kaltbrunn, Kaltbrunn	8.35246, 48.34621	gurge	gurke	1	gurke	gurke	0	Gurke	Gurke	0
114	TÜB c2	na	Weisenbach	8.35397, 48.72827	gurk	na	999	gurk	na	999	Gurke	na	999
115	KST y 7	na	Karlsruhe-Grünwinkel	8.35529, 49.0032	gurge, gurje	na	999	gurie, gurke	na	999	Gurke	na	999
116	KST N2	na	Sulzbach	8.35791, 48.80596	gurg	na	999	gurk	na	999	Gurke	na	999
117	TÜB c4	na	Au im Murgtal	8.36129, 48.72172	gurke	na	999	gurke	na	999	Gurke	na	999
118	TÜB c5	III_25_0002	Langenbrand, Langenbrand	8.36334, 48.70441	gork	gurk	1	gork	gurk	1	Gurke	Gurke	0
119	TUTT U5	na	Wutöschingen	8.36613, 47.65918	gurkche	na	999	gurkche	na	999	Gurke	na	999
