	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
33	MH Y4	III_18_0076	Stein am Kocher, Stein	9.29954, 49.26198	äbbirre	äbbirn	2	erbire	erbirne	1	Erdbirne	Erdbirne	0
34	STU h1	III_24_0080	Stetten/Remstal, Stetten/Remstal	9.34045, 48.79285	ebbira	äbira	2	erbire	erbire	0	Erdbirne	Erdbirne	0
35	STU u1	III_26_0090	Nürtingen, Nürtingen	9.34192, 48.62663	aibire	äbiera, ebier	4	aibire	erbire	2	Erdbirne	Erdbirne	0
36	MH Z1	III_18_0081	Ruchsen, Ruchsen	9.37887, 49.31914	äbbirn	erdbirn	3	erbirne	erdbirne	1	Erdbirne	Erdbirne	0
37	MH V2	II_93_0002	Sennfeld, Sennfeld	9.38438, 49.38045	äbiern	äbier	1	erbirne	erbire	1	Erdbirne	Erdbirne	0
38	MH V1	II_93_0003	Adlesheim, Adlesheim	9.39101, 49.40289	erbiern	erbiere	1	erbirne	erbire	1	Erdbirne	Erdbirne	0
39	MH V5	II_93_0004	Korb, Korb	9.39732, 49.35594	äbbirn	erdbirn	3	erbirne	erdbirne	1	Erdbirne	Erdbirne	0
40	MH N11	II_92_0005	Bofsheim, Bofsheim	9.41226, 49.4714	ebirn	ebirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
41	MH V3	II_93_0005	Leibenstadt, Leibenstadt	9.42028, 49.36861	ebiern	erbiern	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
42	MH N5	II_92_0007, II_92_0006	Osterburken, Osterburken	9.42838, 49.4308	ebirn	aebiirn, ebiirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
43	MH V4	II_93_0006	Unterkessach, Unterkessach	9.43829, 49.34571	äbīrn	ēbirn	2	erbirne	erbirne	0	Erdbirne	Erdbirne	0
44	MH N7	II_92_0009	Sindolsheim, Sindolsheim	9.45384, 49.48715	ebīrn	ebiern	2	erbirne	erbirne	0	Erdbirne	Erdbirne	0
45	MH N9	II_92_0008	Rosenberg, Rosenberg	9.4752, 49.45583	ebirn	äbir	2	erbirne	erbire	1	Erdbirne	Erdbirne	0
46	MH N6	II_92_0133	Bronnacker, Bronnacker	9.48305, 49.4446	äbirn	ebire	2	erbirne	erbire	1	Erdbirne	Erdbirne	0
47	STU u2	III_26_0084	Bissingen/Teck, Bissingen-Teck	9.49128, 48.60024	aibīra	aibiere	3	aibire	aibire	0	Erdbirne	Erdbirne	0
48	MH O2	na	Hirschlanden	9.50074, 49.47297	erdbirne	na	999	erdbirne	na	999	Erdbirne	na	999
49	MH W11	II_93_0010	Merchingen, Merchingen	9.50633, 49.4003	ebirn	ebirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
50	MH O1	II_92_0010	Hohenstadt, Hohenstadt	9.51685, 49.49168	äbirn	äbirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
51	MH W1	II_93_0009	Hüngheim, Hüngheim	9.51823, 49.41257	erbirn	erbirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
52	MH O3	II_92_0012	Berolzheim, Berolzheim	9.54042, 49.4749	äbirn	ebiern	2	erbirne	erbirne	0	Erdbirne	Erdbirne	0
53	MH W10	na	Unterwittstadt	9.54936, 49.41004	abirn	na	999	arbirne	na	999	Erdbirne	na	999
54	MH W2	II_93_0011	Ballenberg, Ballenberg	9.55086, 49.40093	äbirn	ebirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
55	MH W3	II_93_0012	Erlenbach, Erlenbach	9.5514, 49.38553	äbiern	äbirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
56	MH O7	II_92_0014	Oberwittstadt, Oberwittstadt	9.55565, 49.43027	äbirn	ebirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
57	MH W9	II_93_0015	Winzenhofen, Winzenhofen	9.57229, 49.35628	äbirn	äbirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
58	MH O4	II_92_0013	Schillingstadt, Schillingstadt	9.57461, 49.46035	ebirn	erbiera	3	erbirne	erbire	1	Erdbirne	Erdbirne	0
59	MH W4	II_93_0019	Oberndorf, Oberndorf	9.59181, 49.40817	ebirn	erbirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
60	MH O8	II_91_0012	Uiffingen, Uiffingen	9.59227, 49.50171	erbira	ebiern	3	erbire	erbirne	1	Erdbirne	Erdbirne	0
61	MH O9	II_92_0022	Angeltürn, Angeltürn	9.59726, 49.48572	äbirn	äbiern	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
62	MH O5	II_92_0021, II_92_0020, II_92_0019	Schwabhausen, Schwabhausen	9.60196, 49.45569	ebirn	ebbirn, äbiern	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
63	MH W8	II_93_0018	Gommersdorf, Gommersdorf	9.61253, 49.36877	äbbīrn	ebbirn	2	erbirne	erbirne	0	Erdbirne	Erdbirne	0
64	MH W5	II_93_0020	Neunstetten, Neunstetten	9.61267, 49.41114	äbirn	äbirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
65	MH F7	II_91_0013	Kupprichhausen-Lengenrieden, Kupprichhausen u. Lengenrieden	9.62002, 49.52627	érbirn	ärbiirn	2	erbirne	erbirne	0	Erdbirne	Erdbirne	0
66	MH O6	II_92_0015, II_92_0017, II_92_0018, II_92_0016	Windischbuch, Windischbuch	9.62194, 49.43593	erdbirn	ebbirn, ebirn, ebiern, eebirn	2	erdbirne	erbirne	1	Erdbirne	Erdbirne	0
67	MH F6	II_91_0014	Epplingen, Epplingen	9.62742, 49.5054	ebbiere	ebiern	2	erbire	erbirne	1	Erdbirne	Erdbirne	0
68	MH O10	II_92_0023, II_92_0025, II_92_0024	Wölchingen, Wölchingen	9.63011, 49.48494	ebbiern	ebbirn, ebbiern, ebirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
69	MH W7	II_93_0022	Krautheim, Krautheim	9.63369, 49.39159	ĕbiern	ebiern	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
70	MH F8	II_91_0015	Heckfeld, Heckfeld	9.63713, 49.55077	äbbir	äbbir	0	erbire	erbire	0	Erdbirne	Erdbirne	0
71	MH O11	II_92_0026	Boxberg, Boxberg	9.64298, 49.48181	erbirn	ebirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
