	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
477	Stra u 11	III_10_0036	Düppigheim und Duttlenheim (Duppigheim), Düppigheim	7.58968, 48.52813	ardäpfel	ardäpfel	0	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
478	Co H8	III_14_0136	Auggen, Auggen	7.59221, 47.78776	herdöpfel	herdöpfel	0	herdöpfel	herdöpfel	0	Erdäpfel	Erdäpfel	0
479	Co A9	III_14_0043	Grißheim (Grissheim) , Grissheim	7.59238, 47.87313	härdäpfel	herdepfl	3	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
480	Co m 1	III_13_0040	Breisach, Breisach	7.59332, 48.04535	härdepfel	herdepfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
481	Stra J 4/1, Stra J 4/2, Stra J 4/3	III_11_0033	Benfeld, Benfeld	7.59385, 48.37263	ardäpfel, hārdäpfel, hardepfel	hardepfel	0	ardäpfel, hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
482	Co H10	na	Mauchen	7.59411, 47.76239	erdepfel	na	999	erdäpfel	na	999	Erdäpfel	na	999
483	Stra X 5	III_12_0021	Richtolsheim, Richtolsheim	7.59489, 48.2251	hardepfel	hardepfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
484	Stra n 17, Stra n 18	III_9_0031	Ittenheim, Ittenheim	7.59542, 48.60404	ardepfel, ardåpfel	ardepfel	0	ardäpfel, ardapfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
485	Stra J 1	III_11_0028	Uttenheim, Uttenheim	7.5965, 48.41075	ardäpfel	hardäpfel	1	ardäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
486	Co e 4	na	Burkheim am Kaiserstuhl	7.59943, 48.10194	hardäpfel	na	999	hardäpfel	na	999	Erdäpfel	na	999
487	Co t 6	III_13_0126	Geiswasser, Geiswasser	7.60042, 47.97883	herdäpfel	herdäpfel	0	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
488	Stra u 3	III_10_0029	Breuschwickersheim, Breuschwickersheim	7.60198, 48.5795	ardåpfel	ardäpfel	1	ardapfel	ardäpfel	1	Erdäpfel	Erdäpfel	0
489	Stra Q 8/1, Stra Q 8/2	III_11_0105	Sundhausen (Sundhouse), Sundhausen	7.60327, 48.25126	hartäpfel, hardäpfel	hardepfel	1	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
490	Co P3	III_15_0049	Liel, Liel	7.604, 47.73928	hardepfel	härdäpfel	2	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
491	Stra Q 4	III_11_0101	Bindernheim, Bindernheim	7.60713, 48.28366	hardäpfel	hardäpfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
492	Stra u 14	III_10_0035	Bläsheim, Bläsheim	7.60783, 48.50535	ardepfel	ardäpfel	1	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
493	Co e 14	na	Jechtingen am Kaierstuhl	7.60965, 48.11815	hadöpfel	na	999	hardöpfel	na	999	Erdäpfel	na	999
494	Stra B 8	III_10_0104	Bolsenheim, Bolsenheim	7.6099, 48.42013	hardäpfel	hardäpfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
495	Stra Q 2	III_11_0099	Witternheim, Witternheim	7.61297, 48.31375	hardepfel	herdäpfel	2	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
496	Co e 12	III_12_0103	Sasbach, Sasbach	7.61363, 48.13798	hartäpfl	härdäpfel	3	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
497	Stra J 5	III_11_0032	Sand, Sand	7.61417, 48.38275	hardäpfel	hartäpfel	1	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
498	Stra u 10	III_10_0031	Hangenbieten, Hangenbieten	7.61529, 48.55876	ardåpfel	ardåpfel	0	ardapfel	ardapfel	0	Erdäpfel	Erdäpfel	0
499	Stra X 6	III_12_0022	Saasenheim, Saasenheim	7.61664, 48.23405	hartepfal	hardepfel	2	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
500	Stra J 9	III_11_0038	Roßfeld (Rossfeld), Roßfeld	7.61683, 48.33696	hardepfel	hardepfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
501	Stra B 9	III_10_0106	Schäfersheim (Schaeffersheim), Schäfersheim	7.6199, 48.42864	ārdepfel	ardäpfel	2	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
502	Co H3	III_14_0137	Hügelheim, Hügelheim	7.6208, 47.82868	härdepfel	herdepfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
503	Co A8	III_14_0044	Bremgarten (Hartheim), Bremgarten	7.62385, 47.91694	härdepfel	herdepfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
