	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
44	SIG n6	III_36_0079	Leustetten, Leustetten	9.29433, 47.80634	kägerst	kägerscht, kägesch, kägersch	2	kägerscht	kägerscht, kägesch, kägersch	0	Kagerst	Kagerst	0
45	SIG q5	III_37_0044	Grasbeuren, Grasbeuren	9.29766, 47.73029	kägersch	kägisch	2	kägersch	kägisch	2	Kagerst	Kagerst	0
46	SIG q4	na	Buggensegel	9.29936, 47.74645	kägescht	na	999	kägescht	na	999	Kagerst	na	999
47	SIG q9	na	Stetten	9.2999, 47.69243	kǟgersch	na	999	kägersch	na	999	Kagerst	na	999
48	SIG q6	III_37_0045	Ahausen, Ahausen	9.32247, 47.72502	ghägschd, ghägeschd	ghägesch	1	kägescht	kägesch	1	Kagerst	Kagerst	0
49	SIG k4	na	Echbeck/Rickertsreute/Boshasel	9.32995, 47.85865	kägrsch	na	999	kägersch	na	999	Kagerst	na	999
50	SIG r1	na	Mittelstenweiler	9.33753, 47.75241	kägersch	na	999	kägersch	na	999	Kagerst	na	999
51	SIG l1	na	Burgweiler	9.35318, 47.91762	kägisch	na	999	kägisch	na	999	Kagerst	na	999
52	SIG r6	na	Hepbach	9.43103, 47.7193	gägest	na	999	kägescht	na	999	Kagerst	na	999
53	na	III_14_0041	Fessenheim	7.53712, 47.91578	na	gaste	999	na	gaschte	999	na	Kagerst	999
54	na	III_14_0147	Malsburg	7.70866, 47.73257	na	gägerscht	999	na	kägerscht	999	na	Kagerst	999
55	na	III_13_0079	St. Märgen	8.09239, 48.00756	na	gagescht, agescht	999	na	kagescht, agescht	999	na	Kagerst	999
56	na	III_36_0042	Hausen	8.67575, 47.91421	na	gägerst	999	na	kägerscht	999	na	Kagerst	999
57	na	III_37_0015	Gailingen	8.75499, 47.69685	na	gäggerscht	999	na	kägerscht	999	na	Kagerst	999
58	na	III_35_0031, III_35_0030	Neuhausen	8.77423, 47.8379	na	gäggerscht	999	na	kägerscht	999	na	Kagerst	999
59	na	III_34_0042	Hattingen	8.78447, 47.92082	na	gägerscht	999	na	kägerscht	999	na	Kagerst	999
60	na	III_35_0043	Eigeltingen	8.8974, 47.85806	na	gägerst	999	na	kägerscht	999	na	Kagerst	999
61	na	III_36_0046	Wiechs	8.90712, 47.81585	na	gäggerscht	999	na	kägerscht	999	na	Kagerst	999
62	na	III_34_0047	Liptingen	8.90748, 47.93756	na	gägerst	999	na	kägerscht	999	na	Kagerst	999
63	na	III_35_0038	Orsingen	8.92977, 47.83688	na	gägerst	999	na	kägerscht	999	na	Kagerst	999
64	na	III_35_0051	Nenzingen	8.95914, 47.84256	na	gägerscht	999	na	kägerscht	999	na	Kagerst	999
65	na	III_36_0045	Möggingen	9.00337, 47.76589	na	gägest	999	na	kägescht	999	na	Kagerst	999
66	na	III_36_0053	Espasingen	9.01058, 47.82135	na	gägerst	999	na	kägerscht	999	na	Kagerst	999
67	na	III_34_0054	Altheim	9.03387, 47.99511	na	kägesch	999	na	kägesch	999	na	Kagerst	999
68	na	III_35_0052	Zoznegg	9.04053, 47.89958	na	kägrätsch	999	na	kägrätsch	999	na	Kagerst	999
69	na	III_36_0059	Ludwigshafen	9.05916, 47.8189	na	kächerschd	999	na	kächerscht	999	na	Kagerst	999
70	na	III_35_0066	Herdwangen	9.16937, 47.8629	na	kägisch	999	na	kägisch	999	na	Kagerst	999
71	na	III_38_0131	Konstanz	9.17758, 47.66385	na	kägescht	999	na	kägescht	999	na	Kagerst	999
72	na	III_34_0063	Pfullendorf	9.25466, 47.92614	na	kägisch	999	na	kägisch	999	na	Kagerst	999
73	na	III_35_0075	Hattenweiler	9.27568, 47.85957	na	kägisch	999	na	kägisch	999	na	Kagerst	999
74	na	III_35_0081	Echbeck	9.32995, 47.8587	na	kägerscht	999	na	kägerscht	999	na	Kagerst	999
75	na	III_35_0079	Burgweiler	9.35318, 47.9176	na	kägescht	999	na	kägescht	999	na	Kagerst	999
76	na	III_36_0098	Lellwangen	9.36523, 47.79833	na	kägescht	999	na	kägescht	999	na	Kagerst	999
77	na	III_35_0080	Illmensee	9.37456, 47.86209	na	kägesch	999	na	kägesch	999	na	Kagerst	999
78	na	III_36_0096	Urnau	9.43083, 47.76354	na	gägerst	999	na	kägerscht	999	na	Kagerst	999
