	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co Y 4	na	Obergebisbach- Hornbach	7.97459, 47.65405	wixi	na	999	wiksi	na	999	Wixi	na	999
1	Co Y 5	na	Niedergebisbach	7.99251, 47.65054	wixi	na	999	wiksi	na	999	Wixi	na	999
2	na	III_15_0047	Bellingen	7.55728, 47.7319	na	wigsi	999	na	wiksi	999	na	Wixi	999
3	na	III_15_0078	Adelsberg	7.83666, 47.71725	na	wigsi	999	na	wiksi	999	na	Wixi	999
4	na	III_16_0120	Bergalingen	7.95943, 47.61266	na	vigse	999	na	wiksi	999	na	Wixi	999
