	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
262	Hag P 15	III_6_0057	Kindweiler, Kindweiler	7.59731, 48.86227	åtzel	aotzl, atzl	2	atsel	atsel, aotsel	0	Atzel	Atzel	0
263	Hag W 18	III_7_0078	Schwindratzheim, Schwindratzheim	7.59981, 48.7561	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
264	Stra u 3	III_10_0029	Breuschwickersheim, Breuschwickersheim	7.60198, 48.5795	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
265	Stra Q 8/2	III_11_0105	Sundhausen (Sundhouse), Sundhausen	7.60327, 48.25126	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
266	Stra Q 4	na	Bindernheim	7.60713, 48.28366	ātzel	na	999	atsel	na	999	Atzel	na	999
267	Stra n 5	III_9_0029	Truchtersheim, Truchtersheim	7.60723, 48.66319	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
268	Stra f 11	III_8_0066	Gimbrett, Gimbrett	7.60781, 48.69592	åtzel	åtzl	1	atsel	atsel	0	Atzel	Atzel	0
269	Hag H 1	III_5_0062	Oberbronn, Oberbronn	7.6082, 48.94109	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
270	Hag X 5	na	Walk (La Walck)	7.60966, 48.84793	atzel	na	999	atsel	na	999	Atzel	na	999
271	Stra Q 2	III_11_0099	Witternheim, Witternheim	7.61297, 48.31375	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
272	Hag P 7	III_6_0055	Engweiler, Engweiler	7.61501, 48.88508	atzel	atsel	1	atsel	atsel	0	Atzel	Atzel	0
273	Stra u 10	III_10_0031	Hangenbieten, Hangenbieten	7.61529, 48.55876	åtzel	åtzel	0	atsel	atsel	0	Atzel	Atzel	0
274	Stra f 12	III_8_0067	Reitweiler, Reitweiler	7.61546, 48.67598	ātzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
275	Stra f 6	III_8_0075	Hohatzenheim, Hohatzenheim	7.61598, 48.71578	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
276	Stra X 6	III_12_0022	Saasenheim, Saasenheim	7.61664, 48.23405	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
277	Stra J 9	III_11_0038	Roßfeld (Rossfeld), Roßfeld	7.61683, 48.33696	åtzl	atzel	2	atsel	atsel	0	Atzel	Atzel	0
278	Stra n 8	III_9_0032, III_9_0033	Offenheim, Stutzheim-Offenheim, Offenheim	7.61838, 48.63195	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
279	Hag P 11	III_6_0058	Bitschhofen, Bitschhofen	7.61913, 48.85878	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
280	Hag W 9	III_7_0070	Minversheim, Minversheim	7.61936, 48.78575	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
281	Stra u 4	III_10_0030	Achenheim, Achenheim	7.62578, 48.5817	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
282	Stra n 9	na	Stutzheim-Offenheim	7.62623, 48.6279	atzel	na	999	atsel	na	999	Atzel	na	999
283	Hag P 13	na	Niedermodern	7.62648, 48.84525	åtzel	na	999	atsel	na	999	Atzel	na	999
284	Hag W 2	III_7_0062	Morschweiler, Morschweiler	7.62689, 48.81972	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
285	Hag P 12	III_6_0064	Überach (Uberach), Überach	7.62806, 48.84844	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
286	Stra f 4	na	Waltenheim	7.62965, 48.74804	atzel	na	999	atsel	na	999	Atzel	na	999
287	Stra f 7	III_8_0074	Mittelhausen, Mittelhausen	7.63107, 48.7093	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
288	Hag A 1	na	Dambach	7.63179, 49.00256	atzel	na	999	atsel	na	999	Atzel	na	999
289	Hag P 8	III_6_0050	Gumbrechtshofen, Gumbrechtshofen	7.6319, 48.90544	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
290	Stra u 16	na	Enzheim	7.63634, 48.53413	atzl	na	999	atsel	na	999	Atzel	na	999
291	Hag P 10	na	Mietesheim	7.63837, 48.87814	åtzel	na	999	atsel	na	999	Atzel	na	999
