	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	TUTT k3	na	Marbach	8.47117, 48.03143	mußjäg	na	999	musjäk	na	999	Musjäk	na	999
1	TUTT s6	na	Donaueschingen-Allmendshofen	8.50063, 47.9405	mußjäg	na	999	musjäk	na	999	Musjäk	na	999
