	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
392	KST P3/3, KST P3/4, KST P3/1	III_23_0039, III_23_0054, III_23_0043, III_23_0045, III_23_0040, III_23_0046, III_23_0047, III_23_0049, III_23_0052, III_23_0042, III_23_0036, III_23_0044, III_23_0037, III_23_0038, III_23_0041, III_23_0048, III_23_0053	Pforzheim, Pforzheim	8.70025, 48.89013	elschter, elschder	elschter, elschder, elster	0	elschter	elschter	0	Elster	Elster	0
393	TUTT J2 /2	III_36_0037, III_36_0038, III_36_0036	Schlatt (am Randen), Schlatt	8.70119, 47.76891	elstera	elstere	1	elschtere	elschtere	0	Elster	Elster	0
394	TUTT H9	III_36_0035	Weil, Weil	8.7018, 47.81859	elster	elster	0	elschter	elschter	0	Elster	Elster	0
395	KST H3	III_22_0029	Göbrichen, Göbrichen	8.70848, 48.95808	elster	elster	0	elschter	elschter	0	Elster	Elster	0
396	KST e11	na	Rotenberg	8.71207, 49.25813	elster	na	999	elschter	na	999	Elster	na	999
397	KST m11	na	Östringen	8.7137, 49.22037	elschter	na	999	elschter	na	999	Elster	na	999
398	TUTT t5	na	Zimmern	8.71521, 47.94848	elschder	na	999	elschter	na	999	Elster	na	999
399	TUTT t1	III_34_0032	Esslingen, Esslingen	8.71709, 47.99269	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
400	KST H2	III_22_0031, III_22_0032	Bauschlott, Bauschlott	8.72785, 48.97051	elschder	elschder, elster	0	elschter	elschter	0	Elster	Elster	0
401	KST P6	na	Hohenwart	8.73054, 48.83244	elschder	na	999	elschter	na	999	Elster	na	999
402	KST P8	III_23_0058	Würm, Würm	8.73641, 48.86041	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
403	MH J7	II_59_0081	Altenbach / Schriesheim, Altenbach	8.73843, 49.48622	elschter	elschter	0	elschter	elschter	0	Elster	Elster	0
404	TÜB m1	III_26_0039	Wildberg Kreis Calw, Wildberg	8.73924, 48.62251	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
405	KST W1	III_24_0023	Schellbronn, Schellbronn	8.74222, 48.81738	elschder	elschder	0	elschter	elschter	0	Elster	Elster	0
406	TUTT H5	na	Riedheim	8.74873, 47.76389	elster	na	999	elschter	na	999	Elster	na	999
407	MH R11	na	Gaiberg	8.75015, 49.36606	elster	na	999	elschter	na	999	Elster	na	999
408	KST H6	III_22_0035	Kieselbronn, Kieselbronn	8.75287, 48.93453	elster	elschter	2	elschter	elschter	0	Elster	Elster	0
409	MH J6	na	Wilhelmsfeld	8.7544, 49.47018	elschter	na	999	elschter	na	999	Elster	na	999
410	TUTT P5	na	Gailingen	8.75499, 47.69685	elster	na	999	elschter	na	999	Elster	na	999
411	KST H5	III_22_0034	Dürrn, Dürrn	8.75615, 48.95653	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
412	KST e12	III_18_0029	Tairnbach, Tairnbach	8.75625, 49.26367	elster	elster	0	elschter	elschter	0	Elster	Elster	0
413	TUTT t3	III_34_0030, III_34_0031, III_34_0029	Möhringen, Möhringen	8.75916, 47.96779	elster	elschter, elster	0	elschter	elschter	0	Elster	Elster	0
414	KST W2	III_24_0024	Hamberg, Hamberg	8.76924, 48.81833	elster	elsder	1	elschter	elschter	0	Elster	Elster	0
415	KST m4	na	Eichtersheim	8.7742, 49.23438	elschder	na	999	elschter	na	999	Elster	na	999
416	TUTT A9	na	Neuhausen (b. Engen)	8.77423, 47.8379	elster	na	999	elschter	na	999	Elster	na	999
417	KST H7	na	Niefern	8.77601, 48.91977	elster	na	999	elschter	na	999	Elster	na	999
418	KST W7	na	Neuhausen	8.77888, 48.79256	elschder	na	999	elschter	na	999	Elster	na	999
419	KST W4	III_24_0025	Steinegg, Steinegg	8.79091, 48.81349	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
420	KST m8	na	Tiefenbach	8.79638, 49.17561	elschder	na	999	elschter	na	999	Elster	na	999
421	MH R13	II_60_0045	Neckargemünd, Neckargemünd	8.79751, 49.39508	elster	elster	0	elschter	elschter	0	Elster	Elster	0
422	TUTT H1	III_36_0030	Ehingen, Ehingen	8.80075, 47.82351	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
423	KST W3	III_24_0026	Tiefenbronn, Tiefenbronn	8.80329, 48.82521	elschder	elschdr	1	elschter	elschter	0	Elster	Elster	0
424	MH R10	na	Wiesenbach	8.80354, 49.36103	elschda	na	999	elschter	na	999	Elster	na	999
425	MH J12	na	Altneudorf	8.80481, 49.46366	elschda	na	999	elschter	na	999	Elster	na	999
426	MH J13	II_59_0084	Schönau bei Heidelberg, Schönau	8.80977, 49.43706	elschtr	elschda	2	elschter	elschter	0	Elster	Elster	0
427	TUTT A6	III_35_0035	Bittelbrunn (Aach), Bittelbrunn	8.81087, 47.86719	elschder	elschdr	1	elschter	elschter	0	Elster	Elster	0
428	TUTT A5	III_35_0036	Biesendorf, Biesendorf	8.81255, 47.91175	elster	elschter	2	elschter	elschter	0	Elster	Elster	0
429	KST m7	III_19_0036	Eichelberg, Eichelberg	8.813, 49.1891	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
430	KST P5	III_23_0035	Öschelbronn, Öschelbronn	8.81415, 48.90599	elschder	elschder	0	elschter	elschter	0	Elster	Elster	0
431	KST W6	III_24_0035	Lehningen, Lehningen	8.81639, 48.79486	elschder	elschder	0	elschter	elschter	0	Elster	Elster	0
432	KST W5	III_24_0036	Mühlhausen , Mühlhausen	8.82201, 48.80607	elster	elschdre	4	elschter	elschtere	1	Elster	Elster	0
433	MH J11	na	Heddesbach	8.82774, 49.48208	elschter	na	999	elschter	na	999	Elster	na	999
434	KST n12	III_19_0038	Hilsbach, Hilsbach	8.86227, 49.1957	elster	elster	0	elschter	elschter	0	Elster	Elster	0
435	TUTT J1	III_36_0043	Volkertshausen, Volkertshausen	8.863, 47.82187	elschster	elster	3	elschter	elschter	0	Elster	Elster	0
436	TUTT J6	III_36_0044	Beuren an der Aach, Beuren	8.87459, 47.79932	elster	elschdr	3	elschter	elschter	0	Elster	Elster	0
437	KST n13	III_19_0037	Weiler, Weiler	8.87587, 49.20862	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
438	KST f10	III_18_0044, III_18_0043	Daisbach, Daisbach	8.87705, 49.2938	elschder	elster, elschder	0	elschter	elschter	0	Elster	Elster	0
439	MH K8	II_59_0097	Neckarhäuserhof, Neckarhäuserhof	8.88191, 49.41513	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
440	MH S3	II_60_0054	Waldwimmersbach, Waldwimmersbach	8.89219, 49.37538	eltschter	elster	3	elschter	elschter	0	Elster	Elster	0
441	TUTT B5	na	Eigeltingen	8.8974, 47.85806	elschter	na	999	elschter	na	999	Elster	na	999
442	TUTT Q2	III_37_0020	Überlingen am Ried, Überlingen am Ried	8.89807, 47.73495	elster	elster	0	elschter	elschter	0	Elster	Elster	0
443	TUTT Q12	na	Schienen	8.90035, 47.68774	elschder	na	999	elschter	na	999	Elster	na	999
444	KST u6	III_20_0052	Mühlbach, Mühlbach	8.90301, 49.09703	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
445	TUTT J7	na	Wiechs	8.90712, 47.8158	elster	na	999	elschter	na	999	Elster	na	999
446	TUTT B3	III_35_0045	Reute, Reute	8.90723, 47.8873	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
447	TUTT u4	na	Liptingen	8.90748, 47.93756	elster	na	999	elschter	na	999	Elster	na	999
448	MH S14	II_60_0058	Epfenbach, Epfenbach	8.91088, 49.33719	elschta	elschdä	2	elschter	elschter	0	Elster	Elster	0
449	TÜB f1	III_25_0047	Döffingen, Döffingen	8.91383, 48.7106	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
450	KST n3	III_19_0045	Reihen, Reihen	8.91628, 49.21715	elschda	elschda	0	elschter	elschter	0	Elster	Elster	0
451	TUTT J8	III_36_0047	Steisslingen, Steisslingen	8.92209, 47.80296	elster	elster	0	elschter	elschter	0	Elster	Elster	0
452	MH K7	II_59_0088	Moosbrunn, Moosbrunn	8.92878, 49.42533	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
453	TUTT B7	na	Orsingen	8.92977, 47.83688	elstᵉr	na	999	elschter	na	999	Elster	na	999
454	MH S7	II_60_0059	Reichartshausen, Reichartshausen	8.94509, 49.35547	elschter	elschder	1	elschter	elschter	0	Elster	Elster	0
455	MH K5	II_59_0093, II_59_0094	Pleutersbach, Pleutersbach	8.95293, 49.45367	elschda	elschda	0	elschter	elschter	0	Elster	Elster	0
456	KST f7	III_18_0052	Adersbach, Adersbach	8.95454, 49.2632	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
457	KST f4	na	Neckarbischofheim	8.96103, 49.29275	elster	na	999	elschter	na	999	Elster	na	999
458	TUTT J10	III_36_0048	Wahlwies, Wahlwies	8.96632, 47.81985	elster	elster	0	elschter	elschter	0	Elster	Elster	0
459	KST n5	na	Bockschaft	8.96721, 49.20342	elschter	na	999	elschter	na	999	Elster	na	999
460	KST f5	na	Helmstadt	8.97487, 49.32604	elschder	na	999	elschter	na	999	Elster	na	999
461	MH S12	II_60_0063	Schwanheim, Schwanheim	8.97596, 49.40194	elschder	elschder	0	elschter	elschter	0	Elster	Elster	0
462	KST n7	na	Berwangen	8.98098, 49.18431	elster	na	999	elschter	na	999	Elster	na	999
463	TUTT u1	na	Oberschwandorf	8.98238, 47.9602	elster	na	999	elschter	na	999	Elster	na	999
464	KST n4	III_19_0051	Ehrstädt, Ehrstädt	8.98266, 49.24404	elschda	elster	4	elschter	elschter	0	Elster	Elster	0
465	TUTT n1	na	Buchheim	8.98672, 48.011	elster	na	999	elschter	na	999	Elster	na	999
466	TUTT Q9	III_37_0027	Horn, Horn	8.99438, 47.69562	elster	elster	0	elschter	elschter	0	Elster	Elster	0
