	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co D6	III_14_0081	Sewen, Sewen	6.90688, 47.80694	gogummera	g o g u mm e r a	gugummer	g u g u mm e r	2
1	Co D1	III_14_0082	Dollern (Dolleren), Dollern	6.93211, 47.80559	gagūmmera	g a g ū mm e r a	gagumara	g a g u m a r a	3
2	Co D2	III_14_0083	Oberbruck, Oberbruck	6.94324, 47.80838	gogomera	g o g o m e r a	gugummere	g u g u mm e r e	4
3	Co D3	III_14_0080	Rimbach-Pès-Masevaux), Rimbach	6.9473, 47.82212	gugummarů	g u g u mm a r ů	gagummere	g a g u mm e r e	3
4	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès), Urbis	6.95521, 47.88255	gugummer	g u g u mm e r	gugumma	g u g u mm a	2
5	Co D4	III_14_0084	Kirchberg-Wegscheid, Kirchberg	6.95965, 47.79904	gagumra	g a g u m r a	gugumere	g u g u m e r e	3
6	Co p 2	III_13_0094	Wildenstein bei Krüt, Kreis Tann, Wildenstein	6.96296, 47.98143	gugummere	g u g u mm e r e	gokummra	g o k u mm r a	4
7	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	gugumera	g u g u m e r a	gugumere	g u g u m e r e	1
8	Co D8	III_14_0085	Niederbruck, Niederbruck	6.97173, 47.78361	gugumra	g u g u m r a	gogummera	g o g u mm e r a	3
9	Co w 4	III_14_0003	Mollau , Mollau	6.97488, 47.87245	gugumär	g u g u m ä r	gugumere	g u g u m e r e	2
10	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	gugummerä	g u g u mm e r ä	gugummer	g u g u mm e r	1
11	Hag D 2	III_5_0022	Altweiler (Altwiller), Altweiler	6.98122, 48.93023	gugummer	g u g u mm e r	gegummer	g e g u mm e r	1
12	Co w 2	III_14_0005	Fellerlingen (Fellering), Felleringen	6.98613, 47.89621	gugumer	g u g u m e r	gugumra	g u g u m r a	2
13	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling), Hüssern-Wesserling	6.98836, 47.88519	gago̍mr	g a g o ̍ m r	gugummer	g u g u mm e r	4
14	Co D7	III_14_0086	Masmünster (Masevaux), Maasmünster	6.99386, 47.7727	gugumara	g u g u m a r a	gugummer	g u g u mm e r	3
15	Co x 1	III_14_0008	Ranspach, Ranspach	7.01113, 47.88081	gogumara	g o g u m a r a	gogummera	g o g u mm e r a	2
16	Co E1	III_14_0088	Oberburbach (Bourbach-Les-Haut), Oberburbach	7.02973, 47.7953	kokommra	k o k o mm r a	coͣcommra	c o ͣ c o mm r a	3
17	Co x 5	III_14_0009	St. Amarin, St. Amarin	7.03186, 47.87365	gůgumer	g ů g u m e r	gagumr	g a g u m r	2
18	Co q 5	III_13_0096	Mittlach, Mittlach	7.03325, 48.00405	gugumera	g u g u m e r a	kukumer	k u k u m e r	3
19	Hag E 9	III_5_0027	Harskirchen, Harskirchen	7.0389, 48.93409	gogummer	g o g u mm e r	gugummer	g u g u mm e r	1
20	Hag E 7	III_5_0024	Keskastel, Keskastel	7.04339, 48.96955	guge̠ͧmmer	g u g e ̠ ͧ mm e r	gagommer	g a g o mm e r	4
21	Co x 6	III_14_0011	Moosch, Moosch	7.04865, 47.86081	gugumer	g u g u m e r	gugummer	g u g u mm e r	1
22	Hag M 12	III_6_0005	Diedendorf, Diedendorf	7.04974, 48.87869	gāgummere	g ā g u mm e r e	gugummer	g u g u mm e r	2
23	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	gagummer	g a g u mm e r	gogummer	g o g u mm e r	1
24	Co E3	III_14_0090	Sentheim, Sentheim	7.0544, 47.75581	gugummerå	g u g u mm e r å	gugummră	g u g u mm r ă	2
25	Co M2	III_15_0001	Obersulzbach Kreis Tann (Soppe-Le-Haut), Obersulzbach <Morzweiler> Morzweiler steht nur auf S.1	7.05724, 47.73372	gugummra	g u g u mm r a	gugumra	g u g u m r a	1
26	Co x 9	III_14_0013	Geishausen, Geishausen	7.05832, 47.88017	gugumra	g u g u m r a	gugummara	g u g u mm a r a	2
27	Co T9	III_16_0014	Gottestal, Luttern (Valdieu-Lutran), Gottestal	7.05852, 47.63139	gāgumer	g ā g u m e r	gagummer	g a g u mm e r	2
28	Co E2	III_14_0091	Niederburbach (Bourbach-Le-Bas), Niederburbach	7.05868, 47.77527	gugumere	g u g u m e r e	gagumra	g a g u m r a	3
29	Hag T 2	III_7_0006	Kirberg (Kirrberg), Kirberg	7.06204, 48.8233	gegumer	g e g u m e r	gegummer	g e g u mm e r	1
30	Co M7	III_15_0007	St Kosman (Saint-Cosme), St. Kosman	7.06248, 47.68339	gugummr	g u g u mm r	gŭgŭmmara	g ŭ g ŭ mm a r a	4
31	Co x 4	III_14_0012	Weiler, Weiler	7.07073, 47.84351	gugumära	g u g u m ä r a	gugummer	g u g u mm e r	3
32	Co E13	III_14_0092	Rammersmatt, Rammersmatt	7.07084, 47.78935	gāgumarra	g ā g u m a rr a	gogŭmmere	g o g ŭ mm e r e	5
33	Co i 3	III_13_0008	Metzeral, Metzeral	7.07146, 48.01325	gogumer	g o g u m e r	gāgummer	g ā g u mm e r	2
34	Co M6	III_15_0004	Bretten Landkreis Altkirch, Bretten	7.0716, 47.69963	gogumerä	g o g u m e r ä	gagumra	g a g u m r a	3
35	Hag M 11/2, Hag M 11/1	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612, 48.87884	gogummer	g o g u mm e r	gogumma	g o g u mm a	2
36	Hag M 1	III_5_0034	Zollingen, Zollingen	7.07636, 48.91048	gågůmmer	g å g ů mm e r	gogummer	g o g u mm e r	2
37	Co E9	III_14_0089	Tann-Bitschweiler (Bitschwiller-Lès-Thann), Bitschweiler	7.07947, 47.82929	gugummera	g u g u mm e r a	gukummra	g u k u mm r a	2
38	Hag T 4	III_7_0013	Goerlingen, Görlingen	7.08247, 48.79646	gegumer	g e g u m e r	gagummer	g a g u mm e r	2
39	Hag E 5	III_5_0033	Saarwerden (Sarrewerden), Saarwerden	7.08411, 48.9218	gogummer	g o g u mm e r	gagummer	g a g u mm e r	1
40	Hag M 10	III_6_0012	Bärendorf (Baerendorf), Bärendorf	7.08463, 48.83742	gugumere	g u g u m e r e	gugummer	g u g u mm e r	2
41	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	gegummer	g e g u mm e r	gugumer	g u g u m e r	2
42	Co i 10	III_13_0007	Mühlbach (Muhlbach-Sur-Munster), Mühlbach	7.08731, 48.02582	gukummer	g u k u mm e r	gugumer	g u g u m e r	2
43	Co M3	III_15_0003	Niedersulzbach (soppe-Le-Bas), Niedersulzbach	7.09079, 47.71688	gagumara	g a g u m a r a	gakummra	g a k u mm r a	2
44	Co M1	III_15_0002	Gewenheim, Gewenheim	7.0913, 47.75291	gancommere	g a n c o mm e r e	concommere	c o n c o mm e r e	2
45	Co T8	III_16_0017	Retzweiler, Retzweiler	7.09315, 47.63072	gā̊gummara	g ā ̊ g u mm a r a	gȃgummara	g ȃ g u mm a r a	2
46	Co E6	III_14_0093	Leimbach, Leimbach	7.09999, 47.79305	gůgummara	g ů g u mm a r a	gogummera	g o g u mm e r a	2
47	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	gůgůmmer	g ů g ů mm e r	gŭ̊gŭ̊mmer	g ŭ ̊ g ŭ ̊ mm e r	4
48	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	gugummer	g u g u mm e r	gōgomer	g ō g o m e r	3
49	Co i 2	III_13_0009	Sulzern (Soultzeren), Sulzern	7.10254, 48.06373	goͧgoͧmer	g o ͧ g o ͧ m e r	gogomer	g o g o m e r	2
50	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	gugummer	g u g u mm e r	gogumera	g o g u m e r a	3
51	Co T11	III_16_0019	Mansbach (Manspach), Mansbach	7.10508, 47.6176	gagumra	g a g u m r a	gagummra	g a g u mm r a	1
52	Hag T 3	III_7_0008	Rauweiler, Rauweiler	7.10907, 48.81139	gaggummer	g a gg u m m e r	goggumer	g o gg u m e r	2
53	Hag M 3	III_6_0004	Burbach, Burbach	7.11226, 48.90144	gagummer	g a g u mm e r	gugummer	g u g u mm e r	1
54	Co M9	III_15_0009	Diefmatten Kreis Altkirch, Diefmatten	7.11319, 47.70828	gagumera	g a g u m e r a	gākummra	g ā k u mm r a	3
55	Co T7	III_16_0007	Wolfersdorf, Wolfersdorf	7.1132, 47.63625	gugumer	g u g u m e r	gâgumra	g â g u m r a	3
56	Hag T 1	III_6_0011	Hirschland, Hirschland	7.11324, 48.83701	goggummer	g o gg u m m e r	gogummer	g o g u mm e r	1
57	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	gugummerā	g u g u mm e r ā	gugumara	g u g u m a r a	3
58	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	gůgůmer	g ů g ů m e r	gugummer	g u g u mm e r	3
59	Co T13	III_16_0003	St. Ulrich bei Dammerkirch, St. Ulrich	7.11911, 47.59537	gagůmra	g a g ů m r a	gågummara	g å g u mm a r a	4
60	Co E8	III_14_0095	Alttann (Vieux-Thann), Alttann	7.12206, 47.80704	kugumera	k u g u m e r a	kukumra	k u k u m r a	2
61	Co q 8	III_13_0102	Sengern, Sengern	7.12209, 47.94246	gugummra	g u g u mm r a	gagummra	g a g u mm r a	1
62	Hag E 4	III_5_0032	Rimsdorf, Rimsdorf	7.12568, 48.92923	gugummer	g u g u mm e r	gegummer	g e g u mm e r	1
63	Co i 5	III_13_0002	Hohrod, Hohrod	7.12607, 48.05444	gugumre	g u g u m r e	gugummer	g u g u mm e r	2
64	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann), Lintal	7.12943, 47.94619	gugumr	g u g u m r	gugumra	g u g u m r a	1
65	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	gŭgumĕr	g ŭ g u m ĕ r	gugumera	g u g u m e r a	3
66	Co T5	III_16_0004	Gommersdorf, Gommersdorf	7.13318, 47.64299	gā̊gummara	g ā ̊ g u mm a r a	gâgummara	g â g u mm a r a	2
67	Co E10	III_14_0098	Oberasbach (Aspach-Le-Haute), Oberaspach	7.13352, 47.77692	gugumer	g u g u m e r	gugumra	g u g u m r a	2
68	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	gůgummera	g ů g u mm e r a	gugumer	g u g u m e r	3
69	Co Vc 2	III_16_0011	Hindlingen, Hindlingen	7.13734, 47.57341	gagúmra	g a g ú m r a	gakumara	g a k u m a r a	3
70	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen), Völlerdingen	7.14098, 48.9622	gugummär	g u g u mm ä r	gagummer	g a g u mm e r	2
71	Co i 4	III_13_0010	Eschbach, Eschbach	7.14594, 48.02896	gukumer	g u k u m e r	kuckumer	k u ck u m e r	2
72	Co T14	III_16_0006	Füllern (Fulleren), Füllern	7.14596, 47.59468	gongommara	g o n g o mm a r a	gogomera	g o g o m e r a	3
73	Co q 7	III_13_0099	Lautenbachzell, Lautenbachzell	7.14925, 47.94057	gagummere	g a g u mm e r e	gegummere	g e g u mm e r e	1
74	Co T3	III_16_0008	Büttweiler (Buethwiller), Bütweiler	7.14982, 47.65627	gå̄gumara	g å ̄ g u m a r a	gagumer	g a g u m e r	4
75	Co M4	III_15_0014	Oberburnhaupt (Burnhaupt-Le-Haut), Oberburnhaupt	7.14988, 47.72886	gagumārā	g a g u m ā r ā	gugumārā	g u g u m ā r ā	1
76	Co Vc 1	III_17_0002	Friesen, Friesen	7.15001, 47.56535	gagumere	g a g u m e r e	gagumera	g a g u m e r a	1
77	Co E11	III_14_0099	Niederasbach (Aspach-Le-Bas), Niederaspach	7.15065, 47.7618	gugummra	g u g u mm r a	gugumera	g u g u m e r a	1
78	Hag E 3	III_5_0031	Domfessel, Domfessel	7.15171, 48.95143	gegummer	g e g u mm e r	gagummer	g a g u mm e r	1
79	Hag M 5	III_6_0008	Berg, Berg	7.1532, 48.89487	gugummer	g u g u mm e r	gogummer	g o g u mm e r	1
80	Co E12	III_14_0096	Steinbach, Steinbach	7.15487, 47.82041	gugumara	g u g u m a r a	gugumera	g u g u m e r a	1
81	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	gugumr	g u g u m r	gugummere	g u g u mm e r e	3
82	Co T4	III_16_0009	Hagenbach, Hagenbach	7.15712, 47.65028	gagummere	g a g u mm e r e	gagummera	g a g u mm e r a	1
83	Co q 2	III_13_0100	Lautenbach (Kreis Tann), Lautenbach	7.15877, 47.9414	gugumer	g u g u m e r	gugumra	g u g u m r a	2
84	Co q 3	III_13_0011	Wasserburg Kreis Colmar (Wasserbourg), Wasserburg	7.15948, 48.00283	gūͦgūͦmer	g ū ͦ g ū ͦ m e r	koncomre	k o n c o m r e	8
85	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	gegummere	g e g u mm e r e	gogummer	g o g u mm e r	2
86	Co M5	III_15_0013	Niederburnhaupt (Burnhaupt-Le-Bas), Niederburnhaupt	7.16039, 47.71674	gugumare	g u g u m a r e	gugumere	g u g u m e r e	1
87	Co T15	III_16_0010	Ballersdorf, Ballersdorf	7.1624, 47.625	gågummera	g å g u mm e r a	kukumera	k u k u m e r a	4
88	Co Ua 11	III_17_0031	Pfetterhausen (Pfetterhouse), Pfetterhausen	7.16635, 47.50105	gagůmmera	g a g ů mm e r a	gagummera	g a g u mm e r a	1
89	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	gugumere	g u g u m e r e	gugumre	g u g u m r e	1
90	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	gugumera	g u g u m e r a	gugumere	g u g u m e r e	1
91	Co k 1	III_13_0016	Griesbach (Griesbach-Au-Val), Griesbach	7.17071, 48.03351	goͧgŏmer	g o ͧ g ŏ m e r	gugummer	g u g u mm e r	4
92	Hag F 6	III_5_0041	Mackweiler (Mackwiller), Mackweiler	7.17502, 48.9258	gogummer	g o g u mm e r	gegummer	g e g u mm e r	1
93	Co Ua 14	III_17_0014	Niedersept (Seppois-le-Bas), Niedersept	7.17622, 47.53614	gâgumere	g â g u m e r e	gâgūmmere	g â g ū mm e r e	2
94	Hag N 17	III_6_0017	Berg, Rexingen, Rexingen	7.17654, 48.90012	gogummer	g o g u mm e r	gagummer	g a g u mm e r	1
95	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	gugummer	g u g u mm e r	gugummere	g u g u mm e r e	1
96	Co F1	III_14_0101	Uffholz, Uffholz	7.17804, 47.81981	gugumra	g u g u m r a	gagumre	g a g u m r e	2
97	Co F2	III_14_0097	Sennheim (Cerany), Sennheim	7.17837, 47.80918	guggummere	g u gg u m m e r e	gekummera	g e k u mm e r a	4
98	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	gagŭͦmmer	g a g ŭ ͦ mm e r	gugummer	g u g u mm e r	3
99	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	gugummer	g u g u mm e r	gagummer	g a g u mm e r	1
100	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	guggummer	g u gg u m m e r	gugummra	g u g u mm r a	3
101	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	gagummer	g a g u mm e r	gegummer	g e g u mm e r	1
102	Co Ua 5	III_17_0030	Largitzen, Largitzen	7.1873, 47.56163	gagummer	g a g u mm e r	gagummere	g a g u mm e r e	1
103	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	gogumer	g o g u m e r	gogummer	g o g u mm e r	1
104	Hag F 1	III_5_0037	Dehlingen, Dehlingen	7.19095, 48.98016	gegomer	g e g o m e r	gegummere	g e g u mm e r e	3
105	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	gågummra	g å g u mm r a	gågummera	g å g u mm e r a	1
106	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	gogummer	g o g u mm e r	gagummer	g a g u mm e r	1
107	Co r 4	III_13_0109	Winzfelden (Wintzfelden), Winzfelden	7.19806, 47.97442	gugummera	g u g u mm e r a	gugumera	g u g u m e r a	1
108	Co k 11	III_13_0027	Sulzbach (Soultzbach-Les-Bains), Sulzbach	7.20324, 48.03797	gugummra	g u g u mm r a	gugummer	g u g u mm e r	2
109	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	gugummr	g u g u mm r	gugummere	g u g u mm e r e	2
110	Co k 9	III_13_0014	Weier (Wihr-Au-Val), Weier im Tal	7.20558, 48.05217	gůgůmmer	g ů g ů mm e r	gogommer	g o g o mm e r	2
111	Hag N 16	III_6_0028	Sieweiler (Siewiller), Sieweiler	7.20676, 48.84318	gugummer	g u g u mm e r	gukumer	g u k u m e r	2
112	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	gogummera	g o g u mm e r a	gugummera	g u g u mm e r a	1
113	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	gagomra	g a g o m r a	gogumnere	g o g u m n e r e	5
114	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	gogummä̠	g o g u mm ä ̠	gogumme	g o g u mm e	2
115	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	gagümmer	g a g ü mm e r	gagummer	g a g u mm e r	1
116	Co Ua 12	III_17_0012	Mooslargue, Moos	7.21833, 47.50939	guggumra	g u gg u m r a	gugummra	g u g u mm r a	2
117	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	gugummr	g u g u mm r	gugumre	g u g u m r e	2
118	Hag N 12	III_6_0023	Aßweiler (Asswiller), Assweiler	7.2198, 48.88035	gugumr	g u g u m r	gagummer	g a g u mm e r	3
119	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	gagumere	g a g u m e r e	gagummer	g a g u mm e r	2
120	Co Ua 6	III_17_0013	Bisel, Bisel	7.22032, 47.53456	gagummera	g a g u mm e r a	gakummera	g a k u mm e r a	1
121	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	gogomer	g o g o m e r	chugummer	ch u g u mm e r	5
122	Co N11	III_15_0017	Galfingen (Galfingue), Galfingen	7.22481, 47.70563	gagummre	g a g u mm r e	gagummra	g a g u mm r a	1
123	Co N15	III_15_0021	Heimsbrunn, Heimsbrunn	7.22696, 47.72682	gogumra	g o g u m r a	gogumre	g o g u m r e	1
124	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	gugumer	g u g u m e r	gugumra	g u g u m r a	2
125	Hag N 14	III_6_0030, III_6_0029	Ottweiler (Ottwiller), Ottweiler	7.23096, 48.86516	gāgumer	g ā g u m e r	gagumer	g a g u m e r	1
126	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	gågummera	g å g u mm e r a	gāgummra	g ā g u mm r a	2
127	Co r 7/2	III_13_0106	Orschweier (Orschwihr), Orschweier	7.23248, 47.9323	gugummer	g u g u mm e r	gagummer	g a g u mm e r	1
128	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	kākummera	k ā k u mm e r a	gakummera	g a k u mm e r a	2
129	Co r 8/2, Co r 8/1	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	gugumr	g u g u m r	gugummer	g u g u mm e r	2
130	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	gugummra	g u g u mm r a	gugummer	g u g u mm e r	2
131	Co k 15	III_13_0012	Zimmerbach, Zimmerbach	7.23755, 48.07261	guggummr	g u gg u m m r	bugummere	b u g u mm e r e	4
132	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
133	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	gagumra	g a g u m r a	gǎgummere	g ǎ g u mm e r e	4
134	Co F3/2, Co F3/1	III_14_0102	Wittelsheim, Wittelsheim	7.24063, 47.81047	guggumere	g u gg u m e r e	güggumere	g ü gg u m e r e	1
135	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	gugummere	g u g u mm e r e	gagumere	g a g u m e r e	2
136	Co Ua 1	III_17_0005	Heimersdorf, Heimersdorf	7.24206, 47.57224	gaggůmmera	g a gg ů m m e r a	gagummere	g a g u mm e r e	3
137	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	gagummer	g a g u mm e r	gogummer	g o g u mm e r	1
138	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	gāgummere	g ā g u mm e r e	gagumer	g a g u m e r	3
139	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	gogummer	g o g u mm e r	goggummer	g o gg u m m e r	1
140	Co y 11	III_14_0029	Isenheim (Issenheim), Isenheim	7.25365, 47.90288	gugumer	g u g u m e r	gugummere	g u g u mm e r e	2
141	Hag N 6	III_6_0022	Strut (Struth), Strut	7.25475, 48.89009	gågummere	g å g u mm e r e	gagummer	g a g u mm e r	2
142	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	gagummera	g a g u mm e r a	gagumera	g a g u m e r a	1
143	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	gogumara	g o g u m a r a	gogomara	g o g o m a r a	1
144	Co Ub 2	III_17_0011	Mörnach (Mœrnach), Mörnach auf vierter Seite Mornach	7.25681, 47.50213	gagumera	g a g u m e r a	gagumere	g a g u m e r e	1
145	Hag U 5	III_7_0032	Pfalzweier (-weyer), Pfalzweier	7.25813, 48.80543	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
146	Stra z 2	III_10_0086	Natzweiler, Natzweiler	7.25895, 48.43628	gugommer	g u g o mm e r	gogommer	g o g o mm e r	1
147	Co r 3	III_13_0110	Westhalten, Westhalten	7.2595, 47.95742	gugummra	g u g u mm r a	gugumre	g u g u m r e	2
148	Co y 8	III_14_0024, III_14_0023	Bollweiler (Bollwiller), Bollweiler	7.25961, 47.86006	gagoͦmmer	g a g o ͦ mm e r	gukummer	g u k u mm e r	4
149	Co Ub 6	III_17_0068	Winkel, Winkel	7.26347, 47.46074	gãgumara	g ã g u m a r a	goagummere	g o a g u mm e r e	5
150	Stra G 3	III_11_0010, III_11_0009	Meisengott (Maisonsgoutte), Meisengott	7.26349, 48.3533	gagummer	g a g u mm e r	kokommer	k o k o mm e r	4
151	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	goggummarä	g o gg u m m a r ä	gågúmmara	g å g ú mm a r a	4
152	Co N8/1, Co N8/2	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	gugumara	g u g u m a r a	gagŭmara	g a g ŭ m a r a	2
153	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	gůgumera	g ů g u m e r a	gågumra	g å g u m r a	2
154	Co N10	III_15_0026, III_15_0025	Frönigen, Fröningen	7.26801, 47.69023	gagummereͣ	g a g u mm e r e ͣ	gagummera	g a g u mm e r a	2
155	Hag U 3	III_6_0033	Schönburg (Schoenbourg), Schönburg	7.26823, 48.83392	gugummer	g u g u mm e r	gūgūmmer	g ū g ū mm e r	2
156	Co Ua 10	III_17_0006	Rüderbach (Ruederbach), Rüderbach	7.26824, 47.56144	gegummara	g e g u mm a r a	gagummera	g a g u mm e r a	2
157	Hag N 7	III_6_0035	Petersbach, Petersbach	7.26874, 48.86912	gagummere	g a g u mm e r e	gogummer	g o g u mm e r	2
158	Co Ua 13	III_17_0010	Köstlach (Kœstlach), Köstlach	7.27085, 47.5062	gagummere	g a g u mm e r e	gågummere	g å g u mm e r e	1
159	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	gůgumer	g ů g u m e r	kukummer	k u k u mm e r	4
160	Co Ua 2	III_16_0036	Bettendorf, Bettendorf	7.27676, 47.58379	gugumere	g u g u m e r e	gangumera	g a n g u m e r a	3
161	Co U 8	III_16_0030	Wittersdorf, Wittersdorf	7.27817, 47.62015	gugummra	g u g u mm r a	gagummra	g a g u mm r a	1
162	Hag N 3	III_6_0020	Frohmühl (Frohmuhl), Frohmühl	7.28007, 48.90754	gogummre	g o g u mm r e	gāgummer	g ā g u mm e r	3
163	Co k 7	III_13_0021	Häusern, Häusern	7.28067, 48.03226	gugumra	g u g u m r a	gugumre	g u g u m r e	1
164	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	gagummerë	g a g u mm e r ë	gogummara	g o g u mm a r a	3
165	Hag U 2	III_7_0034	Graufthal, Grauftal	7.28092, 48.81935	gogummer	g o g u mm e r	gogummere	g o g u mm e r e	1
166	Co Ub 4	III_17_0064	Bendorf, Bendorf	7.2816, 47.48759	gagummera	g a g u mm e r a	gagummra	g a g u mm r a	1
167	Stra O 5, Stra U 2	III_11_0082	klein Leberau (Lièpvre), Leberau (Lièpvre), Leberau	7.28169, 48.2709	gugumr	g u g u m r	gagummer	g a g u mm e r	3
168	Co F6	III_14_0104	Lutterbach, Lutterbach	7.28171, 47.7605	gagumara	g a g u m a r a	gãgummera	g ã g u mm e r a	3
169	Co y 10	III_14_0030	Rädersheim (Raedersheim), Rädersheim	7.28212, 47.88747	gogummere	g o g u mm e r e	gugummere	g u g u mm e r e	1
170	Co k 13	III_13_0017	Vöklinshofen (Voegtlinshoffen), Vöklinshofen	7.28224, 48.01954	gugumer	g u g u m e r	gugummer	g u g u mm e r	1
171	Co c 12	III_12_0082	Ammerschweier, Ammerschweier	7.28484, 48.12465	gugummer	g u g u mm e r	gugŭmmer	g u g ŭ mm e r	1
172	Stra G 7	III_11_0001	Bassenberg (Bassemberg), Bassenberg	7.28546, 48.33566	guggummer	g u gg u m m e r	guggumer	g u gg u m e r	1
173	Co c 7	III_12_0080	Kientzheim, Kientzheim	7.28695, 48.13649	gúgumer	g ú g u m e r	gu̯gú̯mm̯er	g u ̯ g u ̯ ́ mm ̯ e r	6
174	Co U 2	III_16_0023, III_16_0024	Lümschweiler (Luemschwiller) und Tagolsheim, Tagolsheim, Lümschweiler	7.28747, 47.65547	gågumera	g å g u m e r a	gugumera	g u g u m e r a	1
175	Hag N 2	III_6_0021	Hinsburg (Hinsbourg), Hinsburg	7.28852, 48.90706	gugummer	g u g u mm e r	gāgummer	g ā g u mm e r	1
176	Stra G 2	III_11_0004, III_11_0003	Breitenbach, Breitenbach	7.2921, 48.36514	gāgummer	g ā g u mm e r	gugummer	g u g u mm e r	1
177	Hag U 1	III_7_0033	Etschburg (Eschbourg), Eschburg	7.29591, 48.81267	gogumere	g o g u m e r e	gāgummere	g ā g u mm e r e	2
