	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
531	TUTT L12	III_15_0107, III_15_0106, III_15_0104, III_15_0105	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	herdöpfel	h e r d ö p f e l	herdöpfl	h e r d ö p f l	1
532	TUTT w5	III_14_0073	Raitenbuch, Raitenbuch	8.14698, 47.86647	herdebfl	h e r d e b f l	herdäpfel	h e r d ä p f e l	3
533	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	herdōpfel	h e r d ō p f e l	härdöpfel	h ä r d ö p f e l	2
534	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	hārdöpfel	h ā r d ö p f e l	härdöpfel	h ä r d ö p f e l	1
535	TÜB w4	III_10_0138	Ibach, Ibach	8.16274, 48.45618	erdepfel	e r d e p f e l	erdäpfel	e r d ä p f e l	1
536	TUTT M1	III_15_0120	Attlisberg, Attlisberg	8.16607, 47.72173	he̊rdöpfel	h e ̊ r d ö p f e l	herdöpfel	h e r d ö p f e l	1
537	TUTT L14, TUTT L13	III_15_0123	Bannholz, Remetschwiel und Bannholz, Bannholz	8.167, 47.67614	herdöpfl	h e r d ö p f l	herdöpfel	h e r d ö p f e l	1
538	TUTT T4	III_16_0147	Waldkirch, Waldkirch	8.17132, 47.65851	herdöpfel	h e r d ö p f e l	härdöpfl	h ä r d ö p f l	2
539	TUTT T6	III_16_0157	Dogern, Dogern	8.17239, 47.60884	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
540	TUTT i5	III_13_0093	Neukirch, Neukirch	8.17383, 48.02447	herdepfel	h e r d e p f e l	härdepfel	h ä r d e p f e l	1
541	TÜB x8	III_10_0148	Löcherberg, Löcherberg	8.17462, 48.43425	erdepfl	e r d e p f l	erdäpfel	e r d ä p f e l	2
542	TUTT D3	III_14_0175	Blasiwald (Am Schluchsee), Blasiwald	8.17706, 47.7987	hördöpfl	h ö r d ö p f l	erdöpfel	e r d ö p f e l	3
543	TUTT E2	III_14_0177	Schluchsee, Schluchsee	8.17828, 47.81706	herdöpfel	h e r d ö p f e l	herdepfel	h e r d e p f e l	1
