	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1226	KST L2	III_6_0087	Niederrödern/Elsas, Niederrödern	8.04105, 48.90576	fledermaus	fledermaus	0	fledermaus	fledermaus	0	Fledermaus	Fledermaus	0
1227	TUTT a1	na	Oberwinden	8.04318, 48.15444	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1228	TÜB p10	III_10_0077	Bottenau/Oberkirch, Bottenau	8.04409, 48.5298	flädermus	flädermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1229	TÜB a3	III_7_0119	Schwarzach (bei Bühl), Schwarzach	8.04423, 48.74717	fleddermus	fläddermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1230	TUTT S6	III_16_0129, III_16_0130	Oberwihl, Oberwihl	8.04597, 47.62098	fledermus	fledermus, fleͣ̈dermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1231	TUTT p2	III_13_0154	Wagensteig, Wagensteig	8.04607, 47.98466	fledermus	flädermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1232	TUTT L/S7, TUTT S1	III_15_0095, III_15_0093	Strittmatt, Strittmatt und Engelschwand, Engelschwand, Strittmatt	8.04718, 47.66382	fledermus	fladermus, fledermus	0	fledermus	fladermus, fledermus	0	Fledermaus	Fledermaus	0
1233	TUTT a4	III_12_0147, III_12_0148, III_12_0149	Simonswald, Untersimonswald	8.04838, 48.10278	flädermus	fledermus, fledermuus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1234	TÜB h2	III_9_0088, III_9_0087	Großweier, Grosweier	8.0487, 48.65502	flädrmus	flädermuß	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1235	KST S8	III_7_0117, III_7_0115, III_7_0116	Stollhofen, Stollhofen	8.04874, 48.76575	fläddermus	fleddermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
