	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	na	III_16_0134	Görwihl	8.07817, 47.64186	na	nachtheuel	999	na	nachtheuel	999	na	Nachteule	999
1	na	II_90_0015	Tauberbischofsheim	9.66553, 49.62352	na	nouchteul	999	na	nauchteul	999	na	Nachteule	999
