	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co T10	na	Schaffnatt am Weier (Chavannes-Sur-LÉtang)	7.02504, 47.63178	schoofmüs	na	999	schofmüs	na	999	Schoofmüs (frz. Chauve-souris)	na	999
1	na	III_14_0124	Wittenheim	7.33993, 47.81085	na	schofmüs	999	na	schofmüs	999	na	Schoofmüs (frz. Chauve-souris)	999
