	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	MH E1	II_58_0115	Hainstadt, Hainstadt	9.33082, 49.53905	bobbelischbaasch	b o bb e l i sch b a a sch	boppelischbasch	b o pp e l i sch b a sch	3
1	MH x6	II_90_0012	Königheim, Königheim	9.59419, 49.61802	bobbelesbāsch	b o bb e l e s b ā sch	bobbelesbas	b o bb e l e s b a s	3
