	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
44	Hag F 6	III_5_0041	Mackweiler (Mackwiller), Mackweiler	7.17502, 48.9258	dihsel	d i h s e l	dissel	d i ss e l	1
45	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	dissel	d i ss e l	tissel	t i ss e l	1
46	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	daiksel	d a i k s e l	deichsl	d ei ch s l	4
47	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	dissĕl	d i ss ĕ l	dissel	d i ss e l	1
48	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	disel	d i s e l	disl	d i s l	1
49	Co Ua 5	III_17_0030	Largitzen, Largitzen	7.1873, 47.56163	dissel	d i ss e l	dißl	d i ß l	3
50	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	dissl	d i ss l	dissil	d i ss i l	1
51	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	dissel	d i ss e l	deichsel	d ei ch s e l	3
52	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	dissel	d i ss e l	diesel	d ie s e l	1
53	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	dissel	d i ss e l	dissl	d i ss l	1
54	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	dissel	d i ss e l	dischla	d i sch l a	3
55	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	dissel	d i ss e l	díssel	d í ss e l	1
56	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	disel	d i s e l	dissel	d i ss e l	1
57	Co r 8/2, Co r 8/1	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	dissel	d i ss e l	dissl	d i ss l	1
58	Co k 15	III_13_0012	Zimmerbach, Zimmerbach	7.23755, 48.07261	dischl	d i sch l	dissel	d i ss e l	2
59	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	dischel	d i sch e l	dissel	d i ss e l	2
60	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	disel	d i s e l	dissel	d i ss e l	1
61	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	dissel	d i ss e l	disel	d i s e l	1
62	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	dißel	d i ß e l	dissl	d i ss l	2
63	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	dissel	d i ss e l	dischel	d i sch e l	2
64	Co r 3	III_13_0110	Westhalten, Westhalten	7.2595, 47.95742	dissl	d i ss l	dissel	d i ss e l	1
65	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	dissel	d i ss e l	dissl	d i ss l	1
66	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	dissel	d i ss e l	disi̊l	d i s i ̊ l	2
67	Hag U 3	III_6_0033	Schönburg (Schoenbourg), Schönburg	7.26823, 48.83392	dissel	d i ss e l	disssel	d i ss s e l	1
68	Co U 8	III_16_0030	Wittersdorf, Wittersdorf	7.27817, 47.62015	dischel	d i sch e l	dissel	d i ss e l	2
69	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	dissl	d i ss l	dissel	d i ss e l	1
70	Co c 12	III_12_0082	Ammerschweier, Ammerschweier	7.28484, 48.12465	dīssel	d ī ss e l	dissel	d i ss e l	1
71	Co c 5	III_12_0083	Katzenthal, Katzental	7.28497, 48.10796	dissel	d i ss e l	dissl	d i ss l	1
72	Stra G 4	III_11_0008	St. Martin (Saint-Martin), St. Martin	7.28942, 48.35047	dissel	d i ss e l	dißl	d i ß l	3
73	Co r 5	III_13_0112	Gundolsheim, Gundolsheim	7.2942, 47.92837	dissl	d i ss l	dissel	d i ss e l	1
74	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	dißl	d i ß l	dissel	d i ss e l	3
75	Hag U 1	III_7_0033	Etschburg (Eschbourg), Eschburg	7.29591, 48.81267	disel	d i s e l	distel	d i s t e l	1
76	Co r 1	III_13_0113	Rufach (Rouffach), Rufach	7.29696, 47.95968	disell	d i s e ll	dischel	d i sch e l	3
77	Stra l 1, Stra l 3	III_9_0005, III_9_0007	Engenthal, Engental, Engental-Windsburg, Engental	7.30153, 48.63467	dixl	d i x l	dischel	d i sch e l	4
78	Co c 9	III_12_0079	Sigolsheim, Sigolsheim	7.3035, 48.13267	dißel	d i ß e l	dissl	d i ss l	2
79	Co y 9	III_14_0031	Ungersheim, Ungersheim	7.30418, 47.87789	disel	d i s e l	dissel	d i ss e l	1
80	Stra V 5	III_12_0007	Zellenberg, Zellenberg	7.31874, 48.17063	deichsl	d ei ch s l	dissel	d i ss e l	4
81	Co c 13	III_12_0077, III_12_0076	Mittelweier, Mittelweier	7.32094, 48.14982	dissl	d i ss l	dissel	d i ss e l	1
82	Co c 3	III_12_0075	Bebelnheim (Beblenheim), Bebelnheim	7.32264, 48.15802	dissl	d i ss l	dissel	d i ss e l	1
83	Stra s 1/1, Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046, 48.5499	dischl	d i sch l	dischel	d i sch e l	1
84	Co G2	III_14_0124	Wittenheim, Wittenheim	7.33993, 47.81085	dissl	d i ss l	dissel	d i ss e l	1
85	Co F7/1, Co F7/2	III_14_0107, III_14_0108, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	dissel	d i ss e l	dissĕl	d i ss ĕ l	1
86	Stra m 1	III_9_0013	Birkenwald, Birkenwald	7.34505, 48.65874	dischl	d i sch l	dischel	d i sch e l	1
87	Co V 1	III_16_0048	Obersteinbrunn (Steinbrunn-le-Haut), Obersteinbrunn	7.3467, 47.65852	dissel	d i ss e l	diesel	d ie s e l	1
88	Co V 10	III_16_0043	Franken, Franken	7.35483, 47.59947	disl	d i s l	dissel	d i ss e l	2
89	Co Va 11	III_17_0015	Werenzhausen (Werentzhouse), Werenzweiler	7.3579, 47.51688	dissl	d i ss l	dissel	d i ss e l	1
90	Co Vd 9	III_17_0077	Kiffis, Kiffis	7.35848, 47.4405	diisl	d ii s l	dissel	d i ss e l	2
91	Co z 5	III_13_0115	Meienheim (Meyenheim), Meienheim	7.35924, 47.91132	dissel	d i ss e l	dissl	d i ss l	1
92	Hag O 4	III_6_0037	Erkartsweiler (Erckartswiller), Erkartsweiler	7.3596, 48.87532	dischel	d i sch e l	deischel	d ei sch e l	1
93	Co O4	III_15_0034	Brubach Landkreis Mülhausen, Brubach	7.35964, 47.70073	deiksel	d ei k s e l	dissel	d i ss e l	2
94	Hag V 9	III_7_0045, III_7_0046	St. Johann (Saint-Jean-Saverne), St. Johann	7.36064, 48.76931	deicksel	d ei ck s e l	dischel	d i sch e l	4
95	Stra W 7	III_12_0012, III_12_0010	Rohrschweier (Rorschwihr), Rohrschweier	7.36295, 48.21541	dissl	d i ss l	dissel	d i ss e l	1
96	Stra e 2/3, Stra e 2/1, Stra e 2/2	III_8_0029	Zabern, Zabern	7.36605, 48.73948	dischel	d i sch e l	dissel	d i ss e l	2
97	Co Vd 5	III_17_0076, III_17_0075	Rädersdorf (Raedersdorf), Rädersdorf, Rädersdorf	7.3665, 47.47487	dissel	d i ss e l	deichsel	d ei ch s e l	3
98	Co s 4	III_13_0117	Niederenzen, Niederenzen	7.38146, 47.94864	dissal	d i ss a l	dissel	d i ss e l	1
99	Co G9	III_14_0128	Battenheim, Battenheim	7.38278, 47.81739	di̍ssl	d i ̍ ss l	dissl	d i ss l	1
100	Co l 3	III_13_0035	Heiligkreuz (Sainte-Croix-en-Plaine), Heiligkreuz	7.3831, 48.00666	dissal	d i ss a l	dissel	d i ss e l	1
101	Stra t 9	III_10_0014	Heiligenberg, Heiligenberg	7.3916, 48.53799	dischl	d i sch l	deigsel	d ei g s e l	4
102	Co O7	III_15_0036	Landser, Landser	7.39601, 47.68637	diesel	d ie s e l	tissel	t i ss e l	2
103	Co O10	III_15_0040	Eschenzweiler (Eschentzwiller), Eschenzweiler	7.39812, 47.71239	dissel	d i ss e l	dissl	d i ss l	1
104	V	III_17_0025	Knöringen  (Knœringue) (im Elsass), Knöringen	7.4042, 47.5624	disel	d i s e l	dissel	d i ss e l	1
105	Stra m 8	III_9_0010	Romansweiler, Romansweiler	7.40829, 48.64445	dischl	d i sch l	dischel	d i sch e l	1
106	Co V 7	III_16_0052	Niedermagstatt (Magstatt-le-Bas), Niedermagstatt	7.41155, 47.6393	dissl	d i ss l	dissel	d i ss e l	1
107	Co Va 1	III_17_0024	Oberranspach (Ranspach-le-Haut), Oberranspach	7.4175, 47.57697	dissel	d i ss e l	deichsel	d ei ch s e l	3
108	Stra H 14	III_11_0025	Blienschweiler (Blienschwiller), Blienschweiler	7.41844, 48.34128	dischl	d i sch l	dissel	d i ss e l	2
