	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
497	Stra u 7	III_10_0011	Avolsheim, Avolsheim	7.50043, 48.56159	7.50043	48.56159	pflümm	pflümme	1	-0.25251144499813616	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
498	Co d 9	III_12_0089	Elsenheim	7.50131, 48.16133	7.50131	48.16133	eierpflüm	pflümme	0	-0.7815579410052661	eierpflüm	pflüme	0	-0.5955950302609602	Eierpflaume	Pflaume	0	-0.48323353219796433
499	Stra P 11	III_11_0098	Ebersheim, Ebersheim	7.50132, 48.30759	7.50132	48.30759	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
500	Co m 11	III_13_0047	Wolfganzen, Wolfganzen	7.5016, 48.02747	7.5016	48.02747	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
501	Co P10/3, Co P10/2, Co P10/1	III_16_0060, III_16_0059, III_15_0042	Kembs-Neuweg, Kembs  , Kembs-Neuweg, Kembs	7.50399, 47.6877	7.50399	47.6877	pflüme, pflüma	pflüma	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
502	Co e 8	III_12_0097	Dürrenenzen (Dürrenentzen), Dürrenenzen	7.50406, 48.09192	7.50406	48.09192	arnterpflüm	pflüma	0	-0.7815579410052661	arnterpflüm	pflüme	0	-0.5955950302609602	Arnepflüm	Pflaume	0	-0.48323353219796433
503	Co H15	III_14_0130	Homburg Kreis Mülhausen (Hombourg), Homburg	7.50503, 47.75908	7.50503	47.75908	pflüme	pfüma	2	0.27653505100899384	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
504	Co H16	III_14_0131	Ottmarsheim, Ottmarsheim	7.50646, 47.78661	7.50646	47.78661	pflüüme	pflümme	1	-0.25251144499813616	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
505	Stra u 1	III_9_0026	Dahlenheim, Dahlenheim	7.50654, 48.58628	7.50654	48.58628	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
506	Stra X 11	III_12_0027	Ohnenheim, Ohnenheim	7.50726, 48.18379	7.50726	48.18379	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
507	Stra f 20	III_8_0056	Wilwisheim, Wilwisheim	7.5074, 48.74799	7.5074	48.74799	pflüme	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
508	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	7.50884	48.80522	pflüm	pflüme, pflüm	0	-0.7815579410052661	pflüm	pflüme, pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
509	Co P11	III_15_0044	Niffer, Niffer	7.50904, 47.71353	7.50904	47.71353	pflüümă	pflüma	2	0.27653505100899384	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
510	Co Wa 2	III_17_0027	Buschweiler (Buschwiller), Buschweiler	7.50989, 47.55993	7.50989	47.55993	pflüme	pfluma	2	0.27653505100899384	pflüme	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
511	Stra n 11	III_9_0038	Nordheim, Nordheim	7.51005, 48.63544	7.51005	48.63544	pflümm	pflümm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
512	Stra u 18	III_10_0024	Wolxheim, Wolxheim	7.51077, 48.56903	7.51077	48.56903	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
513	Stra f 19	III_8_0061	Willgottheim, Willgottheim	7.51166, 48.67082	7.51166	48.67082	pflüme	plüm	2	0.27653505100899384	pflüme	plüm	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
514	Co m 13	III_13_0046	Umgebung von Neubreisach (Weckolsheim), Weckolsheim	7.51347, 48.00264	7.51347	48.00264	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
515	Co H17	III_14_0133	Banzenheim (Bantzenheim), Banzenheim	7.51396, 47.82468	7.51396	47.82468	pflüma	pflüma	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
516	Stra n 1	III_9_0037	Winzenheim (Wintzenheim-Kochersberg), Winzenheim	7.51469, 48.65916	7.51469	48.65916	arnepflümm	pflümm	0	-0.7815579410052661	arnepflüm	pflüm	0	-0.5955950302609602	Arnepflüm	Pflaume	0	-0.48323353219796433
517	Stra f 15	III_8_0059, III_8_0058	Sässolsheim, Sässolsheim	7.51503, 48.70869	7.51503	48.70869	pflüme	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
518	Co Wa 5	III_17_0028	Neuweiler (Neuwiller), Neuweiler	7.51526, 47.52439	7.51526	47.52439	pflüme	pflüme	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
519	Stra X 10	III_12_0026	Heidolsheim, Heidolsheim	7.51527, 48.20131	7.51527	48.20131	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
520	Co A3	III_14_0040	Rumersheim (Rumersheim-le-Haute), Rumersheim	7.51712, 47.85248	7.51712	47.85248	pflüm	pflüüme	2	0.27653505100899384	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
521	Stra B 6	III_10_0100	Niederehnheim (Niedernai), Niederehnheim	7.51765, 48.45309	7.51765	48.45309	pflümm	pflümm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
522	Hag W 16/2, Hag W 16/1	III_7_0077	Melsheim, Melsheim	7.51974, 48.75911	7.51974	48.75911	pflümme, pflüeme	pflümme	0	-0.7815579410052661	pflüme, pflüeme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
523	Stra X 1	III_12_0018	Mussig	7.52018, 48.23003	7.52018	48.23003	ārnpflüm	pflüm	0	-0.7815579410052661	arnpflüm	pflüm	0	-0.5955950302609602	Arnepflüm	Pflaume	0	-0.48323353219796433
524	Stra B 7	III_10_0102, III_10_0103	Walf (Valff)), Walf	7.52068, 48.42151	7.52068	48.42151	plüm	pflüm	1	-0.25251144499813616	plüm	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
525	Co P1	III_15_0043	Kleinlandau (Petit-Landau), Kleinlandau	7.52082, 47.73028	7.52082	47.73028	pflüma	pflüma	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
526	Stra f 21	III_8_0057	Ingenheim, Ingenheim	7.52092, 48.7349	7.52092	48.7349	pflüma	pflüam	2	0.27653505100899384	pflüme	pflüem	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
527	Co Wa 1	III_17_0026	Häsingen (Hésingue), Häsingen	7.5211, 47.57633	7.5211	47.57633	pflüeme	pfluma	3	0.8055815470161238	pflüeme	pflume	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
528	Stra Q 1	III_11_0097	Ebersmünster (Ebersmunster), Ebersmunster	7.52112, 48.31139	7.52112	48.31139	pflüm	pflüma	1	-0.25251144499813616	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
529	Co P19	III_15_0050	Kleinkems, Kleinkembs	7.52279, 47.691	7.52279	47.691	pflumme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
530	Co Wa 3	III_17_0035	Hegenheim (Hégenheim), Hegenheim	7.52344, 47.56115	7.52344	47.56115	pflüma	pfüma	1	-0.25251144499813616	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
531	Hag P 17	na	Schillersdorf	7.52526, 48.87312	7.52526	48.87312	pflümm	na	999	527.7358915701176	pflüm	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
532	Hag W 12/1, Hag W 12/2	III_7_0135	Zöbersdorf, Zöbersdorf	7.52538, 48.79381	7.52538	48.79381	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
533	Stra n 10	III_9_0024	Küttolsheim, Küttolsheim	7.52543, 48.64343	7.52543	48.64343	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
534	Stra u 13	III_10_0040	Altdorf (Altorf), Altdorf	7.52793, 48.52186	7.52793	48.52186	pflumm	pflümm	1	-0.25251144499813616	pflum	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
535	Stra u 6/1, Stra u 6/2	III_10_0025	Ergersheim, Ergersheim (wohnt seit 41 in Breitenau), Ergersheim	7.52806, 48.56941	7.52806	48.56941	pflümm	pflüm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
536	Co W 14	III_16_0057	Neuweg-Bartenheim, Bartenheim-Neuweg	7.52868, 47.62399	7.52868	47.62399	pflüma	pflüma	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
537	Hag P 3	III_6_0048	Rotbach, Rotbach	7.52883, 48.90568	7.52883	48.90568	pflüm	pflüme	1	-0.25251144499813616	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
538	Co m 6	na	Neubreisach (Neuf-Brisach)	7.52909, 48.01843	7.52909	48.01843	pflüm	na	999	527.7358915701176	pflüm	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
539	Hag W 6	III_7_0058	Kirrweiler, Kirweiler	7.53026, 48.81331	7.53026	48.81331	pflüm	pflüüme	2	0.27653505100899384	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
540	Hag W 14	III_7_0066	Wickersheim, Wickersheim	7.53159, 48.78313	7.53159	48.78313	pflüm	pflǖm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
541	Stra B 1	III_10_0038, III_10_0039	Griesheim (Griesheim-Près-Molsheim), Griesheim	7.53227, 48.50237	7.53227	48.50237	pflüm	pflüme, pflüm	0	-0.7815579410052661	pflüm	pflüme, pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
542	Stra u 8	III_10_0026	Dachstein, Dachstein	7.53229, 48.56055	7.53229	48.56055	pflümm	pflüm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
543	Stra Q 6	III_11_0103	Müttersholz (Muttersholtz), Muttersholz	7.53321, 48.2674	7.53321	48.2674	brünōl, pflümm	brünol, pflümm	1	-0.25251144499813616	prünolle, pflüm	prünolle, pflüm	0	-0.5955950302609602	Prünolle, Pflaume	Prünolle, Pflaume	0	-0.48323353219796433
544	Co P9	na	Rheinweiler	7.53324, 47.71013	7.53324	47.71013	pflumezwetschge	na	999	527.7358915701176	pflumezwetschge	na	999	529.1860287263053	Pflumezwetschge	na	999	529.091394870162
545	Co A2	III_14_0185	Blodelsheim, Blodelsheim	7.53396, 47.88426	7.53396	47.88426	pflüme	pflume	1	-0.25251144499813616	pflüme	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
546	Co m 7	III_13_0036	Künheim (Kunheim), Künheim	7.53422, 48.07788	7.53422	48.07788	pflüma	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
547	Co W 13	III_16_0058	Rosenau, Rosenau	7.53493, 47.63685	7.53493	47.63685	pfluume	pflüme	2	0.27653505100899384	pflume	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
548	Stra f 14	III_8_0060	Dunzenheim, Dunzenheim	7.53538, 48.71278	7.53538	48.71278	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
549	Co W 1	III_16_0067	Istein , Istein	7.53541, 47.66186	7.53541	47.66186	pflumé	pfluma	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
550	Co A1/1, Co A1/2	III_14_0041	Fessenheim, Fessenheim (Gutenstein), Fessenheim	7.53712, 47.91578	7.53712	47.91578	pflümae, pflüm	pfloume	3	0.8055815470161238	pflüme, pflüm	pflaume	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
551	na	III_9_0039	Nuegartheim, Ittlenheim	7.53766, 48.6623	7.53766	48.6623	na	pflüm	999	527.7358915701176	na	pflüm	999	529.1860287263053	na	Pflaume	999	529.091394870162
552	Co t 1	III_13_0124	Heiteren, Heiteren	7.53776, 47.96942	7.53776	47.96942	pflüm	pflüme	1	-0.25251144499813616	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
553	Stra n 12	na	Fessenheim (Fessenheim-le-Bas)	7.5391, 48.63315	7.5391	48.63315	pflüm	na	999	527.7358915701176	pflüm	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
554	Co t 8	na	Balgau	7.53917, 47.9288	7.53917	47.9288	pflüme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
555	Stra X 2	III_12_0017	Baldenheim, Baldenheim	7.53925, 48.23746	7.53925	48.23746	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
556	Hag P 18	na	Obermodern	7.53932, 48.84466	7.53932	48.84466	pflüm	na	999	527.7358915701176	pflüm	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
557	Co H1	III_14_0132	Eichwald (Chalampé), Eichwald	7.53969, 47.81643	7.53969	47.81643	pflümä	pflümä	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
558	Hag P 4	III_6_0049	Bischholz, Bischholz	7.53995, 48.89301	7.53995	48.89301	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
559	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	7.54141	47.69158	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
560	Stra J 12	III_11_0037	Kogenheim, Kogenheim	7.5423, 48.33798	7.5423	48.33798	pflüme	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
561	Co e 10	III_12_0110	Arzenheim (Artzenheim), Arzenheim	7.5426, 48.11609	7.5426	48.11609	pfluma	pflum̄a	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
562	Hag P 2	III_6_0059	Offweiler, Offweiler	7.54296, 48.91021	7.54296	48.91021	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
563	Stra B 5	III_10_0101	Meistratzheim, Meistratzheim	7.54397, 48.44858	7.54397	48.44858	pflüma	pflaume	3	0.8055815470161238	pflüme	pflaume	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
564	Co m 10	III_13_0044	Biesheim, Biesheim	7.54467, 48.04048	7.54467	48.04048	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
565	Stra n 4	na	Neugartheim und Ittlenheim	7.54562, 48.6548	7.54562	48.6548	pflüme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
566	Stra n 2	na	Ittlenheim	7.54562, 48.65481	7.54562	48.65481	pflümme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
567	Co e 1	III_12_0102	Marckolsheim, Markolsheim	7.54583, 48.1675	7.54583	48.1675	pflüme	pflüm̄	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
568	Co Wa 7	III_17_0036	Burgfelden (Bourgfelden), Burgfelden	7.54705, 47.57853	7.54705	47.57853	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
569	Hag W 11	III_7_0065, III_7_0064	Lixhausen, Lixhausen	7.5473, 48.79426	7.5473	48.79426	pflüme	pflümme, pflüme	0	-0.7815579410052661	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
570	Stra f 17	III_8_0062	Rohr, Rohr	7.54735, 48.69609	7.54735	48.69609	pflümm	pflümm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
571	Co P8	III_15_0045	Bamlach, Bamlach	7.54942, 47.71753	7.54942	47.71753	brunolle	brunollen	1	-0.25251144499813616	prünolle	prünolle	0	-0.5955950302609602	Prünolle	Prünolle	0	-0.48323353219796433
572	Co P18	III_15_0052	Huttingen, Huttingen	7.5497, 47.67294	7.5497	47.67294	pflūmä	pflūme	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
573	Hag P 16	III_6_0062, III_6_0061	Zutzendorf, Zutzendorf	7.54972, 48.85428	7.54972	48.85428	pfluma	pflüm	2	0.27653505100899384	pflume	pflüm	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
574	Stra X 9	III_12_0025	Hessenheim, Hessenheim	7.55134, 48.21037	7.55134	48.21037	pflüm	pflümme	2	0.27653505100899384	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
575	Stra J 11	III_11_0036	Sermersheim, Sermersheim	7.55199, 48.34632	7.55199	48.34632	pflümm	pflüm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
576	Hag P 5	III_6_0053	Mühlhausen, Mühlhausen	7.5527, 48.88226	7.5527	48.88226	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
577	Co m 8	III_13_0043	Volgelsheim, Vogelsheim	7.55292, 48.01693	7.55292	48.01693	pflüma	pflüme	1	-0.25251144499813616	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
578	Co H14	na	Steinenstadt	7.55314, 47.76918	7.55314	47.76918	pflüme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
579	Hag W 7	III_7_0063	Ringendorf, Ringendorf	7.55409, 48.80777	7.55409	48.80777	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
580	Co e 9	III_12_0109	Balzenheim (Baltzenheim), Balzenheim	7.55624, 48.09319	7.55624	48.09319	pflüme	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
581	Stra u 2/1	III_9_0025	Osthofen, Osthofen	7.55672, 48.58641	7.55672	48.58641	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
582	Co m 12	III_13_0042	Algolsheim, Algolsheim	7.55708, 48.00563	7.55708	48.00563	pflüm	pflǖm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
583	Co P2	III_15_0047	Bellingen (Bad Bellingen), Bellingen	7.55728, 47.7319	7.55728	47.7319	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
584	Co t 5	na	Obersaasheim	7.55885, 47.98979	7.55885	47.98979	pflüme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
585	Hag W 4	III_7_0059	Büsweiler (Buswiller), Büsweiler	7.55923, 48.82025	7.55923	48.82025	ārnepflüm	arnepflühm	2	0.27653505100899384	arnepflüm	arnepflüm	0	-0.5955950302609602	Arnepflüm	Arnepflüm	0	-0.48323353219796433
586	Hag W 5	III_6_0065	Schalkendorf, Schalkendorf	7.55965, 48.83213	7.55965	48.83213	pflümē	pflüme	1	-0.25251144499813616	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
587	Hag W 15	III_7_0068	Bossendorf, Bossendorf	7.55983, 48.78146	7.55983	48.78146	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
588	Co H2	III_14_0134	Neuenburg (am Rhein), Neuenburg	7.56012, 47.81393	7.56012	47.81393	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
589	Stra f 2	III_8_0078	Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn), Schaffhausen	7.56211, 48.7324	7.56211	48.7324	pflüme	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
590	Co t 7	na	Nambsheim	7.5622, 47.9336	7.5622	47.9336	pflüme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
591	Co P13	na	Welmlingen	7.56233, 47.68899	7.56233	47.68899	pflūme	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
592	Co Wa 4	III_16_0065, III_16_0064, III_16_0063	Sankt Ludwig (Saint-Louis) , Sankt Ludwig, Sankt Ludwig	7.56351, 47.58575	7.56351	47.58575	pflüma	zwetschge, quetsche, pflüma	999	527.7358915701176	pflüme	pflüme, zwetschge, gwetsche	999	529.1860287263053	Pflaume	Zwetschge, Pflaume	999	529.091394870162
593	Stra X 3	III_12_0019	Bösenbiesen (Boesenbiesen), Bösenbiesen	7.56377, 48.22957	7.56377	48.22957	pflüme	pflümmen	2	0.27653505100899384	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
594	Stra u 2/2, Stra n 16	III_9_0042	Fürdenheim, Fürdenheim	7.56378, 48.61325	7.56378	48.61325	pflümm, pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
595	Co W 2, Co W 3	III_16_0068, III_16_0069	Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	7.56471	47.64989	pfluhme, pfluume	pflume, pfluume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
596	Stra u 9	III_10_0027	Ernolsheim, Ernolsheim	7.56478, 48.56483	7.56478	48.56483	pflümm	pflüme	1	-0.25251144499813616	pflüm	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
597	Stra B 4	III_10_0099	Krautergersheim, Krautergersheim	7.56557, 48.47613	7.56557	48.47613	pflümm	pflüm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
598	Stra f 16	III_8_0065	Gugenheim, Gugenheim	7.56591, 48.70185	7.56591	48.70185	pflümm	pflümm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
599	Stra u 12	III_10_0037	Duttlenheim, Düttlenheim	7.56596, 48.52454	7.56596	48.52454	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
600	Stra X 13	III_12_0028	Mackenheim, Mackenheim	7.56598, 48.18437	7.56598	48.18437	pflüma	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
601	Co P17	III_15_0053	Wintersweiler, Wintersweiler	7.56756, 47.67374	7.56756	47.67374	pflumĕ	pflŭŭme	3	0.8055815470161238	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
602	Stra Q 5	III_11_0100	Hilsenheim, Hilsenheim	7.56768, 48.29055	7.56768	48.29055	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
603	Stra f 22	III_9_0041	Schnersheim, Schnersheim	7.568, 48.65809	7.568	48.65809	pflümme	pflüme	1	-0.25251144499813616	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
604	Hag W 17	III_7_0079	Hochfelden, Hochfelden	7.57004, 48.75735	7.57004	48.75735	pflüma	pflüem	2	0.27653505100899384	pflüme	pflüem	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
605	Stra X 12	III_12_0029	Boozheim (Bootzheim), Boozheim	7.57052, 48.18862	7.57052	48.18862	pflümm	pflümm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
606	Co W 16	III_16_0061	Neudorf (Village-Neuf), Neudorf	7.57149, 47.60532	7.57149	47.60532	pflüma	pfluama	2	0.27653505100899384	pflüme	pflueme	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
607	Co m 9	III_13_0041	Vogelgrün (Vogelgrun), Vogelgrün	7.57243, 48.0111	7.57243	48.0111	pflümă	pflüm	1	-0.25251144499813616	pflüme	pflüm	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
608	Stra J 3	III_11_0034	Kerzfeld (Kertzfeld), Kerzfeld	7.57276, 48.37779	7.57276	48.37779	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
609	Stra n 13	na	Dossenheim-Kochersberg	7.57335, 48.63816	7.57335	48.63816	pflümm	na	999	527.7358915701176	pflüm	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
610	Stra B 2	III_10_0098	Innenheim, Innenheim	7.57348, 48.49644	7.57348	48.49644	pfüm	pflüm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
