	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
635	Co H10	na	Mauchen	7.59411, 47.76239	7.59411	47.76239	ägerschde	na	999	527.7358915701176	ägerschte	na	999	529.1860287263053	Agerst	na	999	529.091394870162
636	Hag W 10	III_7_0069	Alteckendorf, Alteckendorf	7.59484, 48.79272	7.59484	48.79272	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
637	Stra X 5	III_12_0021	Richtolsheim, Richtolsheim	7.59489, 48.2251	7.59489	48.2251	agerscht	agerscht	0	-0.7815579410052661	agerscht	agerscht	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
638	Co W 11, 18	III_16_0074	(Weil am Rhein und) Eimeldingen, Binzen	7.59518, 47.63113	7.59518	47.63113	egerste	egerschte	2	0.27653505100899384	egerschte	egerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
639	Stra n 17, Stra n 18	III_9_0031	Ittenheim, Ittenheim	7.59542, 48.60404	7.59542	48.60404	åtzel, adsel	adsel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
640	Co W 4, 5	III_16_0087, III_16_0088	Egringen und Fischingen, Egringen, Fischingen	7.59628, 47.66366	7.59628	47.66366	ägerschte	aegerste	4	1.3346280430232536	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
641	Stra J 1	III_11_0028	Uttenheim, Uttenheim	7.5965, 48.41075	7.5965	48.41075	kasatzel	kasatzel	0	-0.7815579410052661	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
642	Hag P 15	III_6_0057	Kindweiler, Kindweiler	7.59731, 48.86227	7.59731	48.86227	åtzel	aotzl, atzl	2	0.27653505100899384	atsel	atsel, aotsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
643	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	7.59794	47.68033	ägerschdĕ	ägerschte	2	0.27653505100899384	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
644	Co e 4	III_12_0108	Burkheim am Kaiserstuhl, Burkheim am Kaiserstuhl	7.59943, 48.10194	7.59943	48.10194	ägerscht	ägerst	2	0.27653505100899384	ägerscht	ägerscht	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
645	Hag W 18	III_7_0078	Schwindratzheim, Schwindratzheim	7.59981, 48.7561	7.59981	48.7561	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
646	Co t 6	III_13_0126	Geiswasser, Geiswasser	7.60042, 47.97883	7.60042	47.97883	āgerschd	agerscht	2	0.27653505100899384	agerscht	agerscht	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
647	Stra u 3	III_10_0029	Breuschwickersheim, Breuschwickersheim	7.60198, 48.5795	7.60198	48.5795	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
648	Stra Q 8/2, Stra Q 8/1	III_11_0105	Sundhausen (Sundhouse), Sundhausen, Sundhausen (Sundhouse)	7.60327, 48.25126	7.60327	48.25126	atzel, agerscht	atzel	999	527.7358915701176	atsel, agerscht	atsel	999	529.1860287263053	Atzel, Agerst	Atzel	999	529.091394870162
649	Co P3	III_15_0049	Liel	7.604, 47.73928	7.604	47.73928	ägästä	elschter	0	-0.7815579410052661	ägeschte	elschter	0	-0.5955950302609602	Agerst	Elster	0	-0.48323353219796433
650	Stra Q 4	III_11_0101	Bindernheim	7.60713, 48.28366	7.60713	48.28366	ātzel	elster	0	-0.7815579410052661	atsel	elschter	0	-0.5955950302609602	Atzel	Elster	0	-0.48323353219796433
651	Stra n 5	III_9_0029	Truchtersheim, Truchtersheim	7.60723, 48.66319	7.60723	48.66319	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
652	Stra n 7	III_9_0034	Wiwersheim	7.60738, 48.63994	7.60738	48.63994	elster	atzel	0	-0.7815579410052661	elschter	atsel	0	-0.5955950302609602	Elster	Atzel	0	-0.48323353219796433
653	Stra f 11	III_8_0066	Gimbrett, Gimbrett	7.60781, 48.69592	7.60781	48.69592	åtzel	åtzl	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
654	Stra u 14	III_10_0035	Bläsheim	7.60783, 48.50535	7.60783	48.50535	kaasåtzel	atzel	0	-0.7815579410052661	kasatsel	atsel	0	-0.5955950302609602	Kasatzel	Atzel	0	-0.48323353219796433
655	Hag H 1	III_5_0062	Oberbronn, Oberbronn	7.6082, 48.94109	7.6082	48.94109	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
656	Hag P 14	III_6_0066	Pfaffenhofen, Pfaffenhofen	7.60881, 48.84422	7.60881	48.84422	elschdr	elschter	2	0.27653505100899384	elschter	elschter	0	-0.5955950302609602	Elster	Elster	0	-0.48323353219796433
657	Co e 14	na	Jechtingen am Kaierstuhl	7.60965, 48.11815	7.60965	48.11815	elschtr	na	999	527.7358915701176	elschter	na	999	529.1860287263053	Elster	na	999	529.091394870162
658	Hag X 5	na	Walk (La Walck)	7.60966, 48.84793	7.60966	48.84793	atzel	na	999	527.7358915701176	atsel	na	999	529.1860287263053	Atzel	na	999	529.091394870162
659	na	III_10_0104	Bolsenheim	7.6099, 48.42013	7.6099	48.42013	na	kasatzel	999	527.7358915701176	na	kasatsel	999	529.1860287263053	na	Kasatzel	999	529.091394870162
660	Co P6	III_15_0057	Tannenkirch, Tannenkirch, Tannenkirch	7.6103, 47.71116	7.6103	47.71116	egerste	agerste, egerste, elster	1	-0.25251144499813616	egerschte	agerschte, elschter, egerschte	1	-0.06528309456870167	Agerst	Elster, Agerst	999	529.091394870162
661	Stra Q 2	III_11_0099	Witternheim, Witternheim	7.61297, 48.31375	7.61297	48.31375	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
662	Co e 12	III_12_0103	Sasbach, Sasbach	7.61363, 48.13798	7.61363	48.13798	ägäste	ägästä	1	-0.25251144499813616	ägeschte	ägeschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
663	Co W 22	III_16_0089, III_16_0090	Haltingen, Haltingen	7.61378, 47.61384	7.61378	47.61384	ageschte	ägerschte, egerschte  , egerste, ägerste	2	0.27653505100899384	ageschte	ägerschte, egerschte	2	0.4650288411235568	Agerst	Agerst	0	-0.48323353219796433
664	Stra J 5	III_11_0032	Sand, Sand	7.61417, 48.38275	7.61417	48.38275	kasatzel	kasatzel	0	-0.7815579410052661	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
665	Hag P 7	III_6_0055	Engweiler, Engweiler	7.61501, 48.88508	7.61501	48.88508	atzel	atsel	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
666	Stra u 10	III_10_0031	Hangenbieten, Hangenbieten	7.61529, 48.55876	7.61529	48.55876	åtzel	åtzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
667	Stra f 12	III_8_0067	Reitweiler, Reitweiler	7.61546, 48.67598	7.61546	48.67598	ātzel	atzel	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
668	Stra f 6	III_8_0075	Hohatzenheim, Hohatzenheim	7.61598, 48.71578	7.61598	48.71578	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
669	Stra X 6	III_12_0022	Saasenheim, Saasenheim	7.61664, 48.23405	7.61664	48.23405	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
670	Stra J 9	III_11_0038	Roßfeld (Rossfeld), Roßfeld	7.61683, 48.33696	7.61683	48.33696	åtzl	atzel	2	0.27653505100899384	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
671	Stra n 8	III_9_0032, III_9_0033	Offenheim, Stutzheim-Offenheim, Offenheim	7.61838, 48.63195	7.61838	48.63195	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
672	Hag P 11	III_6_0058	Bitschhofen, Bitschhofen	7.61913, 48.85878	7.61913	48.85878	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
673	Hag W 9	III_7_0070	Minversheim, Minversheim	7.61936, 48.78575	7.61936	48.78575	åtzel	atzel	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
674	Stra B 9	III_10_0106	Schäfersheim (Schaeffersheim), Schäfersheim	7.6199, 48.42864	7.6199	48.42864	kāsatzel	käsatzel	1	-0.25251144499813616	kasatsel	käsatsel	1	-0.06528309456870167	Kasatzel	Kasatzel	0	-0.48323353219796433
675	Co H3	III_14_0137	Hügelheim, Hügelheim	7.6208, 47.82868	7.6208	47.82868	ägerstä	ägerschta	3	0.8055815470161238	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
676	Co W 23	III_16_0075	Ötlingen, Ötlingen	7.62133, 47.62261	7.62133	47.62261	ägerste	ägerste	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
677	Co A8	III_14_0044	Bremgarten (Hartheim), Bremgarten	7.62385, 47.91694	7.62385	47.91694	ägerste	ägerste	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
678	Co W 10	III_16_0073, III_16_0072	Binzen, Märkt, Binzen	7.62403, 47.63133	7.62403	47.63133	āgersta	ägerste, agestae, ägesta	2	0.27653505100899384	agerschte	ägerschte, ageschte, ägeschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
679	Co m 4	III_13_0037	Achkarren	7.62448, 48.06769	7.62448	48.06769	ägescht	elster	0	-0.7815579410052661	ägerscht	elschter	0	-0.5955950302609602	Agerst	Elster	0	-0.48323353219796433
680	Co e 6	III_12_0106	Bischoffingen, Bischoffingen	7.62537, 48.10625	7.62537	48.10625	āgestär	agersta	4	1.3346280430232536	ageschte	agerschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
681	Stra u 4	III_10_0030	Achenheim, Achenheim	7.62578, 48.5817	7.62578	48.5817	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
682	Stra n 9	na	Stutzheim-Offenheim	7.62623, 48.6279	7.62623	48.6279	atzel	na	999	527.7358915701176	atsel	na	999	529.1860287263053	Atzel	na	999	529.091394870162
683	Hag P 13	na	Niedermodern	7.62648, 48.84525	7.62648	48.84525	åtzel	na	999	527.7358915701176	atsel	na	999	529.1860287263053	Atzel	na	999	529.091394870162
684	Stra J 6	III_11_0030	Matzenheim	7.62677, 48.39642	7.62677	48.39642	kasatzel	atzel	0	-0.7815579410052661	kasatsel	atsel	0	-0.5955950302609602	Kasatzel	Atzel	0	-0.48323353219796433
685	Hag W 2	III_7_0062	Morschweiler, Morschweiler	7.62689, 48.81972	7.62689	48.81972	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
686	Co t 4	na	Hartheim	7.62702, 47.93691	7.62702	47.93691	ågerschte	na	999	527.7358915701176	agerschte	na	999	529.1860287263053	Agerst	na	999	529.091394870162
687	Co W 6	III_16_0076	Schallbach, Schallbach	7.62759, 47.65706	7.62759	47.65706	āgeste	ägste	2	0.27653505100899384	ageschte	ägschte	2	0.4650288411235568	Agerst	Agerst	0	-0.48323353219796433
688	Co P15	III_15_0055	Holzen, Holzen	7.62775, 47.69538	7.62775	47.69538	elschtere	elschtre	1	-0.25251144499813616	elschtere	elschtere	0	-0.5955950302609602	Elster	Elster	0	-0.48323353219796433
689	Hag P 12	III_6_0064	Überach (Uberach), Überach	7.62806, 48.84844	7.62806	48.84844	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
690	Co H7	na	Müllheim	7.62923, 47.80821	7.62923	47.80821	elster	na	999	527.7358915701176	elschter	na	999	529.1860287263053	Elster	na	999	529.091394870162
691	Stra f 4	na	Waltenheim	7.62965, 48.74804	7.62965	48.74804	atzel	na	999	527.7358915701176	atsel	na	999	529.1860287263053	Atzel	na	999	529.091394870162
692	Stra f 7	III_8_0074	Mittelhausen, Mittelhausen	7.63107, 48.7093	7.63107	48.7093	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
693	Hag A 1	III_4_0077	Dambach	7.63179, 49.00256	7.63179	49.00256	atzel	elschder	0	-0.7815579410052661	atsel	elschter	0	-0.5955950302609602	Atzel	Elster	0	-0.48323353219796433
694	Hag P 8	III_6_0050	Gumbrechtshofen, Gumbrechtshofen	7.6319, 48.90544	7.6319	48.90544	åtzel	atzel	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
695	Stra J 8	III_11_0039	Herbsheim, Herbsheim	7.6323, 48.3467	7.6323	48.3467	kāsåtzel	kasatzel	2	0.27653505100899384	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
696	Co W 18	III_16_0085	Weil am Rhein, Weil	7.63299, 47.59278	7.63299	47.59278	ägerste	ägerste	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
697	Stra f 10	III_8_0071	Rumersheim	7.6354, 48.69228	7.6354	48.69228	kasatzel	atzel	0	-0.7815579410052661	kasatsel	atsel	0	-0.5955950302609602	Kasatzel	Atzel	0	-0.48323353219796433
698	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	7.63551	48.08944	ägerscht	agerst	3	0.8055815470161238	ägerscht	agerscht	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
699	Co P5	III_15_0058	Riedlingen, Riedlingen	7.63561, 47.71579	7.63561	47.71579	elstere	elstere	0	-0.7815579410052661	elschter	elschtere	1	-0.06528309456870167	Elster	Elster	0	-0.48323353219796433
700	Co e 3	na	Leiselheim	7.6357, 48.12586	7.6357	48.12586	ackerschta	na	999	527.7358915701176	agerschte	na	999	529.1860287263053	Agerst	na	999	529.091394870162
701	Stra u 16	III_10_0033	Enzheim	7.63634, 48.53413	7.63634	48.53413	atzl	kasatzel	0	-0.7815579410052661	atsel	kasatsel	0	-0.5955950302609602	Atzel	Kasatzel	0	-0.48323353219796433
702	Co A4	III_14_0046	Buggingen, Buggingen	7.63735, 47.8479	7.63735	47.8479	ägerste	ägeste	1	-0.25251144499813616	ägerschte	ägeschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
703	Hag P 10	III_6_0056	Mietesheim	7.63837, 48.87814	7.63837	48.87814	åtzel	elschter	0	-0.7815579410052661	atsel	elschter	0	-0.5955950302609602	Atzel	Elster	0	-0.48323353219796433
704	Stra J 7	III_11_0031	Osthausen (Osthouse), Osthausen, Osthausen	7.63886, 48.40167	7.63886	48.40167	kasåtzl	atzl, kasatzl	1	-0.25251144499813616	kasatsel	kasatsel, atsel	999	529.1860287263053	Kasatzel	Atzel, Kasatzel	999	529.091394870162
705	Co A5	III_14_0045	Seefelden, Seefelden	7.63962, 47.85945	7.63962	47.85945	egerste	ägerschte	3	0.8055815470161238	egerschte	ägerschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
706	Co H11	III_14_0140	Feldberg, Feldberg	7.64081, 47.7737	7.64081	47.7737	ägerste	ägeschde	4	1.3346280430232536	ägerschte	ägeschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
707	Co W 7, 9/2	III_16_0077	Rümmingen	7.64143, 47.64099	7.64143	47.64099	elstere	ägerschte	0	-0.7815579410052661	elschtere	ägerschte	0	-0.5955950302609602	Elster	Agerst	0	-0.48323353219796433
708	Co m 2	III_13_0039	Gündlingen, Gündlingen	7.64227, 48.01556	7.64227	48.01556	ägerste	ägerste	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
709	Hag W 8	III_7_0071	Hüttendorf, Hüttendorf	7.64259, 48.80222	7.64259	48.80222	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
710	Co m 5	na	Bickensohl	7.64262, 48.07988	7.64262	48.07988	ägerste	na	999	527.7358915701176	ägerschte	na	999	529.1860287263053	Agerst	na	999	529.091394870162
711	Hag H 2/3, Hag H 2/2, Hag H 2/1	III_5_0067, III_5_0066	Bad-Niederbronn (Niederbronn-Les-Bains), Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn	7.64282, 48.95108	7.64282	48.95108	åtzel, aztel, atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
712	Stra u 15	III_10_0034	Geispolsheim, Geispolsheim	7.64329, 48.51516	7.64329	48.51516	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
713	na	III_9_0030	Pfettisheim	7.64331, 48.66042	7.64331	48.66042	na	atzel	999	527.7358915701176	na	atsel	999	529.1860287263053	na	Atzel	999	529.091394870162
714	Stra v 8	III_10_0032	Holzheim, Holzheim	7.64383, 48.55724	7.64383	48.55724	åtzel	åtzel, o̊tzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
715	Co H12	III_14_0142	Obereggenen, Niedereggenen, Obereggenen, Niedereggenen, Obereggenen, Niedereggenen	7.64434, 47.75677	7.64434	47.75677	ägerschde, elschdere	elstere	3	0.8055815470161238	elschtere, ägerschte	elschtere	999	529.1860287263053	Elster, Agerst	Elster	999	529.091394870162
716	Co m 3	III_13_0038	Ihringen	7.64554, 48.04572	7.64554	48.04572	ageschte	elstr	0	-0.7815579410052661	ageschte	elschter	0	-0.5955950302609602	Agerst	Elster	0	-0.48323353219796433
717	Stra B 11	III_10_0107	Limersheim, Limersheim	7.64596, 48.45465	7.64596	48.45465	kasåzl	kasazel	2	0.27653505100899384	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
718	Stra X 7	III_12_0023	Schönau (Schoenau), Schönau	7.64715, 48.22339	7.64715	48.22339	agerscht	agerscht	0	-0.7815579410052661	agerscht	agerscht	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
719	Co H6	na	Niederweiler	7.64763, 47.80664	7.64763	47.80664	elschder	na	999	527.7358915701176	elschter	na	999	529.1860287263053	Elster	na	999	529.091394870162
720	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	7.64842	47.6562	elstere	elschder	4	1.3346280430232536	elschtere	elschter	1	-0.06528309456870167	Elster	Elster	0	-0.48323353219796433
721	Co e 7	na	Wyhl am Kaiserstuhl	7.64933, 48.1663	7.64933	48.1663	ägescht	na	999	527.7358915701176	ägerscht	na	999	529.1860287263053	Agerst	na	999	529.091394870162
722	Co t 3	na	Feldkirch	7.64962, 47.93629	7.64962	47.93629	agerscht	na	999	527.7358915701176	agerscht	na	999	529.1860287263053	Agerst	na	999	529.091394870162
723	Stra f 9	III_8_0072	Mittelschäffolsheim, Mittelschäffolsheim	7.65125, 48.70026	7.65125	48.70026	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
724	Co H5	III_14_0143	Zunzingen	7.65195, 47.82164	7.65195	47.82164	elschder	egerste	0	-0.7815579410052661	elschter	egerschte	0	-0.5955950302609602	Elster	Agerst	0	-0.48323353219796433
725	Co A7	III_14_0048	Eschbach (bei Heitersheim), Eschbach	7.65221, 47.8908	7.65221	47.8908	ägeschte	elster	0	-0.7815579410052661	ägeschte	elschter	0	-0.5955950302609602	Agerst	Elster	0	-0.48323353219796433
726	na	III_9_0028	Oberschäffolsheim	7.65236, 48.5868	7.65236	48.5868	na	atzel	999	527.7358915701176	na	atsel	999	529.1860287263053	na	Atzel	999	529.091394870162
727	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	7.65306	48.12469	ägeschde	aglsta	6	2.3927210350375137	ägeschte	agelschte	2	0.4650288411235568	Agerst	Agerst	0	-0.48323353219796433
728	Co W 8	III_15_0056	Wollbach, Wollbach	7.65387, 47.67054	7.65387	47.67054	ägerschde	ägerschte	1	-0.25251144499813616	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
729	Hag W 1	III_6_0067	Dauendorf, Dauendorf	7.65509, 48.82974	7.65509	48.82974	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
730	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	7.65562	48.13337	agersta	äegerstä	3	0.8055815470161238	agerschte	ägerschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
731	Co W 21	III_16_0078	Tumringen, Tumringen	7.65564, 47.62739	7.65564	47.62739	elschder	eschter	2	0.27653505100899384	elschter	eschter	1	-0.06528309456870167	Elster	Elster	0	-0.48323353219796433
732	Co e 5	na	Oberbergen	7.65599, 48.09787	7.65599	48.09787	häre	na	999	527.7358915701176	häre	na	999	529.1860287263053	Häher	na	999	529.091394870162
733	Co H9	III_14_0141	Lipburg	7.65665, 47.78685	7.65665	47.78685	ǟgerste	elschtere	0	-0.7815579410052661	ägerschte	elschtere	0	-0.5955950302609602	Agerst	Elster	0	-0.48323353219796433
734	Co H4	III_14_0138, III_14_0139	Dattingen, Dattingen	7.65681, 47.83383	7.65681	47.83383	ägerschder	aegerschder, ägerschder	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
735	Stra f 13	III_8_0069, III_8_0070	Berstett, Berstett	7.65758, 48.67898	7.65758	48.67898	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
736	Stra f 8	III_8_0073	Bilwisheim	7.65824, 48.70895	7.65824	48.70895	åtzel	elster	0	-0.7815579410052661	atsel	elschter	0	-0.5955950302609602	Atzel	Elster	0	-0.48323353219796433
737	Hag P 9	III_5_0063	Gundershofen, Gundershofen	7.6592, 48.90652	7.6592	48.90652	atzel	atzel	0	-0.7815579410052661	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
738	Co t 2	na	Oberrimsingen	7.6594, 47.97942	7.6594	47.97942	agerschde	na	999	527.7358915701176	agerschte	na	999	529.1860287263053	Agerst	na	999	529.091394870162
739	Hag W 19	na	Wittersheim	7.66007, 48.78303	7.66007	48.78303	atzel	na	999	527.7358915701176	atsel	na	999	529.1860287263053	Atzel	na	999	529.091394870162
740	Stra Q 3	III_11_0102	Diebolsheim, Diebolsheim	7.66174, 48.29015	7.66174	48.29015	åtzel	åzl	2	0.27653505100899384	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
741	Co P16	III_15_0046	Kandern, Kandern, Kandern	7.66224, 47.71456	7.66224	47.71456	ǟgerschde, elschder	ägerste	4	1.3346280430232536	elschter, ägerschte	ägerschte	999	529.1860287263053	Elster, Agerst	Agerst	999	529.091394870162
742	Stra B 10	III_10_0105	Erstein, Erstein	7.66295, 48.4211	7.66295	48.4211	kaasa̰tsel	kasåtzel	4	1.3346280430232536	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
743	Hag H 3	III_5_0065, III_5_0064	Reichshofen (Reichshoffen), Reichshofen, Reichshofen-Werk	7.66338, 48.93223	7.66338	48.93223	ātzel	azel, atzel	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
744	Co W 20, Co W 19	III_16_0083, III_16_0080, III_16_0082, III_16_0079	Lörrach, Lörrach , Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	7.66409	47.61258	dole, ägerste	ägeste, elschder, elster, hätzle	1	-0.25251144499813616	dole, ägerschte	hetsle, ägeschte, elschter	1	-0.06528309456870167	Dohle, Agerst	Elster, Hetzle, Agerst	0	-0.48323353219796433
745	Co B1	III_14_0050, III_14_0051	Tunsel, Tunsel, Tunsel	7.66581, 47.90315	7.66581	47.90315	agester	elschter, ägester	1	-0.25251144499813616	ageschte	elschter, ägeschte	1	-0.06528309456870167	Agerst	Elster, Agerst	999	529.091394870162
746	Stra v 6	III_9_0027	Wolfisheim, Wolfisheim, Wolfisheim	7.66606, 48.58281	7.66606	48.58281	atzel	atzel, käsatzel	999	527.7358915701176	atsel	käsatsel, atsel	999	529.1860287263053	Atzel	Atzel, Kasatzel	999	529.091394870162
747	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	7.66607	47.55136	ägerste	ägerste	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
748	Co A6	III_14_0047	Heitersheim, Heitersheim	7.66768, 47.87108	7.66768	47.87108	ägrsde, ägerste	ägerste	0	-0.7815579410052661	ägerschte	ägerschte	0	-0.5955950302609602	Agerst	Agerst	0	-0.48323353219796433
749	Stra o 6, 7	III_9_0043	Dingsheim, Griesheim	7.66779, 48.62966	7.66779	48.62966	ātzel	elster	0	-0.7815579410052661	atsel	elschter	0	-0.5955950302609602	Atzel	Elster	0	-0.48323353219796433
750	Stra B 3	III_10_0109	Lipsheim, Lipsheim	7.66966, 48.49284	7.66966	48.49284	kāsatzel	kasatzel	1	-0.25251144499813616	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
751	Stra R 2	III_11_0107	Friesenheim, Friesenheim	7.67044, 48.30971	7.67044	48.30971	atzel	azel	1	-0.25251144499813616	atsel	atsel	0	-0.5955950302609602	Atzel	Atzel	0	-0.48323353219796433
752	Stra o 5	III_9_0044	Pfulgriesheim, Pfulgriesheim	7.67069, 48.64279	7.67069	48.64279	kasatzel	kasatzel	0	-0.7815579410052661	kasatsel	kasatsel	0	-0.5955950302609602	Kasatzel	Kasatzel	0	-0.48323353219796433
753	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	7.67114	47.98702	agersta	agester	3	0.8055815470161238	agerschte	ageschte	1	-0.06528309456870167	Agerst	Agerst	0	-0.48323353219796433
