	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
490	Stra t 7	III_10_0019	Molsheim, Molsheim	7.49067, 48.54038	7.49067	48.54038	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
491	Hag O 8	III_6_0044	Menchhofen (Menchhoffen), Menchhofen	7.49498, 48.85955	7.49498	48.85955	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
492	Stra m 14	III_9_0021	Scharrachbergheim, Scharrachbergheim	7.49581, 48.593	7.49581	48.593	muck	mugge	3	0.8055815470161238	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
493	Co W 15, 14, Co W 15/1, Co W 15/2	III_16_0039, III_16_0062, III_16_0040	Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	7.49611	47.60128	mukka, muka	muggä, mugga, mucka	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
494	Stra m 12	III_9_0014	Kirchheim, Kirchheim	7.49624, 48.60963	7.49624	48.60963	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
495	Stra e 15	III_8_0038	Landersheim, Landersheim	7.49655, 48.69022	7.49655	48.69022	muck	mouk	2	0.27653505100899384	muk	mouk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
496	Stra A 2	III_10_0088	Bischofsheim (Bischoffsheim), Bischofsheim	7.49675, 48.48669	7.49675	48.48669	mugg	mugg	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
497	Stra H 8	III_11_0027	Zellweiler (Zellwiller), Zellweiler	7.49786, 48.39782	7.49786	48.39782	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
498	Stra u 7	III_10_0011	Avolsheim, Avolsheim	7.50043, 48.56159	7.50043	48.56159	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
499	Co d 9	III_12_0089	Elsenheim, Elsenheim	7.50131, 48.16133	7.50131	48.16133	mucke	muck	1	-0.25251144499813616	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
500	Stra P 11	III_11_0098	Ebersheim, Ebersheim	7.50132, 48.30759	7.50132	48.30759	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
501	Co m 11	III_13_0047	Wolfganzen, Wolfganzen	7.5016, 48.02747	7.5016	48.02747	můck	muck	1	-0.25251144499813616	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
502	Co P10/3, Co P10/2, Co P10/1	III_16_0060, III_16_0059, III_15_0042	Kembs-Neuweg, Kembs  , Kembs-Neuweg, Kembs	7.50399, 47.6877	7.50399	47.6877	mugge, mugga, mucka	muga, mucke, mucka	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
503	Co e 8	III_12_0097	Dürrenenzen (Dürrenentzen), Dürrenenzen	7.50406, 48.09192	7.50406	48.09192	muck	mǔck	1	-0.25251144499813616	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
504	Co H15	III_14_0130	Homburg Kreis Mülhausen (Hombourg), Homburg	7.50503, 47.75908	7.50503	47.75908	mugge	mugga	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
505	Co H16	III_14_0131	Ottmarsheim, Ottmarsheim	7.50646, 47.78661	7.50646	47.78661	mugge	mugge	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
506	Stra u 1	III_9_0026	Dahlenheim, Dahlenheim	7.50654, 48.58628	7.50654	48.58628	mucke	muck	1	-0.25251144499813616	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
507	Stra X 11	III_12_0027	Ohnenheim, Ohnenheim	7.50726, 48.18379	7.50726	48.18379	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
508	Stra f 20	III_8_0056	Wilwisheim, Wilwisheim	7.5074, 48.74799	7.5074	48.74799	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
509	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	7.50884	48.80522	můgg, můgge	muck	3	0.8055815470161238	muk, muke	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
510	Co P11	III_15_0044	Niffer, Niffer	7.50904, 47.71353	7.50904	47.71353	mugge	mugga	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
511	Co Wa 2	III_17_0027	Buschweiler (Buschwiller), Buschweiler	7.50989, 47.55993	7.50989	47.55993	fliege	muka	0	-0.7815579410052661	fliege	muke	0	-0.5955950302609602	Fliege	Mücke	0	-0.48323353219796433
512	Stra n 11	III_9_0038	Nordheim, Nordheim	7.51005, 48.63544	7.51005	48.63544	muck, mucke	mucke	0	-0.7815579410052661	muk, muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
513	Stra u 18	III_10_0024	Wolxheim, Wolxheim	7.51077, 48.56903	7.51077	48.56903	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
514	Stra f 19	III_8_0061	Willgottheim, Willgottheim	7.51166, 48.67082	7.51166	48.67082	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
515	Co m 13	III_13_0046	Umgebung von Neubreisach (Weckolsheim), Weckolsheim	7.51347, 48.00264	7.51347	48.00264	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
516	Co H17	III_14_0133	Banzenheim (Bantzenheim), Banzenheim	7.51396, 47.82468	7.51396	47.82468	mucka	mucka	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
517	Stra n 1	III_9_0037	Winzenheim (Wintzenheim-Kochersberg), Winzenheim	7.51469, 48.65916	7.51469	48.65916	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
518	Stra f 15	III_8_0059, III_8_0058	Sässolsheim, Sässolsheim	7.51503, 48.70869	7.51503	48.70869	mucke	mugge, muck	1	-0.25251144499813616	muke	muk, muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
519	Co Wa 5	III_17_0028	Neuweiler (Neuwiller), Neuweiler	7.51526, 47.52439	7.51526	47.52439	flīägä	fliegä	2	0.27653505100899384	fliäge	fliege	1	-0.06528309456870167	Fliege	Fliege	0	-0.48323353219796433
520	Stra X 10	III_12_0026	Heidolsheim, Heidolsheim	7.51527, 48.20131	7.51527	48.20131	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
521	Co A3	III_14_0040	Rumersheim (Rumersheim-le-Haute), Rumersheim	7.51712, 47.85248	7.51712	47.85248	muck	mugge	3	0.8055815470161238	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
522	Stra B 6	III_10_0100	Niederehnheim (Niedernai), Niederehnheim	7.51765, 48.45309	7.51765	48.45309	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
523	Hag W 16/2, Hag W 16/1	III_7_0077	Melsheim, Melsheim	7.51974, 48.75911	7.51974	48.75911	muck	mūck	1	-0.25251144499813616	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
524	Stra X 1	III_12_0018	Mussig, Mussig	7.52018, 48.23003	7.52018	48.23003	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
525	Stra B 7	III_10_0102, III_10_0103	Walf (Valff)), Walf	7.52068, 48.42151	7.52068	48.42151	muck	mock, muck	0	-0.7815579410052661	muk	muk, mok	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
526	Co P1	III_15_0043	Kleinlandau (Petit-Landau), Kleinlandau	7.52082, 47.73028	7.52082	47.73028	muka	mucka	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
527	Stra f 21	III_8_0057	Ingenheim, Ingenheim	7.52092, 48.7349	7.52092	48.7349	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
528	Co Wa 1	III_17_0026	Häsingen (Hésingue), Häsingen	7.5211, 47.57633	7.5211	47.57633	mucka	mucka	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
529	Stra Q 1	III_11_0097	Ebersmünster (Ebersmunster), Ebersmunster	7.52112, 48.31139	7.52112	48.31139	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
530	Co P19	III_15_0050	Kleinkems, Kleinkembs	7.52279, 47.691	7.52279	47.691	fliëge	fliëge	0	-0.7815579410052661	fliäge	fliäge	0	-0.5955950302609602	Fliege	Fliege	0	-0.48323353219796433
531	Co Wa 3	III_17_0035	Hegenheim (Hégenheim), Hegenheim	7.52344, 47.56115	7.52344	47.56115	mucka	muga	2	0.27653505100899384	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
532	Hag P 17	III_6_0052	Schillersdorf, Schillersdorf	7.52526, 48.87312	7.52526	48.87312	mucke	muck	1	-0.25251144499813616	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
533	Hag W 12/1, Hag W 12/2	III_7_0135	Zöbersdorf, Zöbersdorf	7.52538, 48.79381	7.52538	48.79381	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
534	Stra n 10	III_9_0024	Küttolsheim, Küttolsheim	7.52543, 48.64343	7.52543	48.64343	můgg	mougg	2	0.27653505100899384	muk	mouk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
535	Stra u 13	III_10_0040	Altdorf (Altorf), Altdorf	7.52793, 48.52186	7.52793	48.52186	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
536	Stra u 6/1, Stra u 6/2	III_10_0025	Ergersheim, Ergersheim (wohnt seit 41 in Breitenau), Ergersheim	7.52806, 48.56941	7.52806	48.56941	můg, mugg	muck	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
537	Co W 14	III_16_0057	Neuweg-Bartenheim, Bartenheim-Neuweg	7.52868, 47.62399	7.52868	47.62399	mugga	mukka	2	0.27653505100899384	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
538	Hag P 3	III_6_0048	Rotbach, Rotbach	7.52883, 48.90568	7.52883	48.90568	muck	mucke	1	-0.25251144499813616	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
539	Co m 6	III_13_0045	Neubreisach (Neuf-Brisach), Neubreisach	7.52909, 48.01843	7.52909	48.01843	muck	mücke	2	0.27653505100899384	muk	müke	2	0.4650288411235568	Mücke	Mücke	0	-0.48323353219796433
540	Hag W 6	III_7_0058	Kirrweiler, Kirweiler	7.53026, 48.81331	7.53026	48.81331	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
541	Hag W 14	III_7_0066	Wickersheim, Wickersheim	7.53159, 48.78313	7.53159	48.78313	mugg	mugg	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
542	Stra B 1	III_10_0038, III_10_0039	Griesheim (Griesheim-Près-Molsheim), Griesheim	7.53227, 48.50237	7.53227	48.50237	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
543	Stra u 8	III_10_0026	Dachstein, Dachstein	7.53229, 48.56055	7.53229	48.56055	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
544	Stra Q 6	III_11_0103	Müttersholz (Muttersholtz), Muttersholz	7.53321, 48.2674	7.53321	48.2674	můck	můck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
545	Co P9	na	Rheinweiler	7.53324, 47.71013	7.53324	47.71013	fliēge	na	999	527.7358915701176	fliäge	na	999	529.1860287263053	Fliege	na	999	529.091394870162
546	Co A2	III_14_0185	Blodelsheim, Blodelsheim	7.53396, 47.88426	7.53396	47.88426	mugg	muck	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
547	Co m 7	III_13_0036	Künheim (Kunheim), Künheim	7.53422, 48.07788	7.53422	48.07788	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
548	Co W 13	III_16_0058	Rosenau, Rosenau	7.53493, 47.63685	7.53493	47.63685	mucke	mucke	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
549	Stra f 14	III_8_0060	Dunzenheim, Dunzenheim	7.53538, 48.71278	7.53538	48.71278	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
550	Co W 1	III_16_0067	Istein , Istein	7.53541, 47.66186	7.53541	47.66186	fliège	fliega	2	0.27653505100899384	fliäge	fliege	1	-0.06528309456870167	Fliege	Fliege	0	-0.48323353219796433
551	Co A1/1, Co A1/2	III_14_0041	Fessenheim, Fessenheim (Gutenstein), Fessenheim	7.53712, 47.91578	7.53712	47.91578	muck, muckēͣ	muck	0	-0.7815579410052661	muk, muke	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
552	na	III_9_0039	Nuegartheim, Ittlenheim	7.53766, 48.6623	7.53766	48.6623	na	muck	999	527.7358915701176	na	muk	999	529.1860287263053	na	Mücke	999	529.091394870162
553	Co t 1	III_13_0124	Heiteren, Heiteren	7.53776, 47.96942	7.53776	47.96942	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
554	Stra n 12	na	Fessenheim (Fessenheim-le-Bas)	7.5391, 48.63315	7.5391	48.63315	moͣgg	na	999	527.7358915701176	mok	na	999	529.1860287263053	Mücke	na	999	529.091394870162
555	Co t 8	na	Balgau	7.53917, 47.9288	7.53917	47.9288	muck	na	999	527.7358915701176	muk	na	999	529.1860287263053	Mücke	na	999	529.091394870162
556	Stra X 2	III_12_0017	Baldenheim, Baldenheim	7.53925, 48.23746	7.53925	48.23746	muck	mûcke	2	0.27653505100899384	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
557	Hag P 18	III_6_0060	Obermodern, Obermodern	7.53932, 48.84466	7.53932	48.84466	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
558	Co H1	III_14_0132	Eichwald (Chalampé), Eichwald	7.53969, 47.81643	7.53969	47.81643	mŭgga	mugga	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
559	Hag P 4	III_6_0049	Bischholz, Bischholz	7.53995, 48.89301	7.53995	48.89301	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
560	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	7.54141	47.69158	můcke	mucke	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
561	Stra J 12	III_11_0037	Kogenheim, Kogenheim	7.5423, 48.33798	7.5423	48.33798	muggeͣ	muck	4	1.3346280430232536	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
562	Co e 10	III_12_0110	Arzenheim (Artzenheim), Arzenheim	7.5426, 48.11609	7.5426	48.11609	mucka	muck	1	-0.25251144499813616	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
563	Hag P 2	III_6_0059	Offweiler, Offweiler	7.54296, 48.91021	7.54296	48.91021	můck	mŭck	1	-0.25251144499813616	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
564	Stra B 5	III_10_0101	Meistratzheim, Meistratzheim	7.54397, 48.44858	7.54397	48.44858	mucke	muck	1	-0.25251144499813616	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
565	Co m 10	III_13_0044	Biesheim, Biesheim	7.54467, 48.04048	7.54467	48.04048	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
566	Stra n 4	na	Neugartheim und Ittlenheim	7.54562, 48.6548	7.54562	48.6548	mūck	na	999	527.7358915701176	muk	na	999	529.1860287263053	Mücke	na	999	529.091394870162
567	Stra n 2	na	Ittlenheim	7.54562, 48.65481	7.54562	48.65481	muck	na	999	527.7358915701176	muk	na	999	529.1860287263053	Mücke	na	999	529.091394870162
568	Co e 1	III_12_0102	Marckolsheim, Markolsheim	7.54583, 48.1675	7.54583	48.1675	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
569	Co Wa 7	III_17_0036	Burgfelden (Bourgfelden), Burgfelden	7.54705, 47.57853	7.54705	47.57853	mugge	mugge	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
570	Hag W 11	III_7_0065, III_7_0064	Lixhausen, Lixhausen	7.5473, 48.79426	7.5473	48.79426	mucke	mucke, muck	0	-0.7815579410052661	muke	muk, muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
571	Stra f 17	III_8_0062	Rohr, Rohr	7.54735, 48.69609	7.54735	48.69609	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
572	Co P8	III_15_0045	Bamlach, Bamlach	7.54942, 47.71753	7.54942	47.71753	fliēgen	fliege	2	0.27653505100899384	fliegen	fliege	1	-0.06528309456870167	Fliege	Fliege	0	-0.48323353219796433
573	Co P18	III_15_0052	Huttingen, Huttingen	7.5497, 47.67294	7.5497	47.67294	fliĕge	fliäge	1	-0.25251144499813616	fliäge	fliäge	0	-0.5955950302609602	Fliege	Fliege	0	-0.48323353219796433
574	Hag P 16	III_6_0062, III_6_0061	Zutzendorf, Zutzendorf	7.54972, 48.85428	7.54972	48.85428	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
575	Stra X 9	III_12_0025	Hessenheim, Hessenheim	7.55134, 48.21037	7.55134	48.21037	muck	mugge	3	0.8055815470161238	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
576	Stra J 11	III_11_0036	Sermersheim, Sermersheim	7.55199, 48.34632	7.55199	48.34632	mugg	muck	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
577	Hag P 5	III_6_0053	Mühlhausen, Mühlhausen	7.5527, 48.88226	7.5527	48.88226	mo̊ck	muck	2	0.27653505100899384	mok	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
578	Co m 8	III_13_0043	Volgelsheim, Vogelsheim	7.55292, 48.01693	7.55292	48.01693	mukka	můck	3	0.8055815470161238	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
579	Co H14	na	Steinenstadt	7.55314, 47.76918	7.55314	47.76918	mugge	na	999	527.7358915701176	muke	na	999	529.1860287263053	Mücke	na	999	529.091394870162
580	Hag W 7	III_7_0063	Ringendorf, Ringendorf	7.55409, 48.80777	7.55409	48.80777	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
581	Co e 9	III_12_0109	Balzenheim (Baltzenheim), Balzenheim	7.55624, 48.09319	7.55624	48.09319	muck	mugga	3	0.8055815470161238	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
582	Stra u 2/1	III_9_0025	Osthofen, Osthofen	7.55672, 48.58641	7.55672	48.58641	muck	mucke	1	-0.25251144499813616	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
583	Co m 12	III_13_0042	Algolsheim, Algolsheim	7.55708, 48.00563	7.55708	48.00563	muga	muck	2	0.27653505100899384	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
584	Co P2	III_15_0047	Bellingen (Bad Bellingen), Bellingen	7.55728, 47.7319	7.55728	47.7319	mugge	muge	1	-0.25251144499813616	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
585	Co t 5	III_13_0125	Obersaasheim, Obersaasheim	7.55885, 47.98979	7.55885	47.98979	mugg	mücke	4	1.3346280430232536	muk	müke	2	0.4650288411235568	Mücke	Mücke	0	-0.48323353219796433
586	Hag W 4	III_7_0059	Büsweiler (Buswiller), Büsweiler	7.55923, 48.82025	7.55923	48.82025	můck	muck	1	-0.25251144499813616	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
587	Hag W 5	III_6_0065	Schalkendorf, Schalkendorf	7.55965, 48.83213	7.55965	48.83213	mugge	mug	2	0.27653505100899384	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
588	Hag W 15	III_7_0068	Bossendorf, Bossendorf	7.55983, 48.78146	7.55983	48.78146	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
589	Co H2	III_14_0134	Neuenburg (am Rhein), Neuenburg	7.56012, 47.81393	7.56012	47.81393	mugge	mucken	3	0.8055815470161238	muke	muken	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
590	Stra f 2	III_8_0078	Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn), Schaffhausen	7.56211, 48.7324	7.56211	48.7324	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
591	Co t 7	na	Nambsheim	7.5622, 47.9336	7.5622	47.9336	muck	na	999	527.7358915701176	muk	na	999	529.1860287263053	Mücke	na	999	529.091394870162
592	Co P13	na	Welmlingen	7.56233, 47.68899	7.56233	47.68899	mugge	na	999	527.7358915701176	muke	na	999	529.1860287263053	Mücke	na	999	529.091394870162
593	Co Wa 4	III_16_0064, III_16_0065, III_16_0063	Sankt Ludwig (Saint-Louis) , Sankt Ludwig	7.56351, 47.58575	7.56351	47.58575	mucke	muga, mucke, mugga	0	-0.7815579410052661	muke	muke	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
594	Stra X 3	III_12_0019	Bösenbiesen (Boesenbiesen), Bösenbiesen	7.56377, 48.22957	7.56377	48.22957	mugge	muck	3	0.8055815470161238	muke	muk	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
595	Stra n 16	III_9_0042	Fürdenheim, Fürdenheim	7.56378, 48.61325	7.56378	48.61325	muck	mucke	1	-0.25251144499813616	muk	muke	1	-0.06528309456870167	Mücke	Mücke	0	-0.48323353219796433
596	Co W 2, Co W 3	III_16_0068, III_16_0069	Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	7.56471	47.64989	fliege, fliēge	fliege, fliegä	0	-0.7815579410052661	fliäge, fliege	fliege	0	-0.5955950302609602	Fliege	Fliege	0	-0.48323353219796433
597	Stra u 9	III_10_0027	Ernolsheim, Ernolsheim	7.56478, 48.56483	7.56478	48.56483	muk	muck	1	-0.25251144499813616	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
598	Stra B 4	III_10_0099	Krautergersheim, Krautergersheim	7.56557, 48.47613	7.56557	48.47613	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
599	Stra f 16	III_8_0065	Gugenheim, Gugenheim	7.56591, 48.70185	7.56591	48.70185	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
600	Stra u 12	III_10_0037	Duttlenheim, Düttlenheim	7.56596, 48.52454	7.56596	48.52454	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
601	Stra X 13	III_12_0028	Mackenheim, Mackenheim	7.56598, 48.18437	7.56598	48.18437	muck	mugg	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
602	Co P17	III_15_0053	Wintersweiler, Wintersweiler	7.56756, 47.67374	7.56756	47.67374	fliĕge	fliĕga	1	-0.25251144499813616	fliäge	fliäge	0	-0.5955950302609602	Fliege	Fliege	0	-0.48323353219796433
603	Stra Q 5	III_11_0100	Hilsenheim, Hilsenheim	7.56768, 48.29055	7.56768	48.29055	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
604	Stra f 22	III_9_0041	Schnersheim, Schnersheim	7.568, 48.65809	7.568	48.65809	muck	mugg	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
605	Hag W 17	III_7_0079	Hochfelden, Hochfelden	7.57004, 48.75735	7.57004	48.75735	mugg	muck	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
606	Stra X 12	III_12_0029	Boozheim (Bootzheim), Boozheim	7.57052, 48.18862	7.57052	48.18862	mugg	mugg	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
607	Co W 16	III_16_0061	Neudorf, Neudorf (Village-Neuf), Neudorf	7.57149, 47.60532	7.57149	47.60532	muger	muka, fliega	3	0.8055815470161238	muker	muke, fliege	1	-0.06528309456870167	Mücke	Fliege, Mücke	999	529.091394870162
608	Co m 9	III_13_0041	Vogelgrün (Vogelgrun), Vogelgrün	7.57243, 48.0111	7.57243	48.0111	mugg	muck	2	0.27653505100899384	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
609	Stra J 3	III_11_0034	Kerzfeld (Kertzfeld), Kerzfeld	7.57276, 48.37779	7.57276	48.37779	muck	muck	0	-0.7815579410052661	muk	muk	0	-0.5955950302609602	Mücke	Mücke	0	-0.48323353219796433
610	Stra n 13	na	Dossenheim-Kochersberg	7.57335, 48.63816	7.57335	48.63816	mugg	na	999	527.7358915701176	muk	na	999	529.1860287263053	Mücke	na	999	529.091394870162
