	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
373	Co l 2	III_13_0031	Sundhofen (Sundhoffen), Sundhofen	7.41499, 48.04248	7.41499	48.04248	boͧdda	budde	3	0.8055815470161238	botte	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
374	Co l 9	III_13_0029	Andolsheim, Andolsheim	7.41512, 48.06763	7.41512	48.06763	budda	budda	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
375	Hag O 5	III_6_0039	Sparsbach, Sparsbach	7.41533, 48.87754	7.41533	48.87754	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
376	Stra e 11	III_8_0052	Lochweiler	7.41619, 48.69645	7.41619	48.69645	heckebutte	budde	0	-0.7815579410052661	hegebutte	butte	0	-0.5955950302609602	Hagebutte	Butte	0	-0.48323353219796433
377	Co O2	III_15_0041	Habsheim, Habsheim	7.41666, 47.72864	7.41666	47.72864	butta	butta	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
378	Co V 12	III_16_0046	Helfrantskirch (Helfrantzkirch), Helfrantskirch	7.41694, 47.6072	7.41694	47.6072	budda	budde	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
379	Stra H 5	III_11_0018	Andlau, Andlau	7.41747, 48.38635	7.41747	48.38635	butte	butt	1	-0.25251144499813616	butte	butt	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
380	Co Va 1	III_17_0024	Oberranspach (Ranspach-le-Haut), Oberranspach	7.4175, 47.57697	7.4175	47.57697	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
381	Stra A 11	III_10_0090	Klingenthal, Klingental	7.41771, 48.47239	7.41771	48.47239	butt	bůtt	1	-0.25251144499813616	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
382	Stra H 14	III_11_0025	Blienschweiler (Blienschwiller), Blienschweiler	7.41844, 48.34128	7.41844	48.34128	butt	butte	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
383	Stra H 13	III_11_0024	Nothalten, Nothalten	7.41957, 48.3503	7.41957	48.3503	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
384	Hag O 2	III_6_0038	Wimmenau, Wimmenau	7.41957, 48.91035	7.41957	48.91035	bōtte	butte	1	-0.25251144499813616	botte	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
385	Stra P 7	III_11_0087	Scherweiler (Scherwiller), Scherweiler	7.4198, 48.28734	7.4198	48.28734	bott	bott	0	-0.7815579410052661	bott	bott	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
386	Stra P 6	III_11_0095	Diefental (Dieffenthal), Diefental	7.4217, 48.30979	7.4217	48.30979	butter	buda	4	1.3346280430232536	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
387	Co V 2	III_15_0030	Geispitzen, Geispitzen	7.42236, 47.66739	7.42236	47.66739	buddä	butta	3	0.8055815470161238	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
388	Hag V 7	III_7_0050	Hattmatt, Hattmatt	7.42386, 48.79158	7.42386	48.79158	butt	butt	0	-0.7815579410052661	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
389	Stra A 7	III_10_0095	St. Nabor (Sain-Nabor), St. Nabor	7.42423, 48.4458	7.42423	48.4458	bůtte	bo̊tt	3	0.8055815470161238	butte	bott	2	0.4650288411235568	Butte	Butte	0	-0.48323353219796433
390	Co d 4	III_12_0094	Holzweier, Holzweier	7.42541, 48.11028	7.42541	48.11028	bo̊dd	butt	4	1.3346280430232536	bott	butt	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
391	Stra m 5	III_9_0011	Krastatt, Krastatt	7.4265, 48.65831	7.4265	48.65831	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
392	Co V 3	III_16_0037	Waltenheim, Waltenheim	7.42684, 47.65714	7.42684	47.65714	buddä	butta	3	0.8055815470161238	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
393	Stra t 5	III_10_0015, III_10_0016	Dinsheim (Dinsheim-Sur-Bruche), Dinsheim	7.4273, 48.54254	7.4273	48.54254	botte	butte	1	-0.25251144499813616	botte	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
394	Stra P 5	III_11_0089, III_11_0090	Dambach (Dambach-La-Ville), Dambach	7.42838, 48.32103	7.42838	48.32103	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
395	Co V 8	III_16_0053	Stetten, Stetten	7.42942, 47.6261	7.42942	47.6261	butta	butta	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
396	Stra t 15/1	III_10_0006, III_10_0007	Flexburg, Flexburg	7.43177, 48.57213	7.43177	48.57213	budde	bute, budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
397	Stra t 10	III_10_0017	Gressweiler, Gressweiler	7.43186, 48.53571	7.43186	48.53571	butt	butte	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
398	Stra H 12	III_11_0021	Ittersweiler (Itterswiller), Ittersweiler	7.4322, 48.36386	7.4322	48.36386	bude	butten	3	0.8055815470161238	butte	butten	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
399	Stra A 6/1, Stra A 6/2	III_10_0091	Ottrott, Ottrott	7.43298, 48.46056	7.43298	48.46056	bud, boͧtr	butt	2	0.27653505100899384	botte, butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
400	Stra W 6	III_12_0015, III_12_0016	Illhäusern (Illhaeusern), Illhäusern	7.43355, 48.18466	7.43355	48.18466	butt	buda, butta	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
401	Stra e 22	III_8_0032	Waldolwisheim, Waldolwisheim	7.43629, 48.73254	7.43629	48.73254	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
402	Hag V 4	na	Griesbach Le Bastberg	7.43717, 48.81355	7.43717	48.81355	bůtte	na	999	527.7358915701176	butte	na	999	529.1860287263053	Butte	na	999	529.091394870162
403	Co d 3	III_12_0100	Bischweier, Bischweier	7.43735, 48.09944	7.43735	48.09944	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
404	Stra t 1	III_10_0005	Balbronn, Balbronn	7.43736, 48.58406	7.43736	48.58406	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
405	Co d 6	III_12_0095	Wickerschweier, Wickerschweier	7.43868, 48.10708	7.43868	48.10708	budd	budde	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
406	na	III_8_0036	Furchhausen	7.43921, 48.71868	7.43921	48.71868	na	bodde	999	527.7358915701176	na	botte	999	529.1860287263053	na	Butte	999	529.091394870162
407	Co l 10	III_13_0032	Appenweier (Appenwihr), Appenweier	7.43962, 48.02594	7.43962	48.02594	budde	butt	3	0.8055815470161238	butte	butt	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
408	Stra A 3/1, Stra A 3/2	III_10_0089	Börsch (Boersch), Börsch	7.43994, 48.47577	7.43994	48.47577	bůtte, butt	butten	2	0.27653505100899384	butt, butte	butten	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
409	Hag O 6	III_6_0047, III_6_0046	Weinburg (Weinbourg), Weinburg	7.44029, 48.87157	7.44029	48.87157	bůtt	budd, būtt	1	-0.25251144499813616	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
410	Stra t 11	III_10_0021	Rosenweiler, Rosenweiler	7.4409, 48.50587	7.4409	48.50587	butt	butte	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
411	Co V 14	III_16_0054	Kappeln (Kappelen), Kappeln	7.44156, 47.61975	7.44156	47.61975	butta	buttä	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
412	Stra H 3	III_11_0017	Mittelbergheim, Mittelbergheim	7.44252, 48.39603	7.44252	48.39603	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
413	Stra H 4	III_11_0016	Eichhofen (Eichhoffen), Eichhofen	7.44268, 48.38403	7.44268	48.38403	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
414	Co V 4	III_16_0049	Uffheim	7.44285, 47.65062	7.44285	47.65062	butta	hågabudda	0	-0.7815579410052661	butte	hagebutte	0	-0.5955950302609602	Butte	Hagebutte	0	-0.48323353219796433
415	Stra m 19	III_9_0022	Westhofen, Westhofen	7.44341, 48.60424	7.44341	48.60424	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
416	Stra e 12	na	Kleingöft	7.44376, 48.69162	7.44376	48.69162	butte	na	999	527.7358915701176	butte	na	999	529.1860287263053	Butte	na	999	529.091394870162
417	Co d 5	III_12_0092	Riedweier, Riedweier	7.44536, 48.12387	7.44536	48.12387	butt	butt	0	-0.7815579410052661	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
418	Co Va 2	III_17_0021	Obermichelbach (Michelbach-le-Haut), Obermichelbach	7.44645, 47.56623	7.44645	47.56623	bütta	bütte	1	-0.25251144499813616	bütte	bütte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
419	Stra m 9/2, Stra m 9/1	III_9_0009	Wasselnheim (Wasselonne), Wasselnheim	7.44724, 48.63718	7.44724	48.63718	butt, butte	butt	0	-0.7815579410052661	butt, butte	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
420	Co Va 15	na	Niederranspach (Ranspach-le-Bas)	7.44726, 47.58851	7.44726	47.58851	budda	na	999	527.7358915701176	butte	na	999	529.1860287263053	Butte	na	999	529.091394870162
421	Co Va 4/1, Co Va 4/2	III_17_0019	Volkensberg (Folgensbourg), Volkensberg	7.4473, 47.55147	7.4473	47.55147	butta, hagebudda	dornsbutten	0	-0.7815579410052661	hagebutte, butte	dornsbutten	0	-0.5955950302609602	Hagebutte, Butte	Dornsbutten	0	-0.48323353219796433
422	Co z 4	III_14_0037	Hirzfelden, Hirzfelden	7.4473, 47.90935	7.4473	47.90935	budde	butte	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
423	Co Vd 8	III_17_0071	Biedertal (Biederthal), Biedertal	7.44789, 47.46978	7.44789	47.46978	butte	buddä	3	0.8055815470161238	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
424	Stra e 12,13	III_8_0051	Westhausen (Westhouse-Marmoutier), Westhausen	7.44963, 48.68592	7.44963	48.68592	butte	budde	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
425	Hag O 11	III_6_0041	Obersulzbach (Obersoultzbach), Obersulzbach	7.45013, 48.85174	7.45013	48.85174	bůtt	butte	2	0.27653505100899384	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
426	Stra t 6	III_10_0018	Mutzig, Mutzig	7.45043, 48.53927	7.45043	48.53927	butte	bu˚tte	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
427	Hag V 12	III_7_0053	Rosenweiler-Dettweiler	7.45083, 48.76772	7.45083	48.76772	butte	buttele	0	-0.7815579410052661	butte	buttle	0	-0.5955950302609602	Butte	Buttle	0	-0.48323353219796433
428	Stra e 20	III_8_0048	Zehnacker, Zehnacker	7.45086, 48.67123	7.45086	48.67123	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
429	Stra e 10	III_8_0053	Wolschheim, Wolschheim	7.45106, 48.70358	7.45106	48.70358	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
430	Stra A 8	III_10_0096	Heiligenstein, Heiligenstein	7.45184, 48.41784	7.45184	48.41784	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
431	Stra P 10/2, Stra P 10/1, Stra P 10/3	III_11_0093	Schlettstadt (Sélestat), Schlettstadt	7.45232, 48.2578	7.45232	48.2578	bo̊tt, budde, butte	butte	0	-0.7815579410052661	bott, butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
432	Co d 10	III_12_0099	Fortschweier, Fortschweier	7.45233, 48.08996	7.45233	48.08996	bůdda	butte	4	1.3346280430232536	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
433	Stra H 2/2, Stra H 2/3, Stra H 2/1	III_11_0013	Barr, Barr	7.45244, 48.40651	7.45244	48.40651	buddě, butta	bůdde	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
434	Co z 2	III_14_0038	Münchhausen (Munchhausen), Münchhausen	7.45274, 47.86847	7.45274	47.86847	budde	buddä	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
435	Hag V 3	III_7_0051	Imbsheim, Imbsheim	7.45399, 48.80165	7.45399	48.80165	boͧtte	butt	3	0.8055815470161238	botte	butt	2	0.4650288411235568	Butte	Butte	0	-0.48323353219796433
436	Co V 5	III_16_0055	Sierenz (Sierentz), Sierenz	7.45597, 47.6532	7.45597	47.6532	butta	butte	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
437	Co l 11	III_13_0033	Hettenschlag , Hettenschlag	7.45782, 48.00441	7.45782	48.00441	budda	butta	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
438	Co Vd 3	na	Liebenzweiler (Liebenswiller)	7.45821, 47.49881	7.45821	47.49881	hāgabutta	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
439	Stra t 2/1, Stra t 2/2	III_10_0008	Bergbieten, Bergbieten	7.45869, 48.57632	7.45869	48.57632	butt, butte	butte	0	-0.7815579410052661	butt, butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
440	Co V 15	na	Brinkheim (Brinckheim)	7.45901, 47.62634	7.45901	47.62634	butta	na	999	527.7358915701176	butte	na	999	529.1860287263053	Butte	na	999	529.091394870162
441	Stra e 14	III_8_0050	Knörsheim, Knörrsheim	7.46052, 48.68079	7.46052	48.68079	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
442	Co Va 3	III_17_0018	Attenschweiler (Attenschwiller), Attenschweiler/Attenweiler	7.46216, 47.56912	7.46216	47.56912	botta	boda	2	0.27653505100899384	botte	botte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
443	Stra e 9	III_8_0054	Männolsheim, Männolsheim	7.46258, 48.69969	7.46258	48.69969	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
444	Co s 7/1	III_13_0122	Rüstenhart (Rustenhart), Rüstenhart	7.46359, 47.94159	7.46359	47.94159	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
445	Hag G 3	III_5_0058	Reipertsweiler (Reipertswiller), Reipertsweiler	7.46373, 48.93214	7.46373	48.93214	hagebutte	butten	0	-0.7815579410052661	hagebutte	butten	0	-0.5955950302609602	Hagebutte	Butte	0	-0.48323353219796433
446	Co V 13/2, Co V 13/1	III_16_0047	Niedermichelbach (Michelbach-le-Bas), Niedermichelbach	7.46442, 47.59288	7.46442	47.59288	budde	butte	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
447	Stra e 6	na	Altenheim	7.46448, 48.71956	7.46448	48.71956	butt	na	999	527.7358915701176	butt	na	999	529.1860287263053	Butte	na	999	529.091394870162
448	Stra m 15	III_9_0019	Tränheim, Tränheim	7.46472, 48.59545	7.46472	48.59545	bodde	budde	1	-0.25251144499813616	botte	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
449	Stra H 11/2, Stra H 11/1	III_11_0023, III_11_0022	Epfig, Epfig	7.4655, 48.35803	7.4655	48.35803	bū̃t, butt	butt, bo̊t	0	-0.7815579410052661	butt	butt, bott	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
450	Hag O 10	III_6_0042	Niedersulzbach (Niedersoultzbach), Niedersulzbach	7.4662, 48.84923	7.4662	48.84923	butt	budd	2	0.27653505100899384	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
451	Stra m 10	III_9_0023	Wangen , Wangen	7.4664, 48.61834	7.4664	48.61834	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
452	Stra t 3	III_10_0009	Dangolsheim, Dangolsheim	7.46645, 48.57212	7.46645	48.57212	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
453	Hag V 13	III_7_0055	Dettweiler	7.46685, 48.75406	7.46685	48.75406	butt	buttle	0	-0.7815579410052661	butt	buttle	0	-0.5955950302609602	Butte	Buttle	0	-0.48323353219796433
454	Co z 3	III_14_0039	Roggenhausen, Roggenhausen	7.46704, 47.8888	7.46704	47.8888	būtte	budde	3	0.8055815470161238	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
455	Stra H 1	III_11_0012	Gertweiler (Gertwiller), Gertweiler	7.46795, 48.4111	7.46795	48.4111	butte	budde	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
456	Stra A 1/2, Stra A 1/3, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	7.46905	48.49622	bodde, bott, budde	botte	1	-0.25251144499813616	botte, bott, butte	botte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
457	Co Va 6	III_17_0022	Oberhagental (Hagenthal-le-Haut), Oberhagental	7.46966, 47.52221	7.46966	47.52221	buttene	buttene	0	-0.7815579410052661	buttene	buttene	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
458	Stra H 10	III_11_0015	St. Peter (Saint-Pierre), St. Peter	7.47022, 48.38171	7.47022	48.38171	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
459	Stra m 7	III_9_0017	Hohengöft, Hohengött	7.47311, 48.66189	7.47311	48.66189	buddä	buddä	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
460	Co d 2 , Co k 3	III_12_0096	Munzenheim (Muntzenheim), Munzenheim	7.47318, 48.10199	7.47318	48.10199	butt, butta	butte	1	-0.25251144499813616	butt, butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
461	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas), Niederhagental	7.47691, 47.52383	7.47691	47.52383	buttte	butte	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
462	Co V 9	III_16_0056	Bartenheim, Bartenheim	7.47707, 47.63392	7.47707	47.63392	buddå	buda	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
463	Stra t 13	III_9_0020	Irmstett, Irmstett	7.47751, 48.58828	7.47751	48.58828	bõtt	bo̠tte	3	0.8055815470161238	bott	botte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
464	Co d 7	III_12_0091	Jebsheim, Jebsheim	7.47771, 48.12279	7.47771	48.12279	budda	bodda	1	-0.25251144499813616	butte	botte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
465	Hag V 1/2, Hag V 1/1	III_7_0041	Buchsweiler (Bouxwiller), Buchsweiler	7.47851, 48.82528	7.47851	48.82528	butt, butte	budd	2	0.27653505100899384	butt, butte	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
466	Stra m 6	III_9_0016	Rangen, Rangen	7.47865, 48.66636	7.47865	48.66636	budde	butt	3	0.8055815470161238	butte	butt	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
467	Hag V 15	III_7_0054	Gottesheim-Prinzheim, Prinzheim	7.47921, 48.79113	7.47921	48.79113	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
468	Hag V 14	III_7_0056	Gottesheim, Gottesheim	7.47938, 48.77591	7.47938	48.77591	budde	but	3	0.8055815470161238	butte	butt	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
469	Hag V 2	III_7_0052	Riedheim, Riedheim	7.47956, 48.81064	7.47956	48.81064	budde	butte	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
470	Co l 5	III_13_0028	Widensolen, Widensolen	7.47996, 48.06278	7.47996	48.06278	budd	budd	0	-0.7815579410052661	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
471	Hag O 7	III_6_0045	Ingweiler (Ingwiller), Ingweiler	7.48031, 48.87322	7.48031	48.87322	butt	butte	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
472	Co Va 5	III_17_0034	Wenzweiler (Wentzwiller), Wenzweiler	7.48036, 47.55042	7.48036	47.55042	būta	bute	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
473	Hag O 1	III_5_0059	Lichtenberg, Lichtenberg	7.48181, 48.9216	7.48181	48.9216	butte	budde	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
474	Co Vd 4	III_17_0073	Leimen (Leymen), Leimen	7.48218, 47.4954	7.48218	47.4954	hāgabutta	butte	0	-0.7815579410052661	hagebutte	butte	0	-0.5955950302609602	Hagebutte	Butte	0	-0.48323353219796433
475	Stra A 10	III_10_0097	Goxweiler (Goxwiller), Goxweiler	7.48432, 48.43288	7.48432	48.43288	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
476	Stra e 7/2, Stra e 7/1	III_8_0033	Lupstein, Lupstein	7.48491, 48.73763	7.48491	48.73763	butte, būtte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
477	Stra A 4	III_10_0093, III_10_0092	Oberehnheim (Obernai), Oberehnheim	7.48507, 48.4622	7.48507	48.4622	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
478	Stra t 8	III_10_0020	Dorlisheim, Dorlisheim	7.48538, 48.52471	7.48538	48.52471	butt	budde	3	0.8055815470161238	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
479	Stra e 8	III_8_0055	Friedolsheim, Friedolsheim	7.48538, 48.70717	7.48538	48.70717	budde	butte	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
480	Co l 12	III_12_0098	Urschenheim, Urschenheim	7.48632, 48.08696	7.48632	48.08696	butt	butte	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
481	Hag O 9	III_6_0043	Uttweiler (Uttwiller), Uttweiler	7.48667, 48.84591	7.48667	48.84591	bůde	butte	3	0.8055815470161238	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
482	Stra t 15/2	III_10_0010	Sulzbad (soultz-Les-Bains), Sulzbad	7.48699, 48.572	7.48699	48.572	butte	butt	1	-0.25251144499813616	butte	butt	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
483	Stra m 13	III_9_0018	Odratzheim, Odratzheim	7.48778, 48.60108	7.48778	48.60108	budde	butte	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
484	Co d 11	III_12_0090	Grussenheim, Grussenheim	7.48794, 48.1443	7.48794	48.1443	butte	butta	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
485	Co s 1	III_13_0123	Dessenheim, Dessenheim	7.48828, 47.97561	7.48828	47.97561	budda	butta	2	0.27653505100899384	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
486	Stra H 9	III_11_0014	Stotzheim, Stotzheim	7.48841, 48.37831	7.48841	48.37831	butt	butt	0	-0.7815579410052661	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
487	Stra m 11	III_9_0015	Marlenheim, Kärchheim, Marlenheim	7.49054, 48.62101	7.49054	48.62101	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
488	Stra A 9	III_11_0011	Burgheim (Bourgheim), Burgheim	7.49064, 48.41936	7.49064	48.41936	butta	butte	1	-0.25251144499813616	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
489	Stra t 7	III_10_0019	Molsheim, Molsheim	7.49067, 48.54038	7.49067	48.54038	butt	butte	1	-0.25251144499813616	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
490	Hag O 8	III_6_0044	Menchhofen (Menchhoffen), Menchhofen	7.49498, 48.85955	7.49498	48.85955	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
491	Stra m 14	III_9_0021	Scharrachbergheim, Scharrachbergheim	7.49581, 48.593	7.49581	48.593	butt	budde	3	0.8055815470161238	butt	butte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
492	Co W 15, 14, Co W 15/1, Co W 15/2	III_16_0039, III_16_0062, III_16_0040	Blotzheim, Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	7.49611	47.60128	budda, butta	butta, hogäpfele	999	527.7358915701176	butte	butte, hagepfele	999	529.1860287263053	Butte	Hagäpfele, Butte	999	529.091394870162
493	Stra m 12	III_9_0014	Kirchheim, Kirchheim	7.49624, 48.60963	7.49624	48.60963	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
494	Stra e 15	III_8_0038	Landersheim, Landersheim	7.49655, 48.69022	7.49655	48.69022	budde	boudde	1	-0.25251144499813616	butte	botte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
