	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
318	Co V 11	III_16_0044	Jettingen, Jettingen	7.36877, 47.59592	7.36877	47.59592	hardäpfl	hardäpfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
319	Co G5	III_14_0126	Sausheim, Sausheim	7.3698, 47.78852	7.3698	47.78852	hardäpfel	hardepfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
320	Co d 1	III_12_0088	Ostheim, Ostheim	7.37011, 48.1551	7.37011	48.1551	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
321	Stra m 2	III_8_0044	Salental, Salental	7.37043, 48.66739	7.37043	48.66739	erdäpfel	erdapfel	1	-0.25251144499813616	erdäpfel	erdapfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
322	Co V 16	na	Rantsweiler (Rantzwiller)	7.37595, 47.65241	7.37595	47.65241	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
323	Co d 8	III_12_0093	Hausen bei Kolmar (Houssen), Hausen	7.37665, 48.125	7.37665	48.125	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
324	Stra m 16	III_9_0008	Allenweiler, Allenweiler	7.37795, 48.65555	7.37795	48.65555	erdäpfel	erdäpfel	0	-0.7815579410052661	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
325	Co G6	III_14_0127	Baldersheim, Baldersheim	7.37806, 47.80152	7.37806	47.80152	erdäpfel	ardäpfel	1	-0.25251144499813616	erdäpfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
326	Co s 6, Co s 3	III_13_0116	Oberenzen (Oberentzen), Oberenzen, Oberenzen	7.37872, 47.94354	7.37872	47.94354	hārdäpfel, hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
327	Stra e 3	na	Ottersweiler (Otterswiller)	7.37883, 48.7258	7.37883	48.7258	grumbäre	na	999	527.7358915701176	grumbere	na	999	529.1860287263053	Grundbirne	na	999	529.091394870162
328	Hag V 8	III_7_0042	Ernolsheim (Ernoldsheim-Lès-Saverne), Ernolsheim	7.38025, 48.78942	7.38025	48.78942	grumbeer	grumbeer	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
329	Co Va 8	III_17_0023	Mittelmüspach-Niedermüspach (Muespach), Müspach	7.3807, 47.54728	7.3807	47.54728	he̊rdäpfel	hardäpfel	2	0.27653505100899384	herdäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
330	Co Vd 6	III_17_0074	Lutter, Lutter	7.38095, 47.46702	7.38095	47.46702	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
331	Stra m 3/1, Stra e 17	III_8_0041	Maursmünster (Marmoutier), Maursmünster, Maursmünster	7.38108, 48.69056	7.38108	48.69056	ardapfel, ardåpfel	ardäpfel	1	-0.25251144499813616	ardapfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
332	Hag G 2	III_5_0057	Wingen (Wingen-Sur-Moder), Wingen	7.38129, 48.91753	7.38129	48.91753	grumbir	grumbeer	2	0.27653505100899384	grumbire	grumbere	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
333	Co s 4	III_13_0117	Niederenzen, Niederenzen	7.38146, 47.94864	7.38146	47.94864	hardepfel	hardepfȧl	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
334	Co G9	III_14_0128	Battenheim, Battenheim	7.38278, 47.81739	7.38278	47.81739	hardäpfl	hardepfl	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
335	Co Va 12	III_17_0032	Fislis, Fislis	7.38288, 47.50419	7.38288	47.50419	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
336	Co l 3	III_13_0035	Heiligkreuz (Sainte-Croix-en-Plaine), Heiligkreuz	7.3831, 48.00666	7.3831	48.00666	grumbe̍ra	hartäpfl	0	-0.7815579410052661	grumbere	hardäpfel	0	-0.5955950302609602	Grundbirne	Erdäpfel	0	-0.48323353219796433
337	Co Va 14	III_16_0045	Berenzweiler (Berentzwiller), Berenzweiler	7.3832, 47.5856	7.3832	47.5856	hǟrdepfl	härdepfl	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
338	Stra W 2, Stra W 1	III_12_0008, III_12_0009	Orschweiler (Orschwiller), St. Pilt (saint-Hyppolyte), St. Pilt, Orschweiler	7.38445, 48.24184	7.38445	48.24184	hardäpfel, härdäpfel	erdäpfel, hardäpfel	0	-0.7815579410052661	herdäpfel, hardäpfel	erdäpfel, hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
339	Stra t 12	III_10_0022, III_10_0023	Mollkirch, Mollkirch	7.38528, 48.50755	7.38528	48.50755	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
340	Stra H 7	III_11_0020	Reichsfeld, Reichsfeld	7.38628, 48.36613	7.38628	48.36613	ārdäpfel	ardäpfl	2	0.27653505100899384	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
341	Co s 2	III_13_0118, III_13_0119	Bilzheim (Biltzheim), Bilzheim	7.38657, 47.95675	7.38657	47.95675	ardäpfel	ardäpfel, erdapfel	0	-0.7815579410052661	ardäpfel	ardäpfel, erdapfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
342	Stra m 3/2	III_8_0045	Singrist, Singrist	7.38757, 48.6705	7.38757	48.6705	ardåpfel	ardepfel	1	-0.25251144499813616	ardapfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
343	Co O3	III_15_0039	Zimmersheim, Zimmersheim	7.38892, 47.72013	7.38892	47.72013	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
344	Stra t 9	III_10_0014	Heiligenberg, Heiligenberg	7.3916, 48.53799	7.3916	48.53799	ardäpfl	erdäpfel	2	0.27653505100899384	ardäpfel	erdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
345	Stra W 5	III_12_0014	Gemar (Guémar), Gemar	7.39289, 48.18656	7.39289	48.18656	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
346	Co l 6	na	Horburg (Horboug)	7.3934, 48.08116	7.3934	48.08116	hardäpfl	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
347	Co V 17/2, Co V 17/1	III_16_0050	Kötzingen (Kœtzingue), Kötzingen	7.394, 47.65091	7.394	47.65091	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
348	Co Vd 2/2, Co Vd 2/1	III_17_0072	Oltingen (Oltingue), Oltingen	7.39411, 47.48862	7.39411	47.48862	hardepfel, hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
349	Co s 7/2, Co s 7/3	III_13_0120	Oberhergheim, Oberhergheim	7.39442, 47.96547	7.39442	47.96547	ardäpfel	hardäpfel	1	-0.25251144499813616	ardäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
350	Stra P 9	III_11_0094	Kinzheim, Kinzheim (Kintzheim)	7.39476, 48.25441	7.39476	48.25441	herdepfel	hardepfle	0	-0.7815579410052661	herdäpfel	hardäpfle	0	-0.5955950302609602	Erdäpfel	Erdäpfle	0	-0.48323353219796433
351	Co O7	III_15_0036	Landser, Landser	7.39601, 47.68637	7.39601	47.68637	härdäpfel	härdepfel	1	-0.25251144499813616	herdäpfel	herdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
352	Co O1/1, Co O1/2	III_15_0032, III_15_0031	Rixheim, Napoleoninsel Rixheim, Rixheim	7.39739, 47.74412	7.39739	47.74412	hardäpfel	hardepfel, hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
353	Co s 5	III_13_0121	Niederhergheim, Niederhergheim	7.39795, 47.9862	7.39795	47.9862	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
354	Co O10	III_15_0040	Eschenzweiler (Eschentzwiller), Eschenzweiler	7.39812, 47.71239	7.39812	47.71239	hardäpfel	hārdepfl	3	0.8055815470161238	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
355	Stra m 18	III_9_0012	Koßweiler (Cosswiller), Kossweiler	7.39912, 48.63165	7.39912	48.63165	ardepfel	ardepfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
356	Stra P 8	III_11_0096	Kestenholz (Châtenois), Kestenholz, Kestenholz (Châtenois)	7.39919, 48.27183	7.39919	48.27183	hardepfel, hardepfele	hardäpfel	1	-0.25251144499813616	hardäpfel, hardäpfle	hardäpfel	999	529.1860287263053	Erdäpfle, Erdäpfel	Erdäpfel	999	529.091394870162
357	Stra A 5, Stra H 6	III_10_0094, III_11_0019	Bernhardsweiler (Bernardvillé), Bernhardsweiler	7.40011, 48.36706	7.40011	48.36706	ārdepfle, erdäpfel	ardepfle, erdäpfel	1	-0.25251144499813616	erdäpfel, ardäpfle	erdäpfel, ardäpfle	0	-0.5955950302609602	Erdäpfle, Erdäpfel	Erdäpfle, Erdäpfel	0	-0.48323353219796433
358	Hag V 6	III_7_0043	Dossenheim (Dossenheim-Sur-Zinsel), Dossenheim	7.40138, 48.80593	7.40138	48.80593	grumbeͥr	grummbeer	2	0.27653505100899384	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
359	Co O5	III_15_0037	Dietenweiler (Dietwiller), Dietweiler	7.40296, 47.69288	7.40296	47.69288	hardäpfel	härdöpfl	3	0.8055815470161238	hardäpfel	herdöpfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
360	Hag V 5	III_7_0040	Neuweiler (Neuwiller-Lès-Saverne), Neuweiler	7.4034, 48.82391	7.4034	48.82391	grumbeer	grumbeer	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
361	V	III_17_0025	Knöringen  (Knœringue) (im Elsass), Knöringen	7.4042, 47.5624	7.4042	47.5624	hardäpfl	hardäpfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
362	Stra t 4	III_10_0013	Still, Still	7.4048, 48.54953	7.4048	48.54953	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
363	Stra e 18	III_8_0046	Reutenburg, Reutenburg, Reutenburg	7.4064, 48.68515	7.4064	48.68515	grumbära	erdapfel, krumbeera	3	0.8055815470161238	grumbere	grumbere, erdapfel	999	529.1860287263053	Grundbirne	Grundbirne, Erdäpfel	999	529.091394870162
364	Co O6	III_15_0038	Schlierbach, Schlierbach	7.4066, 47.68284	7.4066	47.68284	hardepfel	erdäpfel	3	0.8055815470161238	hardäpfel	erdäpfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
365	Co Vd 7	na	Wolschweiler (Wolschwiller)	7.40773, 47.46164	7.40773	47.46164	hardäpfel	na	999	527.7358915701176	hardäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
366	Stra m 8	III_9_0010	Romansweiler, Romansweiler, Romansweiler	7.40829, 48.64445	7.40829	48.64445	grumber	erdäpfel, krumbeere	3	0.8055815470161238	grumbere	grumbere, erdäpfel	999	529.1860287263053	Grundbirne	Grundbirne, Erdäpfel	999	529.091394870162
367	Co l 7	III_13_0034	Logelnheim (Logelheim), Logelnheim	7.40918, 48.0211	7.40918	48.0211	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
368	Co l 8	III_12_0101	Weier auf dem Land (Wihr-en-Plaine), Weier auf dem Land	7.41118, 48.0844	7.41118	48.0844	hardäpfel	hardepfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
369	Co V 7	III_16_0052	Niedermagstatt (Magstatt-le-Bas), Niedermagstatt	7.41155, 47.6393	7.41155	47.6393	hārdäpfl	hardäpfel	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
370	Stra e 4	III_8_0037	Schweinheim (Schwenheim), Schweinheim	7.4132, 48.71301	7.4132	48.71301	grumbär	grumbär	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
371	Hag V 11	III_7_0049	Steinburg (Steinbourg), Steinburg	7.41332, 48.7697	7.41332	48.7697	grumbeere	grumbere	1	-0.25251144499813616	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
372	Hag O 12	III_6_0040	Weitersweiler (Weiterswiller), Weitersweiler	7.41341, 48.85298	7.41341	48.85298	grumbeer, grumbeere	grombeer	1	-0.25251144499813616	grumbere	grombere	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
373	Stra m 4	III_8_0047	Jettersweiler, Jettersweiler	7.41482, 48.67034	7.41482	48.67034	grumbäre	grumbäre	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
374	Co l 2	III_13_0031	Sundhofen (Sundhoffen), Sundhofen	7.41499, 48.04248	7.41499	48.04248	hardäpfel	hardepfl	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
375	Co l 9	III_13_0029	Andolsheim, Andolsheim	7.41512, 48.06763	7.41512	48.06763	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
376	Hag O 5	III_6_0039	Sparsbach, Sparsbach	7.41533, 48.87754	7.41533	48.87754	grumbēre	grumbeere	2	0.27653505100899384	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
377	Stra e 11	III_8_0052	Lochweiler, Lochweiler, Lochweiler	7.41619, 48.69645	7.41619	48.69645	ardapfl	ardäpfel, krumbeer	2	0.27653505100899384	ardapfel	grumbere, ardäpfel	1	-0.06528309456870167	Erdäpfel	Grundbirne, Erdäpfel	999	529.091394870162
378	Co O2	III_15_0041	Habsheim	7.41666, 47.72864	7.41666	47.72864	hardepfl	hardäpfle	0	-0.7815579410052661	hardäpfel	hardäpfle	0	-0.5955950302609602	Erdäpfel	Erdäpfle	0	-0.48323353219796433
379	Co V 12	III_16_0046	Helfrantskirch (Helfrantzkirch), Helfrantskirch	7.41694, 47.6072	7.41694	47.6072	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
380	Stra H 5	III_11_0018	Andlau, Andlau	7.41747, 48.38635	7.41747	48.38635	erdaepfel	erdäpfel	2	0.27653505100899384	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
381	Co Va 1	III_17_0024	Oberranspach (Ranspach-le-Haut), Oberranspach	7.4175, 47.57697	7.4175	47.57697	erdapfel	erdäpfel	1	-0.25251144499813616	erdapfel	erdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
382	Stra A 11	III_10_0090	Klingenthal, Klingental	7.41771, 48.47239	7.41771	48.47239	ardepfel	aardäpfel	2	0.27653505100899384	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
383	Stra H 14	III_11_0025	Blienschweiler (Blienschwiller), Blienschweiler	7.41844, 48.34128	7.41844	48.34128	hardepfel	ardäpfel	2	0.27653505100899384	hardäpfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
384	Stra H 13	III_11_0024	Nothalten, Nothalten	7.41957, 48.3503	7.41957	48.3503	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
385	Hag O 2	III_6_0038	Wimmenau, Wimmenau	7.41957, 48.91035	7.41957	48.91035	grumbiere	grumbier	1	-0.25251144499813616	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
386	Stra P 7	III_11_0087	Scherweiler (Scherwiller), Scherweiler	7.4198, 48.28734	7.4198	48.28734	hardäpfel	hardäpfil	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
387	Stra P 6	III_11_0095	Diefental, Diefental (Dieffenthal)	7.4217, 48.30979	7.4217	48.30979	ardepfella	ardäpfel	0	-0.7815579410052661	ardäpfla	ardäpfel	0	-0.5955950302609602	Erdäpfle	Erdäpfel	0	-0.48323353219796433
388	Co V 2	III_15_0030	Geispitzen, Geispitzen	7.42236, 47.66739	7.42236	47.66739	härdäpfel	hardöpfel	2	0.27653505100899384	herdäpfel	hardöpfel	2	0.4650288411235568	Erdäpfel	Erdäpfel	0	-0.48323353219796433
389	Hag V 7	III_7_0050	Hattmatt, Hattmatt	7.42386, 48.79158	7.42386	48.79158	grumbeer	grumbeer	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
390	Stra A 7	III_10_0095	St. Nabor (Sain-Nabor), St. Nabor	7.42423, 48.4458	7.42423	48.4458	ardepfel	ardäpfel	1	-0.25251144499813616	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
391	Co d 4	III_12_0094	Holzweier, Holzweier	7.42541, 48.11028	7.42541	48.11028	hardäpfel	hardäpfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
392	Stra m 5	III_9_0011	Krastatt, Krastatt	7.4265, 48.65831	7.4265	48.65831	hardäpfl, grumbeere	ardäpfel, grummbeere	3	0.8055815470161238	grumbere, hardäpfel	grumbere, ardäpfel	1	-0.06528309456870167	Grundbirne, Erdäpfel	Grundbirne, Erdäpfel	0	-0.48323353219796433
393	Co V 3	III_16_0037	Waltenheim, Waltenheim	7.42684, 47.65714	7.42684	47.65714	härdäpfel	hardäpfel	1	-0.25251144499813616	herdäpfel	hardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
394	Stra t 5	III_10_0015, III_10_0016	Dinsheim (Dinsheim-Sur-Bruche), Dinsheim	7.4273, 48.54254	7.4273	48.54254	ardäpfel	ardäpfel, ardåpfel	0	-0.7815579410052661	ardäpfel	ardapfel, ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
395	Stra P 5	III_11_0089, III_11_0090	Dambach, Dambach (Dambach-La-Ville), Dambach	7.42838, 48.32103	7.42838	48.32103	ärdepfle	ardepfle, erdäpfl	3	0.8055815470161238	erdäpfel	erdäpfel, ardäpfle	999	529.1860287263053	Erdäpfel	Erdäpfle, Erdäpfel	999	529.091394870162
396	Co V 8	III_16_0053	Stetten, Stetten	7.42942, 47.6261	7.42942	47.6261	hārtäpfel	hardäpfel	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
397	Stra t 15/1	III_10_0006, III_10_0007	Flexburg, Flexburg	7.43177, 48.57213	7.43177	48.57213	ardäpfel	ardäpfel, ardepfl	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
398	Stra t 10	III_10_0017	Gressweiler, Gressweiler	7.43186, 48.53571	7.43186	48.53571	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
399	Stra H 12	III_11_0021	Ittersweiler (Itterswiller), Ittersweiler	7.4322, 48.36386	7.4322	48.36386	erdäpfel	ardäpfel	1	-0.25251144499813616	erdäpfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
400	Stra A 6/1, Stra A 6/1, Stra A 6/2	III_10_0091	Ottrott, Ottrott, Ottrott	7.43298, 48.46056	7.43298	48.46056	ardepfel, adepfl, grombeer	ardäpfel	1	-0.25251144499813616	ardäpfel, grombere	ardäpfel	999	529.1860287263053	Grundbirne, Erdäpfel	Erdäpfel	999	529.091394870162
401	Stra W 6	III_12_0015, III_12_0016	Illhäusern (Illhaeusern), Illhäusern	7.43355, 48.18466	7.43355	48.18466	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
402	Stra e 22	III_8_0032	Waldolwisheim, Waldolwisheim	7.43629, 48.73254	7.43629	48.73254	grumbēre	grumbeere	2	0.27653505100899384	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
403	Hag V 4	na	Griesbach Le Bastberg	7.43717, 48.81355	7.43717	48.81355	krummbeer	na	999	527.7358915701176	grumbere	na	999	529.1860287263053	Grundbirne	na	999	529.091394870162
404	Co d 3	III_12_0100	Bischweier, Bischweier	7.43735, 48.09944	7.43735	48.09944	hardepfel	hardepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
405	Stra t 1	III_10_0005	Balbronn, Balbronn	7.43736, 48.58406	7.43736	48.58406	grummbeer, aardapfel	ardapfel, grumbeer	2	0.27653505100899384	ardapfel, grumbere	ardapfel, grumbere	0	-0.5955950302609602	Grundbirne, Erdäpfel	Grundbirne, Erdäpfel	0	-0.48323353219796433
406	Co d 6	III_12_0095	Wickerschweier, Wickerschweier	7.43868, 48.10708	7.43868	48.10708	hartepfel	hartepfel	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
407	Stra e 5	III_8_0036	Furchhausen, Furchhausen	7.43921, 48.71868	7.43921	48.71868	grommbeer	grommbeer	0	-0.7815579410052661	grombere	grombere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
408	Co l 10	III_13_0032	Appenweier (Appenwihr), Appenweier	7.43962, 48.02594	7.43962	48.02594	hārdepfel	hardäpfel	2	0.27653505100899384	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
409	Stra A 3/1, Stra A 3/2	III_10_0089	Börsch (Boersch), Börsch	7.43994, 48.47577	7.43994	48.47577	ardäpfel	erdäpfel	1	-0.25251144499813616	ardäpfel	erdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
410	Hag O 6	III_6_0047, III_6_0046	Weinburg (Weinbourg), Weinburg	7.44029, 48.87157	7.44029	48.87157	grůmmbeer	grumbier, grumbeer	2	0.27653505100899384	grumbere	grumbere, grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
411	Stra t 11	III_10_0021	Rosenweiler, Rosenweiler	7.4409, 48.50587	7.4409	48.50587	ardäpfl	erdäpfel	2	0.27653505100899384	ardäpfel	erdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
412	Co V 14	III_16_0054	Kappeln (Kappelen), Kappeln	7.44156, 47.61975	7.44156	47.61975	hardepfel	herdepfel	1	-0.25251144499813616	hardäpfel	herdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
413	Stra H 3	III_11_0017	Mittelbergheim, Mittelbergheim	7.44252, 48.39603	7.44252	48.39603	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
414	Stra H 4	III_11_0016	Eichhofen (Eichhoffen), Eichhofen	7.44268, 48.38403	7.44268	48.38403	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
415	Co V 4	III_16_0049	Uffheim, Uffheim	7.44285, 47.65062	7.44285	47.65062	hardäpfl	hardäpfl	0	-0.7815579410052661	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
416	Stra m 19	III_9_0022	Westhofen, Westhofen	7.44341, 48.60424	7.44341	48.60424	ardepfel	ardäpfel	1	-0.25251144499813616	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
417	Stra e 12	na	Kleingöft	7.44376, 48.69162	7.44376	48.69162	grumbeer	na	999	527.7358915701176	grumbere	na	999	529.1860287263053	Grundbirne	na	999	529.091394870162
418	Co d 5	III_12_0092	Riedweier, Riedweier	7.44536, 48.12387	7.44536	48.12387	hārdäpfel	hardäpfel	1	-0.25251144499813616	hardäpfel	hardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
