	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co T8	III_16_0017	Retzweiler, Retzweiler	7.09315, 47.63072	vrgräbnis	v r g r ä b n i s	vergräbnis	v e r g r ä b n i s	1
1	Co T5	III_16_0004	Gommersdorf, Gommersdorf	7.13318, 47.64299	vergräbis	v e r g r ä b i s	vergräbnis	v e r g r ä b n i s	1
2	Co Vc 2	III_16_0011	Hindlingen, Hindlingen	7.13734, 47.57341	vergrebniss	v e r g r e b n i ss	vergräbnis	v e r g r ä b n i s	2
3	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	vrgräbnis	v r g r ä b n i s	vrgrä̀bnis	v r g r a ̈ ̀ b n i s	3
4	Co V 13/2, Co V 13/1	III_16_0047	Niedermichelbach (Michelbach-le-Bas), Niedermichelbach	7.46442, 47.59288	vergràbnis	v e r g r à b n i s	vergräbnis	v e r g r ä b n i s	1
5	Co V 13/2, Co V 13/1	III_16_0047	Niedermichelbach (Michelbach-le-Bas), Niedermichelbach	7.46442, 47.59288	vergràbnis	v e r g r à b n i s	vergräbnis	v e r g r ä b n i s	1
