	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
203	MH N4/1	II_92_0004	Zimmern, Zimmern	9.37304, 49.43313	elster	e l s t e r	elschder	e l sch d e r	3
204	MH V2	II_93_0002	Sennfeld, Sennfeld	9.38438, 49.38045	elschder	e l sch d e r	elschter	e l sch t e r	1
205	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	elschder	e l sch d e r	elster	e l s t e r	3
206	MH V3	II_93_0005	Leibenstadt, Leibenstadt	9.42028, 49.36861	elschter	e l sch t e r	elschder	e l sch d e r	1
207	MH w2	II_90_0006	Dornberg, Dornberg	9.42843, 49.62542	elschder	e l sch d e r	elschter	e l sch t e r	1
208	SIG o4	III_36_0094	Limpach, Limpach	9.42902, 47.79495	elschter	e l sch t e r	elschtr	e l sch t r	1
209	MH V4	II_93_0006	Unterkessach, Unterkessach	9.43829, 49.34571	elschter	e l sch t e r	elster	e l s t e r	2
210	MH o5	II_89_0011, II_89_0010, II_89_0009	Sachsenhausen, Sachsenhausen	9.49147, 49.73223	elschta	e l sch t a	elsder	e l s d e r	4
211	MH p6/2, MH p6/1	II_89_0025	Uissigheim, Uissigheim	9.57194, 49.67957	elschder	e l sch d e r	elschter	e l sch t e r	1
212	MH g2	II_88_0023	Lindelbach, Lindelbach	9.58346, 49.75732	elster	e l s t e r	elstr	e l s t r	1
213	MH x1	II_90_0010	Eiersheim, Eiersheim	9.58787, 49.65953	elster	e l s t e r	elschder	e l sch d e r	3
214	MH W8	II_93_0018	Gommersdorf, Gommersdorf	9.61253, 49.36877	elster	e l s t e r	elschter	e l sch t e r	2
215	MH g1	II_88_0024	Dertingen über Wertheim a.M., Dertingen	9.61957, 49.7665	elster	e l s t e r	elsder	e l s d e r	1
216	MH F8	II_91_0015	Heckfeld, Heckfeld	9.63713, 49.55077	elschtr	e l sch t r	elster	e l s t e r	3
217	MH X1	II_93_0023	Klepsau, Klepsau	9.67156, 49.38805	elschter	e l sch t e r	elster	e l s t e r	2
218	MH P4	II_92_0030, II_92_0031, II_92_0029, II_92_0032	Assamstadt, Assamstadt	9.68738, 49.42689	elschter	e l sch t e r	elster	e l s t e r	2
219	MH y5	II_90_0022	Distelhausen, Distelhausen	9.69353, 49.59735	ellschter	e ll sch t e r	elster	e l s t e r	3
220	MH y7	II_90_0131	Vilchband, Vilchband	9.82424, 49.58989	elstr	e l s t r	elster	e l s t e r	1
221	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	älster	ä l s t e r	elster	e l s t e r	1
222	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	ålster	å l s t e r	elster	e l s t e r	1
223	Co J7	III_14_0147, III_15_0061	Malsburg, Malsburg	7.70866, 47.73257	elster	e l s t e r	elschder	e l sch d e r	3
224	Co J7	III_14_0147, III_15_0061	Malsburg, Malsburg	7.70866, 47.73257	elster	e l s t e r	elschter	e l sch t e r	2
225	Co X 8	III_16_0099	Höllstein, Höllstein	7.74574, 47.63943	elschter	e l sch t e r	elschtěr	e l sch t ě r	1
226	Co X 8	III_16_0099	Höllstein, Höllstein	7.74574, 47.63943	elschtr	e l sch t r	elschtěr	e l sch t ě r	1
227	Co X 14	III_16_0103, III_16_0104	Minseln, Minseln	7.79067, 47.60301	elstere	e l s t e r e	elschter	e l sch t e r	3
228	Stra D 8	III_10_0128, III_10_0127	Offenburg, Offenburg	7.9447, 48.47195	elster	e l s t e r	elschter	e l sch t e r	2
229	TUTT L4/2, Co R15, TUTT L4/1	III_15_0073, III_14_0176	Todtmoos, Todtmoos , Todtmoos	8.00438, 47.74133	elschter	e l sch t e r	elster	e l s t e r	2
230	TUTT L1	III_15_0112, III_15_0111	Urberg, Urberg	8.12409, 47.73478	elschdr	e l sch d r	elschtr	e l sch t r	1
231	TUTT L12	III_15_0107, III_15_0106, III_15_0104	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	elstere	e l s t e r e	elschtere	e l sch t e r e	2
232	KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden Weststadt	8.24094, 48.76273	elster	e l s t e r	elschter	e l sch t e r	2
233	KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden Weststadt	8.24094, 48.76273	elschder	e l sch d e r	elschter	e l sch t e r	1
234	TUTT i2	III_13_0087, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	elster	e l s t e r	elschter	e l sch t e r	2
235	KST N1	III_6_0101, III_6_0100, III_6_0102	Malsch, Malsch	8.3345, 48.88047	elster	e l s t e r	elschter	e l sch t e r	2
236	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	elschter	e l sch t e r	elschder	e l sch d e r	1
237	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	elstär	e l s t ä r	elschder	e l sch d e r	4
238	KST F14/2, KST F14/1	III_22_0004, III_22_0006	Ettlingen , Ettlingen, Ettlingen	8.40245, 48.94247	elschter	e l sch t e r	elster	e l s t e r	2
239	KST F14/2, KST F14/1	III_22_0004, III_22_0006	Ettlingen , Ettlingen, Ettlingen	8.40245, 48.94247	elster	e l s t e r	elschter	e l sch t e r	2
240	KST N7	III_23_0004, III_23_0003	Etzenrot, Etzenrot	8.46465, 48.90968	elster	e l s t e r	elsta	e l s t a	2
241	Ma h2/1, Ma h2/2	II_59_0064	Neckarau, Mannheim-Neckarau, Mannheim	8.49104, 49.45335	elsta	e l s t a	elschter	e l sch t e r	4
242	Ma h2/1, Ma h2/2	II_59_0064	Neckarau, Mannheim-Neckarau, Mannheim	8.49104, 49.45335	elschta	e l sch t a	elschter	e l sch t e r	2
243	KST O8	III_23_0008, III_23_0009, III_23_0010	Langenalb, Langenalb	8.50104, 48.84402	elster	e l s t e r	elschster	e l sch s t e r	3
244	TUTT z8	III_35_0020, III_35_0019	Blumberg, Blumberg	8.53265, 47.83981	elschder	e l sch d e r	elschter	e l sch t e r	1
245	TUTT z8	III_35_0020, III_35_0019	Blumberg, Blumberg	8.53265, 47.83981	elschder	e l sch d e r	elster	e l s t e r	3
246	KST P2	III_23_0032, III_23_0029, III_23_0030, III_23_0031	Brötzingen, Pforzheim-Brötzingen	8.66799, 48.889	elschda	e l sch d a	elschder	e l sch d e r	2
247	KST P2	III_23_0032, III_23_0029, III_23_0030, III_23_0031	Brötzingen, Pforzheim-Brötzingen	8.66799, 48.889	elschda	e l sch d a	elschter	e l sch t e r	3
248	KST P3/4, KST P3/3, KST P3/1	III_23_0043, III_23_0046, III_23_0039, III_23_0037, III_23_0052, III_23_0048, III_23_0054, III_23_0040, III_23_0038, III_23_0042, III_23_0045, III_23_0041, III_23_0049, III_23_0053, III_23_0047, III_23_0044, III_23_0036	Pforzheim, Pforzheim	8.70025, 48.89013	elschder	e l sch d e r	elschter	e l sch t e r	1
249	KST P3/4, KST P3/3, KST P3/1	III_23_0043, III_23_0046, III_23_0039, III_23_0037, III_23_0052, III_23_0048, III_23_0054, III_23_0040, III_23_0038, III_23_0042, III_23_0045, III_23_0041, III_23_0049, III_23_0053, III_23_0047, III_23_0044, III_23_0036	Pforzheim, Pforzheim	8.70025, 48.89013	elschder	e l sch d e r	elster	e l s t e r	3
250	KST P3/4, KST P3/3, KST P3/1	III_23_0043, III_23_0046, III_23_0039, III_23_0037, III_23_0052, III_23_0048, III_23_0054, III_23_0040, III_23_0038, III_23_0042, III_23_0045, III_23_0041, III_23_0049, III_23_0053, III_23_0047, III_23_0044, III_23_0036	Pforzheim, Pforzheim	8.70025, 48.89013	elschter	e l sch t e r	elschder	e l sch d e r	1
251	KST P3/4, KST P3/3, KST P3/1	III_23_0043, III_23_0046, III_23_0039, III_23_0037, III_23_0052, III_23_0048, III_23_0054, III_23_0040, III_23_0038, III_23_0042, III_23_0045, III_23_0041, III_23_0049, III_23_0053, III_23_0047, III_23_0044, III_23_0036	Pforzheim, Pforzheim	8.70025, 48.89013	elschter	e l sch t e r	elster	e l s t e r	2
252	KST H2	III_22_0032, III_22_0031	Bauschlott, Bauschlott	8.72785, 48.97051	elschder	e l sch d e r	elster	e l s t e r	3
253	TUTT t3	III_34_0029, III_34_0031, III_34_0030	Möhringen, Möhringen	8.75916, 47.96779	elster	e l s t e r	elschter	e l sch t e r	2
254	KST f10	III_18_0043, III_18_0044	Daisbach, Daisbach	8.87705, 49.2938	elschder	e l sch d e r	elster	e l s t e r	3
255	KST g4	III_18_0061	Siegelsbach, Siegelsbach	9.08942, 49.27263	elschter	e l sch t e r	elster	e l s t e r	2
256	KST g4	III_18_0061	Siegelsbach, Siegelsbach	9.08942, 49.27263	elschte	e l sch t e	elster	e l s t e r	3
257	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	elschder	e l sch d e r	elschter	e l sch t e r	1
258	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	elschder	e l sch d e r	elster	e l s t e r	3
259	MH o8/2, MH o8/1	II_89_0005	Ebenheid, Ebenheid	9.36095, 49.7158	ellsta	e ll s t a	elster	e l s t e r	3
260	MH o5	II_89_0011, II_89_0010, II_89_0009	Sachsenhausen, Sachsenhausen	9.49147, 49.73223	elschta	e l sch t a	elster	e l s t e r	4
261	MH o5	II_89_0011, II_89_0010, II_89_0009	Sachsenhausen, Sachsenhausen	9.49147, 49.73223	elschta	e l sch t a	elsder	e l s d e r	4
262	MH O6	II_92_0015, II_92_0018, II_92_0017	Windischbuch, Windischbuch	9.62194, 49.43593	elschter	e l sch t e r	elschder	e l sch d e r	1
263	MH P4	II_92_0030, II_92_0031, II_92_0029, II_92_0032	Assamstadt, Assamstadt	9.68738, 49.42689	elschter	e l sch t e r	elschder	e l sch d e r	1
264	MH P4	II_92_0030, II_92_0031, II_92_0029, II_92_0032	Assamstadt, Assamstadt	9.68738, 49.42689	elschter	e l sch t e r	elster	e l s t e r	2
