	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co Va 6	III_17_0022	Oberhagental (Hagenthal-le-Haut), Oberhagental	7.46966, 47.52221	ratzagerschte	r a tz a g e r sch t e	ratzageschte	r a tz a g e sch t e	1
1	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas), Niederhagental	7.47691, 47.52383	rätzgerschter	r ä tz g e r sch t e r	retzägerschter	r e tz ä g e r sch t e r	2
