	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
179	Co Wa 4	III_16_0065, III_16_0063, III_16_0064	Sankt Ludwig (Saint-Louis) , Sankt Ludwig	7.56351, 47.58575	agerschta	a g e r sch t a	ägerste	ä g e r s t e	4
180	Stra X 3	III_12_0019	Bösenbiesen (Boesenbiesen), Bösenbiesen	7.56377, 48.22957	agrscht	a g r sch t	aagerscht	aa g e r sch t	2
181	Co W 3, Co W 2	III_16_0068, III_16_0069	Kirchen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	ägerstë	ä g e r s t ë	ägerste	ä g e r s t e	1
182	Stra X 13	III_12_0028	Mackenheim, Mackenheim	7.56598, 48.18437	agerstcht	a g e r s t ch t	agerscht	a g e r sch t	1
183	Co P17	III_15_0053	Wintersweiler, Wintersweiler	7.56756, 47.67374	ägeschde	ä g e sch d e	ägeschta	ä g e sch t a	2
184	Stra X 12	III_12_0029	Boozheim (Bootzheim), Boozheim	7.57052, 48.18862	agerschd	a g e r sch d	agerscht	a g e r sch t	1
185	Co m 9	III_13_0041	Vogelgrün (Vogelgrun), Vogelgrün	7.57243, 48.0111	āgerscht	ā g e r sch t	agrscht	a g r sch t	2
186	Stra X 8	III_12_0024	Artolsheim, Artolsheim	7.57377, 48.20951	agerst	a g e r s t	agerscht	a g e r sch t	2
187	Co H13	III_14_0135	Schliengen, Schliengen	7.57624, 47.75579	ägerste	ä g e r s t e	ägeršte	ä g e r s ̌ t e	1
188	Co A10	III_14_0042	Zienken (Müllheim), Zienken	7.57779, 47.84303	ägeschde	ä g e sch d e	egerschte	e g e r sch t e	3
189	Co W 12	III_16_0071, III_16_0070	Märkt, Märkt	7.58103, 47.627	agerste	a g e r s t e	ägerste	ä g e r s t e	1
190	Co P7	III_15_0048	Hertingen, Hertingen	7.58442, 47.7231	ägerschdä	ä g e r sch d ä	ägerschte	ä g e r sch t e	2
191	Stra Q 7	III_11_0104	Wittisheim, Wittisheim	7.58962, 48.26345	agarscht	a g a r sch t	agerscht	a g e r sch t	1
192	Co H8	III_14_0136	Auggen, Auggen	7.59221, 47.78776	ägerschde	ä g e r sch d e	āgerste	ā g e r s t e	4
193	Co A9	III_14_0043	Grißheim (Grissheim) , Grissheim	7.59238, 47.87313	ägrstä	ä g r s t ä	ärgestr	ä r g e s t r	3
194	Co W 11, 18	III_16_0074	(Weil am Rhein und) Eimeldingen, Binzen	7.59518, 47.63113	egerste	e g e r s t e	egerschte	e g e r sch t e	2
195	Co W 4, 5	III_16_0087, III_16_0088	Egringen und Fischingen, Fischingen, Egringen	7.59628, 47.66366	ägerschte	ä g e r sch t e	aegerste	a e g e r s t e	4
196	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	ägerschdĕ	ä g e r sch d ĕ	ägerschte	ä g e r sch t e	2
197	Co e 4	III_12_0108	Burkheim am Kaiserstuhl, Burkheim am Kaiserstuhl	7.59943, 48.10194	ägerscht	ä g e r sch t	ägerst	ä g e r s t	2
198	Co t 6	III_13_0126	Geiswasser, Geiswasser	7.60042, 47.97883	āgerschd	ā g e r sch d	agerscht	a g e r sch t	2
199	Co P6	III_15_0057	Tannenkirch, Tannenkirch	7.6103, 47.71116	egerste	e g e r s t e	agerste	a g e r s t e	1
200	Co e 12	III_12_0103	Sasbach, Sasbach	7.61363, 48.13798	ägäste	ä g ä s t e	ägästä	ä g ä s t ä	1
201	Co W 22	III_16_0089, III_16_0090	Haltingen, Haltingen	7.61378, 47.61384	ageschte	a g e sch t e	ägerste	ä g e r s t e	4
202	Co H3	III_14_0137	Hügelheim, Hügelheim	7.6208, 47.82868	ägerstä	ä g e r s t ä	ägerschta	ä g e r sch t a	3
203	Co W 10	III_16_0072, III_16_0073	Binzen, Binzen, Märkt	7.62403, 47.63133	āgersta	ā g e r s t a	ägerste	ä g e r s t e	2
204	Co e 6	III_12_0106	Bischoffingen, Bischoffingen	7.62537, 48.10625	āgestär	ā g e s t ä r	agersta	a g e r s t a	4
205	Co W 6	III_16_0076	Schallbach, Schallbach	7.62759, 47.65706	āgeste	ā g e s t e	ägste	ä g s t e	2
206	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	ägerscht	ä g e r sch t	agerst	a g e r s t	3
207	Co A4	III_14_0046	Buggingen, Buggingen	7.63735, 47.8479	ägerste	ä g e r s t e	ägeste	ä g e s t e	1
208	Co A5	III_14_0045	Seefelden, Seefelden	7.63962, 47.85945	egerste	e g e r s t e	ägerschte	ä g e r sch t e	3
209	Co H11	III_14_0140	Feldberg, Feldberg	7.64081, 47.7737	ägerste	ä g e r s t e	ägeschde	ä g e sch d e	4
210	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	ägeschde	ä g e sch d e	aglsta	a g l s t a	6
211	Co W 8	III_15_0056	Wollbach, Wollbach	7.65387, 47.67054	ägerschde	ä g e r sch d e	ägerschte	ä g e r sch t e	1
212	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	agersta	a g e r s t a	äegerstä	ä e g e r s t ä	3
213	Co P16	III_15_0046	Kandern, Kandern	7.66224, 47.71456	ǟgerschde	ǟ g e r sch d e	ägerste	ä g e r s t e	4
214	Co W 20	III_16_0083	Lörrach , Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	ägerste	ä g e r s t e	ägeste	ä g e s t e	1
215	Co B1	III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	agester	a g e s t e r	ägester	ä g e s t e r	1
216	Co A6	III_14_0047	Heitersheim, Heitersheim	7.66768, 47.87108	ägrsde	ä g r s d e	ägerste	ä g e r s t e	2
217	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	agersta	a g e r s t a	agester	a g e s t e r	3
218	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	agersta	a g e r s t a	ageste	a g e s t e	2
219	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	ǟgerschde	ǟ g e r sch d e	ägeste	ä g e s t e	5
220	Co X 4	III_16_0091, III_16_0092	Haagen, Haagen	7.67898, 47.63703	āgerste	ā g e r s t e	ägärste	ä g ä r s t e	2
221	Co B5	III_14_0058	Laufen, Laufen	7.68471, 47.8434	ägerschte	ä g e r sch t e	ageste	a g e s t e	4
222	Co n 4	III_13_0059, III_13_0058	Merdingen, Merdingen	7.68864, 48.0173	ägeschte	ä g e sch t e	ageste	a g e s t e	3
223	Co u 1/2	III_13_0135	Biengen, Biengen	7.68958, 47.93875	agester	a g e s t e r	ägeste	ä g e s t e	2
224	Co Xa 5	III_17_0039, III_17_0040, III_17_0038	Wyhlen, Wyhlen	7.69103, 47.54989	ägerschte	ä g e r sch t e	âgerste	â g e r s t e	3
225	Co X 6	III_16_0094, III_16_0095	Brombach (/Maulburg, aber gestrichen), Brombach	7.69236, 47.63395	ägerstä	ä g e r s t ä	ägerste	ä g e r s t e	1
226	Co B3	III_14_0056	Wettelbrunn, Wettelbrunn	7.69689, 47.87134	ärgerste	ä r g e r s t e	ageste	a g e s t e	3
227	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	agerst	a g e r s t	ägerschde	ä g e r sch d e	5
228	Co f 1	III_12_0122, III_12_0120, III_12_0121	Endingen, Endingen	7.70312, 48.1419	agerscht	a g e r sch t	ägerscht	ä g e r sch t	1
229	Co B11	III_14_0052, III_14_0053	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	aegerste	a e g e r s t e	ägerste	ä g e r s t e	2
230	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	agerscht	a g e r sch t	agescht	a g e sch t	1
231	Stra Y 1	III_12_0171	Niederhausen, Niederhausen	7.71317, 48.23982	ågest	å g e s t	äͣgerst	ä ͣ g e r s t	3
232	Co u 17	III_13_0130	Mengen, Mengen	7.71392, 47.95851	äegrschde	ä e g r sch d e	ägerschde	ä g e r sch d e	2
233	Co n 13	III_13_0056	Waltershofen, Waltershofen	7.71857, 48.02338	āgerste	ā g e r s t e	agerschte	a g e r sch t e	3
234	Co n 12	III_13_0048, III_13_0050, III_13_0051	Bötzingen, Bötzingen	7.72593, 48.07743	aegerschde	a e g e r sch d e	ägerste	ä g e r s t e	5
235	Co u 5	III_13_0136	Norsingen, Norsingen	7.72683, 47.93837	ageste	a g e s t e	agerste	a g e r s t e	1
236	Co f 10	III_12_0111	Bahlingen, Bahlingen	7.73937, 48.12209	aͤgerschde	a ͤ g e r sch d e	agerste	a g e r s t e	4
237	Stra R 11	III_11_0111, III_11_0110	Kappel a. Rh., Kappel a. Rh., Grafenhausen	7.74182, 48.29235	ägrscht	ä g r sch t	agärst	a g ä r s t	4
238	Co u 4	III_13_0164	Kirchhofen, Kirchhofen	7.74356, 47.91979	ägeschd	ä g e sch d	ägärschde	ä g ä r sch d e	3
239	Co f 7	III_12_0125	Eichstetten, Eichstetten	7.74563, 48.09417	ägerste	ä g e r s t e	ägerschte	ä g e r sch t e	2
240	Co Xa 1	III_17_0041	Degerfelden, Degerfelden	7.74584, 47.5696	ageschte	a g e sch t e	agerschter	a g e r sch t e r	2
241	Co f 2	III_12_0113	Riegel, Riegel	7.7507, 48.15056	ägärscht	ä g ä r sch t	ägerscht	ä g e r sch t	1
242	Co u 7	III_13_0131	Wolfenweiler, Wolfenweiler	7.76194, 47.96231	ägeste	ä g e s t e	ageste	a g e s t e	1
243	Stra Y 14	III_12_0046	Hecklingen, Hecklingen	7.76731, 48.16962	aagst	aa g s t	ägest	ä g e s t	3
244	Stra Y 13	III_12_0044	Kenzingen, Kenzingen	7.77005, 48.19298	ägerscht	ä g e r sch t	ägerste	ä g e r s t e	3
245	Co X 10	III_16_0106	Maulburg , Maulburg	7.77782, 47.64075	ägerschte	ä g e r sch t e	aegerschte	a e g e r sch t e	2
246	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	ǟgǟschtǟ	ǟ g ǟ sch t ǟ	ägästä	ä g ä s t ä	5
247	Stra Y 4	III_12_0033	Ringsheim, Ringsheim	7.78041, 48.24632	ägerschd	ä g e r sch d	agescht	a g e sch t	3
248	Co f 4	III_12_0173	Bottingen, Bottingen	7.78356, 48.09119	agerschde	a g e r sch d e	agerste	a g e r s t e	3
249	Co Q3	III_14_0152	Raich, Raich	7.79724, 47.75076	ǟgerschde	ǟ g e r sch d e	ägeste	ä g e s t e	5
250	Stra R 8	III_11_0114	Orschweier, Orschweier	7.79862, 48.27835	ageschtr	a g e sch t r	aegerst	a e g e r s t	5
251	Co X 17	III_16_0105	Karzau (Karsau) , Karsau	7.79868, 47.58875	ägerschde	ä g e r sch d e	ägerste	ä g e r s t e	3
252	Co f 11	III_12_0116, III_12_0115	Teningen, Teningen	7.80344, 48.12897	ägerste	ä g e r s t e	ägeste	ä g e s t e	1
253	Co f 8	III_12_0114	Köndringen, Köndringen	7.80591, 48.13912	āgerschtä	ā g e r sch t ä	ägâstr	ä g â s t r	6
254	Co u 20	III_13_0137	Sölden, Sölden	7.80967, 47.93307	ägerschde	ä g e r sch d e	ägerste	ä g e r s t e	3
255	Co X 11	III_16_0107	Wiechs, Wiechs	7.81236, 47.63655	ǟgeschde	ǟ g e sch d e	ägeschde	ä g e sch d e	1
256	Stra R 7	III_11_0113	Mahlberg, Mahlberg	7.81323, 48.28708	ǟgrschd	ǟ g r sch d	a˚egerscht	a ˚ e g e r sch t	5
257	Stra R 10	III_11_0117	Ettenheim, Ettenheim	7.81361, 48.25631	āgrschd	ā g r sch d	ägerscht	ä g e r sch t	3
258	Stra R 9	III_11_0116, III_11_0115	Altdorf, Altdorf	7.81401, 48.26606	ǟgērschd	ǟ g ē r sch d	ägerschd	ä g e r sch d	2
259	Stra Y 5	III_12_0034	Ettenheimweiler, Ettenheimweiler	7.82007, 48.23676	agescht	a g e sch t	ägscht	ä g sch t	2
260	Co Q5	III_15_0068	Gresgen, Gresgen	7.82053, 47.71127	ägeschde	ä g e sch d e	ägerste	ä g e r s t e	4
261	Co u 13	III_13_0133	Haslach, Haslach	7.82166, 47.9895	ägerst	ä g e r s t	ägerscht	ä g e r sch t	2
262	Co n 2	III_13_0060	Reute, Reute	7.82538, 48.08175	agersche	a g e r sch e	ägerscht	ä g e r sch t	2
263	Stra Y 6	III_12_0041	Broggingen, Broggingen	7.82928, 48.21892	aͤgerste	a ͤ g e r s t e	egerste	e g e r s t e	2
264	Co Y 15	III_16_0122	Eichen, Eichen	7.83816, 47.6471	ägeschte	ä g e sch t e	ägeste	ä g e s t e	2
265	Co o 8	III_13_0070	Vörstetten, Vörstetten	7.85113, 48.06391	ägerschde	ä g e r sch d e	ägeste	ä g e s t e	4
266	Co g 3	III_12_0135	Wasser, Wasser	7.8564, 48.09846	aegerschte	a e g e r sch t e	ägerste	ä g e r s t e	4
267	Co Y 2	III_16_0116	Kürnberg, Kürnberg	7.86873, 47.6649	āgeschde	ā g e sch d e	ägerschte	ä g e r sch t e	3
268	Co o 9	III_13_0062, III_13_0063, III_13_0064	Denzlingen, Denzlingen	7.87987, 48.06793	ägerscht	ä g e r sch t	ägerschde	ä g e r sch d e	2
269	Co g 14	III_12_0052	Freiamt-Mußbach (Mussbach), Freiamt-Mußbach	7.88578, 48.17377	ägeschde	ä g e sch d e	ägeste	ä g e s t e	3
270	Co g 4	III_12_0134	Windenreuthe (Emmendingen), Windenreute	7.88675, 48.11814	ägeschter	ä g e sch t e r	ägester	ä g e s t e r	2
271	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	ägester	ä g e s t e r	ägerste	ä g e r s t e	2
272	Stra Z 4	III_12_0051	Ottoschwanden, Ottoschwanden	7.89687, 48.18611	ågeschd	å g e sch d	ageschte	a g e sch t e	3
273	Co Y 3	III_16_0115	Hasel, Hasel	7.89786, 47.65393	ǟgerschde	ǟ g e r sch d e	ägerste	ä g e r s t e	4
274	co g 7	III_12_0137	Sexau, Sexau	7.90788, 48.10424	ägeste	ä g e s t e	ägerste	ä g e r s t e	1
275	Stra S 4	III_11_0122	Reichenbach (Gengb.), Reichenbach	7.9231, 48.33196	ägescht	ä g e sch t	agerscht	a g e r sch t	2
276	Co g 13	III_12_0126, III_12_0127	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	agerschde	a g e r sch d e	ägerste	ä g e r s t e	4
277	Co R11	III_15_0083	Gersbach, Gersbach	7.93271, 47.69725	ägeschde	ä g e sch d e	ageschtä	a g e sch t ä	3
278	Co K1	III_14_0167	Todtnau, Todtnau	7.94634, 47.82887	ägerschde	ä g e r sch d e	ägeste	ä g e s t e	4
279	Co Ya 2	III_17_0054, III_17_0049, III_17_0051, III_17_0050	Obersäckingen, Säckingen	7.96171, 47.57476	ägerste	ä g e r s t e	egeste	e g e s t e	2
280	Co Y 10	III_16_0125	Willaringen, Willaringen	7.97281, 47.60577	ägeste	ä g e s t e	ägeschte	ä g e sch t e	2
281	Stra Z 6	III_12_0054	Oberspitzenbach, Oberspitzenbach	7.98858, 48.1762	āgeste	ā g e s t e	agetscht	a g e t sch t	5
282	TUTT S4	III_16_0127	Hogschür, Hogschür	8.01475, 47.64742	ägerste	ä g e r s t e	ägerschde	ä g e r sch d e	3
283	TÜB S2, TÜB S1	III_12_0060, III_12_0058	Biederbach, Ober- und Unterbiederbach, Unterbiederbach, Oberbiederbach	8.02694, 48.2183	agerschd	a g e r sch d	argester	a r g e s t e r	5
284	TUTT a1	III_12_0144	Oberwinden, Oberwinden	8.04318, 48.15444	ageste	a g e s t e	egeste	e g e s t e	1
285	TUTT a4	III_12_0148	Simonswald, Untersimonswald	8.04838, 48.10278	agetschde	a g e t sch d e	ageste	a g e s t e	4
286	TÜB L5	III_11_0135	Steinach, Steinach	8.05831, 48.30508	agescht	a g e sch t	agest	a g e s t	2
287	TÜB L9	III_11_0143	Hofstetten, Hofstetten	8.0713, 48.26094	ägerst	ä g e r s t	egerst	e g e r s t	1
288	TÜB S4	III_12_0055, III_12_0056	Elzach, Elzach	8.07142, 48.17331	āgeschde	ā g e sch d e	ǎgeschde	a ̌ g e sch d e	2
289	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	ägeste	ä g e s t e	agesten	a g e s t e n	2
290	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Hierbach, Wilfingen	8.09123, 47.686	ägerschde	ä g e r sch d e	ägeschde	ä g e sch d e	1
291	TUTT h3, TUTT p1	III_13_0078	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	hageste	h a g e s t e	ageste	a g e s t e	1
292	TUTT S17	III_16_0146	Albert, Albbruck-Albert	8.11012, 47.58535	ägeste	ä g e s t e	ägerste	ä g e r s t e	1
293	TÜB L4	III_11_0137	Fischerbach, Fischerbach	8.11097, 48.28707	ageschd	a g e sch d	agescht	a g e sch t	1
294	TUTT S15	III_16_0142	Buch über Waldshut, Buch	8.11336, 47.61399	ägeschte	ä g e sch t e	egerschte	e g e r sch t e	2
295	TÜB S5	III_12_0063, III_12_0062, III_12_0061	Unterprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	ageschde	a g e sch d e	ageschte	a g e sch t e	1
296	TUTT S12	III_16_0135	Unteralpfen, Unteralpfen	8.13573, 47.64543	ǟgerschde	ǟ g e r sch d e	agerschte	a g e r sch t e	2
297	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	ägeste	ä g e s t e	eggeste	e gg e s t e	2
298	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	ägerschde	ä g e r sch d e	ägerschte	ä g e r sch t e	1
299	TUTT L14, TUTT L13	III_15_0123	Bannholz, Remetschwiel und Bannholz, Bannholz	8.167, 47.67614	ägester	ä g e s t e r	ägerste	ä g e r s t e	2
300	TUTT T4	III_16_0147	Waldkirch, Waldkirch	8.17132, 47.65851	ägischte	ä g i sch t e	ägersta	ä g e r s t a	5
301	TÜB M6	III_11_0142, III_11_0141	Hausach, Hausach	8.17189, 48.28424	aagedschd	aa g e d sch d	agetscht	a g e t sch t	3
302	TUTT T5	III_16_0158	Eschbach, Eschbach	8.18086, 47.6336	ägrschd	ä g r sch d	äggerschde̍	ä gg e r sch d e ̍	4
303	TUTT M15	III_15_0114	Bierbronnen, Bierbronnen	8.18848, 47.6749	ägeste	ä g e s t e	ärgeste	ä r g e s t e	1
304	TÜB T5	III_12_0069	Rensberg, Rensberg	8.1889, 48.17741	ágeschte	á g e sch t e	ageste	a g e s t e	3
305	TUTT b3	III_12_0161	Schonach, Schonach	8.20179, 48.14296	ā́geschde	ā ́ g e sch d e	ágesté	á g e s t é	6
306	TUTT b8	III_12_0168, III_12_0166, III_12_0167	Schönwald, Schönwald	8.20401, 48.10371	agest	a g e s t	ágeschte	á g e sch t e	4
307	TUTT i6	III_13_0091, III_13_0092	Furtwangen (und Furtwangen-Katzensteig), Furtwangen	8.20648, 48.05227	agerschde	a g e r sch d e	agerschte	a g e r sch t e	1
308	TUTT i1	III_13_0082	Rohrbach, Rohrbach	8.25784, 48.07437	ageschd	a g e sch d	ageste	a g e s t e	3
309	TUTT b5	III_12_0152	Nussbach, Nussbach	8.25836, 48.13097	āgerschde	ā g e r sch d e	agerste	a g e r s t e	4
310	TUTT i4	III_13_0088	Linach, Linach	8.26602, 48.02831	agerst	a g e r s t	aggescht	a gg e sch t	4
311	TUTT T12	III_16_0164	Unterlauchringen, Unterlauchringen	8.30394, 47.63095	ägerstå	ä g e r s t å	ägerste	ä g e r s t e	1
312	TUTT x7	III_14_0077	Göschweiler, Göschweiler	8.31065, 47.85812	ǟgerscht	ǟ g e r sch t	äggerst	ä gg e r s t	4
313	TUTT T11	III_15_0118	Detzeln, Detzeln	8.32062, 47.66643	ärgeste	ä r g e s t e	ergeste	e r g e s t e	1
314	TUTT y4	III_35_0002	Reiselfingen, Reiselfingen	8.35108, 47.85467	egerschte	e g e r sch t e	egest	e g e s t	4
315	TUTT F3	III_36_0006	Wellendingen, Wellendingen	8.35185, 47.79705	ǟgerschte	ǟ g e r sch t e	ägerschte	ä g e r sch t e	1
316	TUTT r4	III_34_0017	Unterbränd, Unterbränd	8.35693, 47.93373	ägerscht	ä g e r sch t	ägerste	ä g e r s t e	3
317	TUTT F6	III_36_0014	Bettmaringen, Bettmaringen	8.36102, 47.75368	ăggestå	ă gg e s t å	ägersta	ä g e r s t a	4
318	TUTT y1	III_35_0004	Dittishausen, Dittishausen	8.36266, 47.90077	egerst	e g e r s t	ägerst	ä g e r s t	1
319	TUTT F5	III_36_0015	Oberwangen u. Unterwangen, Oberwangen	8.3775, 47.7761	äggeste	ä gg e s t e	ägeste	ä g e s t e	1
320	TUTT N9	III_37_0002	Degernau, Degernau	8.38187, 47.66635	ergeste	e r g e s t e	egester	e g e s t e r	2
321	TUTT U2	III_38_0001	Rechberg, Rechberg	8.39987, 47.6501	ärgeste	ä r g e s t e	ergeschte	e r g e sch t e	3
322	TUTT y11	III_35_0009	Bachheim, Bachheim	8.4031, 47.85931	äͤggerscht	ä ͤ gg e r sch t	ägerscht	ä g e r sch t	2
323	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	ergesta	e r g e s t a	ergeschtə	e r g e sch t ə	3
324	TUTT y9	III_35_0006	Döggingen, Döggingen	8.43444, 47.8919	ägerschd	ä g e r sch d	ägerscht	ä g e r sch t	1
325	TUTT r6	III_34_0003, III_34_0004	Bräunlingen, Bräunlingen	8.44765, 47.9301	ägerscht	ä g e r sch t	ägerste	ä g e r s t e	3
326	TUTT y7	III_35_0001	Mundelfingen, Mundelfingen	8.46432, 47.8676	ägerscht	ä g e r sch t	ägerst	ä g e r s t	2
327	TUTT k5	III_33_0008	Klengen, Klengen	8.46686, 48.00388	äggerschd	ä gg e r sch d	äggerscht	ä gg e r sch t	1
328	TUTT y6	III_35_0008	Achdorf-Aselfingen, Achdorf	8.48733, 47.84	ägerschde	ä g e r sch d e	ägerschder	ä g e r sch d e r	1
329	TUTT y8	III_35_0007	Hausen vor Wald, Hausen	8.49054, 47.89134	äggerschd	ä gg e r sch d	äggerscht	ä gg e r sch t	1
330	TUTT r8	III_34_0008, III_34_0013, III_34_0009, III_34_0010, III_34_0007, III_34_0011	Donaueschingen, Donaueschingen	8.50052, 47.95113	ägescht	ä g e sch t	ägerschd	ä g e r sch d	2
331	TUTT G1	III_36_0018, III_36_0017	Fützen, Fützen	8.5291, 47.80794	ägerschde	ä g e r sch d e	egerste	e g e r s t e	4
332	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	ägerschdä̆	ä g e r sch d ä ̆	ägersta	ä g e r s t a	5
333	TUTT s5	III_34_0018	Pfohren, Pfohren	8.55997, 47.9474	ägerst	ä g e r s t	ägerschde	ä g e r sch d e	4
334	KST n8	III_19_0047	Richen, Richen	8.94083, 49.17134	ägaste	ä g a s t e	ägastä	ä g a s t ä	1
335	Co M3	III_15_0003	Niedersulzbach (soppe-Le-Bas), Niedersulzbach	7.09079, 47.71688	agerschta	a g e r sch t a	agerscht	a g e r sch t	1
336	Co M3	III_15_0003	Niedersulzbach (soppe-Le-Bas), Niedersulzbach	7.09079, 47.71688	agerschta	a g e r sch t a	agerste	a g e r s t e	3
337	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	agerschda	a g e r sch d a	agerschta	a g e r sch t a	1
338	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	agerschte	a g e r sch t e	egerschte	e g e r sch t e	1
339	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	agerscht	a g e r sch t	agersta	a g e r s t a	3
340	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	agerschta	a g e r sch t a	agerscht	a g e r sch t	1
341	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	agerschta	a g e r sch t a	agersta	a g e r s t a	2
342	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	agerscht	a g e r sch t	agerschta	a g e r sch t a	1
343	Co U 2	III_16_0023, III_16_0024	Lümschweiler (Luemschwiller) und Tagolsheim, Tagolsheim, Lümschweiler	7.28747, 47.65547	āgerschda	ā g e r sch d a	eͣ̈gerste	e ͣ ̈ g e r s t e	7
344	Co U 2	III_16_0023, III_16_0024	Lümschweiler (Luemschwiller) und Tagolsheim, Tagolsheim, Lümschweiler	7.28747, 47.65547	āgerschda	ā g e r sch d a	ageste	a g e s t e	6
345	Co r 10/2, Co r 10/1	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	agerscht	a g e r sch t	agescht	a g e sch t	1
346	Co r 10/2, Co r 10/1	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	agrscht	a g r sch t	agescht	a g e sch t	1
347	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	ágerschtă	á g e r sch t ă	2
348	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	āgerschte	ā g e r sch t e	2
349	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	agerst	a g e r s t	3
350	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	agarschta	a g a r sch t a	1
351	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	agerste	a g e r s t e	3
352	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	agerschte	a g e r sch t e	1
353	Co F7/1, Co F7/2	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	agerschta	a g e r sch t a	agerschda	a g e r sch d a	1
