	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	TUTT M8	III_15_0116	Riedern im Wald, Riedern	8.29113, 47.71786	todevogel	t o d e v o g e l	totenvogel	t o t e n v o g e l	2
1	TUTT F4	III_36_0005	Wittlekoffen, Wittlekoffen	8.34635, 47.78326	tōtenvoggel	t ō t e n v o gg e l	dotevogel	d o t e v o g e l	4
2	TUTT y7	III_35_0001	Mundelfingen, Mundelfingen	8.46432, 47.8676	totevogĕl	t o t e v o g ĕ l	totevogl	t o t e v o g l	1
3	TUTT K7	III_36_0055	Liggeringen, Liggeringen	9.02698, 47.77495	dodevogel	d o d e v o g e l	dodavogel	d o d a v o g e l	1
