	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
538	TÜB T3	III_12_0071, III_12_0070	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	hagebutzĕ	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
539	TUTT i4	III_13_0088	Linach, Linach	8.26602, 48.02831	hágebutze	haagebuze	3	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
540	TUTT M5	III_14_0179	Mettenberg, Mettenberg	8.26708, 47.75087	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
541	TUTT q4	III_13_0160	Eisenbach, Eisenbach	8.26837, 47.96084	hagebutza	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
542	KST E5	III_5_0132, III_5_0133	Durmersheim, Durmersheim	8.2685, 48.93129	hagebutse	hagebudde	2	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
543	TÜB M9	III_11_0151	Halbmeil, Halbmeil	8.27063, 48.29042	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
544	TÜB i2	III_9_0105	Forbach-Hundsbach, Forbach-Hundsbach	8.27064, 48.62026	hagebutte	hagebudde	2	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
545	KST T2	na	Oberndorf	8.27573, 48.82868	hāgebutze	na	999	hagebutze	na	999	Hagebutte	na	999
546	KST M4	na	Muggensturm	8.2763, 48.87021	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
547	TUTT T9	na	Tiengen	8.28181, 47.63443	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
548	KST M7	III_6_0106	Bischweier, Bischweier	8.28478, 48.83768	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
549	TUTT M7	III_15_0115	Hürrlingen, Hürrlingen	8.28505, 47.72465	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
550	TÜB E3	III_11_0081	Schapbach, Schapbach	8.28904, 48.37778	hagebudde	hagebutte	2	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
551	TUTT q6	na	Oberbränd	8.2909, 47.94957	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
552	TUTT M8	III_15_0116	Riedern im Wald, Riedern	8.29113, 47.71786	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
553	TÜB M1	III_11_0149	Sankt Roman, St. Roman	8.2924, 48.33187	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
554	TUTT x1	na	Rötenbach	8.29448, 47.89247	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
555	TUTT T14	III_16_0154	Kadelburg, Kadelburg	8.29552, 47.60851	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
556	TUTT q5	III_13_0159	Bubenbach, Bubenbach	8.29595, 47.96531	haggebutze	haggebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
557	TUTT x6	III_14_0078	Gündelwangen, Gündelwangen	8.29672, 47.84246	hagebutze	hagebutte	1	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
558	TUTT T12	III_16_0164	Unterlauchringen, Unterlauchringen	8.30394, 47.63095	hagåbutzå	hagebutze	2	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
559	TUTT M10	III_15_0119	Krenkingen, Krenkingen	8.30454, 47.68312	hagebutze	hagebutte	1	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
560	TUTT T16	III_16_0166	Rheinheim, Rheinheim	8.30495, 47.58771	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
561	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
562	TUTT T10	III_16_0163	Breitenfeld, Breitenfeld	8.30617, 47.65178	hagĕbuttĕ	hagebutte	2	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
