	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
25	KST D3/3, KST D3/1	III_5_0121	Niederlauterbach, Niederlauterbach	8.10398, 48.97233	arschkitzle, arschkitzel	arschkitzle	0	arschkitzle, arschkitzl	arschkitzle	0	Arschkitzel	Arschkitzel	0
26	KST D4	III_5_0119, III_5_0120	Scheibenhard, Scheibenhard, Scheibenhardt	8.13481, 48.97663	arschkitzel	āschkitzle, arschkitzel	0	arschkitzl	arschkitzle, arschkitzl	0	Arschkitzel	Arschkitzel	0
27	KST D7	III_5_0116	Münchhausen (Munchhausen), Münchhausen	8.14635, 48.92142	oaschkitzlä	oaschkitzle	1	arschkitzle	arschkitzle	0	Arschkitzel	Arschkitzel	0
28	KST E2	na	Neuburgweier	8.26776, 48.96981	arschkitzerle	na	999	arschkitzerle	na	999	Arschkitzel	na	999
29	KST E4	III_5_0137, III_5_0136, III_5_0138	Mörsch, Mörsch	8.28883, 48.96003	arschkitzerle	arschkitzerle	0	arschkitzerle	arschkitzerle	0	Arschkitzel	Arschkitzel	0
30	KST x 1	III_4_0114	Daxlanden, Daxlanden	8.33737, 49.0022	aschkitzele	arschkitzele	1	arschkitzle	arschkitzle	0	Arschkitzel	Arschkitzel	0
31	KST y 7	na	Karlsruhe-Grünwinkel	8.35529, 49.0032	aschkitzelen	na	999	arschkitzln	na	999	Arschkitzel	na	999
32	KST k3	III_19_0008	Huttenheim, Huttenheim	8.46955, 49.1967	ārschkitzl	aschkitzlin	4	arschkitzl	arschkitzlin	2	Arschkitzel	Arschkitzel	0
33	KST l9	III_19_0011, III_19_0009, III_19_0010	Neudorf, Neudorf	8.49692, 49.17524	aschkitzler	arschkitzler	1	arschkitzler	arschkitzler	0	Arschkitzel	Arschkitzel	0
34	KST d8	III_18_0016	Waghäusel, Waghäusel	8.51733, 49.25118	arschkitzl	arschkitzl	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
35	KST l1	III_19_0013	Wiesental, Wiesental	8.51962, 49.22472	arschkitzl	arschkitzel	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
