	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
14	Hag M 3	III_6_0004	Burbach, Burbach	7.11226, 48.90144	arschkratzer	arschkratzer	0	arschkrätzer	arschkratzer	1	Arschkrätzer	Arschkrätzer	0
15	Hag M 8	III_6_0007	Eschweiler (Eschwiller), Eschweiler	7.11652, 48.8596	årschkrätzere	arschkrätzere	1	arschkrätzere	arschkrätzere	0	Arschkrätzer	Arschkrätzer	0
16	Hag E 4	III_5_0032	Rimsdorf, Rimsdorf	7.12568, 48.92923	arschkretzer	årschkrezer	2	arschkrätzer	arschkrätzer	0	Arschkrätzer	Arschkrätzer	0
17	Hag M 7	III_6_0016	Eyweiler (Eywiller), Eyweiler	7.13172, 48.8709	ārschkrätzer	arschkrâtzer	2	arschkrätzer	arschkratzer	1	Arschkrätzer	Arschkrätzer	0
18	Hag E 3	III_5_0031	Domfessel, Domfessel	7.15171, 48.95143	arschgrätzer	aaschgrätzer	1	arschkrätzer	arschkrätzer	0	Arschkrätzer	Arschkrätzer	0
19	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	årschgrätzere	arschgretzere	2	arschkrätzere	arschkrätzere	0	Arschkrätzer	Arschkrätzer	0
20	Hag F 6	III_5_0041	Mackweiler (Mackwiller), Mackweiler	7.17502, 48.9258	arschkrätzer	aschkrätzer	1	arschkrätzer	arschkrätzer	0	Arschkrätzer	Arschkrätzer	0
21	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	archkrätzere	archkrätz	3	arschkrätzere	arschkrätz	3	Arschkrätzer	Arschkrätzer	0
22	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	årschkråtzerĕ	oaschkråtzer	3	arschkrätzere	arschkratzer	2	Arschkrätzer	Arschkrätzer	0
23	Hag N 9	na	Adamsweiler (Adamswiller)	7.20348, 48.90463	årschkratzr	na	999	arschkrätzer	na	999	Arschkrätzer	na	999
24	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	oaschgrätzä	oaschgrätze	1	arschkrätze	arschkrätze	0	Arschkrätzer	Arschkrätzer	0
25	Hag F 2	III_5_0042	Bütten (Butten), Bütten	7.2205, 48.97095	aschkrätzer	oaschgrätzere	3	arschkrätzer	arschkrätzere	1	Arschkrätzer	Arschkrätzer	0
26	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	arschgrätzer	arschgrätzer	0	arschkrätzer	arschkrätzer	0	Arschkrätzer	Arschkrätzer	0
27	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	årschgratzr	arschgratzer	2	arschkrätzer	arschkratzer	1	Arschkrätzer	Arschkrätzer	0
28	Stra m 18	na	Koßweiler (Cosswiller)	7.39912, 48.63165	arschkratzer	na	999	arschkrätzer	na	999	Arschkrätzer	na	999
29	na	III_6_0011	Hirschland	7.11324, 48.83701	na	arschgrätzer	999	na	arschkrätzer	999	na	Arschkrätzer	999
