	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	MH S12	na	Schwanheim	8.97596, 49.40194	ohrring	na	999	ohrring	na	999	Ohrring	na	999
1	MH L2	na	Oberdielbach	9.05361, 49.44781	ohrring	na	999	ohrring	na	999	Ohrring	na	999
