	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	KST M9	III_6_0108	Niederbühl, Niederbühl	8.21769, 48.84547	juckbeere	juckbeere	0	juckbeere	juckbeere	0	Juckbeere	Juckbeere	0
