	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
21	MH o6	II_89_0008	Vockenrot, Vockenrot	9.48521, 49.74816	hiffelter	hiffelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
22	MH E6	II_91_0005, II_91_0123	Bretzingen, Bretzingen	9.48682, 49.57826	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
23	MH E8	II_91_0006	Erfeld, Erfeld	9.49597, 49.55416	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
24	MH p4	na	Dörlesberg	9.501, 49.71273	hiffelder	na	999	hifelder	na	999	Hifelder	na	999
25	MH g3	na	Wertheim-Bastenheid	9.5029, 49.78173	hüffelder	na	999	hifelder	na	999	Hifelder	na	999
26	MH F4	II_91_0007	Gerichtstetten, Gerichtstetten	9.5049, 49.53499	hüfelter	häffelter	2	hifelder	hefelder	1	Hifelder	Hifelder	0
27	MH p1	II_89_0018	Waldenhausen, Waldenhausen	9.52298, 49.74357	hiffldär	hiffelder	2	hiflder	hifelder	1	Hifelder	Hifelder	0
28	MH p5	II_89_0024	Külsheim, Külsheim	9.5236, 49.66947	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
29	MH x7	II_90_0009	Schweinberg, Schweinberg	9.52459, 49.61864	hiffelda	hiffelta	1	hifelder	hifelder	0	Hifelder	Hifelder	0
30	MH F1	II_91_0008	Pülfringen, Pülfringen	9.52624, 49.58149	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
31	MH p2	II_89_0022	Reicholzheim, Reicholzheim	9.53393, 49.72663	hiffelder	hifelter	2	hifelder	hifelder	0	Hifelder	Hifelder	0
32	MH F5	II_91_0011	Eubigheim, Eubigheim	9.53977, 49.5018	hiffeldern	hiffldern	1	hifelder	hifldern	2	Hifelder	Hifelder	0
33	MH g5	na	Wertheim-Eichel	9.54093, 49.76546	hiffelter	na	999	hifelder	na	999	Hifelder	na	999
34	MH p3	II_89_0023	Bronnbach, Bronnbach	9.54654, 49.71348	hiffelder	hiffelter	1	hifelder	hifelder	0	Hifelder	Hifelder	0
35	MH F2	II_91_0009	Brehmen, Brehmen	9.55454, 49.56839	hiffeldå	hiffelder	2	hifelder	hifelder	0	Hifelder	Hifelder	0
36	MH O7	II_92_0014	Oberwittstadt, Oberwittstadt	9.55565, 49.43027	hiffeldern	hiffeldern	0	hifelder	hifelder	0	Hifelder	Hifelder	0
37	MH g4	II_88_0022	Bettingen, Bettingen	9.5642, 49.77261	hiffelter	hiffelter	0	hifelder	hifelder	0	Hifelder	Hifelder	0
38	MH p13	II_89_0019	Urphar, Urphar	9.5706, 49.74798	hiffldår	hiflder	2	hiflder	hiflder	0	Hifelder	Hifelder	0
39	MH p6/1, MH p6/2	II_89_0025	Uissigheim, Uissigheim	9.57194, 49.67957	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
40	MH O4	II_92_0013	Schillingstadt, Schillingstadt	9.57461, 49.46035	hiffeldr	hiffelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
41	MH g2	II_88_0023	Lindelbach, Lindelbach	9.58346, 49.75732	hifldår	hifldr	1	hiflder	hiflder	0	Hifelder	Hifelder	0
42	MH x5	II_90_0013	Gissigheim, Gissigheim	9.58726, 49.59451	hifelder	hifelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
43	MH x1	II_90_0010	Eiersheim, Eiersheim	9.58787, 49.65953	hifflde̊r	hiffelder	2	hiflder	hifelder	1	Hifelder	Hifelder	0
44	MH O8	II_91_0012	Uiffingen, Uiffingen	9.59227, 49.50171	hifelder	hiefelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
