	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	na	III_12_0155	St. Georgen	8.33183, 48.12564	na	haggehiefe	999	na	hagehiefe	999	na	Hagehiefe	999
1	na	III_31_0005	Tennenbronn	8.46043, 48.17227	na	hagehiefe	999	na	hagehiefe	999	na	Hagehiefe	999
