	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1466	TÜB M1	III_11_0149	Sankt Roman, St. Roman	8.2924, 48.33187	diesel	diesel	0	diesl	diesl	0	Deichsel	Deichsel	0
1467	TUTT x1	na	Rötenbach	8.29448, 47.89247	dīsel	na	999	disl	na	999	Deichsel	na	999
1468	TUTT T14	III_16_0154	Kadelburg, Kadelburg	8.29552, 47.60851	diechsle	diechsle	0	diegsle	diegsle	0	Deichsel	Deichsel	0
1469	TUTT q5	III_13_0159	Bubenbach, Bubenbach	8.29595, 47.96531	diesel	dihsel	1	diesl	disl	1	Deichsel	Deichsel	0
1470	TUTT x6	III_14_0078	Gündelwangen, Gündelwangen	8.29672, 47.84246	diagsla	diechsle	4	diegsle	diegsle	0	Deichsel	Deichsel	0
1471	TUTT T12	III_16_0164	Unterlauchringen, Unterlauchringen	8.30394, 47.63095	diåchslå	diechsle	2	diegsle	diegsle	0	Deichsel	Deichsel	0
1472	TUTT M10	III_15_0119	Krenkingen, Krenkingen	8.30454, 47.68312	diëgsel	diachsle	5	diegsl	diegsle	1	Deichsel	Deichsel	0
1473	TUTT T16	III_16_0166	Rheinheim, Rheinheim	8.30495, 47.58771	diechsle	diechsle	0	diegsle	diegsle	0	Deichsel	Deichsel	0
1474	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	dīsel	dissel, diesel	2	disl	disl, diesl	0	Deichsel	Deichsel	0
1475	TUTT T10	III_16_0163	Breitenfeld, Breitenfeld	8.30617, 47.65178	dièxlĕ	diëxle	2	diegsle	diegsle	0	Deichsel	Deichsel	0
1476	TÜB M10	III_11_0152, III_11_0153	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	deissel	deisel	1	deisl	deisl	0	Deichsel	Deichsel	0
1477	KST T6	III_7_0133	Staufenberg, Staufenberg	8.3082, 48.76673	dissel	dichsel	2	disl	digsl	1	Deichsel	Deichsel	0
1478	TUTT b6	na	Brigach (und Sommerau)	8.3086, 48.11587	diisel	na	999	disl	na	999	Deichsel	na	999
1479	KST T3	na	(Bad) Rotenfels (Ortsteil von Gaggenau)	8.30895, 48.81087	dissl, deixl	na	999	deigsl, disl	na	999	Deichsel	na	999
1480	TÜB x4	III_10_0144, III_10_0143	Kniebis, Kniebis	8.3101, 48.47233	dissel	daesl, dissel	0	disl	daesl, disl	0	Deichsel	Deichsel	0
1481	KST M6	na	Oberweier	8.31051, 48.84847	dissel	na	999	disl	na	999	Deichsel	na	999
1482	TUTT x7	III_14_0077	Göschweiler, Göschweiler	8.31065, 47.85812	diesl	dießl	1	diesl	diesl	0	Deichsel	Deichsel	0
1483	TUTT M6	III_14_0181, III_14_0180, III_14_0182, III_14_0183	Birkendorf, Birkendorf	8.3126, 47.74971	diägsle	diechsle, dichsle, diechsel	2	diegsle	diegsle, digsle, diegsl	0	Deichsel	Deichsel	0
1484	KST T5	na	Selbach	8.31271, 48.78121	dissl	na	999	disl	na	999	Deichsel	na	999
1485	TUTT b1	III_12_0158, III_12_0160, III_12_0159	Langenschiltach, Langenschiltach	8.3168, 48.16202	diesel	diesel	0	diesl	diesl	0	Deichsel	Deichsel	0
1486	KST E3	III_5_0135	Forchheim, Forchheim	8.31683, 48.97425	deisel	deichsel	2	deisl	deigsl	1	Deichsel	Deichsel	0
1487	TUTT q3	III_13_0158	Hammereisenbach, Hammereisenbach	8.31732, 47.99481	diesel	diesel	0	diesl	diesl	0	Deichsel	Deichsel	0
1488	TUTT M9	III_15_0127	Uhlingen, Uhlingen Ühlingen	8.31845, 47.7201	diëchle	diechsle	2	diegsle	diegsle	0	Deichsel	Deichsel	0
1489	TUTT b7	III_12_0170	Oberkirnach, Oberkirnach	8.31901, 48.09369	di̠i̠sl	diesel	4	disl	diesl	1	Deichsel	Deichsel	0
1490	TUTT T15	III_16_0167	Dangstetten, Dangstetten	8.31944, 47.59581	diēchsle	diechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1491	TUTT T11	na	Detzeln	8.32062, 47.66643	diegsle	na	999	diegsle	na	999	Deichsel	na	999
1492	KST T4	na	Gaggenau/Murg	8.32147, 48.801	dissel	na	999	disl	na	999	Deichsel	na	999
1493	TUTT T13	III_16_0165	Oberlauchringen, Oberlauchringen	8.32685, 47.62036	diehsla	diegsle	2	diesle	diegsle	1	Deichsel	Deichsel	0
1494	TÜB x5, TÜB x6	III_10_0145	Bad Rippoldsau, Bad Rippoldsau	8.32852, 48.42806	diesel, dicksel	disel, diesel	0	digsl, diesl	disl, diesl	0	Deichsel	Deichsel	0
1495	TUTT Ta1	III_16_0156	Reckingen, Reckingen	8.33116, 47.57477	diechsle	diechsle	0	diegsle	diegsle	0	Deichsel	Deichsel	0
1496	KST M5	III_6_0103	Waldprechtsweier, Waldprechtsweier	8.33173, 48.8612	deisel	deisel	0	deisl	deisl	0	Deichsel	Deichsel	0
1497	TUTT c3	III_12_0157, III_12_0156, III_12_0155	St. Georgen, St. Georgen	8.33183, 48.12564	dīsl	diisl, diesl, diesel	2	disl	disl, diesl	0	Deichsel	Deichsel	0
1498	KST U2	na	Ottenau	8.33322, 48.79344	dissel	na	999	disl	na	999	Deichsel	na	999
1499	KST N1	III_6_0100, III_6_0102, III_6_0101	Malsch, Malsch	8.3345, 48.88047	deissel	deisel	1	deisl	deisl	0	Deichsel	Deichsel	0
1500	KST U4	III_7_0134	Gernsbach, Gernsbach	8.33578, 48.76294	deichsel	deisel	2	deigsl	deisl	1	Deichsel	Deichsel	0
1501	KST x 1	III_4_0114	Daxlanden, Daxlanden	8.33737, 49.0022	deisl	deichsel	3	deisl	deigsl	1	Deichsel	Deichsel	0
1502	TÜB c6	na	Bermersbach	8.34126, 48.69401	dissl	na	999	disl	na	999	Deichsel	na	999
1503	TUTT F2	na	Bonndorf	8.34216, 47.8198	diexle	na	999	diegsle	na	999	Deichsel	na	999
1504	TÜB N2	III_30_0008	Schiltach, Schiltach	8.34259, 48.29033	deisl	deisel	1	deisl	deisl	0	Deichsel	Deichsel	0
1505	KST U3	na	Hörden	8.34313, 48.78046	dissel	na	999	disl	na	999	Deichsel	na	999
1506	KST y 8	na	Karlsruhe-Knielingen	8.34437, 49.03039	deisel	na	999	deisl	na	999	Deichsel	na	999
1507	TUTT y2	na	Löffingen	8.34547, 47.8844	diesel	na	999	diesl	na	999	Deichsel	na	999
1508	TUTT N5	III_37_0003	Untermettingen, Untermettingen	8.34615, 47.70245	diëchsle	diechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1509	TÜB c1	III_25_0006, III_25_0007	Obertsrot und Hilpertsau, Hilpertsau, Obertsrot	8.34633, 48.74303	dissel	dissl, disel	1	disl	disl	0	Deichsel	Deichsel	0
1510	TUTT F4	III_36_0005	Wittlekoffen, Wittlekoffen	8.34635, 47.78326	diechsle	diechsle	0	diegsle	diegsle	0	Deichsel	Deichsel	0
1511	TÜB U1	na	Tennenbronn	8.34688, 48.1887	diesel	na	999	diesl	na	999	Deichsel	na	999
1512	TUTT U4	III_38_0006	Horheim, Horheim	8.34737, 47.64854	diächsle	diechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1513	TUTT y3	III_35_0003	Seppenhofen, Seppenhofen	8.34864, 47.8748	dießel	diesel	1	diesl	diesl	0	Deichsel	Deichsel	0
1514	TÜB k1	III_26_0001	Raumünzach, Raumänzach	8.34869, 48.63918	deigsel	deisl	2	deigsl	deisl	1	Deichsel	Deichsel	0
1515	KST U1	III_24_0001	Michelbach, Michelbach	8.35062, 48.8186	dissl	dissl	0	disl	disl	0	Deichsel	Deichsel	0
1516	TUTT y4	III_35_0002	Reiselfingen, Reiselfingen	8.35108, 47.85467	dīsel	diesel	2	disl	diesl	1	Deichsel	Deichsel	0
1517	TUTT F3	III_36_0006	Wellendingen, Wellendingen	8.35185, 47.79705	dierchsle	diechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1518	TÜB F1	III_29_0001	Kaltbrunn, Kaltbrunn	8.35246, 48.34621	disel	deisel	1	disl	deisl	1	Deichsel	Deichsel	0
1519	TÜB c2	na	Weisenbach	8.35397, 48.72827	dissel	na	999	disl	na	999	Deichsel	na	999
1520	KST y 7	na	Karlsruhe-Grünwinkel	8.35529, 49.0032	deixl	na	999	deigsl	na	999	Deichsel	na	999
1521	TUTT U3	III_38_0004	Schwerzen, Schwerzen	8.35642, 47.64323	diexle	diechsle	3	diegsle	diegsle	0	Deichsel	Deichsel	0
1522	TUTT r4	III_34_0017	Unterbränd, Unterbränd	8.35693, 47.93373	diesel	diesel	0	diesl	diesl	0	Deichsel	Deichsel	0
1523	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	dissl, deisel	dissel	1	deisl, disl	disl	0	Deichsel	Deichsel	0
1524	TÜB c8	III_25_0003, III_25_0004	Forbach, Forbach	8.3589, 48.67857	dissl	dissel	1	disl	disl	0	Deichsel	Deichsel	0
1525	TUTT N4	III_37_0001	Obermettingen, Obermettingen	8.35956, 47.7213	diëchsl	diëchsle	1	diegsl	diegsle	1	Deichsel	Deichsel	0
1526	TÜB c7	na	Gausbach	8.36067, 48.68405	dissel	na	999	disl	na	999	Deichsel	na	999
1527	TUTT F6	III_36_0014	Bettmaringen, Bettmaringen	8.36102, 47.75368	diēchslā	dichsle	2	diegsle	digsle	1	Deichsel	Deichsel	0
1528	TÜB c4	na	Au im Murgtal	8.36129, 48.72172	dissel	na	999	disl	na	999	Deichsel	na	999
1529	TUTT y1	III_35_0004	Dittishausen, Dittishausen	8.36266, 47.90077	diesel	disel	1	diesl	disl	1	Deichsel	Deichsel	0
1530	TÜB c5	III_25_0002	Langenbrand, Langenbrand	8.36334, 48.70441	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1531	TÜB N3	na	Hinterlehengericht	8.36541, 48.26734	deisel	na	999	deisl	na	999	Deichsel	na	999
1532	TUTT U14	III_38_0008, III_38_0009	Küßnach, Küssnach	8.36574, 47.59396	dichsla	dichsel, dichsle	1	digsle	digsl, digsle	0	Deichsel	Deichsel	0
1533	TUTT U5	III_38_0007	Wutöschingen, Wutöschingen	8.36613, 47.65918	dixle	diegsle	3	digsle	diegsle	1	Deichsel	Deichsel	0
1534	TUTT k10	III_33_0001	Unterkirnach, Unterkirnach	8.36628, 48.07845	diesel	diesel	0	diesl	diesl	0	Deichsel	Deichsel	0
1535	KST U5	na	Lautenbach bei Gernsbach	8.37068, 48.75614	dissel	na	999	disl	na	999	Deichsel	na	999
1536	KST F13	III_22_0002	Bruchhausen bei Ettlingen, Bruchhausen	8.371, 48.92716	deichsel	deisel	2	deigsl	deisl	1	Deichsel	Deichsel	0
1537	TUTT k9	III_33_0002	Herzogenweiler, Herzogenweiler	8.37157, 48.0254	disel	diesel	1	disl	diesl	1	Deichsel	Deichsel	0
1538	TÜB N1	III_30_0007	Schenkenzell, Schenkenzell	8.37253, 48.31105	deisel	deisel	0	deisl	deisl	0	Deichsel	Deichsel	0
1539	KST F1	na	Karlsruhe-Beiertheim	8.37277, 48.9907	deixl	na	999	deigsl	na	999	Deichsel	na	999
1540	TUTT c2	III_32_0002	Peterzell, Peterzell	8.37425, 48.13255	diesel	diesel	0	diesl	diesl	0	Deichsel	Deichsel	0
1541	TUTT Ua1	III_38_0083	Lienheim, Lienheim	8.37469, 47.5721	diechsle	dichsle	1	diegsle	digsle	1	Deichsel	Deichsel	0
1542	TUTT c1	III_32_0001	Buchenberg, Buchenberg	8.37655, 48.16035	dīsel	diesel	2	disl	diesl	1	Deichsel	Deichsel	0
1543	TUTT N8	III_37_0005	Ofteringen, Ofteringen	8.37663, 47.67838	diechsle	diechsl	1	diegsle	diegsl	1	Deichsel	Deichsel	0
1544	TUTT F5	III_36_0015	Oberwangen u. Unterwangen, Oberwangen	8.3775, 47.7761	diechsel	diechsle	2	diegsl	diegsle	1	Deichsel	Deichsel	0
1545	KST N3	III_23_0002	Oberweier, Oberweier	8.37866, 48.91717	deisl	deisel	1	deisl	deisl	0	Deichsel	Deichsel	0
1546	KST y 9, KST y 10	III_21_0001	Neureut, Neureut	8.37902, 49.05267	deisl, deixl	deisel	1	deisl, deigsl	deisl	0	Deichsel	Deichsel	0
1547	TUTT F14	III_36_0007	Brunnadern, Brunnadern	8.38083, 47.79495	dieëxsele	diechsle	3	diegsle	diegsle	0	Deichsel	Deichsel	0
1548	TUTT N9	III_37_0002	Degernau, Degernau	8.38187, 47.66635	dīchsl	diechsle	3	digsl	diegsle	2	Deichsel	Deichsel	0
