	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
602	KST z 1	III_21_0016	Obergrombach, Obergrombach	8.58542, 49.07709	mugg	m u gg	mucke	m u ck e	3
603	KST O5	III_23_0015	Dietlingen, Dietlingen	8.60093, 48.89654	mug	m u g	muck	m u ck	2
604	KST s2, KST s11	III_20_0019, III_20_0020, III_20_0018	Bruchsal , Bruchsal (Forstamt), Bruchsal	8.60102, 49.12377	mücke	m ü ck e	mucke	m u ck e	1
605	MH H5	II_59_0072	Neckarhausen, Neckarhausen	8.60233, 49.46433	micke	m i ck e	mück	m ü ck	2
606	KST d7	III_18_0019	Sankt Leon, Sankt Leon	8.6025, 49.26526	mück	m ü ck	muck	m u ck	1
607	MH z3	II_58_0067	Heddesheim, Heddesheim	8.60327, 49.50529	migg	m i gg	mücke	m ü ck e	4
608	KST z4	III_21_0018	Wössingen, Wössingen	8.61142, 49.01017	mugg	m u gg	muck	m u ck	2
609	MH H8	II_59_0073	Edingen, Edingen	8.61196, 49.44847	muck	m u ck	mücke	m ü ck e	2
610	KST G8	III_22_0024, III_22_0018, III_22_0020, III_22_0021, III_22_0019	Königsbach, Stein, Königsbach	8.61207, 48.96515	muck	m u ck	mugge	m u gg e	3
611	KST G10	III_22_0022	Bilfingen, Bilfingen	8.61996, 48.95027	mugg	m u gg	muck	m u ck	2
612	KST l7	III_19_0015	Weiher, Weiher	8.62179, 49.17863	mick	m i ck	mück	m ü ck	1
613	MH Q4	II_60_0037	Eppelheim, Eppelheim	8.62885, 49.40164	muck	m u ck	mugge	m u gg e	3
614	KST d6	III_18_0021	Rot, Rot	8.63137, 49.26348	mick	m i ck	mück	m ü ck	1
615	KST G11	III_22_0023	Ersingen, Ersingen	8.63492, 48.93324	mugg	m u gg	muk	m u k	2
616	KST s9	III_20_0027	Helmsheim, Helmsheim	8.64229, 49.08509	muck	m u ck	mucke	m u ck e	1
617	KST l6	III_19_0016	Stettfeld, Stettfeld	8.64516, 49.18353	mugg	m u gg	mugge	m u gg e	1
618	KST s10	III_20_0026	Heidelsheim, Heidelsheim	8.64542, 49.10114	muggä	m u gg ä	mucke	m u ck e	3
619	KST l4	III_19_0018, III_19_0017, III_19_0020, III_19_0019	Mingolsheim, Mingolsheim	8.65316, 49.21986	muck	m u ck	mucke	m u ck e	1
620	MH r1	II_57_0082, II_57_0081	Laudenbach, Laudenbach	8.65434, 49.6119	mick	m i ck	mücke	m ü ck e	2
621	MH H11	II_58_0068	Leutershausen, Leutershausen	8.65616, 49.49821	migg	m i gg	mick	m i ck	2
622	MH J1	II_59_0071	Schrießheim, Schriesheim	8.66514, 49.47649	migg	m i gg	muck	m u ck	3
623	KST t3	III_20_0025	Unteröwisheim, Unteröwisheim	8.66595, 49.14423	muck	m u ck	mugge	m u gg e	3
624	MH A2	II_58_0071	Lützelsachsen, Lützelsachsen	8.66627, 49.52737	mick	m i ck	muck	m u ck	1
625	KST P1	III_22_0027, III_22_0026	Ispringen , Ispringen	8.66764, 48.91655	muck	m u ck	mücke	m ü ck e	2
626	KST P2	III_23_0032, III_23_0029, III_23_0030, III_23_0031	Brötzingen, Pforzheim-Brötzingen	8.66799, 48.889	mugg	m u gg	muck	m u ck	2
627	MH A3	II_58_0070	Hohensachsen, Hohensachsen	8.66935, 49.51919	migg	m i gg	mik	m i k	2
628	MH A1	II_58_0073	Weinheim, Weinheim	8.67068, 49.55495	mick	m i ck	micke	m i ck e	1
629	KST m10	III_19_0027	Zeutern, Zeutern	8.67522, 49.17718	muck	m u ck	mucken	m u ck e n	2
630	KST A6	III_21_0023	Diedelsheim, Diedelsheim	8.67848, 49.04109	mugge	m u gg e	mucke	m u ck e	2
631	KST e10	III_18_0024	Malschenberg, Malschenberg	8.67996, 49.25599	mick	m i ck	mück	m ü ck	1
632	KST A7	III_21_0024	Rinklingen , Rinklingen	8.6832, 49.03485	muga	m u g a	mugge	m u gg e	2
633	KST A3	III_21_0022	Neibsheim (bei Bruchsal), Neibsheim	8.68509, 49.07104	muggä	m u gg ä	muck	m u ck	3
634	KST t2	III_20_0028	Oberöwisheim, Oberöwisheim	8.6891, 49.14532	muck	m u ck	mucken	m u ck e n	2
635	KST H1	III_22_0028	Nussbaum, Nussbaum	8.69353, 48.98977	mug	m u g	mucke	m u ck e	3
636	KST m2	III_19_0023	Rettigheim, Rettigheim	8.6981, 49.24111	mick	m i ck	migg	m i gg	2
637	KST e9	III_18_0025	Rauenberg, Rauenberg	8.70096, 49.27036	mick	m i ck	muck	m u ck	1
638	KST A5	III_21_0027, III_21_0026, III_21_0025	Bretten, Bretten	8.70657, 49.03456	mugge	m u gg e	mucke	m u ck e	2
639	KST H3	III_22_0029	Göbrichen, Göbrichen	8.70848, 48.95808	mucke	m u ck e	muke	m u k e	1
640	MH A4	II_58_0076	Rippenweier, Rippenweier	8.70861, 49.50646	mick	m i ck	micke	m i ck e	1
641	KST A2	III_21_0031	Büchig (bei Bretten), Büchig	8.70984, 49.0742	mugg	m u gg	muck	m u ck	2
642	KST m11	III_19_0025, III_19_0024, III_19_0026	Östringen, Östringen	8.7137, 49.22037	mücke	m ü ck e	mick	m i ck	2
643	KST t5	III_20_0030	Oberacker, Oberacker	8.71399, 49.1087	muggä	m u gg ä	mucke	m u ck e	3
644	KST H2	III_22_0032, III_22_0031	Bauschlott, Bauschlott	8.72785, 48.97051	mugg	m u gg	muck	m u ck	2
645	KST P8	III_23_0058	Würm, Würm	8.73641, 48.86041	mucke	m u ck e	muck	m u ck	1
646	KST e3	III_18_0027	Baiertal, Baiertal	8.73772, 49.30253	muck	m u ck	mücke	m ü ck e	2
647	MH J7	II_59_0081	Altenbach / Schriesheim, Altenbach	8.73843, 49.48622	mücke	m ü ck e	mick	m i ck	2
648	TÜB m1	III_26_0039	Wildberg Kreis Calw, Wildberg	8.73924, 48.62251	mugg	m u gg	muck	m u ck	2
649	KST W1	III_24_0023	Schellbronn, Schellbronn	8.74222, 48.81738	muck	m u ck	mugge	m u gg e	3
650	MH A6	II_58_0091	Steinklingen, Steinklingen	8.74393, 49.51166	mick	m i ck	mik	m i k	1
651	KST t6	III_20_0032	Gochsheim, Gochsheim	8.74551, 49.10407	mugge	m u gg e	migga	m i gg a	2
652	MH J6	II_59_0080	Wilhelmsfeld, Wilhelmsfeld	8.7544, 49.47018	mucke	m u ck e	mick	m i ck	2
653	MH J4	II_59_0079	Ziegelhausen, Ziegelhausen	8.75688, 49.41876	mugg	m u gg	muck	m u ck	2
654	KST t10	III_20_0031	Menzingen, Menzingen	8.77067, 49.13931	mugge	m u gg e	muggä	m u gg ä	1
655	MH R12	II_60_0044	Waldhilsbach, Waldhilsbach	8.77179, 49.3721	mugge	m u gg e	muck	m u ck	3
656	MH R9	II_60_0046	Bammental, Bammental	8.77604, 49.35511	muck	m u ck	mugg	m u gg	2
657	KST W7	III_24_0034	Neuhausen, Neuhausen	8.77888, 48.79256	mugge	m u gg e	muke	m u k e	2
658	KST e7	III_18_0031	Horrenberg, Horrenberg	8.78051, 49.28149	micke	m i ck e	mick	m i ck	1
659	KST m5	III_19_0032, III_19_0031, III_19_0030	Michelfeld, Michelfeld	8.7808, 49.22723	mugge	m u gg e	mucke	m u ck e	2
660	KST e14	III_18_0030	Eschelbach, Eschelbach	8.78417, 49.24823	mugge	m u gg e	muggä	m u gg ä	1
661	KST W4	III_24_0025	Steinegg, Steinegg	8.79091, 48.81349	mugg	m u gg	muge	m u g e	1
662	MH J10	II_59_0082	Heiligkreuzsteinach, Heiligkreuzsteinach	8.79709, 49.48538	mick	m i ck	mücke	m ü ck e	2
663	MH J12	II_59_0083	Altneudorf, Altneudorf	8.80481, 49.46366	mik	m i k	mick	m i ck	1
664	KST m6	III_19_0033	Waldangelloch, Waldangelloch	8.80551, 49.21046	mucke	m u ck e	mucka	m u ck a	1
665	MH J13	II_59_0084	Schönau bei Heidelberg, Schönau	8.80977, 49.43706	mick	m i ck	muck	m u ck	1
666	KST W6	III_24_0035	Lehningen, Lehningen	8.81639, 48.79486	muggē	m u gg ē	mugge	m u gg e	1
667	KST t8	III_20_0040	Zaisenhausen, Zaisenhausen	8.81712, 49.10745	mucka	m u ck a	mugga	m u gg a	2
668	KST e6	III_18_0035	Zuzenhausen, Zuzenhausen	8.82176, 49.29778	mucke	m u ck e	muck	m u ck	1
669	KST W5	III_24_0036	Mühlhausen , Mühlhausen	8.82201, 48.80607	mucke	m u ck e	mugge	m u gg e	2
670	KST n1	III_19_0034	Dühren, Dühren	8.83562, 49.24557	mugga	m u gg a	mucke	m u ck e	3
671	MH S1	II_60_0052	Dilsberg, Dilsberg	8.8362, 49.39832	mugg	m u gg	mugge	m u gg e	1
672	KST n11	III_19_0042, III_19_0043, III_19_0041	Elsenz, Elsenz	8.83766, 49.17408	mucke	m u ck e	mugge	m u gg e	2
673	KST f9	III_18_0045	Hoffenheim, Hoffenheim	8.8417, 49.27088	mugge	m u gg e	mucke	m u ck e	2
674	KST B1	III_21_0033	Kürnbach, Kürnbach	8.84279, 49.07732	mugga	m u gg a	mugge	m u gg e	1
675	MH S6	II_60_0056	Mönchzell, Mönchzell	8.85327, 49.33612	mugge	m u gg e	mucke	m u ck e	2
676	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	mugge	m u gg e	mugga	m u gg a	1
677	KST n12	III_19_0038, III_19_0039, III_19_0040	Hilsbach, Hilsbach	8.86227, 49.1957	mugge	m u gg e	mucke	m u ck e	2
678	MH K1	II_59_0085	Brombach (bei Hirschhorn), Brombach	8.8675, 49.48863	migga	m i gg a	migge	m i gg e	1
679	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	mucke	m u ck e	mugä	m u g ä	3
680	KST f8	III_18_0047, III_18_0046	Sinsheim, Sinsheim	8.87357, 49.25387	mucker	m u ck e r	mucke	m u ck e	1
681	KST n13	III_19_0037	Weiler, Weiler	8.87587, 49.20862	muga	m u g a	mucke	m u ck e	3
682	MH S5	II_60_0057	Spechbach, Spechbach	8.88396, 49.34588	mucke	m u ck e	mugge	m u gg e	2
683	MH S3	II_60_0054	Waldwimmersbach, Waldwimmersbach	8.89219, 49.37538	mugge	m u gg e	mucke	m u ck e	2
684	KST u6	III_20_0052	Mühlbach, Mühlbach	8.90301, 49.09703	mucke	m u ck e	mugge	m u gg e	2
685	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	mugge	m u gg e	mucka	m u ck a	3
686	MH S14	II_60_0058	Epfenbach, Epfenbach	8.91088, 49.33719	mugge	m u gg e	muggä	m u gg ä	1
687	TÜB f1	III_25_0047	Döffingen, Döffingen	8.91383, 48.7106	muck	m u ck	mucke	m u ck e	1
688	KST n3	III_19_0045	Reihen, Reihen	8.91628, 49.21715	muggä	m u gg ä	muga	m u g a	2
689	KST f3	III_18_0049, III_18_0050	Waibstadt, Waibstadt	8.9198, 49.29982	mugger	m u gg e r	mücken	m ü ck e n	4
690	MH S13	II_60_0062	Schönbrunn, Schönbrunn	8.92851, 49.41228	müggä	m ü gg ä	miggä	m i gg ä	1
691	MH K7	II_59_0088	Moosbrunn, Moosbrunn	8.92878, 49.42533	mugge	m u gg e	migge	m i gg e	1
692	MH S11	II_60_0067	Haag, Haag	8.92912, 49.39429	mugg	m u gg	mugge	m u gg e	1
693	KST n9	III_19_0046	Ittlingen, Ittlingen	8.93691, 49.19224	mugge	m u gg e	mucke	m u ck e	2
694	KST n8	III_19_0047	Richen, Richen	8.94083, 49.17134	mucke	m u ck e	muggä	m u gg ä	3
695	MH S7	II_60_0060, II_60_0059	Reichartshausen, Reichartshausen	8.94509, 49.35547	mugge	m u gg e	mucker	m u ck e r	3
696	KST f7	III_18_0052	Adersbach, Adersbach	8.95454, 49.2632	mugge	m u gg e	mucke	m u ck e	2
697	KST f4	III_18_0051	Neckarbischofheim, Neckarbischofsheim	8.96103, 49.29275	mugge	m u gg e	mucke	m u ck e	2
698	KST u2	III_20_0057	Stebbach, Stebbach	8.96448, 49.14676	muggä	m u gg ä	mucke	m u ck e	3
699	MH S9	II_60_0064	Unterschwarzach, Unterschwarzach	8.98202, 49.36856	mugge	m u gg e	mucke	m u ck e	2
700	KST n4	III_19_0051	Ehrstädt, Ehrstädt	8.98266, 49.24404	mugga	m u gg a	mucke	m u ck e	3
701	KST u1	III_20_0053, III_20_0056, III_20_0054, III_20_0055	Gemmingen, Gemmingen	8.98358, 49.15633	mugga	m u gg a	mucke	m u ck e	3
702	KST f6	III_18_0054	Hasselbach, Hasselbach	8.98363, 49.25911	mugge	m u gg e	mucke	m u ck e	2
703	MH T8, MH S8	II_60_0065	Aglasterhausen, Aglasterhausen-Daudenzell, Aglasterhausen	8.98981, 49.35471	mugger	m u gg e r	mucke	m u ck e	3
704	KST n6	III_19_0049	Kirchardt, Kirchardt	8.9918, 49.20667	muck	m u ck	mucke	m u ck e	1
705	MH K4	II_59_0095	Rockenau, Rockenau	8.99904, 49.44673	mugge	m u gg e	mucke	m u ck e	2
706	TÜB g1	III_25_0044	Sindelfingen, Sindelfingen	9.00194, 48.70797	mug	m u g	mucka	m u ck a	3
707	MH T16	II_60_0070	Breitenbronn, Breitenbronn	9.02197, 49.36483	mugge	m u gg e	muga	m u g a	2
708	KST g9	III_18_0057	Bargen, Bargen	9.02233, 49.30537	mugge	m u gg e	mucke	m u ck e	2
709	KST g8	III_18_0058	Wollenberg, Wollenberg	9.03453, 49.29152	mucke	m u ck e	mücke	m ü ck e	1
710	KST g6	III_18_0060	Obergimpern, Obergimpern	9.04013, 49.25574	mugge	m u gg e	mucke	m u ck e	2
711	MH T7	II_60_0072	Mörtelstein, Mörtelstein	9.04246, 49.35708	mucke	m u ck e	mücke	m ü ck e	1
712	MH C1	II_58_0102	Friedrichsdorf, Friedrichsdorf	9.054, 49.52034	mugge	m u gg e	mucke	m u ck e	2
713	MH L6	II_59_0102	Waldkatzenbach, Waldkatzenbach	9.05484, 49.45603	mucke	m u ck e	mugge	m u gg e	2
714	KST o2	III_19_0052	Treschklingen, Treschklingen	9.05577, 49.22614	mucke	m u ck e	mugger	m u gg e r	3
715	MH T6	II_60_0074	Binau, Binau	9.0577, 49.36658	muggä	m u gg ä	m̄ugge	m ̄ u gg e	2
716	KST g10	III_18_0063	Kälbertshausen, Kälbertshausen	9.06276, 49.31724	mugge	m u gg e	mucke	m u ck e	2
717	MH T17	II_60_0075	Neckargerach, Neckargerach	9.0708, 49.40101	muggä	m u gg ä	mucke	m u ck e	3
718	KST g3	III_18_0062	Hüffenhardt, Hüffenhardt	9.08386, 49.2913	muck	m u ck	mucke	m u ck e	1
719	MH T10	II_60_0078	Obrigheim, Obrigheim	9.09608, 49.35186	mugge	m u gg e	mucke	m u ck e	2
720	MH L9	II_59_0104	Mülben, Mülben	9.09946, 49.46414	mugge	m u gg e	mucke	m u ck e	2
721	KST g1	III_18_0064	Hochhausen, Hochhausen	9.1008, 49.323	muggä	m u gg ä	mucke	m u ck e	3
722	KST o3	III_19_0058, III_19_0057	Bad Rappenau, Bad Rappenau	9.10212, 49.24032	mugge	m u gg e	muke	m u k e	2
723	KST g2	III_18_0065	Neckarzimmern, Neckarzimmern	9.1329, 49.31835	mucke	m u ck e	mugge	m u gg e	2
724	KST g13	III_18_0068	Neckarmühlbach, Neckarmühlbach	9.13604, 49.28364	mugge	m u gg e	mucke	m u ck e	2
725	KST g12	III_18_0066	Hassmersheim, Hassmersheim	9.14257, 49.30049	mucke	m u ck e	mugge	m u gg e	2
726	MH L8	II_59_0106	Wagenschwend, Wagenschwend	9.14637, 49.47256	mugge	m u gg e	mugg	m u gg	1
727	KST g14	III_18_0069	Heinsheim, Heinsheim	9.14778, 49.26416	mugge	m u gg e	muke	m u k e	2
728	MH C3	II_58_0110	Scheidental, Scheidental	9.15106, 49.50744	mugge	m u gg e	muck	m u ck	3
729	MH C4	II_58_0116	Schloßau, Schloßau	9.15226, 49.53935	muck	m u ck	mick	m i ck	1
730	MH L7	II_59_0107	Robern, Robern	9.16265, 49.45394	muck	m u ck	mucke	m u ck e	1
731	MH M7	II_59_0112	Trienz, Trienz	9.16956, 49.44002	mugge	m u gg e	mucke	m u ck e	2
732	MH M3	II_59_0109	Balsbach, Balsbach	9.17362, 49.47895	mugge	m u gg e	muck	m u ck	3
733	MH U2	II_60_0084	Dallau, Dallau	9.19192, 49.38655	mugge	m u gg e	muge	m u g e	1
734	MH D2	II_58_0107	Donebach, Donebach	9.19217, 49.56113	muck	m u ck	mucke	m u ck e	1
735	MH M8	II_59_0113	Muckental, Muckental	9.20231, 49.42474	mucke	m u ck e	muck	m u ck	1
736	MH M5	II_59_0117	Limbach, Limbach	9.21181, 49.46142	mugge	m u gg e	mucke	m u ck e	2
737	MH M2	II_59_0119	Laudenberg, Laudenberg	9.21457, 49.48066	mück	m ü ck	muck	m u ck	1
738	MH M4	II_59_0116	Scheringen, Scheringen	9.23513, 49.46663	mugge	m u gg e	muck	m u ck	3
739	MH M9	II_59_0114	Rittersbach, Rittersbach	9.23597, 49.42445	muckĕ	m u ck ĕ	mucke	m u ck e	1
740	MH Y1	III_18_0073	Allfeld, Allfeld	9.24133, 49.32379	mucke	m u ck e	mugge	m u gg e	2
741	MH D8	II_58_0111	Steinbach, Steinbach	9.24327, 49.54854	muck	m u ck	mugg	m u gg	2
742	MH U8	II_60_0089	Billigheim, Billigheim	9.25406, 49.34748	mugge	m u gg e	mücke	m ü ck e	3
743	MH M11	II_59_0118	Waldhausen, Waldhausen	9.25731, 49.46733	muck	m u ck	mucke	m u ck e	1
744	MH Y3	III_18_0075	Herbolzheim, Herbolzheim	9.26007, 49.28376	muckä	m u ck ä	mugge	m u gg e	3
745	MH U6	II_60_0087	Katzental, Katzental	9.26618, 49.37338	mucke	m u ck e	mugge	m u gg e	2
746	MH U3	II_59_0124	Oberschefflenz, Oberschefflenz	9.28249, 49.41626	mugge	m u gg e	mucke	m u ck e	2
747	MH U7	II_60_0090	Waldmühlbach, Waldmühlbach	9.28262, 49.36078	mugge	m u gg e	mucke	m u ck e	2
748	MH M13	II_59_0122	Großeicholzheim, Großeicholzheim	9.28966, 49.44361	mucke	m u ck e	mugge	m u gg e	2
749	MH D9	II_57_0143	Hornbach (Hettingenbeuern), Hornbach	9.29012, 49.591	muck	m u ck	mucke	m u ck e	1
750	MH v1	II_57_0140	Gottersdorf, Gottersdorf	9.31064, 49.63751	mugge	m u gg e	mucke	m u ck e	2
751	MH v3	II_57_0139	Gerolzahn, Gerolzahn	9.31895, 49.62645	mugge	m u gg e	muck	m u ck	3
752	MH n1	II_55_0128, II_55_0129	Freudenberg, Freudenberg	9.32533, 49.75145	mugge	m u gg e	mucke	m u ck e	2
753	MH D6	II_58_0114	Buchen, Buchen	9.32603, 49.52041	mugge	m u gg e	mucke	m u ck e	2
754	MH E1	II_58_0115	Hainstadt, Hainstadt	9.33082, 49.53905	mugge	m u gg e	mucke	m u ck e	2
755	STU h1	III_24_0080	Stetten/Remstal, Stetten/Remstal	9.34045, 48.79285	mugga	m u gg a	mucka	m u ck a	2
756	MH o8/2, MH o8/1	II_89_0005	Ebenheid, Ebenheid	9.36095, 49.7158	mugge	m u gg e	mucke	m u ck e	2
757	MH E2	II_91_0001	Hettingen, Hettingen	9.36644, 49.5194	mugge	m u gg e	mücke	m ü ck e	3
758	MH w6	II_90_0002	Glashofen, Glashofen	9.36648, 49.62382	mucke	m u ck e	mücke	m ü ck e	1
759	MH N1	II_92_0002	Eberstadt, Eberstadt	9.3666, 49.47727	mükka	m ü kk a	muck	m u ck	3
760	MH E7	II_90_0004	Walldürn, Walldürn	9.36793, 49.58322	mugge	m u gg e	mucke	m u ck e	2
761	MH Z1	III_18_0081	Ruchsen, Ruchsen	9.37887, 49.31914	muge	m u g e	mucke	m u ck e	2
762	MH w7	II_90_0003	Wettersdorf, Wettersdorf	9.38743, 49.63075	mugge	m u gg e	mucke	m u ck e	2
763	MH N8	II_92_0001	Götzingen, Götzingen	9.39465, 49.49693	mugge	m u gg e	mucke	m u ck e	2
764	MH V5	II_93_0004	Korb, Korb	9.39732, 49.35594	muck	m u ck	mucke	m u ck e	1
765	MH f1	II_88_0007	Mondfeld, Krs. Tauberbischofsheim, Mondfeld	9.41656, 49.7837	mugge	m u gg e	mücke	m ü ck e	3
766	MH N5	II_92_0007, II_92_0006	Osterburken, Osterburken	9.42838, 49.4308	muck	m u ck	mücke	m ü ck e	2
767	MH V4	II_93_0006	Unterkessach, Unterkessach	9.43829, 49.34571	mugg	m u gg	mucke	m u ck e	3
768	MH E4	II_91_0003	Altheim, Altheim	9.4436, 49.51915	mugg	m u gg	muck	m u ck	2
769	MH N7	II_92_0009	Sindolsheim, Sindolsheim	9.45384, 49.48715	mucke	m u ck e	muck	m u ck	1
770	MH o4	II_89_0014	Hundheim, Hundheim	9.46691, 49.69109	mucke	m u ck e	mücke	m ü ck e	1
771	MH w3	II_90_0007	Hardheim, Hardheim	9.47457, 49.60804	mucke	m u ck e	mugge	m u gg e	2
772	MH N9	II_92_0008	Rosenberg, Rosenberg	9.4752, 49.45583	mugge	m u gg e	muck	m u ck	3
773	MH N6	II_92_0133	Bronnacker, Bronnacker	9.48305, 49.4446	mugg	m u gg	muck	m u ck	2
774	MH w5	II_90_0008	Steinfurt, Steinfurt	9.48425, 49.64828	mücke	m ü ck e	mucke	m u ck e	1
775	MH o5	II_89_0011, II_89_0010, II_89_0009	Sachsenhausen, Sachsenhausen	9.49147, 49.73223	mugge	m u gg e	mugga	m u gg a	1
776	MH W11	II_93_0010	Merchingen, Merchingen	9.50633, 49.4003	mugge	m u gg e	mucke	m u ck e	2
777	MH p1	II_89_0018	Waldenhausen, Waldenhausen	9.52298, 49.74357	mugge	m u gg e	mucke	m u ck e	2
778	MH F1	II_91_0008	Pülfringen, Pülfringen	9.52624, 49.58149	muck	m u ck	mugge	m u gg e	3
779	MH W3	II_93_0012	Erlenbach, Erlenbach	9.5514, 49.38553	muk	m u k	muck	m u ck	1
780	MH F2	II_91_0009	Brehmen, Brehmen	9.55454, 49.56839	mugge	m u gg e	mug	m u g	2
781	MH g4	II_88_0022	Bettingen, Bettingen	9.5642, 49.77261	mugge	m u gg e	mugga	m u gg a	1
782	MH p6/2, MH p6/1	II_89_0025	Uissigheim, Uissigheim	9.57194, 49.67957	mugge	m u gg e	mucke	m u ck e	2
783	MH O4	II_92_0013	Schillingstadt, Schillingstadt	9.57461, 49.46035	mugg	m u gg	mugge	m u gg e	1
784	MH g2	II_88_0023	Lindelbach, Lindelbach	9.58346, 49.75732	mugå	m u g å	mugga	m u gg a	2
785	MH x5	II_90_0013	Gissigheim, Gissigheim	9.58726, 49.59451	mugge	m u gg e	mucke	m u ck e	2
786	MH O9	II_92_0022	Angeltürn, Angeltürn	9.59726, 49.48572	muge	m u g e	mugge	m u gg e	1
787	MH O5	II_92_0020, II_92_0021, II_92_0019	Schwabhausen, Schwabhausen	9.60196, 49.45569	mugge	m u gg e	muck	m u ck	3
788	MH p12	II_89_0020	Dietenhan, Dietenhan	9.6066, 49.74297	mugge	m u gg e	mugga	m u gg a	1
789	MH x9	II_90_0011	Dienstadt, Dienstadt	9.61232, 49.63373	mucke	m u ck e	mugge	m u gg e	2
790	MH W8	II_93_0018	Gommersdorf, Gommersdorf	9.61253, 49.36877	mugg	m u gg	mugge	m u gg e	1
791	MH W5	II_93_0020	Neunstetten, Neunstetten	9.61267, 49.41114	mugg	m u gg	muk	m u k	2
792	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	müggä	m ü gg ä	muggä̌	m u gg ä ̌	2
793	MH g1	II_88_0024	Dertingen über Wertheim a.M., Dertingen	9.61957, 49.7665	mugga	m u gg a	muggă	m u gg ă	1
794	MH F7	II_91_0013	Kupprichhausen-Lengenrieden, Kupprichhausen u. Lengenrieden	9.62002, 49.52627	muck	m u ck	mugge	m u gg e	3
795	MH O6	II_92_0016, II_92_0015, II_92_0018, II_92_0017	Windischbuch, Windischbuch	9.62194, 49.43593	muck	m u ck	mugge	m u gg e	3
796	MH p11a/2, MH p11a/1	II_89_0021	Kembach, Kembach	9.62461, 49.74217	mucke	m u ck e	mugga	m u gg a	3
797	MH O10	II_92_0023, II_92_0025, II_92_0024	Wölchingen, Wölchingen	9.63011, 49.48494	mugge	m u gg e	muck	m u ck	3
798	MH x4	II_90_0014	Dittwar, Dittwar	9.63593, 49.58974	muck	m u ck	mugge	m u gg e	3
799	MH O11	II_92_0026	Boxberg, Boxberg	9.64298, 49.48181	mugge	m u gg e	muck	m u ck	3
800	MH X1	II_93_0023	Klepsau, Klepsau	9.67156, 49.38805	muck	m u ck	mücke	m ü ck e	2
801	MH P3	II_92_0028	Bobstadt, Bobstadt	9.67398, 49.46607	mugge	m u gg e	muck	m u ck	3
802	MH q2	II_89_0034	Wenkheim, Wenkheim	9.70149, 49.70022	mugge	m u gg e	mucke	m u ck e	2
803	MH G10	II_91_0018	Beckstein, Beckstein	9.70422, 49.54668	muggeͦ	m u gg e ͦ	muck	m u ck	4
804	MH G13	II_91_0021	Sachsenflur, Sachsenflur	9.71, 49.52377	muck	m u ck	mucke	m u ck e	1
805	MH G9	II_91_0022	Königshofen, Königshofen	9.73105, 49.54759	mukke	m u kk e	mücken	m ü ck e n	3
806	MH y1	II_89_0036	Großrinderfeld, Grossrinderfeld	9.73405, 49.66558	mugge	m u gg e	muck	m u ck	3
807	MH G8	II_91_0023	Unterbalbach, Unterbalbach	9.74711, 49.52779	muk	m u k	mugg	m u gg	2
808	MH G5	II_91_0027	Kützbrunn, Kützbrunn	9.76136, 49.58159	mugge	m u gg e	muke	m u k e	2
809	MH y8	II_90_0026	Krensheim, Krensheim	9.78002, 49.63781	mücke	m ü ck e	muck	m u ck	2
810	MH G6	II_91_0028, II_91_0029	Messelhausen, Messelhausen	9.7887, 49.5756	mucke	m u ck e	mugge	m u gg e	2
811	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	mug	m u g	mugga	m u gg a	2
812	MH q5	II_89_0041	Schönfeld, Schönfeld	9.80069, 49.67702	mucka	m u ck a	mugga	m u gg a	2
813	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	mugga	m u gg a	mücke	m ü ck e	4
814	Co E4	III_14_0087	Aue (Lauw), Aue	7.02216, 47.75778	muck	m u ck	muga	m u g a	2
815	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	můck	m ů ck	muck	m u ck	1
816	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	mok	m o k	mōck	m ō ck	2
817	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	mok	m o k	mōk	m ō k	1
818	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	muck	m u ck	mock	m o ck	1
819	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	mŭg	m ŭ g	mock	m o ck	3
820	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	můgg	m ů gg	muck	m u ck	3
821	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	muck	m u ck	mucka	m u ck a	1
