	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	TÜB x8	na	Löcherberg	8.17462, 48.43425	luschtrmutter	na	999	luschdermuder	na	999	Lustermutter	na	999
1	na	III_10_0076	Lautenbach	8.11439, 48.52093	na	luschdermueder	999	na	luschdermueder	999	na	Lustermutter	999
