	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Hag M 2	na	Pisdorf (Bischtroff-sur-Sarre)	7.06995, 48.9005	kindbetterin	na	999	kindbetterin	na	999	Kindbetterin	na	999
1	Stra m 3/2	na	Singrist	7.38757, 48.6705	kindbettere	na	999	kindbettere	na	999	Kindbetterin	na	999
2	Co Vd 8	na	Biedertal (Biederthal)	7.44789, 47.46978	chingbedderi	na	999	chingbetteri	na	999	Kindbetterin	na	999
3	Stra e 9	na	Männolsheim	7.46258, 48.69969	kimbettera	na	999	kimbettere	na	999	Kindbetterin	na	999
4	Hag W 17	na	Hochfelden	7.57004, 48.75735	kindbettera	na	999	kindbettere	na	999	Kindbetterin	na	999
5	TÜB p5	na	Waldulm	8.10478, 48.58093	kindbetteri	na	999	kindbetteri	na	999	Kindbetterin	na	999
6	TÜB g1	na	Sindelfingen	9.00194, 48.70797	kehbedâre	na	999	kebettere	na	999	Kindbetterin	na	999
7	MH M9	na	Rittersbach	9.23597, 49.42445	kindbettere	na	999	kindbettere	na	999	Kindbetterin	na	999
