	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
535	Co A1/1, Co A1/2	III_14_0041	Fessenheim, Fessenheim (Gutenstein), Fessenheim	7.53712, 47.91578	hewamm, hewāmm	hebamme	2	hewamm	hebamme	2	Hebamme	Hebamme	0
536	Co t 1	III_13_0124	Heiteren, Heiteren	7.53776, 47.96942	hewåmm	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
537	Stra n 12	na	Fessenheim (Fessenheim-le-Bas)	7.5391, 48.63315	hewåmm	na	999	hewamm	na	999	Hebamme	na	999
538	Co t 8	na	Balgau	7.53917, 47.9288	hēwamm	na	999	hewamm	na	999	Hebamme	na	999
539	Stra X 2	III_12_0017	Baldenheim, Baldenheim	7.53925, 48.23746	hebamm	hebåmme	2	hebamm	hebamme	1	Hebamme	Hebamme	0
540	Hag P 18	na	Obermodern	7.53932, 48.84466	hewamm	na	999	hewamm	na	999	Hebamme	na	999
541	Co H1	III_14_0132	Eichwald (Chalampé), Eichwald	7.53969, 47.81643	hēbam	hebamm	2	hebamm	hebamm	0	Hebamme	Hebamme	0
542	Hag P 4	III_6_0049	Bischholz, Bischholz	7.53995, 48.89301	hewāmm	heewamm	2	hewamm	hewamm	0	Hebamme	Hebamme	0
543	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	hebamme	hebamme	0	hebamme	hebamme	0	Hebamme	Hebamme	0
544	Stra J 12	III_11_0037	Kogenheim, Kogenheim	7.5423, 48.33798	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
545	Co e 10	III_12_0110	Arzenheim (Artzenheim), Arzenheim	7.5426, 48.11609	hewåmm	hewåmm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
546	Hag P 2	III_6_0059	Offweiler, Offweiler	7.54296, 48.91021	hewåmm	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
547	Stra B 5	III_10_0101	Meistratzheim, Meistratzheim	7.54397, 48.44858	hewann	hewann	0	hewann	hewann	0	Hebamme	Hebamme	0
548	Co m 10	III_13_0044	Biesheim, Biesheim	7.54467, 48.04048	hewamm	hebamm	1	hewamm	hebamm	1	Hebamme	Hebamme	0
549	Stra n 4	na	Neugartheim und Ittlenheim	7.54562, 48.6548	hewāmm	na	999	hewamm	na	999	Hebamme	na	999
550	Stra n 2	na	Ittlenheim	7.54562, 48.65481	hewamm	na	999	hewamm	na	999	Hebamme	na	999
551	Co e 1	III_12_0102	Marckolsheim, Markolsheim	7.54583, 48.1675	hewam	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
552	Co Wa 7	III_17_0036	Burgfelden (Bourgfelden), Burgfelden	7.54705, 47.57853	hebamme	hebamm	1	hebamme	hebamm	1	Hebamme	Hebamme	0
553	Hag W 11	III_7_0065, III_7_0064	Lixhausen, Lixhausen	7.5473, 48.79426	hebåmm	hebamm	1	hebamm	hebamm	0	Hebamme	Hebamme	0
554	Stra f 17	III_8_0062	Rohr, Rohr	7.54735, 48.69609	hevang	hewang	1	hewang	hewang	0	Hebamme	Hebamme	0
555	Co P8	III_15_0045	Bamlach, Bamlach	7.54942, 47.71753	hebamme	hebamme	0	hebamme	hebamme	0	Hebamme	Hebamme	0
556	Co P18	III_15_0052	Huttingen, Huttingen	7.5497, 47.67294	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
557	Hag P 16	III_6_0062, III_6_0061	Zutzendorf, Zutzendorf	7.54972, 48.85428	hewamm	hewamm, hewàmm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
558	Stra X 9	III_12_0025	Hessenheim, Hessenheim	7.55134, 48.21037	hewånn	hewånn	0	hewann	hewann	0	Hebamme	Hebamme	0
559	Stra J 11	III_11_0036	Sermersheim, Sermersheim	7.55199, 48.34632	hewåmm	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
560	Hag P 5	III_6_0053	Mühlhausen, Mühlhausen	7.5527, 48.88226	hewåmm	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
561	Co m 8	na	Volgelsheim	7.55292, 48.01693	hewamm	na	999	hewamm	na	999	Hebamme	na	999
562	Co H14	na	Steinenstadt	7.55314, 47.76918	hebamm	na	999	hebamm	na	999	Hebamme	na	999
563	Hag W 7	III_7_0063	Ringendorf, Ringendorf	7.55409, 48.80777	hewåmm	hewāmm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
564	Co e 9	III_12_0109	Balzenheim (Baltzenheim), Balzenheim	7.55624, 48.09319	hewamm	hebåmm	2	hewamm	hebamm	1	Hebamme	Hebamme	0
565	Stra u 2/1	III_9_0025	Osthofen, Osthofen	7.55672, 48.58641	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
566	Co m 12	III_13_0042	Algolsheim, Algolsheim	7.55708, 48.00563	hewamm	hewam	1	hewamm	hewamm	0	Hebamme	Hebamme	0
567	Co P2	III_15_0047	Bellingen (Bad Bellingen), Bellingen	7.55728, 47.7319	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
568	Co t 5	na	Obersaasheim	7.55885, 47.98979	hewāmm	na	999	hewamm	na	999	Hebamme	na	999
569	Hag W 4	III_7_0059	Büsweiler (Buswiller), Büsweiler	7.55923, 48.82025	hewamm	hewåmm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
570	Hag W 5	III_6_0065	Schalkendorf, Schalkendorf	7.55965, 48.83213	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
571	Hag W 15	III_7_0068	Bossendorf, Bossendorf	7.55983, 48.78146	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
572	Co H2	III_14_0134	Neuenburg (am Rhein), Neuenburg	7.56012, 47.81393	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
573	Stra f 2	III_8_0078	Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn), Schaffhausen	7.56211, 48.7324	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
574	Co t 7	na	Nambsheim	7.5622, 47.9336	hēwamm	na	999	hewamm	na	999	Hebamme	na	999
575	Co P13	na	Welmlingen	7.56233, 47.68899	hebamm	na	999	hebamm	na	999	Hebamme	na	999
576	Co Wa 4	III_16_0064, III_16_0065, III_16_0063	Sankt Ludwig (Saint-Louis) , Sankt Ludwig	7.56351, 47.58575	hebamme	hebamm, hebamme	0	hebamme	hebamm, hebamme	0	Hebamme	Hebamme	0
577	Stra X 3	III_12_0019	Bösenbiesen (Boesenbiesen), Bösenbiesen	7.56377, 48.22957	hebamm	hewamm	1	hebamm	hewamm	1	Hebamme	Hebamme	0
578	Stra u 2/2, Stra n 16	III_9_0042	Fürdenheim, Fürdenheim	7.56378, 48.61325	hewamm	hebamme	2	hewamm	hebamme	2	Hebamme	Hebamme	0
579	Co W 2, Co W 3	III_16_0068, III_16_0069	Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
580	Stra u 9	III_10_0027	Ernolsheim, Ernolsheim	7.56478, 48.56483	hewamm	häwamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
581	Stra B 4	III_10_0099	Krautergersheim, Krautergersheim	7.56557, 48.47613	hewamm	hewann	2	hewamm	hewann	2	Hebamme	Hebamme	0
