	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
126	MH U1	II_60_0083	Neckarburken, Neckarburken	9.165, 49.37662	schdeggnodl	sch d e gg n o d l	schdecknodl	sch d e ck n o d l	2
127	MH M6	II_59_0110	Krumbach, Krumbach	9.18402, 49.45323	schdeggnodl	sch d e gg n o d l	schdeknodel	sch d e k n o d e l	3
128	MH D3	II_58_0108	Mudau, Mudau	9.20615, 49.53336	schdegnodl	sch d e g n o d l	stecknodl	s t e ck n o d l	5
129	SIG n3	III_36_0076	Hohenbodmann, Hohenbodmann	9.21042, 47.82312	schdegnådl	sch d e g n å d l	stecknodl	s t e ck n o d l	6
130	MH M5	II_59_0117	Limbach, Limbach	9.21181, 49.46142	stecknedelle	s t e ck n e d e ll e	stecknodel	s t e ck n o d e l	3
131	SIG q7	III_36_0074	Deisendorf, Deisendorf	9.21621, 47.76835	stecknōdel	s t e ck n ō d e l	stecknoadle	s t e ck n o a d l e	4
132	MH U11	II_60_0088	Sulzbach, Sulzbach	9.22127, 49.35156	stecknōdl	s t e ck n ō d l	stecknodl	s t e ck n o d l	1
133	MH U9	II_60_0094	Auerbach, Auerbach	9.22666, 49.39927	schtecknodel	sch t e ck n o d e l	stecknodl	s t e ck n o d l	3
134	SIG n8	III_36_0077	Lippertsreute, Lippertsreute	9.23743, 47.80427	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
135	SIG q3	III_37_0041	Oberuhldingen, Oberuhldingen	9.24549, 47.73557	stecknōdĕl	s t e ck n ō d ĕ l	stecknôdl	s t e ck n ô d l	2
136	MH M10	II_59_0115	Heidersbach, Heidersbach	9.2468, 49.45517	schtecknodel	sch t e ck n o d e l	sticknoodel	s t i ck n oo d e l	4
137	MH U3	II_59_0124	Oberschefflenz, Oberschefflenz	9.28249, 49.41626	stecknodl	s t e ck n o d l	stecknoodel	s t e ck n oo d e l	2
138	SIG n13	III_36_0085	Mimmenausen, Mimmenausen	9.2852, 47.76025	stecknödel	s t e ck n ö d e l	stecknodel	s t e ck n o d e l	1
139	SIG n12	III_36_0081	Salem, Salem	9.28599, 47.77663	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
140	MH D9	II_57_0143	Hornbach (Hettingenbeuern), Hornbach	9.29012, 49.591	stecknodel	s t e ck n o d e l	sticknodel	s t i ck n o d e l	1
141	SIG q10	III_37_0048	Hagnau, Hagnau	9.31963, 47.67634	schdecknodel	sch d e ck n o d e l	stecknodel	s t e ck n o d e l	3
142	SIG n10	III_36_0073	Beuren, Beuren	9.32135, 47.80541	stegnoădl	s t e g n o ă d l	stecknoădla	s t e ck n o ă d l a	3
143	SIG o1	III_36_0088	Betenbrunn, Betenbrunn	9.34649, 47.8185	schtecknådl	sch t e ck n å d l	stecknodel	s t e ck n o d e l	4
144	MH o8/2, MH o8/1	II_89_0005	Ebenheid, Ebenheid	9.36095, 49.7158	stecknadel	s t e ck n a d e l	stecknod̄el	s t e ck n o d ̄ e l	2
145	SIG o3	III_36_0098	Lellwangen, Lellwangen	9.36523, 47.79833	stecknoadel	s t e ck n o a d e l	stecknodel	s t e ck n o d e l	1
146	MH E2	II_91_0001	Hettingen, Hettingen	9.36644, 49.5194	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
147	SIG u1	III_38_0026	Immenstaad, Immenstaad	9.3675, 47.66625	stecknodl	s t e ck n o d l	stecknodel	s t e ck n o d e l	1
148	MH N2	II_92_0003	Schlierstadt, Schlierstadt	9.36816, 49.45257	schtecknodel	sch t e ck n o d e l	schdegnoodel	sch d e g n oo d e l	4
149	MH N4/2, MH N4/1	II_92_0004	Zimmern, Zimmern	9.37304, 49.43313	schtecknödala	sch t e ck n ö d a l a	schtecknoodel	sch t e ck n oo d e l	4
150	SIG l2	III_35_0080	Illmensee, Illmensee	9.37456, 47.86209	stecknōdle	s t e ck n ō d l e	stecknodl	s t e ck n o d l	2
151	MH o1	II_89_0016	Rauenberg, Rauenberg	9.38407, 49.74117	stecknodel	s t e ck n o d e l	stecknoudel	s t e ck n o u d e l	1
152	MH V2	II_93_0002	Sennfeld, Sennfeld	9.38438, 49.38045	schdecknodel	sch d e ck n o d e l	schtecknodel	sch t e ck n o d e l	1
153	SIG o2	III_36_0089	Deggenhausen, Deggenhausen	9.3844, 47.80143	stecknodel	s t e ck n o d e l	stecknodle	s t e ck n o d l e	2
154	MH w7	II_90_0003	Wettersdorf, Wettersdorf	9.38743, 49.63075	schtecknadel	sch t e ck n a d e l	schticknodel	sch t i ck n o d e l	2
155	MH V1	II_93_0003	Adlesheim, Adlesheim	9.39101, 49.40289	schdecknodl	sch d e ck n o d l	schdeggnodl	sch d e gg n o d l	2
156	SIG r4	III_37_0057	Riedheim, Riedheim	9.41014, 47.70429	stecknōdel	s t e ck n ō d e l	stecknodel	s t e ck n o d e l	1
157	MH N5	II_92_0007, II_92_0006	Osterburken, Osterburken	9.42838, 49.4308	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
158	MH w2	II_90_0006	Dornberg, Dornberg	9.42843, 49.62542	stecknodel	s t e ck n o d e l	schtecknodel	sch t e ck n o d e l	2
159	SIG o6	III_36_0096	Urnau, Urnau	9.43083, 47.76354	stecknodel	s t e ck n o d e l	stecknodĕl	s t e ck n o d ĕ l	1
160	MH E4	II_91_0003	Altheim, Altheim	9.4436, 49.51915	schdecknōdel	sch d e ck n ō d e l	stecknodel	s t e ck n o d e l	4
161	MH E5	II_91_0004	Waldstetten, Waldstetten	9.44893, 49.5647	stegnodel	s t e g n o d e l	stecknodel	s t e ck n o d e l	2
162	MH f3	II_88_0014	Grünenwört, Grünenwört	9.47135, 49.77438	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
163	MH w3	II_90_0007	Hardheim, Hardheim	9.47457, 49.60804	stecknådel	s t e ck n å d e l	stecknadel	s t e ck n a d e l	1
164	MH E6	II_91_0123, II_91_0005	Bretzingen, Bretzingen	9.48682, 49.57826	stecknådel	s t e ck n å d e l	stecknadel	s t e ck n a d e l	1
165	MH E8	II_91_0006	Erfeld, Erfeld	9.49597, 49.55416	schdecknadel	sch d e ck n a d e l	schdegnodel	sch d e g n o d e l	3
166	MH O2	II_92_0011	Hirschlanden, Hirschlanden	9.50074, 49.47297	stecknoodel	s t e ck n oo d e l	stecknodel	s t e ck n o d e l	1
167	MH p4	II_89_0013	Dörlesberg, Dörlesberg	9.501, 49.71273	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
168	MH W11	II_93_0010	Merchingen, Merchingen	9.50633, 49.4003	stecknodl	s t e ck n o d l	stecknodel	s t e ck n o d e l	1
169	MH p5	II_89_0024	Külsheim, Külsheim	9.5236, 49.66947	stecknådel	s t e ck n å d e l	stecknodel	s t e ck n o d e l	1
170	MH x7	II_90_0009	Schweinberg, Schweinberg	9.52459, 49.61864	stecknoodl	s t e ck n oo d l	stecknodel	s t e ck n o d e l	2
171	MH F1	II_91_0008	Pülfringen, Pülfringen	9.52624, 49.58149	stecknodel	s t e ck n o d e l	schdecknodel	sch d e ck n o d e l	3
172	MH p2	II_89_0022	Reicholzheim, Reicholzheim	9.53393, 49.72663	stecknådel	s t e ck n å d e l	stecknadel	s t e ck n a d e l	1
173	MH F5	II_91_0011	Eubigheim, Eubigheim	9.53977, 49.5018	stecknodl	s t e ck n o d l	schtecknodl	sch t e ck n o d l	2
174	MH O3	II_92_0012	Berolzheim, Berolzheim	9.54042, 49.4749	schtecknodl	sch t e ck n o d l	stecknodel	s t e ck n o d e l	3
175	MH W2	II_93_0011	Ballenberg, Ballenberg	9.55086, 49.40093	schdecknådel	sch d e ck n å d e l	stecknodel	s t e ck n o d e l	4
176	MH F2	II_91_0009	Brehmen, Brehmen	9.55454, 49.56839	schteknodl	sch t e k n o d l	schtecknodel	sch t e ck n o d e l	2
177	MH O7	II_92_0014	Oberwittstadt, Oberwittstadt	9.55565, 49.43027	stecknådel	s t e ck n å d e l	stecknadel	s t e ck n a d e l	1
178	MH p13	II_89_0019	Urphar, Urphar	9.5706, 49.74798	schdecknodl	sch d e ck n o d l	stecknodel	s t e ck n o d e l	4
179	MH W4	II_93_0019	Oberndorf, Oberndorf	9.59181, 49.40817	stecknōdel	s t e ck n ō d e l	stecknoodel	s t e ck n oo d e l	2
180	MH x6	II_90_0012	Königheim, Königheim	9.59419, 49.61802	schdeggnōdel	sch d e gg n ō d e l	stecknodel	s t e ck n o d e l	6
181	MH O9	II_92_0022	Angeltürn, Angeltürn	9.59726, 49.48572	stecknodel	s t e ck n o d e l	schdegnodl	sch d e g n o d l	6
182	MH O5	II_92_0019, II_92_0021	Schwabhausen, Schwabhausen	9.60196, 49.45569	schdeggnodel	sch d e gg n o d e l	steggnoh₌del	s t e gg n o h ₌ d e l	5
183	MH p12	II_89_0020	Dietenhan, Dietenhan	9.6066, 49.74297	stecknōdl	s t e ck n ō d l	stecknodl	s t e ck n o d l	1
184	MH W8	II_93_0018	Gommersdorf, Gommersdorf	9.61253, 49.36877	stecknōdel	s t e ck n ō d e l	schdecknoodel	sch d e ck n oo d e l	5
185	MH W5	II_93_0020	Neunstetten, Neunstetten	9.61267, 49.41114	schdeggnōdl	sch d e gg n ō d l	schtecknodel	sch t e ck n o d e l	5
186	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	stecknōdel	s t e ck n ō d e l	stecknôdl	s t e ck n ô d l	2
187	MH g1	II_88_0024	Dertingen über Wertheim a.M., Dertingen	9.61957, 49.7665	stecknaadel	s t e ck n aa d e l	stecknōădl	s t e ck n ō ă d l	3
188	MH F7	II_91_0013	Kupprichhausen-Lengenrieden, Kupprichhausen u. Lengenrieden	9.62002, 49.52627	stecknodel	s t e ck n o d e l	stecknoedel	s t e ck n o e d e l	1
189	MH p11a/2, MH p11a/1	II_89_0021	Kembach, Kembach	9.62461, 49.74217	stecknodel	s t e ck n o d e l	stecknodl	s t e ck n o d l	1
190	MH O10	II_92_0023, II_92_0025, II_92_0024	Wölchingen, Wölchingen	9.63011, 49.48494	stecknoͦdel	s t e ck n o ͦ d e l	stecknodel	s t e ck n o d e l	1
191	MH x2	II_90_0020, II_90_0018, II_90_0019	Hochhausen, Hochhausen	9.63526, 49.6621	schdecknodel	sch d e ck n o d e l	stecknodel	s t e ck n o d e l	3
192	MH F8	II_91_0015	Heckfeld, Heckfeld	9.63713, 49.55077	stecknoͤdl	s t e ck n o ͤ d l	stecknodel	s t e ck n o d e l	2
193	MH p7	II_89_0031, II_89_0032	Werbach, Werbach	9.63871, 49.67029	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
194	MH x3	II_90_0016	Impfingen, Impfingen	9.65946, 49.64719	stecknådel	s t e ck n å d e l	schtecknōdel	sch t e ck n ō d e l	3
195	MH P2	II_92_0040	Schweigern, Schweigern	9.66576, 49.49224	schdegnodl	sch d e g n o d l	schdeggnōdel	sch d e gg n ō d e l	3
196	MH X1	II_93_0023	Klepsau, Klepsau	9.67156, 49.38805	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
197	MH y4	II_90_0021	Dittigheim, Dittigheim	9.67647, 49.61035	stecknōdel	s t e ck n ō d e l	stecknodel	s t e ck n o d e l	1
198	MH G11	II_91_0019	Oberschüpf, Oberschüpf	9.67687, 49.52252	schtecknodel	sch t e ck n o d e l	stecknodl	s t e ck n o d l	3
199	MH P4	II_92_0030, II_92_0031, II_92_0029, II_92_0032	Assamstadt, Assamstadt	9.68738, 49.42689	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
200	MH G10	II_91_0018	Beckstein, Beckstein	9.70422, 49.54668	stecknodl	s t e ck n o d l	stecknodel	s t e ck n o d e l	1
201	MH P1	II_92_0027	Dainbach-Herold, Dainbach	9.71553, 49.49662	stecknodl	s t e ck n o d l	stecknodel	s t e ck n o d e l	1
202	MH G3	II_91_0026	Gerlachsheim, Gerlachsheim	9.71775, 49.57998	steggnōdel	s t e gg n ō d e l	schdeggnoodel	sch d e gg n o o d e l	5
203	MH G4	II_91_0025	Marbach, Marbach	9.7264, 49.56581	stecknāͦdel	s t e ck n ā ͦ d e l	stechnoodel	s t e ch n oo d e l	3
204	MH G9	II_91_0022	Königshofen, Königshofen	9.73105, 49.54759	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
205	MH y1	II_89_0036	Großrinderfeld, Grossrinderfeld	9.73405, 49.66558	stecknādl	s t e ck n ā d l	stecknodl	s t e ck n o d l	1
206	MH G5	II_91_0027	Kützbrunn, Kützbrunn	9.76136, 49.58159	schdegnoadel	sch d e g n o a d e l	stecknodel	s t e ck n o d e l	6
207	MH y10	II_89_0042	Ilmspan, Ilmspan	9.79016, 49.66609	stecknodel	s t e ck n o d e l	stecknoadl	s t e ck n o a d l	2
208	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	stecknodel	s t e ck n o d e l	schdeknôdl	sch d e k n ô d l	6
209	MH ya2	II_90_0028	Unterwittighausen, Unterwittighausen	9.83878, 49.61344	stecknådl	s t e ck n å d l	stecknadel	s t e ck n a d e l	2
210	Stra l 3	III_9_0005	Engental, Engental	7.30153, 48.63467	stecknodel	s t e ck n o d e l	schteggnondel	sch t e gg n o n d e l	5
211	Stra l 3	III_9_0005	Engental, Engental	7.30153, 48.63467	stecknodel	s t e ck n o d e l	schteggnodel	sch t e gg n o d e l	4
212	Stra l 3	III_9_0005	Engental, Engental	7.30153, 48.63467	stecknoudel	s t e ck n o u d e l	schteggnondel	sch t e gg n o n d e l	5
213	Stra l 3	III_9_0005	Engental, Engental	7.30153, 48.63467	stecknoudel	s t e ck n o u d e l	schteggnodel	sch t e gg n o d e l	5
214	Stra e 2/2	III_8_0029	Zabern, Zabern	7.36605, 48.73948	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
215	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	stecknådl	s t e ck n å d l	stecknodel	s t e ck n o d e l	2
