	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
29	Stra R 10	III_11_0117	Ettenheim, Ettenheim	7.81361, 48.25631	gīfli	g ī f l i	giefli	g ie f l i	2
30	Stra R 9	III_11_0116, III_11_0115	Altdorf, Altdorf	7.81401, 48.26606	gīfli	g ī f l i	giefli	g ie f l i	2
31	Stra Y 5	III_12_0034	Ettenheimweiler, Ettenheimweiler	7.82007, 48.23676	güfli	g ü f l i	giefle	g ie f l e	3
32	Stra R 5	III_11_0112	Kippenheim, Kippenheim	7.82466, 48.29439	gifli	g i f l i	giifli	g ii f l i	1
33	Co n 2	III_13_0060	Reute, Reute	7.82538, 48.08175	güfli	g ü f l i	gīfli	g ī f l i	1
34	Stra Y a 1	III_12_0112	Heimbach, Heimbach	7.82936, 48.1638	gīfli	g ī f l i	gifli	g i f l i	1
35	Stra Y 10	III_12_0042	Bleichheim, Bleichheim	7.8306, 48.20842	gifli	g i f l i	giefli	g ie f l i	1
36	Stra L 9	III_11_0053	Schuttern, Schuttern	7.85268, 48.38219	gefli	g e f l i	giefli	g ie f l i	1
37	Stra S 10	III_11_0132	Wallburg, Wallburg	7.85339, 48.26704	gīfli	g ī f l i	gifli	g i f l i	1
38	Stra p 3	III_9_0078	Honau, Honau	7.87132, 48.64025	gifl	g i f l	kiffle	k i ff l e	3
39	Stra Z 1	III_12_0047	Ettenheimmünster, Ettenheimmünster	7.88015, 48.24152	güfli	g ü f l i	gifli	g i f l i	1
40	Co C2	III_14_0070	Wieden, Wieden	7.8814, 47.84169	gīfli	g ī f l i	gifli	g i f l i	1
41	Stra L 1	III_10_0118	Niederschopfheim, Niederschopfheim	7.891, 48.41717	gifli	g i f l i	gifle	g i f l e	1
42	Stra L 13	III_11_0061	Kuhbach, Kuhbach	7.90787, 48.33884	güfli	g ü f l i	güefli	g ü e f l i	1
43	Stra D 15	III_10_0119	Hofweier, Hofweier	7.90797, 48.42392	giefli	g ie f l i	güfli	g ü f l i	2
44	Hag K 3	III_5_0092	Ingolsheim, Ingolsheim	7.93636, 48.97357	geffel	g e ff e l	gefel	g e f e l	1
45	Stra S 6	III_11_0128, III_11_0129, III_11_0127	Seelbach, Seelbach	7.94104, 48.30987	gifli	g i f l i	güfli	g ü f l i	1
46	Co Y 7	III_16_0119	Hütten, Hütten	7.94873, 47.62902	gülfeli	g ü l f e l i	güfeli	g ü f e l i	1
47	Stra Z 2	III_12_0049	Dörlinbach, Dörlinbach	7.95383, 48.24804	gīfle	g ī f l e	giefli	g ie f l i	3
48	Co Y 9	III_16_0120	Bergalingen, Bergalingen	7.95943, 47.61266	gülfeli	g ü l f e l i	güfeli	g ü f e l i	1
49	Co Y 6	III_16_0123	Altenschwand, Altenschwand	7.976, 47.63697	güllfelli	g ü ll f e ll i	güllfeli	g ü ll f e l i	1
50	Co Y 5	III_16_0113	Niedergebisbach, Niedergebisbach	7.99251, 47.65054	güefeli	g ü e f e l i	güfeli	g ü f e l i	1
51	Stra p 7	III_9_0086	Wagshurst, Wagshurst	7.99491, 48.62035	gīfel	g ī f e l	gifle	g i f l e	3
52	TUTT D5, Co K12	III_15_0073	Todtmoos, Todtmoos (-Rütte), Todtmoos	8.00438, 47.74133	güfli	g ü f l i	güfili	g ü f i l i	1
53	TUTT Sa4	III_17_0059	Niederhof, Niederhof	8.03951, 47.56938	güefili	g ü e f i l i	güfili	g ü f i l i	1
54	TUTT S6	III_16_0129, III_16_0130	Oberwihl, Oberwihl	8.04597, 47.62098	güfili	g ü f i l i	güfeli	g ü f e l i	1
55	KST S8	III_7_0117, III_7_0116, III_7_0115	Stollhofen, Stollhofen	8.04874, 48.76575	giffle	g i ff l e	gifle	g i f l e	1
56	TÜB L5	III_11_0135	Steinach, Steinach	8.05831, 48.30508	güfli	g ü f l i	gufel	g u f e l	3
57	TUTT S19	III_16_0139	Rotzel, Rotzel	8.06151, 47.59473	güfeli	g ü f e l i	güfele	g ü f e l e	1
58	TUTT S7	III_16_0131	Niederwihl, Niederwihl	8.07095, 47.61851	güfili	g ü f i l i	güfeli	g ü f e l i	1
59	TÜB S4	III_12_0055	Elzach, Elzach	8.07142, 48.17331	gīfli	g ī f l i	gifli	g i f l i	1
60	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	guefeli	g u e f e l i	güfili	g ü f i l i	3
61	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Hierbach, Wilfingen	8.09123, 47.686	gǖfeli	g ü ̄ f e l i	güfeli	g ü f e l i	1
62	TUTT S21	III_16_0141	Schachen, Schachen	8.09406, 47.60368	güfili	g ü f i l i	güfele	g ü f e l e	2
