	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	MH D8	II_58_0111	Steinbach, Steinbach	9.24327, 49.54854	schdeggnedele	sch d e gg n e d e l e	schdiggneedele	sch d i gg n e e d e l e	2
1	MH g4	II_88_0022	Bettingen, Bettingen	9.5642, 49.77261	stecknödele	s t e ck n ö d e l e	schtecknöhdala	sch t e ck n ö h d a l a	5
2	MH P3	II_92_0028	Bobstadt, Bobstadt	9.67398, 49.46607	stecknödele	s t e ck n ö d e l e	stecknödeli	s t e ck n ö d e l i	1
3	MH y3	II_90_0024	Grünsfeldhausen, Grünsfeldhausen	9.74055, 49.62456	stecknödele	s t e ck n ö d e l e	stecknödeli	s t e ck n ö d e l i	1
4	MH G8	II_91_0023	Unterbalbach, Unterbalbach	9.74711, 49.52779	schteknödele	sch t e k n ö d e l e	steckneddele	s t e ck n e dd e l e	5
5	MH y7	II_90_0131	Vilchband, Vilchband	9.82424, 49.58989	stecknödele	s t e ck n ö d e l e	stecknödela	s t e ck n ö d e l a	1
6	MH ya1/2	II_90_0030	Oberwittighausen, Oberwittighausen	9.85164, 49.62585	stecknoedala	s t e ck n o e d a l a	stecknädale	s t e ck n ä d a l e	3
