	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
89	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	guw	guw	0	guw	guw	0	Glufe	Glufe	0
90	Co M5	III_15_0013	Niederburnhaupt (Burnhaupt-Le-Bas), Niederburnhaupt	7.16039, 47.71674	gufa	gufa	0	gufe	gufe	0	Glufe	Glufe	0
91	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	guf	gūfe	2	guf	gufe	1	Glufe	Glufe	0
92	Co T15	III_16_0010	Ballersdorf, Ballersdorf	7.1624, 47.625	gufa	guffa	1	gufe	gufe	0	Glufe	Glufe	0
93	Co Ua 11	na	Pfetterhausen (Pfetterhouse)	7.16635, 47.50105	gufa	na	999	gufe	na	999	Glufe	na	999
94	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	gūfe	gūfe	0	gufe	gufe	0	Glufe	Glufe	0
95	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	gufe	gufa	1	gufe	gufe	0	Glufe	Glufe	0
96	Co k 1	III_13_0016	Griesbach (Griesbach-Au-Val), Griesbach	7.17071, 48.03351	gȭf	goof	2	gof	gof	0	Glufe	Glufe	0
97	Co k 2	III_13_0015	Günsbach (Gunsbach), Günsbach	7.17323, 48.0464	guf	guf	0	guf	guf	0	Glufe	Glufe	0
98	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	guw	guv	1	guw	guf	1	Glufe	Glufe	0
99	Co Ua 14	III_17_0014	Niedersept (Seppois-le-Bas), Niedersept	7.17622, 47.53614	gufe	gufe	0	gufe	gufe	0	Glufe	Glufe	0
100	Hag N 17	na	Berg, Rexingen	7.17654, 48.90012	guw	na	999	guw	na	999	Glufe	na	999
101	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	gūf	guhf	2	guf	guf	0	Glufe	Glufe	0
102	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	guufe	glūfa	3	gufe	glufe	1	Glufe	Glufe	0
103	Co F1	na	Uffholz	7.17804, 47.81981	gufe	na	999	gufe	na	999	Glufe	na	999
104	Co F2	III_14_0097	Sennheim (Cerany), Sennheim	7.17837, 47.80918	gōf	gufa	2	gof	gufe	2	Glufe	Glufe	0
