	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
137	TUTT L/S7, TUTT S1	III_15_0095, III_15_0093	Strittmatt, Strittmatt und Engelschwand, Engelschwand, Strittmatt	8.04718, 47.66382	güfeli	güfeli	0	güfeli	güfeli	0	Glifle	Glifle	0
138	KST S8	III_7_0117, III_7_0115, III_7_0116	Stollhofen, Stollhofen	8.04874, 48.76575	giffle	gifle, giffel	1	gifle	gifle, gifel	0	Glifle	Glifle	0
139	KST S7	na	Söllingen	8.05486, 48.78147	giffel	na	999	gifel	na	999	Glifle	na	999
140	TÜB L5	III_11_0135	Steinach, Steinach	8.05831, 48.30508	güfli	gufel	3	güfli	gufel	3	Glifle	Glifle	0
141	TUTT Sa6	na	Binzgen	8.06143, 47.57622	gülfeli	na	999	gülfeli	na	999	Glifle	na	999
142	TUTT S19	III_16_0139	Rotzel, Rotzel	8.06151, 47.59473	güfeli	güfele	1	güfeli	güfele	1	Glifle	Glifle	0
143	TUTT L8	III_15_0097	Hartschwand, Hartschwand	8.0655, 47.67119	güfeli	güfeli	0	güfeli	güfeli	0	Glifle	Glifle	0
144	KST D9	na	Oberlauterbach	8.07041, 48.94851	giefel	na	999	gifel	na	999	Glifle	na	999
145	TUTT L3	na	Ibach	8.07077, 47.73259	güfeli	na	999	güfeli	na	999	Glifle	na	999
146	TUTT S8	na	Rüsswihl	8.07093, 47.63063	güfeli	na	999	güfeli	na	999	Glifle	na	999
147	TUTT S7	III_16_0131	Niederwihl, Niederwihl	8.07095, 47.61851	güfili	güfeli	1	güfeli	güfeli	0	Glifle	Glifle	0
148	TÜB S4	III_12_0055	Elzach, Elzach	8.07142, 48.17331	gīfli	gifli	1	gifli	gifli	0	Glifle	Glifle	0
149	TUTT S10	III_15_0096	Rotzingen, Rotzingen	8.0762, 47.66588	güfeli	güfeli	0	güfeli	güfeli	0	Glifle	Glifle	0
150	TUTT L17	na	Fröhnd	8.07717, 47.70011	güfili	na	999	güfeli	na	999	Glifle	na	999
