	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Stra m 1	na	Birkenwald	7.34505, 48.65874	kepflguff	na	999	kepflguf	na	999	Köpfelgufe	na	999
1	KST D11	na	Trimbach	8.0182, 48.94347	kepfelguff	na	999	kepfelguf	na	999	Köpfelgufe	na	999
