	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
118	Co g 9	III_12_0130	Maleck, Maleck	7.88416, 48.12924	scher	scheer	1	scher	scher	0	Schär	Schär	0
119	Co g 14	III_12_0052	Freiamt-Mußbach (Mussbach), Freiamt-Mußbach	7.88578, 48.17377	schär	schär	0	schär	schär	0	Schär	Schär	0
120	Co g 4	na	Windenreuthe (Emmendingen)	7.88675, 48.11814	schär	na	999	schär	na	999	Schär	na	999
121	Co R10	na	Riedichen	7.88873, 47.70465	schär, schēer	na	999	scher, schär	na	999	Schär	na	999
122	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	schǟr	scheer	2	schär	scher	1	Schär	Schär	0
123	Stra Z 4	III_12_0051	Ottoschwanden, Ottoschwanden	7.89687, 48.18611	schǟr	schär	1	schär	schär	0	Schär	Schär	0
124	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	schär	scher	1	schär	scher	1	Schär	Schär	0
125	Co Y 3	III_16_0115	Hasel, Hasel	7.89786, 47.65393	schǟr	schär	1	schär	schär	0	Schär	Schär	0
126	Co R7	na	Häg-Rohrberg	7.90412, 47.7181	schēr	na	999	scher	na	999	Schär	na	999
127	Stra Z 5	na	Freiamt	7.90612, 48.17863	schar	na	999	schar	na	999	Schär	na	999
128	Co R2	III_15_0070	Ehrsberg, Ehrsberg	7.90629, 47.74318	schär	schär	0	schär	schär	0	Schär	Schär	0
129	Co g 15	III_12_0129	Keppenbach, Frei Keppenbach	7.92037, 48.14437	schär	schär	0	schär	schär	0	Schär	Schär	0
130	Co K9	na	Tunau	7.92311, 47.78574	schǟre	na	999	schäre	na	999	Schär	na	999
131	Co g 13	III_12_0127, III_12_0126	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	schǟr	schäär, scheer	2	schär	scher, schär	0	Schär	Schär	0
132	Co R11	III_15_0083	Gersbach, Gersbach	7.93271, 47.69725	schär	schär	0	schär	schär	0	Schär	Schär	0
133	Co C4	na	Todtnauberg	7.94335, 47.85074	schär	na	999	schär	na	999	Schär	na	999
134	Co Y 7	III_16_0119	Hütten, Hütten	7.94873, 47.62902	schär	schär	0	schär	schär	0	Schär	Schär	0
135	Co R4	III_15_0072	Happach, Happach	7.95137, 47.7412	schär	schär	0	schär	schär	0	Schär	Schär	0
136	Co K11	na	Präg-Herrenschwand	7.95327, 47.76746	schär	na	999	schär	na	999	Schär	na	999
137	Co Y 9	na	Bergalingen	7.95943, 47.61266	schär	na	999	schär	na	999	Schär	na	999
138	Co Y 10	na	Willaringen	7.97281, 47.60577	schär	na	999	schär	na	999	Schär	na	999
139	Co Y 4	na	Obergebisbach- Hornbach	7.97459, 47.65405	schär	na	999	schär	na	999	Schär	na	999
140	Co Y 6	III_16_0123	Altenschwand, Altenschwand	7.976, 47.63697	schǟr	schär	1	schär	schär	0	Schär	Schär	0
141	Co g 6	III_12_0128	Siegelau, Siegelau	7.97753, 48.14612	schär	schär	0	schär	schär	0	Schär	Schär	0
142	Co Y 8	III_16_0124	Rickenbach, Rickenbach	7.97772, 47.61891	schär	schäre	1	schär	schäre	1	Schär	Schär	0
143	Stra Z 6	III_12_0054	Oberspitzenbach, Oberspitzenbach	7.98858, 48.1762	schär	schär	0	schär	schär	0	Schär	Schär	0
144	Co Y 5	III_16_0113	Niedergebisbach, Niedergebisbach	7.99251, 47.65054	schär	scheere	3	schär	schere	2	Schär	Schär	0
145	Co K12, TUTT D5	III_14_0176	Todtmoos (-Rütte), Todtmoos, Todtmoos	8.00438, 47.74133	schär	schär	0	schär	schär	0	Schär	Schär	0
146	TUTT S4	III_16_0127	Hogschür, Hogschür	8.01475, 47.64742	scher	schär	1	scher	schär	1	Schär	Schär	0
147	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	schǟr	schär	1	schär	schär	0	Schär	Schär	0
148	TUTT S2	III_16_0126	Segeten, Segeten	8.02357, 47.65954	schär	schär	0	schär	schär	0	Schär	Schär	0
149	TÜB S2	III_12_0058	Ober- und Unterbiederbach, Unterbiederbach	8.02694, 48.2183	scher	schär	1	scher	schär	1	Schär	Schär	0
150	TUTT S20	na	Hänner	8.03004, 47.59489	schäär	na	999	schär	na	999	Schär	na	999
151	TÜB S3	III_12_0059	Katzenmoos, Katzenmoos	8.03332, 48.167	schär	schär	0	schär	schär	0	Schär	Schär	0
