	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
459	Hag R 7	III_6_0084	Rittershofen, Rittershofen	7.95587, 48.90241	mülwalfer	mülwalfer	0	mülwalfer	mülwalfer	0	Maulwerfer	Maulwerfer	0
460	Stra w 7	III_10_0061	Windschläg, Windschläg	7.95693, 48.5148	mullwärfer	mulwerfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
461	Hag Y 1	III_6_0079	Sufflenheim, Sufflenheim	7.95924, 48.82979	mülwelfer	mülwelfer	0	mülwelfer	mülwelfer	0	Maulwerfer	Maulwerfer	0
462	Stra h 4	III_8_0095	Helmlingen, Helmlingen	7.9656, 48.70959	mulwärfer	müllwerfer	3	mulwerfer	mülwerfer	1	Maulwerfer	Maulwerfer	0
463	Stra w 4	III_10_0054, III_10_0053	Urloffen, Urloffen	7.96889, 48.557	mullwärfr	mulwerfer	3	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
464	Hag C 3	III_4_0099	Altenstadt, Altenstadt	7.96964, 49.03158	maulwelfer	maulwelfer	0	maulwelfer	maulwelfer	0	Maulwerfer	Maulwerfer	0
465	Hag R 8	III_6_0085	Hatten, Hatten	7.97777, 48.90173	mülwalfer	mülwarfer	1	mülwalfer	mülwarfer	1	Maulwerfer	Maulwerfer	0
466	Stra w 5	III_10_0063	Appenweier, Appenweier	7.98009, 48.53996	mūlwerfer	mullwerfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
467	Stra h 3	III_8_0097	Grauelsbaum, Grauelsbaum	7.98186, 48.73575	mulwaͤrfr	mulwerfer	3	mulwarfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
468	Stra h 7	III_8_0093	Memprechtshofen, Memprechtshofen	7.98237, 48.68233	mullwarfer	mulwerfer	2	mulwarfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
469	Stra w 6	III_10_0062	Ebersweier, Ebersweier	7.98301, 48.50723	mullwerfer	mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
470	Stra h 6	III_8_0094	Muckenschopf am Rhein, Muckenschopf	7.98806, 48.69362	mulwärfer	mulwarfer, mulwalfer	1	mulwerfer	mulwarfer, mulwalfer	1	Maulwerfer	Maulwerfer	0
471	Hag Y 9	III_7_0104	Falhünden (Dalhünden), Dallhuenden, Fallhuenden	7.98835, 48.77367	mülwalfer	mulwärfer	3	mülwalfer	mulwerfer	3	Maulwerfer	Maulwerfer	0
472	Hag K 4	III_5_0098	Oberseebach, Oberseebach	7.98947, 48.9672	maulwelfer	maulwölfler	2	maulwelfer	maulwölfer	1	Maulwerfer	Maulwerfer	0
473	Hag K 7	III_5_0105	Stundweiler (Stundwiller), Stundweiler	7.99256, 48.92477	maulwelfer	maulwärfer	2	maulwelfer	maulwerfer	1	Maulwerfer	Maulwerfer	0
474	Stra p 7	III_9_0086	Wagshurst, Wagshurst	7.99491, 48.62035	mulwerfer	muulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
475	Stra h 5	III_8_0096	Scherzheim, Scherzheim	7.99655, 48.7137	mulwå̄rfer	mullwalfer	4	mulwarfer	mulwalfer	1	Maulwerfer	Maulwerfer	0
476	KST S1	III_7_0124	Stattmatten, Stattmatten	7.9997, 48.79553	mülwälfer	mülwelfer	1	mülwelfer	mülwelfer	0	Maulwerfer	Maulwerfer	0
477	TÜB p11	III_10_0065	Nesselried, Nesselried	8.00608, 48.52212	müllwärfär	mulwerfer	4	mülwerfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
478	KST L1	III_5_0111	Bühl (Buhl), Bühl	8.00666, 48.91753	moulwerfer	maulwerfer	1	maulwerfer	maulwerfer	0	Maulwerfer	Maulwerfer	0
479	TÜB a1	III_8_0098	Lichtenau, Lichtenau	8.00691, 48.72636	mullwerfer	mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
480	KST S9	III_7_0118	Greffern, Greffern	8.00704, 48.7525	mulwelfe	mulwerfer	2	mulwelfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
481	KST S3	III_7_0107	Runzenheim (Rountzenheim), Runzenheim	8.00708, 48.82172	mülwarfer	mülwarfēr	1	mülwarfer	mülwarfer	0	Maulwerfer	Maulwerfer	0
482	KST S2	III_7_0108	Auenheim, Auenheim	8.00818, 48.81256	mülwälfer	mülwälfer	0	mülwelfer	mülwelfer	0	Maulwerfer	Maulwerfer	0
483	TÜB h8	III_9_0097	Renchen, Renchen	8.01285, 48.58724	mulwerfer	mulwerfer	0	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
484	TÜB a2	na	Ulm (bei Bühl)	8.01434, 48.727	mülwerfer	na	999	mülwerfer	na	999	Maulwerfer	na	999
485	TÜB p13	III_10_0069	Zusenhofen, Zusenhofen	8.01675, 48.54725	mulwärfer	mūlwerfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
486	KST D11	III_5_0110, III_5_0112	Trimbach, Trimbach	8.0182, 48.94347	maulwerfer	maulwerfer	0	maulwerfer	maulwerfer	0	Maulwerfer	Maulwerfer	0
487	TÜB h1/1, TÜB h1/2	III_9_0103	Gamshurst, Gamshurst	8.0187, 48.66413	mulwerfer, mulwärfer	mullwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
488	TÜB p12	III_10_0068	Nussbach, Nussbach	8.02103, 48.53543	mulwerfer	mulwerfer	0	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
489	KST L9	III_6_0091	Leutenheim, Leutenheim	8.02175, 48.843	müllwelfer	müllwarfer	2	mülwelfer	mülwarfer	2	Maulwerfer	Maulwerfer	0
490	TÜB p15	III_10_0071	Erlach, Erlach	8.02495, 48.56914	mülwärfer	mulwerfer	2	mülwerfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
491	KST D12	na	Kaidenburg (Kaidenbourg)	8.03018, 48.94495	maulwerfer	na	999	maulwerfer	na	999	Maulwerfer	na	999
492	KST D13	na	Kröttweiler (Croettwiller)	8.03043, 48.93123	maulwäͣrfer	na	999	maulwerfer	na	999	Maulwerfer	na	999
493	TÜB p14	III_10_0070	Stadelhofen, Stadelhofen	8.03555, 48.55945	mullwerfer	mulwärfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
494	KST L10	III_6_0092, III_6_0093	Forstfeld, Forstfeld	8.03702, 48.859	mülwälfer	mülwälfer	0	mülwälfer	mülwelfer	1	Maulwerfer	Maulwerfer	0
495	KST S4	III_7_0109	Röschwoog (Roeschwoog), Röschwoog	8.04001, 48.83085	mülwälfer	müelwelfer	2	mülwelfer	müelwelfer	1	Maulwerfer	Maulwerfer	0
496	KST L2	III_6_0087	Niederrödern/Elsass, Niederrödern	8.04105, 48.90576	maulwärfer	müllwerfer	3	maulwerfer	mülwerfer	2	Maulwerfer	Maulwerfer	0
497	KST D10	III_5_0125	Siegen (Weissenburg), Siegen	8.04269, 48.9581	maulwarfer	maulwarfer	0	maulwarfer	maulwarfer	0	Maulwerfer	Maulwerfer	0
498	TÜB a3	III_7_0119	Schwarzach (bei Bühl), Schwarzach	8.04423, 48.74717	mühlwerfer	muhlwerfer	1	mülwerfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
499	KST D1	III_5_0123	Schleital (Schleithal), Schleithal	8.04688, 48.98799	maulwelfer	maulwelfer	0	maulwelfer	maulwelfer	0	Maulwerfer	Maulwerfer	0
500	TÜB h2	III_9_0088, III_9_0087	Großweier, Grossweier	8.0487, 48.65502	mulwärfr	muhlwerfer	3	mülwerfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
501	KST S8	III_7_0117, III_7_0115, III_7_0116	Stollhofen, Stollhofen	8.04874, 48.76575	muhlwerfer	mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
502	TÜB p1	III_10_0072	Ulm Kr, Offenburg, Ulm	8.05069, 48.57993	mulwerfer	mulwärfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
503	TÜB h6	na	Fautenbach	8.05129, 48.62351	mūlwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
504	KST S7	III_7_0114	Söllingen, Söllingen	8.05486, 48.78147	mūlwerfer	mülwerfer	1	mulwerfer	mülwerfer	1	Maulwerfer	Maulwerfer	0
505	TÜB p2	III_10_0073	Haslach, Haslach	8.05661, 48.56552	mūlwerfer	mulwärfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
506	KST L8	III_6_0094	Roppenheim, Roppenheim	8.05791, 48.8465	mǖlwärfer	mülwälfer	2	mülwerfer	mülwelfer	1	Maulwerfer	Maulwerfer	0
507	KST S6	III_7_0110	Ludwigsfeste (bei Roeschwoog) (Fort-Louis), Fort-Louis, Ludwigsfeste	8.05803, 48.80321	mülwelfer	mülwelfer	0	mülwelfer	mülwelfer	0	Maulwerfer	Maulwerfer	0
508	TÜB a14	III_8_0104	Unzhurst, Unzhurst	8.05808, 48.68815	mulwerfer	mülwerfer	1	mulwerfer	mülwerfer	1	Maulwerfer	Maulwerfer	0
509	TÜB a4	III_8_0103	Hildmannsfeld, Hildmannsfeld	8.05893, 48.73423	mulwerfer	muhlwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
510	TÜB h5	III_9_0091, III_9_0090	Achern, Achern	8.06363, 48.62871	mūlwerfer	mulwerfer, muhlwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
511	TÜB p3	na	Tiergarten	8.06377, 48.55715	mullwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
512	TÜB h9	na	Mösbach	8.06514, 48.5964	mulwärfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
513	TÜB a5	na	Moos	8.06679, 48.71918	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
514	KST D14	III_5_0113	Eberbach-Selz, Eberbach-Selz	8.06718, 48.92481	maulwelfer	maulwelfer	0	maulwelfer	maulwelfer	0	Maulwerfer	Maulwerfer	0
515	KST L11	III_6_0096	Kesseldorf (Weissenburg), Kesseldorf	8.06748, 48.87606	maulwarfer	maulwårfer	1	maulwarfer	maulwarfer	0	Maulwerfer	Maulwerfer	0
516	KST D9	III_5_0124	Oberlauterbach, Oberlauterbach	8.07041, 48.94851	maulwerfer	maulwalfer	2	maulwerfer	maulwalfer	2	Maulwerfer	Maulwerfer	0
517	KST D2	III_5_0122	Salmbach (bei Weißenburg), Salmbach	8.07143, 48.97818	maulwölfer	maulwölfer	0	maulwölfer	maulwölfer	0	Maulwerfer	Maulwerfer	0
518	KST L12	III_6_0095	Beinheim (Weissenburg), Beinheim	8.08253, 48.86153	mühlwelfer	mülwelfa	3	maulwerfer	mülwelfer	3	Maulwerfer	Maulwerfer	0
519	KST S5	III_7_0111	Neuhäusel (Neuhaeusel), Neuhäusel	8.08594, 48.82427	mülwärfer	mülwärfer	0	mülwelfer	mülwerfer	1	Maulwerfer	Maulwerfer	0
520	TÜB h3	III_9_0089	Sasbachried, Sasbachried	8.08648, 48.65688	mulwerfer	muulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
521	TÜB a6	na	Oberbruch	8.08775, 48.72893	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
522	TÜB p4	III_10_0074	Ringelbach, Ringelbach	8.08834, 48.55764	mulwerfer	mullwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
523	TÜB h4	III_9_0092	Sasbach , Sasbach	8.09181, 48.63896	mūlwerfer	mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
524	KST S10	III_7_0120	Leiberstung, Lieberstung	8.09585, 48.75131	mūlwerfer	muulwerfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
525	TÜB a7	III_8_0105	Balzhofen, Balzhofen	8.09765, 48.71247	mulwerfr	muhlwarfer	3	mulwerfer	mülwarfer	2	Maulwerfer	Maulwerfer	0
526	KST L3	na	Schaffhausen (Schaffhouse-près-Selz)	8.10006, 48.9087	maulwarfer	na	999	maulwarfer	na	999	Maulwerfer	na	999
527	KST D8	III_5_0114	Winzenbach (Winthenbach), Winzenbach	8.1038, 48.9341	maulwelfer	maulwelfer	0	maulwelfer	maulwelfer	0	Maulwerfer	Maulwerfer	0
528	KST L4	III_6_0089	Selz (Seltz), Selz	8.10383, 48.89457	maulwelfer	maulwarfer, maulwelfer	0	maulwelfer	maulwarfer, maulwelfer	0	Maulwerfer	Maulwerfer	0
529	KST D3/2	III_5_0121	Niederlauterbach, Niederlauterbach	8.10398, 48.97233	maulwerfer	maulwerfer	0	maulwerfer	maulwerfer	0	Maulwerfer	Maulwerfer	0
530	TÜB p5	na	Waldulm	8.10478, 48.58093	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
531	TÜB h11	III_9_0100	Obersasbach, Obersasbach	8.10713, 48.63223	mulwerfer	muulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
532	TÜB a12	na	Oberweier	8.10851, 48.70178	mūlwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
533	KST S14	III_7_0113	Hügelsheim, Hügelsheim	8.10904, 48.79654	mulwerfer	mühlwerfer	2	mulwerfer	mülwerfer	1	Maulwerfer	Maulwerfer	0
534	TÜB a13	III_8_0108	Ottersweier, Ottersweier	8.11279, 48.66967	muhlwerfer	muulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
535	TÜB a8	III_8_0106	Vimbuch, Vimbuch	8.11501, 48.71676	mulwerfer	muhlwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
536	TÜB h15	III_9_0102, III_9_0101	Kappelrodeck, Kappelrodeck	8.11791, 48.59087	mulwerfer	mulwerfer	0	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
537	TÜB h14	na	Sasbachwalden	8.12201, 48.62035	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
538	KST D5	III_5_0118	Neeweiler (Neewiller-près-Lauterbourg), Neeweiler	8.12624, 48.95491	maulwärfer	maulwärfer	0	maulwerfer	maulwerfer	0	Maulwerfer	Maulwerfer	0
539	TÜB h12	III_9_0094, III_9_0093	Lauf, Lauf	8.12648, 48.65317	muhlwärfer	mulwerfer, muhlwärfr	1	mulwerfer	mülwerfer, mulwerfer	0	Maulwerfer	Maulwerfer	0
540	TÜB a9	III_8_0099	Weitenung, Weitenung	8.12886, 48.73998	mulwerfer	muulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
541	KST L7	na	Wintersdorf	8.13451, 48.84595	mulwelfer	na	999	mulwelfer	na	999	Maulwerfer	na	999
542	KST D4	III_5_0120	Scheibenhard, Scheibenhardt	8.13481, 48.97663	maulwelfer	maulwölfer	1	maulwelfer	maulwölfer	1	Maulwerfer	Maulwerfer	0
543	TÜB a11	na	Bühl	8.13592, 48.69536	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
544	TÜB p6	na	Furschenbach	8.13639, 48.5767	mulwerfr	na	999	mulwerfer	na	999	Maulwerfer	na	999
