	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
193	Co W 11, 18	III_16_0074	(Weil am Rhein und) Eimeldingen, Binzen	7.59518, 47.63113	schermus	schärmuus	2	schermus	schärmus	1	Schärmaus	Schärmaus	0
194	Co P6	III_15_0057	Tannenkirch, Tannenkirch	7.6103, 47.71116	schärmus	scharmus	1	schärmus	scharmus	1	Schärmaus	Schärmaus	0
195	Co W 22	III_16_0089	Haltingen, Haltingen	7.61378, 47.61384	scharmus	schermus	1	scharmus	schermus	1	Schärmaus	Schärmaus	0
196	Co W 23	III_16_0075	Ötlingen, Ötlingen	7.62133, 47.62261	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
197	Co A8	na	Bremgarten (Hartheim)	7.62385, 47.91694	schärmūs	na	999	schärmus	na	999	Schärmaus	na	999
198	Co W 10	III_16_0073, III_16_0072	Binzen, Märkt, Binzen	7.62403, 47.63133	scharmüs	schērmus, scharmaus, schärmuus	2	scharmüs	scharmaus, schärmus, schermus	2	Schärmaus	Schärmaus	0
199	Co t 4	na	Hartheim	7.62702, 47.93691	schārmüs	na	999	scharmüs	na	999	Schärmaus	na	999
200	Co W 6	III_16_0076	Schallbach, Schallbach	7.62759, 47.65706	scharmus	schärmus, schär	1	scharmus	schärmus, schär	1	Schärmaus	Schärmaus	0
201	Co P15	III_15_0055	Holzen, Holzen	7.62775, 47.69538	schārmus	schäärmus	2	scharmus	schärmus	1	Schärmaus	Schärmaus	0
202	Co H7	na	Müllheim	7.62923, 47.80821	schärmūs	na	999	schärmus	na	999	Schärmaus	na	999
203	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	schermüs	scharmüs	1	schermüs	scharmüs	1	Schärmaus	Schärmaus	0
204	Co P5	III_15_0058	Riedlingen, Riedlingen	7.63561, 47.71579	schärmūs	schärmus	1	schärmus	schärmus	0	Schärmaus	Schärmaus	0
205	Co A4	III_14_0046	Buggingen, Buggingen	7.63735, 47.8479	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
206	Co H11	na	Feldberg	7.64081, 47.7737	schärmuus	na	999	schärmus	na	999	Schärmaus	na	999
207	Co W 7, 9/2	III_16_0077	Rümmingen, Rümmingen	7.64143, 47.64099	schermus	scharmus	1	schermus	scharmus	1	Schärmaus	Schärmaus	0
208	Co P4	na	Feuerbach	7.642, 47.73653	schermus	na	999	schermus	na	999	Schärmaus	na	999
209	Co m 2	III_13_0039	Gündlingen, Gündlingen	7.64227, 48.01556	schärmüs	schärmüs	0	schärmüs	schärmüs	0	Schärmaus	Schärmaus	0
210	Co m 5	na	Bickensohl	7.64262, 48.07988	scheermũs, schoormũs	na	999	scharmus, schermus	na	999	Schärmaus	na	999
211	Co m 3	na	Ihringen	7.64554, 48.04572	schārmūs	na	999	scharmus	na	999	Schärmaus	na	999
212	Co H6	na	Niederweiler	7.64763, 47.80664	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
213	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	schermus	schärmus	1	schermus	schärmus	1	Schärmaus	Schärmaus	0
214	Co H5	na	Zunzingen	7.65195, 47.82164	schārmūs	na	999	scharmus	na	999	Schärmaus	na	999
215	Co A7	na	Eschbach (bei Heitersheim)	7.65221, 47.8908	schärmuus	na	999	schärmus	na	999	Schärmaus	na	999
216	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	scharmūs	schärmüs	2	scharmus	schärmüs	2	Schärmaus	Schärmaus	0
217	Co W 8	III_15_0056	Wollbach, Wollbach	7.65387, 47.67054	schärmūs	schäärmuus	3	schärmus	schärmus	0	Schärmaus	Schärmaus	0
218	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	scharmüs	schärmüs	1	scharmüs	schärmüs	1	Schärmaus	Schärmaus	0
219	Co e 5	na	Oberbergen	7.65599, 48.09787	schärmǖs	na	999	schärmüs	na	999	Schärmaus	na	999
