	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1173	TÜB x4	III_10_0144, III_10_0143	Kniebis, Kniebis	8.3101, 48.47233	muͦgge	muck, mugg	2	muke	muk	1	Mücke	Mücke	0
1174	KST M6	na	Oberweier	8.31051, 48.84847	muck	na	999	muk	na	999	Mücke	na	999
1175	KST T5	na	Selbach	8.31271, 48.78121	mugge	na	999	muke	na	999	Mücke	na	999
1176	KST E3	III_5_0135	Forchheim, Forchheim	8.31683, 48.97425	mik	muck	2	mik	muk	1	Mücke	Mücke	0
1177	KST T4	na	Gaggenau/Murg	8.32147, 48.801	mugg	na	999	muk	na	999	Mücke	na	999
1178	TÜB x5, TÜB x6	III_10_0145	Bad Rippoldsau, Bad Rippoldsau	8.32852, 48.42806	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1179	KST M5	III_6_0103	Waldprechtsweier, Waldprechtsweier	8.33173, 48.8612	muck	mugge	3	muk	muke	1	Mücke	Mücke	0
1180	TUTT c3	III_12_0155	St. Georgen, St. Georgen	8.33183, 48.12564	mugg	mugg	0	muk	muk	0	Mücke	Mücke	0
1181	KST U2	na	Ottenau	8.33322, 48.79344	mugge	na	999	muke	na	999	Mücke	na	999
1182	KST N1	III_6_0100, III_6_0102, III_6_0101	Malsch, Malsch	8.3345, 48.88047	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1183	KST U4	III_7_0134	Gernsbach, Gernsbach	8.33578, 48.76294	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1184	KST x 1	III_4_0114	Daxlanden, Daxlanden	8.33737, 49.0022	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
1185	TÜB c6	na	Bermersbach	8.34126, 48.69401	migg	na	999	mik	na	999	Mücke	na	999
1186	TÜB N2	III_30_0008	Schiltach, Schiltach	8.34259, 48.29033	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1187	KST U3	na	Hörden	8.34313, 48.78046	mugg	na	999	muk	na	999	Mücke	na	999
1188	KST y 8	na	Karlsruhe-Knielingen	8.34437, 49.03039	muck	na	999	muk	na	999	Mücke	na	999
1189	TÜB c1	III_25_0006, III_25_0007	Obertsrot und Hilpertsau, Hilpertsau, Obertsrot	8.34633, 48.74303	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1190	TÜB k1	III_26_0001	Raumünzach, Raumänzach	8.34869, 48.63918	muck	mugge	3	muk	muke	1	Mücke	Mücke	0
1191	KST U1	III_24_0001	Michelbach, Michelbach	8.35062, 48.8186	muck	muk	1	muk	muk	0	Mücke	Mücke	0
1192	TÜB c2	na	Weisenbach	8.35397, 48.72827	muck	na	999	muk	na	999	Mücke	na	999
1193	KST y 7	na	Karlsruhe-Grünwinkel	8.35529, 49.0032	mugg	na	999	muk	na	999	Mücke	na	999
1194	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	muck	mugg	2	muk	muk	0	Mücke	Mücke	0
1195	TÜB c8	III_25_0003, III_25_0004	Forbach, Forbach	8.3589, 48.67857	mügg	mück, muk	2	mük	mük, muk	0	Mücke	Mücke	0
1196	TÜB c7	na	Gausbach	8.36067, 48.68405	mugg	na	999	muk	na	999	Mücke	na	999
1197	TÜB c4	na	Au im Murgtal	8.36129, 48.72172	muck	na	999	muk	na	999	Mücke	na	999
1198	TÜB c5	III_25_0002	Langenbrand, Langenbrand	8.36334, 48.70441	muck	mugg	2	muk	muk	0	Mücke	Mücke	0
1199	TÜB N3	na	Hinterlehengericht	8.36541, 48.26734	mugg	na	999	muk	na	999	Mücke	na	999
1200	KST U5	na	Lautenbach bei Gernsbach	8.37068, 48.75614	muck	na	999	muk	na	999	Mücke	na	999
1201	KST F13	III_22_0002	Bruchhausen bei Ettlingen, Bruchhausen	8.371, 48.92716	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1202	TÜB N1	III_30_0007	Schenkenzell, Schenkenzell	8.37253, 48.31105	mugge	muck	3	muke	muk	1	Mücke	Mücke	0
1203	KST F1	na	Karlsruhe-Beiertheim	8.37277, 48.9907	muck	na	999	muk	na	999	Mücke	na	999
1204	KST N3	III_23_0002	Oberweier, Oberweier	8.37866, 48.91717	muͦck	mugge	3	muk	muke	1	Mücke	Mücke	0
1205	KST y 9, KST y 10	III_21_0001	Neureut, Neureut	8.37902, 49.05267	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1206	TUTT F14	III_36_0007	Brunnadern, Brunnadern	8.38083, 47.79495	mücke	mugge	3	müke	muke	1	Mücke	Mücke	0
1207	KST F2	III_22_0001	Bulach, Bulach	8.38244, 48.9868	muck	mugg	2	muk	muk	0	Mücke	Mücke	0
1208	KST F12	III_22_0003	Ettlingenweier, Ettlingenweier	8.38589, 48.92887	mucke	mucken	1	muke	muken	1	Mücke	Mücke	0
1209	KST N12	na	Moosbronn	8.38849, 48.83638	mug	na	999	muk	na	999	Mücke	na	999
