	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	KST D6	III_5_0117	Motern (Mothern), Motern	8.15128, 48.93354	arschgiegser	a r sch g ie g s e r	arschgigser	a r sch g i g s e r	1
1	KST D6	III_5_0117	Motern (Mothern), Motern	8.15128, 48.93354	arschgiegser	a r sch g ie g s e r	arschgigser	a r sch g i g s e r	1
