	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
541	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
542	Co X 14	III_16_0103, III_16_0104	Minseln, Minseln	7.79067, 47.60301	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
543	Co X 11	III_16_0107, III_16_0108	Wiechs, Wiechs	7.81236, 47.63655	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
544	Stra R 9	III_11_0116, III_11_0115	Altdorf, Altdorf	7.81401, 48.26606	hagebudde	h a g e b u dd e	hagebuddere	h a g e b u dd e r e	2
545	Stra S 2, Stra S 3	III_11_0121	Sulz, Langenhard-Sulz	7.86031, 48.31851	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
546	Stra L 12	III_11_0060, III_11_0059	Lahr (Lahr/Schwarzwald), Lahr	7.87603, 48.34018	hegebutte	h e g e b u tt e	hagebutte	h a g e b u tt e	1
547	Stra L 12	III_11_0060, III_11_0059	Lahr (Lahr/Schwarzwald), Lahr	7.87603, 48.34018	hegebutte	h e g e b u tt e	hagebutt	h a g e b u tt	2
548	Stra w 9/2, Stra w 9/1	III_10_0058	Hesselhurst, Hesselhurst	7.88114, 48.52042	hagebutt	h a g e b u tt	hagebudde	h a g e b u dd e	3
549	Co K14	III_14_0164, III_14_0163	Fröhnd, Fröhnd-Stutz, Fröhnd-Ittenschwand	7.88397, 47.7603	hagebutte	h a g e b u tt e	hagebude	h a g e b u d e	2
550	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	hagäbutzä	h a g ä b u tz ä	hagebutze	h a g e b u tz e	2
551	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	hagbutz	h a g b u tz	hagebutze	h a g e b u tz e	2
552	Co Ya 2	III_17_0051, III_17_0048, III_17_0053, III_17_0052, III_17_0049, III_17_0054, III_17_0055	Obersäckingen, Säckingen	7.96171, 47.57476	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
553	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagabude	h a g a b u d e	hagebude	h a g e b u d e	1
554	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagabude	h a g a b u d e	hagabutta	h a g a b u tt a	3
555	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagebutte	h a g e b u tt e	hagebude	h a g e b u d e	2
556	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagebutte	h a g e b u tt e	hagabutta	h a g a b u tt a	2
557	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagebudde	h a g e b u dd e	hagebude	h a g e b u d e	1
558	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagebudde	h a g e b u dd e	hagabutta	h a g a b u tt a	4
559	KST L10	III_6_0093, III_6_0092	Forstfeld, Forstfeld	8.03702, 48.859	hågebudde	h å g e b u dd e	hagebutt	h a g e b u tt	4
560	TÜB D1/2	III_11_0069, III_11_0068	Nordrach, Nordrach	8.08082, 48.39898	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
561	TÜB w2	III_10_0066, III_10_0067	Ödsbach, Oedsbach	8.08784, 48.49713	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
562	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Hierbach, Wilfingen	8.09123, 47.686	hagebutze	h a g e b u tz e	hagebutza	h a g e b u tz a	1
563	TUTT h3, TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	hagebutze	h a g e b u tz e	hagebude	h a g e b u d e	2
564	TUTT h3, TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
565	TUTT h3, TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	hagebůtze	h a g e b ů tz e	hagebude	h a g e b u d e	3
566	TUTT h3, TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	hagebůtze	h a g e b ů tz e	hagebutte	h a g e b u tt e	2
567	TUTT h3, TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	hagebůtze	h a g e b ů tz e	hagebutze	h a g e b u tz e	1
568	TUTT S5, TUTT Sa8	III_17_0060	Luttingen, Luttingen und Grunholz, Luttingen	8.09878, 47.57252	hāgäbuddä	h ā g ä b u dd ä	hagebutte	h a g e b u tt e	5
569	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
570	TUTT L1	III_15_0112, III_15_0111	Urberg, Urberg	8.12409, 47.73478	hagäbutzä	h a g ä b u tz ä	hagäbutzgä	h a g ä b u tz g ä	1
571	TUTT L1	III_15_0112, III_15_0111	Urberg, Urberg	8.12409, 47.73478	hagäbutzä	h a g ä b u tz ä	hagebutzge	h a g e b u tz g e	3
572	TÜB h12	III_9_0093, III_9_0094	Lauf, Lauf	8.12648, 48.65317	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
573	TÜB D2/2, TÜB D3, TÜB D2/1, TÜB E1	III_11_0077, III_11_0076	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	hagebutte	h a g e b u tt e	hagebuddi	h a g e b u dd i	3
574	TÜB D2/2, TÜB D3, TÜB D2/1, TÜB E1	III_11_0077, III_11_0076	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	hāgebudde	h ā g e b u dd e	hagebutte	h a g e b u tt e	3
575	TÜB D2/2, TÜB D3, TÜB D2/1, TÜB E1	III_11_0077, III_11_0076	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	hāgebudde	h ā g e b u dd e	hagebuddi	h a g e b u dd i	2
576	TUTT D4	III_14_0173, III_14_0171, III_14_0174, III_14_0172	St. Blasien, St. Blasien	8.12792, 47.76144	hagebutze	h a g e b u tz e	haagebudde	h aa g e b u d d e	3
577	TUTT D4	III_14_0173, III_14_0171, III_14_0174, III_14_0172	St. Blasien, St. Blasien	8.12792, 47.76144	hagebutze	h a g e b u tz e	hagebudde	h a g e b u dd e	2
578	TUTT L12	III_15_0107, III_15_0106, III_15_0104, III_15_0105	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	hagebutze	h a g e b u tz e	hagebudde	h a g e b u dd e	2
579	TUTT M2	III_15_0113, III_15_0129	Höchenschwand, Höchenschwand	8.16491, 47.73427	hagebutze	h a g e b u tz e	hagäbutze	h a g ä b u tz e	1
580	TUTT L14, TUTT L13	III_15_0123	Bannholz, Remetschwiel und Bannholz, Bannholz	8.167, 47.67614	hagebutzar	h a g e b u tz a r	hagebutze	h a g e b u tz e	2
581	TUTT L14, TUTT L13	III_15_0123	Bannholz, Remetschwiel und Bannholz, Bannholz	8.167, 47.67614	hagebutzä	h a g e b u tz ä	hagebutze	h a g e b u tz e	1
582	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	hagebutt	h a g e b u tt	hagebutze	h a g e b u tz e	2
583	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
584	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
585	TUTT i6	III_13_0091, III_13_0092	Furtwangen (und Furtwangen-Katzensteig), Furtwangen	8.20648, 48.05227	hagebutte	h a g e b u tt e	haggebutze	h a gg e b u tz e	2
586	TUTT i6	III_13_0091, III_13_0092	Furtwangen (und Furtwangen-Katzensteig), Furtwangen	8.20648, 48.05227	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
587	TÜB E4, TÜB M4	III_11_0147, III_11_0079	Oberwolfach, Oberwolfach, Oberwolfach-Walke	8.21698, 48.3174	hagebutte	h a g e b u tt e	hegebutte	h e g e b u tt e	1
588	TÜB M3/2, TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	hagebuze	h a g e b u z e	hagebutte	h a g e b u tt e	2
589	TÜB M3/2, TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	hāgebutze	h ā g e b u tz e	hagebutte	h a g e b u tt e	2
590	TÜB T2	III_12_0072, III_12_0073	Reichenbach, Reichenbach	8.22958, 48.21343	hagebutze	h a g e b u tz e	hagebuze	h a g e b u z e	1
591	TÜB T1	III_12_0065, III_12_0066	Hornberg, Hornberg	8.23036, 48.21193	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
592	TÜB T1	III_12_0065, III_12_0066	Hornberg, Hornberg	8.23036, 48.21193	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
593	KST T14/3, KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden, Baden-Baden Weststadt	8.24094, 48.76273	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
594	KST T14/3, KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden, Baden-Baden Weststadt	8.24094, 48.76273	hagebudde	h a g e b u dd e	hagebutt	h a g e b u tt	3
595	TUTT M11	III_15_0125, III_15_0126	Berau, Berau	8.25823, 47.69472	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
596	TÜB M10	III_11_0153, III_11_0152	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	hagebutze	h a g e b u tz e	hagabuda	h a g a b u d a	4
597	TÜB x4	III_10_0144, III_10_0143	Kniebis, Kniebis	8.3101, 48.47233	hāgebutte	h ā g e b u tt e	hagebutte	h a g e b u tt e	1
598	TÜB x4	III_10_0144, III_10_0143	Kniebis, Kniebis	8.3101, 48.47233	hāgebutte	h ā g e b u tt e	hagebutze	h a g e b u tz e	2
599	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	hagebutze	h a g e b u tz e	haggebutze	h a gg e b u tz e	1
600	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	hagebutze	h a g e b u tz e	hagenbutze	h a g e n b u tz e	1
601	KST M5	III_6_0103	Waldprechtsweier, Waldprechtsweier	8.33173, 48.8612	hawerbutze	h a w e r b u tz e	hagebutten	h a g e b u tt e n	4
602	KST M5	III_6_0103	Waldprechtsweier, Waldprechtsweier	8.33173, 48.8612	hagebutte	h a g e b u tt e	hagebutten	h a g e b u tt e n	1
603	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St. Georgen, St. Georgen	8.33183, 48.12564	haggäbuds	h a gg ä b u d s	haggebutze	h a gg e b u tz e	4
604	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St. Georgen, St. Georgen	8.33183, 48.12564	haggäbuds	h a gg ä b u d s	hagebutze	h a g e b u tz e	5
605	TÜB c1	III_25_0006, III_25_0007	Obertsrot und Hilpertsau, Hilpertsau, Obertsrot	8.34633, 48.74303	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
606	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	hagebutt	h a g e b u tt	hagebudde	h a g e b u dd e	3
607	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
608	TUTT U14	III_38_0009, III_38_0008	Küßnach, Küssnach	8.36574, 47.59396	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
609	TÜB N1	III_30_0007	Schenkenzell, Schenkenzell	8.37253, 48.31105	hagebudde	h a g e b u dd e	hagebutze	h a g e b u tz e	2
610	KST F14/2, KST F14/1	III_22_0004, III_22_0006	Ettlingen , Ettlingen, Ettlingen	8.40245, 48.94247	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
611	KST F14/2, KST F14/1	III_22_0004, III_22_0006	Ettlingen , Ettlingen, Ettlingen	8.40245, 48.94247	hagebutze	h a g e b u tz e	hagebutt	h a g e b u tt	2
612	KST r2	III_20_0003, III_20_0004	Hochstetten, Hochstetten	8.41566, 49.13702	hagebutze	h a g e b u tz e	haarebutze	h aa r e b u tz e	2
613	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	hagebutze	h a g e b u tz e	hăgeₔbutzə	h ă g e ₔ b u tz ə	3
614	KST k2	III_19_0007, III_19_0004, III_19_0005	Philippsburg, Philippsburg	8.45298, 49.235	hachebudde	h a ch e b u dd e	haggebutze	h a gg e b u tz e	4
615	KST k2	III_19_0007, III_19_0004, III_19_0005	Philippsburg, Philippsburg	8.45298, 49.235	hachebudde	h a ch e b u dd e	hachebutte	h a ch e b u tt e	2
616	TÜB U2	III_31_0007, III_31_0005, III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	hagebutz	h a g e b u tz	hegebutze	h e g e b u tz e	2
617	TÜB U2	III_31_0007, III_31_0005, III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	hagebutz	h a g e b u tz	hagebutze	h a g e b u tz e	1
618	KST O8	III_23_0008, III_23_0009, III_23_0010	Langenalb, Langenalb	8.50104, 48.84402	hagebutte	h a g e b u tt e	hagenbutza	h a g e n b u tz a	3
619	KST O8	III_23_0008, III_23_0009, III_23_0010	Langenalb, Langenalb	8.50104, 48.84402	hagebutte	h a g e b u tt e	hagabuza	h a g a b u z a	4
620	KST O8	III_23_0008, III_23_0009, III_23_0010	Langenalb, Langenalb	8.50104, 48.84402	hagebutte	h a g e b u tt e	hagerbutza	h a g e r b u tz a	3
621	KST s7	III_20_0015, III_20_0014, III_20_0013	Staffort, Staffort	8.51034, 49.09079	hagabutza	h a g a b u tz a	hagebutza	h a g e b u tz a	1
622	KST s7	III_20_0015, III_20_0014, III_20_0013	Staffort, Staffort	8.51034, 49.09079	hagabutza	h a g a b u tz a	hagebutte	h a g e b u tt e	3
623	KST s7	III_20_0015, III_20_0014, III_20_0013	Staffort, Staffort	8.51034, 49.09079	hagabutza	h a g a b u tz a	hagebutze	h a g e b u tz e	2
624	MH z4/2	II_58_0065, II_58_0066	Mannheim-Käfertal, Käferthal	8.51715, 49.51259	hagebutte	h a g e b u tt e	hachebutt	h a ch e b u tt	3
625	MH z4/2	II_58_0065, II_58_0066	Mannheim-Käfertal, Käferthal	8.51715, 49.51259	hagebutte	h a g e b u tt e	hachäbuttä	h a ch ä b u tt ä	4
626	KST z8	III_21_0012, III_21_0011, III_21_0013, III_21_0010, III_21_0009	Weingarten, Weingarten	8.53114, 49.0533	hagebutze	h a g e b u tz e	hageputzen	h a g e p u tz e n	2
627	TUTT l2	III_33_0017, III_33_0018, III_33_0016	Bad Dürrheim, Bad Dürrheim	8.53214, 48.01807	hagebutze	h a g e b u tz e	hagebuze	h a g e b u z e	1
628	TUTT z8	III_35_0020, III_35_0019	Blumberg, Blumberg	8.53265, 47.83981	hagebutze	h a g e b u tz e	hagebútze	h a g e b ú tz e	1
629	TUTT z3	III_35_0015, III_35_0013, III_35_0014	Sumpfohren, Sumpfohren	8.53796, 47.90851	hagebutze	h a g e b u tz e	hagĕbutzĕ	h a g ĕ b u tz ĕ	2
630	KST G1	III_22_0010, III_22_0013, III_22_0012, III_22_0011	Söllingen, Söllingen	8.5425, 48.98622	hagebutze	h a g e b u tz e	hagenbutzen	h a g e n b u tz e n	2
631	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	hagabutza	h a g a b u tz a	hagabuze	h a g a b u z e	2
632	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	hagebutze	h a g e b u tz e	hagabuze	h a g a b u z e	2
633	KST G8	III_22_0024, III_22_0018, III_22_0020, III_22_0021, III_22_0019	Königsbach, Stein, Königsbach	8.61207, 48.96515	hagebutze	h a g e b u tz e	hegebutze	h e g e b u tz e	1
634	TUTT s4, TUTT A1	III_34_0028	Geisingen (Kirchenhausen), Geisingen, Geisingen	8.65129, 47.93283	hagebutta	h a g e b u tt a	hagebutze	h a g e b u tz e	2
635	KST l4	III_19_0018, III_19_0020, III_19_0019	Mingolsheim, Mingolsheim	8.65316, 49.21986	hagebutt	h a g e b u tt	hagenbutzen	h a g e n b u tz e n	4
636	KST l4	III_19_0018, III_19_0020, III_19_0019	Mingolsheim, Mingolsheim	8.65316, 49.21986	hagebutt	h a g e b u tt	hugebutte	h u g e b u tt e	2
637	KST l4	III_19_0018, III_19_0020, III_19_0019	Mingolsheim, Mingolsheim	8.65316, 49.21986	hagebutt	h a g e b u tt	hagelbudde	h a g e l b u dd e	4
638	KST P2	III_23_0032, III_23_0029, III_23_0030, III_23_0031	Brötzingen, Pforzheim-Brötzingen	8.66799, 48.889	hagebutte	h a g e b u tt e	hogebutze	h o g e b u tz e	2
639	KST P2	III_23_0032, III_23_0029, III_23_0030, III_23_0031	Brötzingen, Pforzheim-Brötzingen	8.66799, 48.889	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
640	TUTT P6	III_37_0013, III_37_0012, III_37_0011, III_37_0010	Büsingen, Büsingen	8.69282, 47.69702	hagebutze	h a g e b u tz e	hagebudde	h a g e b u dd e	2
641	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutt	h a g e b u tt	hagabutza	h a g a b u tz a	3
642	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutt	h a g e b u tt	hagebutz	h a g e b u tz	1
643	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutt	h a g e b u tt	hagebutte	h a g e b u tt e	1
644	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutt	h a g e b u tt	hȃgebutze	h ȃ g e b u tz e	3
645	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutt	h a g e b u tt	hagenbutzen	h a g e n b u tz e n	4
646	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutt	h a g e b u tt	hagebutze	h a g e b u tz e	2
647	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutze	h a g e b u tz e	hagabutza	h a g a b u tz a	2
648	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutze	h a g e b u tz e	hagebutz	h a g e b u tz	1
649	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
650	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutze	h a g e b u tz e	hȃgebutze	h ȃ g e b u tz e	1
651	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutze	h a g e b u tz e	hagenbutzen	h a g e n b u tz e n	2
652	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebutze	h a g e b u tz e	hagebutt	h a g e b u tt	2
653	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hagabutza	h a g a b u tz a	3
654	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hagebutz	h a g e b u tz	2
655	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hagebutte	h a g e b u tt e	2
656	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hȃgebutze	h ȃ g e b u tz e	2
657	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hagenbutzen	h a g e n b u tz e n	3
658	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hagebutt	h a g e b u tt	3
659	KST P3/4, KST P3/3, KST P3/1, KST P3/2	III_23_0038, III_23_0041, III_23_0054, III_23_0037, III_23_0045, III_23_0047, III_23_0036, III_23_0043, III_23_0051, III_23_0053, III_23_0049, III_23_0048, III_23_0039, III_23_0050, III_23_0052, III_23_0044, III_23_0040, III_23_0042, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	hagebudze	h a g e b u d z e	hagebutze	h a g e b u tz e	1
660	KST e2/1, KST e2/2	III_18_0023, III_18_0036	Wiesloch, Wiesloch	8.70178, 49.29504	hagbutte	h a g b u tt e	hagebutte	h a g e b u tt e	1
661	KST m11	III_19_0025, III_19_0026	Östringen, Östringen	8.7137, 49.22037	hagebutte	h a g e b u tt e	haghebutzä	h a g h e b u tz ä	3
662	KST m11	III_19_0025, III_19_0026	Östringen, Östringen	8.7137, 49.22037	hagebutte	h a g e b u tt e	haghebutzä̆	h a g h e b u tz ä ̆	4
