	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co E13	na	Rammersmatt	7.07084, 47.78935	mūda, mūtta	na	999	mudda	na	999	Mudda	na	999
1	na	III_14_0091	Niederburbach	7.05868, 47.77527	na	muta	999	na	mudda	999	na	Mudda	999
