	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Hag O 2	na	Wimme u	7.41957, 48.91035	zegele	na	999	zegele	na	999	Zickele	na	999
1	na	III_6_0047	Weinburg	7.44029, 48.87157	na	ziggele	999	na	zigele	999	na	Zickele	999
