	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
731	Co H4	III_14_0138, III_14_0139	Dattingen, Dattingen	7.65681, 47.83383	gais	gaiß, geiss	1	geis	geis	0	Geiß	Geiß	0
732	Stra f 13	III_8_0069, III_8_0070	Berstett, Berstett	7.65758, 48.67898	gees	gäs, gees	0	ges	gäs, ges	0	Geiß	Geiß	0
733	Stra f 8	III_8_0073	Bilwisheim, Bilwisheim	7.65824, 48.70895	geiss	gäis	2	geis	geis	0	Geiß	Geiß	0
734	Hag P 9	III_5_0063	Gundershofen, Gundershofen	7.6592, 48.90652	geiß	gaiß	1	geis	geis	0	Geiß	Geiß	0
735	Co t 2	na	Oberrimsingen	7.6594, 47.97942	gais	na	999	geis	na	999	Geiß	na	999
736	Hag W 19	III_7_0073	Wittersheim, Wittersheim	7.66007, 48.78303	geiß	geiss	2	geis	geis	0	Geiß	Geiß	0
737	Stra Q 3	III_11_0102	Diebolsheim, Diebolsheim	7.66174, 48.29015	gais	gais	0	geis	geis	0	Geiß	Geiß	0
738	Co P16	III_15_0046	Kandern, Kandern	7.66224, 47.71456	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
739	Stra B 10	III_10_0105	Erstein, Erstein	7.66295, 48.4211	gais	gais	0	geis	geis	0	Geiß	Geiß	0
740	Hag H 3	III_5_0065, III_5_0064	Reichshofen (Reichshoffen), Reichshofen, Reichshofen-Werk	7.66338, 48.93223	geiß	geiß, geis	0	geis	geis	0	Geiß	Geiß	0
741	Co W 20, Co W 19	III_16_0082, III_16_0079, III_16_0083, III_16_0080, III_16_0081	Lörrach, Lörrach , Lörrach <Adolf Hitler Schule>, Lörrach	7.66409, 47.61258	geis, gais	geiß, gais, gaiß, geis, gais	0	geis	geis	0	Geiß	Geiß	0
742	Co B1	III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	gaiß	gaiß	0	geis	geis	0	Geiß	Geiß	0
743	Stra v 6	III_9_0027	Wolfisheim, Wolfisheim	7.66606, 48.58281	gäīß	geiß	2	geis	geis	0	Geiß	Geiß	0
744	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
745	Stra o 6, 7	III_9_0043	Dingsheim, Griesheim, Dingsheim, Griesheim	7.66779, 48.62966	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
746	Stra B 3	III_10_0109	Lipsheim, Lipsheim	7.66966, 48.49284	gäis	geiß	2	geis	geis	0	Geiß	Geiß	0
747	Stra R 2	III_11_0107	Friesenheim, Friesenheim	7.67044, 48.30971	geis	geis	0	geis	geis	0	Geiß	Geiß	0
748	Stra o 5	III_9_0044	Pfulgriesheim, Pfulgriesheim	7.67069, 48.64279	gäs	gäß	1	gäs	gäs	0	Geiß	Geiß	0
749	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	geis	gaiss	2	geis	geis	0	Geiß	Geiß	0
750	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	gaiß	gaiß	0	geis	geis	0	Geiß	Geiß	0
751	Stra C 4	III_10_0112	Hipsheim, Hipsheim	7.67249, 48.46706	geis	geis	0	geis	geis	0	Geiß	Geiß	0
752	Hag X 1	III_7_0080	Uhlweiler, Uhlweiler	7.67396, 48.82047	gäis	geis	1	geis	geis	0	Geiß	Geiß	0
753	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
754	Stra g 8	III_8_0080, III_8_0081	Olwisheim, Olwisheim	7.67511, 48.69681	geiß	geis, geiss	1	geis	geis	0	Geiß	Geiß	0
755	Stra Y 3	III_12_0036	Weisweil, Weisweil	7.67618, 48.19761	gaiß	gaiß	0	geis	geis	0	Geiß	Geiß	0
756	Co f 12	III_12_0123	Amoltern, Amoltern	7.67629, 48.12873	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
757	Hag X 13	III_7_0089	Hochstett, Hochstett	7.67779, 48.77853	geiß	geiss	2	geis	geis	0	Geiß	Geiß	0
758	Hag Q 12	III_6_0068	Griesbach, Griesbach	7.67856, 48.89026	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
759	Co X 4	III_16_0091, III_16_0092	Haagen, Haagen	7.67898, 47.63703	geis	geis	0	geis	geis	0	Geiß	Geiß	0
760	Co J2	III_14_0145	Badenweiler, Badenweiler	7.67934, 47.80555	geiß	geiss	2	geis	geis	0	Geiß	Geiß	0
761	Hag Q 11	III_6_0078	Merzweiler (Mertzwiller), Merzweiler	7.67936, 48.86259	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
762	Stra C 1/2, Stra C 1/1	III_10_0110	Fegersheim, Fegersheim	7.67959, 48.4897	geis	geïß	2	geis	geis	0	Geiß	Geiß	0
763	Stra R 1	III_11_0106	Boofzheim, Boofzheim	7.68036, 48.33214	gais	gais	0	geis	geis	0	Geiß	Geiß	0
764	Co n 14	na	Wasenweiler	7.6813, 48.05162	geis	na	999	geis	na	999	Geiß	na	999
765	Co f 6	na	Schelingen am Kaiserstuhl	7.68308, 48.10435	geis	na	999	geis	na	999	Geiß	na	999
766	Co B5	III_14_0058	Laufen, Laufen	7.68471, 47.8434	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
767	Stra o 16	III_9_0045	Straßburg-Oberhausbergen, Strassburg-Oberhausbergen	7.68507, 48.60569	gaïs	gaïs	0	geis	geis	0	Geiß	Geiß	0
768	Hag X 12	na	Wahlenheim	7.68522, 48.76281	geiß	na	999	geis	na	999	Geiß	na	999
769	Stra g 1	na	Krautweiler	7.68667, 48.73776	gäis	na	999	geis	na	999	Geiß	na	999
770	Stra v 7	na	Eckbolsheim	7.68725, 48.57932	geiß	na	999	geis	na	999	Geiß	na	999
771	Co X 16	III_16_0096	Inzlingen, Inzlingen	7.68772, 47.58811	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
772	Co n 4	III_13_0059, III_13_0058	Merdingen, Merdingen	7.68864, 48.0173	gais	geiß, gais	0	geis	geis	0	Geiß	Geiß	0
773	Stra K 7	III_11_0049	Obenheim, Obenheim	7.68912, 48.35924	geis	geis	0	geis	geis	0	Geiß	Geiß	0
774	Co u 1/2, Co u 1/1	III_13_0135	Biengen, Biengen	7.68958, 47.93875	geiß, gais	geiß	0	geis	geis	0	Geiß	Geiß	0
775	Hag X 11	III_7_0090	Bernolsheim, Bernolsheim	7.69085, 48.75532	gëiß	gäïs	3	geis	geis	0	Geiß	Geiß	0
776	Co Xa 5	III_17_0038, III_17_0040, III_17_0039	Wyhlen, Wyhlen	7.69103, 47.54989	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
777	Co X 6	III_16_0095, III_16_0094	Brombach (/Maulburg, aber gestrichen), Brombach	7.69236, 47.63395	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
778	Stra o 10	III_9_0046	Mittelhausbergen, Mittelhausbergen	7.69275, 48.61406	gees	geiß	2	ges	geis	1	Geiß	Geiß	0
779	Stra g 9	III_8_0082	Eckwersheim, Eckwersheim	7.69351, 48.68244	geeß	geis	2	ges	geis	1	Geiß	Geiß	0
780	Hag B 2	III_4_0080	Obersteinbach, Obersteinbach	7.69364, 49.03549	geiß	geiss	2	geis	geis	0	Geiß	Geiß	0
781	Co X 5	III_16_0093	Hauingen, Hauingen	7.69375, 47.64287	gais	geis	1	geis	geis	0	Geiß	Geiß	0
782	Co B3	III_14_0055, III_14_0056	Wettelbrunn, Wettelbrunn	7.69689, 47.87134	gaiß	geis, gaiß	0	geis	geis	0	Geiß	Geiß	0
783	Stra K 8	III_11_0041	Gerstheim, Gerstheim	7.69824, 48.38295	gais	geis	1	geis	geis	0	Geiß	Geiß	0
784	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	gais	gaiß	1	geis	geis	0	Geiß	Geiß	0
785	Co J3	III_14_0153	Schweighof, Schweighof	7.69904, 47.80743	gāiß	geiß	1	geis	geis	0	Geiß	Geiß	0
786	Stra o 9	III_9_0047	Niederhausbergen, Niederhausbergen	7.70033, 48.62313	gäs	geis	2	gäs	geis	2	Geiß	Geiß	0
787	Hag X 2	III_7_0081	Ohlungen, Ohlungen	7.70034, 48.81187	gäis	gäis	0	geis	geis	0	Geiß	Geiß	0
788	Co B4	III_14_0049	Ballrechten-Dottingen, Ballrechten	7.70076, 47.86061	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
789	Stra o 4	III_9_0075	Lamgertheim, Lamgertheim	7.70087, 48.65016	geeß	gees	1	ges	ges	0	Geiß	Geiß	0
790	Hag X 15	III_7_0086	Wintershausen, Winterhausen	7.70271, 48.79349	gäiß	geis	2	geis	geis	0	Geiß	Geiß	0
791	Co f 9	III_12_0119	Forchheim, Forchheim	7.7031, 48.16341	gaiß	gaiß	0	geis	geis	0	Geiß	Geiß	0
792	Co f 1	III_12_0122, III_12_0120	Endingen, Endingen	7.70312, 48.1419	geiß	gaiß	1	geis	geis	0	Geiß	Geiß	0
793	Co B11	III_14_0053, III_14_0052	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
794	Stra R 3	III_11_0108	Rhei u (Rhi u), Rhei u	7.70498, 48.3175	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
795	Hag X 14	III_7_0087	Batzendorf, Batzendorf	7.70638, 48.78331	gaiss	geiß	3	geis	geis	0	Geiß	Geiß	0
796	Co B6	III_14_0062, III_14_0063, III_14_0064	Sulzburg, Sulzburg	7.70727, 47.84122	geiss	geiß, geis	1	geis	geis	0	Geiß	Geiß	0
797	Co J7, Co Q1	III_15_0061, III_14_0147	Malsburg, Malsburg	7.70866, 47.73257	geiß, gaiss	geiß	0	geis	geis	0	Geiß	Geiß	0
798	Stra g 2	III_8_0084	Brumath, Brumath	7.71045, 48.73026	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
799	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
800	Stra v 4, Stra v 5	III_10_0042	Illkirch-Grafenstaden, Illkirch-Grafenstaden	7.71183, 48.5288	geiß, gēîs	geiss	2	geis	geis	0	Geiß	Geiß	0
801	Co u 3	na	Off dingen	7.71217, 47.93434	gaiß	na	999	geis	na	999	Geiß	na	999
802	Stra g 10	III_8_0083	Vendenheim, Vendenheim	7.71285, 48.66933	gäïß	gääß	1	geis	gäs	2	Geiß	Geiß	0
803	Stra Y 1	III_12_0171	Niederhausen, Niederhausen	7.71317, 48.23982	gais	geis	1	geis	geis	0	Geiß	Geiß	0
