	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co c 4	na	Türkheim (Turckheim)	7.27884, 48.0862	muddel	na	999	muddel	na	999	Muddle	na	999
1	Co X 8	na	Höllstein	7.74574, 47.63943	mutterlĕ	na	999	muddale	na	999	Muddle	na	999
2	Stra Y 14	na	Hecklingen	7.76731, 48.16962	müttle	na	999	müddle	na	999	Muddle	na	999
3	TUTT L1	na	Urberg	8.12409, 47.73478	muddlä	na	999	muddel	na	999	Muddle	na	999
4	TUTT E1	na	Fischbach	8.16112, 47.84388	muddle	na	999	muddle	na	999	Muddle	na	999
5	na	III_13_0016	Griesbach	7.17071, 48.03351	na	moddel	999	na	moddel	999	na	Muddle	999
6	na	III_14_0047	Heitersheim	7.66768, 47.87108	na	muttle	999	na	muddle	999	na	Muddle	999
7	na	III_13_0138	Witt u	7.814, 47.94661	na	muddle	999	na	muddle	999	na	Muddle	999
