	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	TUTT T14	III_16_0154	Kadelburg, Kadelburg	8.29552, 47.60851	diddeli̮	didle	4	didli	didle	1	Didli	Didli	0
