	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
15	Hag D 2	III_5_0022	Altweiler (Altwiller)	6.98122	48.93023	wolkwuame	molgur	6	2.3927210350375137	wolkwurme	molgur	5	2.0559646482003324	Wollgurme	Wollgurme	0	-0.48323353219796433
16	Hag E 1	III_4_0050	Örmingen (Oermingen)	7.12881	49.00062	mürwölf	wolkwurm, mülwurf	3	0.8055815470161238	mürwölf	wolkwurm, mülwurf	3	0.9953407768158152	Maulwurf	Wollgurme, Maulwurf	0	-0.48323353219796433
17	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen)	7.14098	48.9622	molkwurme	moldwurme	1	-0.25251144499813616	molkwurme	moltwurme	1	-0.06528309456870167	Wollgurme	Wollgurme	0	-0.48323353219796433
18	Hag E 3	III_5_0031	Domfessel	7.15171	48.95143	molkwuarme	molkwuame	1	-0.25251144499813616	molkwurme	molkwurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
19	Hag E 4	III_5_0032	Rimsdorf	7.12568	48.92923	wollgurme	molkwurme	3	0.8055815470161238	wollgurme	molkwurme	3	0.9953407768158152	Wollgurme	Wollgurme	0	-0.48323353219796433
20	Hag E 5	III_5_0033	Saarwerden (Sarrewerden)	7.08411	48.9218	wollkwuame	wolgwurme	3	0.8055815470161238	wolkwurme	wolkwurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
21	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim (Sarre-Union)	7.08686	48.93919	müllwärfer, woltwurme	wolttwurme, wollgwurmer, mülwurf	1	-0.25251144499813616	mülwerfer, woltwurme	woltwurme, wollgwurmer, mülwurf	0	-0.5955950302609602	Maulwerfer, Wollgurme	Wollgurme, Wollgurme, Maulwurf	0	-0.48323353219796433
22	Hag E 7	III_5_0024	Keskastel	7.04339	48.96955	murwolf	murwolf	0	-0.7815579410052661	murwolf	murwolf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
23	Hag E 8	III_5_0026	Schopperten	7.05316	48.94524	wollgurme	wollgurme	0	-0.7815579410052661	wollgurme	wollgurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
24	Hag E 9	III_5_0027	Harskirchen	7.0389	48.93409	wollgurme	mollgurme	1	-0.25251144499813616	wollgurme	molgurme	2	0.4650288411235568	Wollgurme	Wollgurme	0	-0.48323353219796433
25	Hag E 10	na	Bissert	7.02465	48.94167	mürwolf	na	999	527.7358915701176	mürwolf	na	999	529.1860287263053	Maulwurf	na	999	529.091394870162
26	Hag F 1	III_5_0037	Dehlingen	7.19095	48.98016	mürwolf	mürwolf	0	-0.7815579410052661	mürwolf	mürwolf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
27	Hag F 2	III_5_0042	Bütten (Butten)	7.2205	48.97095	mürwolf	mürwolf	0	-0.7815579410052661	mürwolf	mürwolf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
28	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller)	7.23978	48.95501	wollgurme	wollgurme	0	-0.7815579410052661	wollgurme	wollgurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
29	Hag F 4	III_5_0039	Lorenzen (Lorentzen)	7.1752	48.95249	mollgurme	mülwurf	5	1.8636745390303837	mollgurme	mülwurf	5	2.0559646482003324	Wollgurme	Maulwurf	6	2.697394866615009
30	Hag F 5	III_5_0040	Diemeringen	7.18685	48.94061	molkwurme	mollgurme	2	0.27653505100899384	molkwurme	molgurme	2	0.4650288411235568	Wollgurme	Wollgurme	0	-0.48323353219796433
31	Hag F 6	III_5_0041	Mackweiler (Mackwiller)	7.17502	48.9258	wollgurme	wollgurme	0	-0.7815579410052661	wollgurme	wollgurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
32	Hag F 7	III_5_0050	Waldhambach	7.21529	48.92578	wollgurmä	mülwäafe, wollgurme	1	-0.25251144499813616	wollgurme	mülwerfer, wollgurme	0	-0.5955950302609602	Wollgurme	Maulwerfer, Wollgurme	0	-0.48323353219796433
33	Hag G 1	III_5_0052	Rosteig	7.33838	48.9327	meulwarfer	mäulweafer	3	0.8055815470161238	mäulwarfer	maulwerfer	2	0.4650288411235568	Maulwerfer	Maulwerfer	0	-0.48323353219796433
34	Hag G 2	III_5_0057	Wingen (Wingen-Sur-Moder)	7.38129	48.91753	mǖlwerfer	mülwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
35	Hag G 3	III_5_0058	Reipertsweiler (Reipertswiller)	7.46373	48.93214	mülwelfer	mulwelfer	1	-0.25251144499813616	mülwelfer	mulwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
36	Hag H 1	III_5_0062	Oberbronn	7.6082	48.94109	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
37	Hag H 2/1, Hag H 2/2, Hag H 2/3	III_5_0066, III_5_0067	Bad-Niederbronn (Niederbronn-Les-Bains), Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn (Niederbronn-Les-Bains)	7.64282	48.95108	mǖlwalfer, mülwalfer, mülwalfer	mülwalfer, müllwalfer	0	-0.7815579410052661	mülwalfer, mülwalfer, mülwalfer	mülwalfer, mülwalfer	0	-0.5955950302609602	Maulwerfer, Maulwerfer, Maulwerfer	Maulwerfer, Maulwerfer	0	-0.48323353219796433
38	Hag H 3	III_5_0064, III_5_0065	Reichshofen (Reichshoffen)	7.66338	48.93223	müllwalfer	müllwalfer, müllwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer, mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer, Maulwerfer	0	-0.48323353219796433
39	Hag J 1	III_5_0082	Lembach-Pfaffenbronn (Pfaffenbronn) 	7.83111	48.99355	mülwerfer	mülwurf	3	0.8055815470161238	mülwerfer	mülwurf	3	0.9953407768158152	Maulwerfer	Maulwurf	3	1.1070806672085223
40	Hag J 2	III_5_0071	Mattstall	7.7613	48.98757	mūlwälfer	mülwarfer	3	0.8055815470161238	mulwelfer	mülwarfer	3	0.9953407768158152	Maulwerfer	Maulwerfer	0	-0.48323353219796433
41	Hag J 3	III_5_0078	Lampertsloch	7.81713	48.95698	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
42	Hag J 4	III_5_0077	Mitschdorf	7.78435	48.9524	mülwelfer	müelwelfer	1	-0.25251144499813616	mülwelfer	müelwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
43	Hag J 5	III_5_0076	Görsdorf (Goersdorf)	7.76782	48.95111	mǖlwalfer	mülwelfer	2	0.27653505100899384	mülwalfer	mülwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
44	Hag J 6	III_5_0085	Preuschdorf	7.80425	48.9435	mülwelfer	mülwarfer	2	0.27653505100899384	mülwelfer	mülwarfer	2	0.4650288411235568	Maulwerfer	Maulwerfer	0	-0.48323353219796433
45	Hag J 7	III_5_0081	Merkweiler (Merkwiller-Pechelbronn)	7.82707	48.93886	mǖlwalfer	mülwalfer	1	-0.25251144499813616	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
46	Hag J 8	III_5_0079	Diefenbach (Dieffenbach-Lès-Woerth)	7.77425	48.93532	mülwalfer	muelwalfer	2	0.27653505100899384	mülwalfer	muelwalfer	2	0.4650288411235568	Maulwerfer	Maulwerfer	0	-0.48323353219796433
47	Hag J 9	III_5_0084	Oberdorf-Spachbach	7.75696	48.92512	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
48	Hag J 10	III_5_0075	Wört (Woerth)	7.74374	48.93677	müllwalfer	müllwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
49	Hag J 11	III_5_0074	Fröschweiler (Frœschwiller)	7.72171	48.94318	mühlwălfär	mühlwalfer	2	0.27653505100899384	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
50	Hag J 12	III_5_0073	Nehweiler (Nehwiller)	7.70322	48.96072	mülwalfer	mulwarfer	2	0.27653505100899384	mülwalfer	mulwarfer	2	0.4650288411235568	Maulwerfer	Maulwerfer	0	-0.48323353219796433
51	Hag J 13	III_5_0072	Langensulzbach (Langensoultzbach)	7.73367	48.96812	mühlwalfer	mullwalfer	2	0.27653505100899384	mülwalfer	mulwalfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
52	Hag K 1	III_5_0088	Riedselz (Riedseltz)	7.95195	48.99281	maulwelfler	maulwelfer	1	-0.25251144499813616	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
53	Hag K 2	III_5_0087	Bremmelbach	7.90023	48.986	maulwelfer	maulwälfer	1	-0.25251144499813616	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
54	Hag K 3	III_5_0092	Ingolsheim	7.93636	48.97357	maulwafer	maulwurfer, wollgurme	2	0.27653505100899384	maulwarfer	maulwurfer, wollgurme	1	-0.06528309456870167	Maulwerfer	Maulwerfer, Wollgurme	0	-0.48323353219796433
55	Hag K 4	III_5_0098	Oberseebach	7.98947	48.9672	maulwelfer	maulwölfler	2	0.27653505100899384	maulwelfer	maulwölfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
56	Hag K 5	III_5_0097	Hunspach	7.94316	48.9536	maulwälfer	maulwälfer	0	-0.7815579410052661	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
57	Hag K 6	III_5_0106	Aschbach	7.98262	48.93423	maulwurf	maulwurf	0	-0.7815579410052661	maulwurf	maulwurf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
58	Hag K 7	III_5_0105	Stundweiler (Stundwiller)	7.99256	48.92477	maulwelfer	maulwärfer	2	0.27653505100899384	maulwelfer	maulwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
59	Hag K 9	III_5_0103	Leitersweiler (Leiterswiller)	7.94768	48.92407	maulwarfer	mulwarfer	1	-0.25251144499813616	maulwarfer	mulwarfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
60	Hag K 10	III_5_0109	Hofen (Hoffen)	7.9412	48.92766	maulwölfer	mäulwölfer	1	-0.25251144499813616	maulwölfer	maulwölfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
61	Hag K 11 R 1, Hag R 1	III_5_0102	Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf)	7.92307	48.91408	mülwalfer, mühlwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer, mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer, Maulwerfer	Maulwerfer	0	-0.48323353219796433
62	Hag K 12	III_5_0100	Hermersweiler (Hermerswiller)	7.91205	48.93588	mühlwelver	mülwalver	2	0.27653505100899384	mülwelfer	mülwalfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
63	Hag K 13	III_5_0096	Schönenburg (Schoenenbourg)	7.91332	48.95207	maulwurf	maulwerfer	3	0.8055815470161238	maulwurf	maulwerfer	3	0.9953407768158152	Maulwurf	Maulwerfer	3	1.1070806672085223
64	Hag K 14	III_5_0099	Sulz u, (f) (Soultz-Sous-Forêts)	7.88268	48.93782	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
65	Hag K 15	III_5_0107	Kutzenhausen	7.85624	48.93375	mühlwalver	mülwalfer	2	0.27653505100899384	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
66	Hag K 16	III_5_0095	Retschweiler (Retschwiller)	7.87838	48.95025	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
67	Hag K 17	III_5_0093, III_5_0094	Memmelshofen (Memmelshoffen)	7.87106	48.96013	mülwalfer	mülwalfer, mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer, mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer, Maulwerfer	0	-0.48323353219796433
68	Hag K 18	III_5_0091	Keffenach	7.88225	48.96489	maulwölfer	maulwelfer	1	-0.25251144499813616	maulwölfer	maulwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
69	Hag K 19	III_5_0089	Birlenbach	7.8829	48.9763	maulwelfer	maulwelfer	0	-0.7815579410052661	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
70	Hag K 20	III_5_0086	Drachenbronn	7.87037	48.98626	maulwelfer	maulwelfer	0	-0.7815579410052661	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
71	Hag K 21	III_5_0090	Lobsann	7.84681	48.96327	mülwalfer	mühlwalfer	1	-0.25251144499813616	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
72	Hag K 22	III_5_0108	Oberkutzenhausen	7.84049	48.93847	mühlwelfer	mülwalfer	2	0.27653505100899384	maulwerfer	mülwalfer	4	1.5256527125080737	Maulwerfer	Maulwerfer	0	-0.48323353219796433
73	Hag M 1	III_5_0034	Zollingen	7.07636	48.91048	wollgůarme	wollguame	2	0.27653505100899384	wollgurme	wollgurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
74	Hag M 2	III_6_0002	Pisdorf (Bischtroff-sur-Sarre)	7.06995	48.9005	wollwurf	mollwurmel	4	1.3346280430232536	wollwurf	mollwurmel	4	1.5256527125080737	Wollwurf	Molkwurmel	5	2.1672901334795136
75	Hag M 3	III_6_0004	Burbach	7.11226	48.90144	wulkwurm	wolkwurm	1	-0.25251144499813616	wulkwurm	wolkwurm	1	-0.06528309456870167	Wollgurme	Wollgurme	0	-0.48323353219796433
76	Hag M 4	na	Tal bei Drulingen (Thal-Drulingen), Tal bei Drulingen (Thal-Drulingen)	7.1452	48.90983	müllwärfer, molkwurme	na	999	527.7358915701176	mülwerfer, molkwurme	na	999	529.1860287263053	Maulwerfer, Wollgurme	na	999	529.091394870162
77	Hag M 5	III_6_0008	Berg	7.1532	48.89487	wolkwurme	wollgurme	2	0.27653505100899384	wolkwurme	wollgurme	2	0.4650288411235568	Wollgurme	Wollgurme	0	-0.48323353219796433
78	Hag M 6	III_6_0009	Güngweiler (Gungwiller)	7.15771	48.88171	wollgurmä	wollgůrme	2	0.27653505100899384	wollgurme	wollgurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
79	Hag M 7	III_6_0016	Eyweiler (Eywiller), Eyweiler (Eywiller)	7.13172	48.8709	müllwerfer, wollgorma	müllwärfer, wollgorma	0	-0.7815579410052661	mülwerfer, wollgorme	mülwerfer, wollgurme	0	-0.5955950302609602	Maulwerfer, Wollgurme	Maulwerfer, Wollgurme	0	-0.48323353219796433
80	Hag M 8	III_6_0007	Eschweiler (Eschwiller)	7.11652	48.8596	mülwerfer	mǖlwerfer 	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
81	Hag M 9	III_6_0010	Weyer	7.15976	48.85488	mülwärfer	molkwurme	5	1.8636745390303837	mülwerfer	molkwurme	5	2.0559646482003324	Maulwerfer	Wollgurme	7	3.2274995997505047
82	Hag M 10	III_6_0012	Bärendorf (Baerendorf)	7.08463	48.83742	mülgräwer	mulgräber	2	0.27653505100899384	mülgräwer	mulgräber	2	0.4650288411235568	Mülgräber	Maulgräber	2	0.5769759340730267
83	Hag M 11/1, Hag M 11/2	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612	48.87884	wolkwurme, wollgurme	wolkwurme	0	-0.7815579410052661	wolkwurme, wollgurme	wolkwurme	0	-0.5955950302609602	Wollgurme, Wollgurme	Wollgurme	0	-0.48323353219796433
84	Hag M 12	III_6_0005	Diedendorf	7.04974	48.87869	wollgwurme	wolgwurme	1	-0.25251144499813616	wolkwurme	wolkwurme	0	-0.5955950302609602	Wollgurme	Wollgurme	0	-0.48323353219796433
85	Hag N 1	III_5_0049	Puberg	7.31461	48.91322	mülwerfer	mülwerfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
86	Hag N 2	III_6_0021	Hinsburg (Hinsbourg)	7.28852	48.90706	müllwerfer	mülwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
87	Hag N 3	III_6_0020	Frohmühl (Frohmuhl)	7.28007	48.90754	müllwerfer	mülwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
88	Hag N 4	III_5_0048	Weislingen	7.25159	48.91879	mülwärfr	müllwerfer	3	0.8055815470161238	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
89	Hag N 5	III_6_0019	Tieffenbach	7.24987	48.90483	mülwärfer	mülwelfer	2	0.27653505100899384	mülwerfer	mülwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
90	Hag N 6	III_6_0022	Strut (Struth)	7.25475	48.89009	mühlwerfer	mülwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
91	Hag N 7	III_6_0035	Petersbach	7.26874	48.86912	mülwerfer	mülwerfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
92	Hag N 8	III_6_0032	Lützelstein (La Petite-Pierre)	7.32076	48.85864	mülwerfer	mülwerfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
93	Hag N 9	III_6_0018	Adamsweiler (Adamswiller)	7.20348	48.90463	mǖlwerfr	mülwerfer	2	0.27653505100899384	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
94	Hag N 10	III_6_0024	Dürstel (Durstel)	7.19745	48.89156	mülwerfer	mülwerfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
95	Hag N 11	III_6_0025	Bettweiler (Bettwiller)	7.17993	48.88617	müllwärfer	müllwärfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
96	Hag N 12	III_6_0023	Aßweiler (Asswiller)	7.2198	48.88035	müllwerfer	mülwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
97	Hag N 13	III_6_0026	Drulingen	7.18979	48.8662	müllwerfer	müllwerfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
98	Hag N 14	III_6_0029, III_6_0030	Ottweiler (Ottwiller)	7.23096	48.86516	mülwerfer	mulwerfer, mülwerfer	0	-0.7815579410052661	mülwerfer	mulwerfer, mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer, Maulwerfer	0	-0.48323353219796433
99	Hag N 15	III_6_0031	Lohr	7.24351	48.85748	mülwerfer	müllwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
100	Hag N 16	III_6_0028	Sieweiler (Siewiller)	7.20676	48.84318	mülwerfer	müllwerfer	1	-0.25251144499813616	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
101	Hag N 17	III_6_0017	Berg, Rexingen	7.17654	48.90012	wolkwurme	mülwerfer	6	2.3927210350375137	wolkwurme	mülwerfer	6	2.5862765838925905	Wollgurme	Maulwerfer	7	3.2274995997505047
102	Hag O 1	III_5_0059	Lichtenberg	7.48181	48.9216	mülwalfer	müllwelfer	2	0.27653505100899384	mülwalfer	mülwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
103	Hag O 2	III_6_0038	Wimmenau	7.41957	48.91035	mülwelfer	mülwälfer	1	-0.25251144499813616	mülwelfer	mülwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
104	Hag O 3	III_6_0036	Zittersheim	7.34551	48.89955	mülwerfer	mülwerfer	0	-0.7815579410052661	mülwerfer	mülwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
105	Hag O 4	III_6_0037	Erkartsweiler (Erckartswiller)	7.3596	48.87532	mülwärfer	müllwellfer	4	1.3346280430232536	mülwerfer	mülwelfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
106	Hag O 5	III_6_0039	Sparsbach	7.41533	48.87754	müllwelfer	maulwurf	6	2.3927210350375137	mülwelfer	maulwurf	6	2.5862765838925905	Maulwerfer	Maulwurf	3	1.1070806672085223
107	Hag O 6	III_6_0046, III_6_0047	Weinburg (Weinbourg)	7.44029	48.87157	mulwälfer	müllwelfer, mülwurf	3	0.8055815470161238	mulwelfer	mülwelfer, mülwurf	1	-0.06528309456870167	Maulwerfer	Maulwerfer, Maulwurf	0	-0.48323353219796433
108	Hag O 7	III_6_0045	Ingweiler (Ingwiller)	7.48031	48.87322	mǖlwälfer	maulwerfer	4	1.3346280430232536	mülwelfer	maulwerfer	3	0.9953407768158152	Maulwerfer	Maulwerfer	0	-0.48323353219796433
109	Hag O 8	III_6_0044	Menchhofen (Menchhoffen)	7.49498	48.85955	mülwalfer	müllwalfer	1	-0.25251144499813616	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
110	Hag O 9	III_6_0043	Uttweiler (Uttwiller)	7.48667	48.84591	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
111	Hag O 10	III_6_0042	Niedersulzbach (Niedersoultzbach)	7.4662	48.84923	müllwalfer	müllwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
112	Hag O 11	III_6_0041	Obersulzbach (Obersoultzbach)	7.45013	48.85174	müllwälfer	mülwalfer	2	0.27653505100899384	mülwelfer	mülwalfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
