	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
0	Hag A 1	III_4_0077	Dambach	7.63179	49.00256	guff	schdecknådel	12	5.567000011080293	guf	schteknådel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
1	Hag B 1	na	Wengelsbach	7.71622	49.05104	stecknodel	na	999	527.7358915701176	schteknodel	na	999	529.1860287263053	Stecknadel	na	999	529.091394870162
2	Hag B 2	III_4_0080	Obersteinbach	7.69364	49.03549	gufe	stecknadel	9	3.9798605230589037	gufe	schteknadel	10	4.707524326661624	Glufe	Stecknadel	9	4.287709066021495
3	Hag B 3	III_4_0081	Niedersteinbach	7.71501	49.0295	guff	stecknadel	10	4.508907019066034	guf	schteknadel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
4	Hag B 4	III_4_0087	Wingen	7.81729	49.02601	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
5	Hag B 5	III_4_0086	Lembach	7.78942	49.00701	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
6	Hag C 1	III_4_0100	Weißenburg-Weiler	7.91271	49.0377	stecknŏdel	schtecknodl, geefle	4	1.3346280430232536	schteknodel	schteknodl, gefle	1	-0.06528309456870167	Stecknadel	Stecknadel, Glifle	0	-0.48323353219796433
7	Hag C 2	III_4_0093, III_4_0094	Weißenburg (Wissembourg)	7.9521	49.03733	stecknådel	stecknadel, stecknadel	1	-0.25251144499813616	schteknådel	schteknadel, schteknadel	1	-0.06528309456870167	Stecknadel	Stecknadel, Stecknadel	0	-0.48323353219796433
8	Hag C 3	III_4_0099	Altenstadt	7.96964	49.03158	goof	goof, stecknodel	0	-0.7815579410052661	gof	gof, schteknodel	0	-0.5955950302609602	Glufe	Glufe, Stecknadel	0	-0.48323353219796433
9	Hag C 4	III_4_0091	Rott	7.91304	49.02495	gōf	gofe	2	0.27653505100899384	gof	gofe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
10	Hag C 5	na	Oberhoffen-lès-Wissembourg	7.91832	49.01679	stecknodel 	na	999	527.7358915701176	schteknodel	na	999	529.1860287263053	Stecknadel	na	999	529.091394870162
11	Hag C 6	III_4_0092	Steinselz (Steinseltz)	7.93035	49.0109	gōft	goof	3	0.8055815470161238	goft	gof	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
12	Hag C 7	III_4_0090	Kleeburg (Cleebourg)	7.89318	49.00093	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
13	Hag C 8	III_4_0088	Klimbach (Climbach)	7.85041	49.01803	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
14	Hag D 1	na	Hinsingen	6.99156	48.9525	guw	na	999	527.7358915701176	guw	na	999	529.1860287263053	Glufe	na	999	529.091394870162
15	Hag D 2	III_5_0022	Altweiler (Altwiller)	6.98122	48.93023	guww	gülle	4	1.3346280430232536	guw	gülle	4	1.5256527125080737	Glufe	Gülle	3	1.1070806672085223
16	Hag E 1	III_4_0050	Örmingen (Oermingen)	7.12881	49.00062	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
17	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen)	7.14098	48.9622	guw	stecknodel	10	4.508907019066034	guw	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
18	Hag E 3	III_5_0031	Domfessel	7.15171	48.95143	goof	goof	0	-0.7815579410052661	gof	gof	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
19	Hag E 4	III_5_0032	Rimsdorf	7.12568	48.92923	stecknoddel	gūw	11	5.037953515073164	schteknodel	guw	11	5.237836262353882	Stecknadel	Glufe	9	4.287709066021495
20	Hag E 5	III_5_0033	Saarwerden (Sarrewerden)	7.08411	48.9218	guwwe	guw	2	0.27653505100899384	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
21	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim (Sarre-Union)	7.08686	48.93919	stecknå̄del, gupp	gupp, gubb	0	-0.7815579410052661	schteknådel, gup	gup, gup	0	-0.5955950302609602	Stecknadel, Gube	Gube, Gube	0	-0.48323353219796433
22	Hag E 7	III_5_0024	Keskastel	7.04339	48.96955	gu̠w	guff	2	0.27653505100899384	guw	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
23	Hag E 8	III_5_0026	Schopperten	7.05316	48.94524	guw	guwe	1	-0.25251144499813616	guw	guwe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
24	Hag E 9	III_5_0027	Harskirchen	7.0389	48.93409	guw	guff	2	0.27653505100899384	guw	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
25	Hag E 10	na	Bissert	7.02465	48.94167	guw	na	999	527.7358915701176	guw	na	999	529.1860287263053	Glufe	na	999	529.091394870162
26	Hag F 1	III_5_0037	Dehlingen	7.19095	48.98016	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
27	Hag F 2	III_5_0042	Bütten (Butten)	7.2205	48.97095	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
28	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller)	7.23978	48.95501	stecknådel	stecknādel	1	-0.25251144499813616	schteknådel	schteknadel	1	-0.06528309456870167	Stecknadel	Stecknadel	0	-0.48323353219796433
29	Hag F 4	III_5_0039	Lorenzen (Lorentzen)	7.1752	48.95249	guw	guv	1	-0.25251144499813616	guw	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
30	Hag F 5	III_5_0040	Diemeringen	7.18685	48.94061	guw	guff	2	0.27653505100899384	guw	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
31	Hag F 6	III_5_0041	Mackweiler (Mackwiller)	7.17502	48.9258	springguw	guw	6	2.3927210350375137	schpringguw	guw	8	3.6469004552771076	Springguf	Glufe	8	3.7576043328860003
32	Hag F 7	III_5_0050	Waldhambach	7.21529	48.92578	guw	schtegnadel	10	4.508907019066034	guw	schteknadel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
33	Hag G 1	III_5_0052	Rosteig	7.33838	48.9327	giefel	guf	4	1.3346280430232536	gifel	guf	3	0.9953407768158152	Glifle	Glufe	2	0.5769759340730267
34	Hag G 2	III_5_0057	Wingen (Wingen-Sur-Moder)	7.38129	48.91753	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
35	Hag G 3	III_5_0058	Reipertsweiler (Reipertswiller)	7.46373	48.93214	stecknodel	stecknadel	1	-0.25251144499813616	schteknodel	schteknadel	1	-0.06528309456870167	Stecknadel	Stecknadel	0	-0.48323353219796433
36	Hag H 1	III_5_0062	Oberbronn	7.6082	48.94109	guff	guffe	1	-0.25251144499813616	guf	gufe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
37	Hag H 2/1, Hag H 2/2, Hag H 2/3	III_5_0066, III_5_0067	Bad-Niederbronn (Niederbronn-Les-Bains), Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn (Niederbronn-Les-Bains)	7.64282	48.95108	guff , guff, guff	guff, guff	0	-0.7815579410052661	guf, guf, guf	guf, guf	0	-0.5955950302609602	Glufe, Glufe, Glufe	Glufe, Glufe	0	-0.48323353219796433
38	Hag H 3	III_5_0064, III_5_0065	Reichshofen (Reichshoffen)	7.66338	48.93223	guff	guff, stecknodel	0	-0.7815579410052661	guf	guf, schteknodel	0	-0.5955950302609602	Glufe	Glufe, Stecknadel	0	-0.48323353219796433
39	Hag J 1	III_5_0082	Lembach-Pfaffenbronn (Pfaffenbronn) 	7.83111	48.99355	guff	stecknadel	10	4.508907019066034	guf	schteknadel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
40	Hag J 2	III_5_0071	Mattstall	7.7613	48.98757	stecknodl	stecknodl	0	-0.7815579410052661	schteknodl	schteknodl	0	-0.5955950302609602	Stecknadel	Stecknadel	0	-0.48323353219796433
41	Hag J 3	III_5_0078	Lampertsloch	7.81713	48.95698	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
42	Hag J 4	III_5_0077	Mitschdorf	7.78435	48.9524	guf	guf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
43	Hag J 5	III_5_0076	Görsdorf (Goersdorf)	7.76782	48.95111	guff 	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
44	Hag J 6	III_5_0085	Preuschdorf	7.80425	48.9435	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
45	Hag J 7	III_5_0081	Merkweiler (Merkwiller-Pechelbronn)	7.82707	48.93886	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
46	Hag J 8	III_5_0079	Diefenbach (Dieffenbach-Lès-Woerth)	7.77425	48.93532	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
47	Hag J 9	III_5_0084	Oberdorf-Spachbach	7.75696	48.92512	guff	goff, guff	0	-0.7815579410052661	guf	gof, guf	0	-0.5955950302609602	Glufe	Glufe, Glufe	0	-0.48323353219796433
48	Hag J 10	III_5_0075	Wört (Woerth)	7.74374	48.93677	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
49	Hag J 11	III_5_0074	Fröschweiler (Frœschwiller)	7.72171	48.94318	guͣff	stäcknodel	10	4.508907019066034	guf	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
50	Hag J 12	III_5_0073	Nehweiler (Nehwiller)	7.70322	48.96072	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
51	Hag J 13	III_5_0072	Langensulzbach (Langensoultzbach)	7.73367	48.96812	guf	gůf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
52	Hag K 1	III_5_0088	Riedselz (Riedseltz)	7.95195	48.99281	goof	stecknadel	10	4.508907019066034	gof	schteknadel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
53	Hag K 2	III_5_0087	Bremmelbach	7.90023	48.986	gūf	stecknodel	10	4.508907019066034	guf	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
54	Hag K 3	III_5_0092	Ingolsheim	7.93636	48.97357	geffel	stecknadel, gefel	1	-0.25251144499813616	gefel	schteknadel, gefel	0	-0.5955950302609602	Glifle	Stecknadel, Glifle	0	-0.48323353219796433
55	Hag K 4	III_5_0098	Oberseebach, Oberseebach	7.98947	48.9672	guf, stecknodel	gofe	2	0.27653505100899384	guf, schteknodel	gofe	2	0.4650288411235568	Glufe, Stecknadel	Glufe	0	-0.48323353219796433
56	Hag K 5	III_5_0097	Hunspach	7.94316	48.9536	gof	guf	1	-0.25251144499813616	gof	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
57	Hag K 6	III_5_0106	Aschbach	7.98262	48.93423	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
58	Hag K 7	III_5_0105	Stundweiler (Stundwiller)	7.99256	48.92477	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
59	Hag K 9	III_5_0103	Leitersweiler (Leiterswiller), Leitersweiler (Leiterswiller)	7.94768	48.92407	stecknådel, guff	stecknådel, guff	0	-0.7815579410052661	schteknådel, guf	schteknådel, guf	0	-0.5955950302609602	Stecknadel, Glufe	Stecknadel, Glufe	0	-0.48323353219796433
60	Hag K 10	III_5_0109	Hofen (Hoffen)	7.9412	48.92766	guff	stecknoddel	11	5.037953515073164	guf	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
61	Hag K 11 R 1, Hag R 1	III_5_0102	Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf)	7.92307	48.91408	guff, guff	stecknodel	10	4.508907019066034	guf, guf	schteknodel	11	5.237836262353882	Glufe, Glufe	Stecknadel	9	4.287709066021495
62	Hag K 12	III_5_0100	Hermersweiler (Hermerswiller)	7.91205	48.93588	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
63	Hag K 13	III_5_0096	Schönenburg (Schoenenbourg)	7.91332	48.95207	gusch	guff	3	0.8055815470161238	gusch	guf	3	0.9953407768158152	Gusch	Glufe	4	1.6371854003440178
64	Hag K 14	III_5_0099	Sulz u. (f) (Soultz-Sous-Forêts)	7.88268	48.93782	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
65	Hag K 15	III_5_0107	Kutzenhausen	7.85624	48.93375	guff	stecknodel	10	4.508907019066034	guf	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
66	Hag K 16	III_5_0095	Retschweiler (Retschwiller)	7.87838	48.95025	stecknodel	guf	10	4.508907019066034	schteknodel	guf	11	5.237836262353882	Stecknadel	Glufe	9	4.287709066021495
67	Hag K 17	III_5_0093, III_5_0094	Memmelshofen (Memmelshoffen)	7.87106	48.96013	guf	guf, stecknodl	0	-0.7815579410052661	guf	guf, schteknodl	0	-0.5955950302609602	Glufe	Glufe, Stecknadel	0	-0.48323353219796433
68	Hag K 18	III_5_0091	Keffenach	7.88225	48.96489	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
69	Hag K 19	III_5_0089	Birlenbach	7.8829	48.9763	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
70	Hag K 20	III_5_0086	Drachenbronn	7.87037	48.98626	schtegnodel	giftel, guff	8	3.4508140270517735	schteknodel	giftel, guf	8	3.6469004552771076	Stecknadel	Glifle, Glufe	9	4.287709066021495
71	Hag K 21	III_5_0090	Lobsann	7.84681	48.96327	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
72	Hag K 22	III_5_0108	Oberkutzenhausen	7.84049	48.93847	guffe	guff	1	-0.25251144499813616	gufe	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
73	Hag M 1	III_5_0034	Zollingen	7.07636	48.91048	guw	güw	1	-0.25251144499813616	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
74	Hag M 2	III_6_0002	Pisdorf (Bischtroff-sur-Sarre)	7.06995	48.9005	guw	steckgobe	8	3.4508140270517735	guw	schtekgobe	9	4.177212390969366	Glufe	Steckgobe	8	3.7576043328860003
75	Hag M 3	III_6_0004	Burbach	7.11226	48.90144	guw	steckguw	5	1.8636745390303837	guw	schtekguw	6	2.5862765838925905	Glufe	Steckgufe	6	2.697394866615009
76	Hag M 4	na	Tal bei Drulingen (Thal-Drulingen), Tal bei Drulingen (Thal-Drulingen)	7.1452	48.90983	guw, schdecknādel	na	999	527.7358915701176	guw, schteknadel	na	999	529.1860287263053	Glufe, Stecknadel	na	999	529.091394870162
77	Hag M 5	III_6_0008	Berg	7.1532	48.89487	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
78	Hag M 6	III_6_0009	Güngweiler (Gungwiller)	7.15771	48.88171	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
79	Hag M 7	III_6_0016	Eyweiler (Eywiller)	7.13172	48.8709	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
80	Hag M 8	III_6_0007	Eschweiler (Eschwiller)	7.11652	48.8596	knebbelsküwe	stecknodel, knebbelsgüwe	1	-0.25251144499813616	knebbelsgüwe	schteknodel, knebbelsgüwe	0	-0.5955950302609602	Knebbelsgüfe	Stecknadel, Knebbelsgüfe	0	-0.48323353219796433
81	Hag M 9	III_6_0010	Weyer	7.15976	48.85488	guw	guw, stecknadel	0	-0.7815579410052661	guw	guw, schteknadel	0	-0.5955950302609602	Glufe	Glufe, Stecknadel	0	-0.48323353219796433
82	Hag M 10	III_6_0012	Bärendorf (Baerendorf)	7.08463	48.83742	guwe	guf	2	0.27653505100899384	guwe	guf	2	0.4650288411235568	Glufe	Glufe	0	-0.48323353219796433
83	Hag M 11/1, Hag M 11/2	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612	48.87884	guw, geffel	guw	0	-0.7815579410052661	guw, gefel	guw	0	-0.5955950302609602	Glufe, Glifle	Glufe	0	-0.48323353219796433
84	Hag M 12	III_6_0005	Diedendorf	7.04974	48.87869	guw	stecknodel	10	4.508907019066034	guw	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
85	Hag N 1	III_5_0049	Puberg	7.31461	48.91322	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
86	Hag N 2	III_6_0021	Hinsburg (Hinsbourg)	7.28852	48.90706	gůw	guffe	4	1.3346280430232536	guw	gufe	2	0.4650288411235568	Glufe	Glufe	0	-0.48323353219796433
87	Hag N 3	III_6_0020	Frohmühl (Frohmuhl), Frohmühl (Frohmuhl)	7.28007	48.90754	nodel, gūf	guffe	3	0.8055815470161238	nodel, guf	gufe	1	-0.06528309456870167	Nadel, Glufe	Glufe	0	-0.48323353219796433
88	Hag N 4	III_5_0048	Weislingen	7.25159	48.91879	guf	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
89	Hag N 5	III_6_0019	Tieffenbach	7.24987	48.90483	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
90	Hag N 6	III_6_0022	Strut (Struth)	7.25475	48.89009	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
91	Hag N 7	III_6_0035	Petersbach	7.26874	48.86912	gūff	guw	3	0.8055815470161238	guf	guw	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
92	Hag N 8	III_6_0032	Lützelstein (La Petite-Pierre)	7.32076	48.85864	guff	steggnodel	9	3.9798605230589037	guf	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
93	Hag N 9	III_6_0018	Adamsweiler (Adamswiller)	7.20348	48.90463	guw	guwe	1	-0.25251144499813616	guw	guwe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
94	Hag N 10	III_6_0024	Dürstel (Durstel)	7.19745	48.89156	gūwe	guv	3	0.8055815470161238	guwe	guf	2	0.4650288411235568	Glufe	Glufe	0	-0.48323353219796433
95	Hag N 11	III_6_0025	Bettweiler (Bettwiller)	7.17993	48.88617	guw	guw	0	-0.7815579410052661	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
96	Hag N 12	III_6_0023	Aßweiler (Asswiller)	7.2198	48.88035	gůw	guw	1	-0.25251144499813616	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
97	Hag N 13	III_6_0026	Drulingen	7.18979	48.8662	guw	guff	2	0.27653505100899384	guw	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
98	Hag N 14	III_6_0029, III_6_0030	Ottweiler (Ottwiller)	7.23096	48.86516	stoppnōdel	stopnodel, stopnodel, guwe	2	0.27653505100899384	schtopnodel	schtopnodel, schtopnodel, guwe	0	-0.5955950302609602	Stopfnadel	Stopfnadel, Stopfnadel, Glufe	0	-0.48323353219796433
99	Hag N 15	III_6_0031	Lohr	7.24351	48.85748	gūw	guw	1	-0.25251144499813616	guw	guw	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
100	Hag N 16	III_6_0028	Sieweiler (Siewiller)	7.20676	48.84318	guw	schtecknodel	12	5.567000011080293	guw	schteknodel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
101	Hag N 17	III_6_0017	Berg, Rexingen	7.17654	48.90012	guw	stecknadel	10	4.508907019066034	guw	schteknadel	11	5.237836262353882	Glufe	Stecknadel	9	4.287709066021495
102	Hag O 1	III_5_0059	Lichtenberg	7.48181	48.9216	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
103	Hag O 2	III_6_0038	Wimmenau	7.41957	48.91035	stecknodel	stegnodel	2	0.27653505100899384	schteknodel	schteknodel	0	-0.5955950302609602	Stecknadel	Stecknadel	0	-0.48323353219796433
104	Hag O 3	III_6_0036	Zittersheim	7.34551	48.89955	stecknådl	guff	9	3.9798605230589037	schteknådl	guf	10	4.707524326661624	Stecknadel	Glufe	9	4.287709066021495
105	Hag O 4	III_6_0037	Erkartsweiler (Erckartswiller)	7.3596	48.87532	stecknädel	stecknädel	0	-0.7815579410052661	schteknädel	schteknädel	0	-0.5955950302609602	Stecknadel	Stecknadel	0	-0.48323353219796433
106	Hag O 5	III_6_0039	Sparsbach	7.41533	48.87754	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
107	Hag O 6	III_6_0046, III_6_0047	Weinburg (Weinbourg)	7.44029	48.87157	gůff	gūff, guff	1	-0.25251144499813616	guf	guf, guf	0	-0.5955950302609602	Glufe	Glufe, Glufe	0	-0.48323353219796433
108	Hag O 7	III_6_0045	Ingweiler (Ingwiller)	7.48031	48.87322	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
109	Hag O 8	III_6_0044	Menchhofen (Menchhoffen)	7.49498	48.85955	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
110	Hag O 9	III_6_0043	Uttweiler (Uttwiller)	7.48667	48.84591	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
111	Hag O 10	III_6_0042	Niedersulzbach (Niedersoultzbach)	7.4662	48.84923	guff 	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
112	Hag O 11	III_6_0041	Obersulzbach (Obersoultzbach)	7.45013	48.85174	gůff	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
113	Hag O 12	III_6_0040	Weitersweiler (Weiterswiller)	7.41341	48.85298	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
114	Hag P 1	III_5_0068	Zinsweiler	7.59018	48.9196	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
115	Hag P 2	III_6_0059	Offweiler	7.54296	48.91021	guff	stecknodel, gŭf	2	0.27653505100899384	guf	schteknodel, guf	0	-0.5955950302609602	Glufe	Stecknadel, Glufe	0	-0.48323353219796433
116	Hag P 3	III_6_0048	Rotbach	7.52883	48.90568	secherheitsguf	nodel	13	6.096046507087424	secherheitsguf	nodel	13	6.298460133738399	Sicherheitsgufe	Nadel	14	6.938232731698973
117	Hag P 4	III_6_0049	Bischholz	7.53995	48.89301	guff	gūff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
118	Hag P 5	III_6_0053	Mühlhausen	7.5527	48.88226	guff	sicherheitsguf	12	5.567000011080293	guf	sicherheitsguf	11	5.237836262353882	Glufe	Sicherheitsgufe	12	5.878023265427982
119	Hag P 6	III_6_0054	Uhrweiler (Uhrwiller)	7.57892	48.8784	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
120	Hag P 7	III_6_0055	Engweiler	7.61501	48.88508	guff	secherheitsnodel	16	7.683185995108813	guf	secherheitsnodel	16	7.889395940815175	Glufe	Sicherheitsnadel	15	7.468337464834469
121	Hag P 8	III_6_0050	Gumbrechtshofen	7.6319	48.90544	gůff	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
122	Hag P 9	III_5_0063	Gundershofen	7.6592	48.90652	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
123	Hag P 10	III_6_0056	Mietesheim	7.63837	48.87814	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
124	Hag P 11	III_6_0058	Bitschhofen	7.61913	48.85878	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
125	Hag P 12	III_6_0064	Überach (Uberach)	7.62806	48.84844	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
126	Hag P 13	na	Niedermodern	7.62648	48.84525	guf	na	999	527.7358915701176	guf	na	999	529.1860287263053	Glufe	na	999	529.091394870162
127	Hag P 14, Hag P 19	III_6_0066	Pfaffenhofen, Pfaffenhofen -Volksberg	7.60881	48.84422	gūf, schdecknůdel	guff	2	0.27653505100899384	guf, schteknudel	guf	0	-0.5955950302609602	Glufe, Stecknadel	Glufe	0	-0.48323353219796433
128	Hag P 15	III_6_0057	Kindweiler	7.59731	48.86227	gůff	gouff	2	0.27653505100899384	guf	gouf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
129	Hag P 16	III_6_0061, III_6_0062	Zutzendorf	7.54972	48.85428	guff	stecknudel, guff	0	-0.7815579410052661	guf	schteknudel, guf	0	-0.5955950302609602	Glufe	Stecknadel, Glufe	0	-0.48323353219796433
130	Hag P 17	III_6_0052	Schillersdorf	7.52526	48.87312	stecknådel	na	999	527.7358915701176	schteknådel	na	999	529.1860287263053	Stecknadel	na	999	529.091394870162
131	Hag P 18	III_6_0060	Obermodern	7.53932	48.84466	guff	gůff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
132	Hag Q 1	na	Gunstett	7.76471	48.91584	gūff	na	999	527.7358915701176	guf	na	999	529.1860287263053	Glufe	na	999	529.091394870162
133	Hag Q 2	III_6_0070	Eberbach 	7.71711	48.91154	schtecknodl	stecknodel	3	0.8055815470161238	schteknodl	schteknodel	1	-0.06528309456870167	Stecknadel	Stecknadel	0	-0.48323353219796433
134	Hag Q 3	III_6_0071	Forstheim	7.71468	48.89506	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
