	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
1302	KST t7	III_20_0035, III_20_0036, III_20_0037, III_20_0038, III_20_0039	Flehingen 	8.78694	49.0869	gorge	gugummer, gugummere, gugummer, gorkelkurpf, gugummer	6	2.3927210350375137	gorke	gugummer, gugummere, gugummer, gorkelkurpf, gugummer	6	2.5862765838925905	Gurke	Gugummer, Gugummer, Gugummer, Gorkelkurpf, Gugummer	5	2.1672901334795136
1303	KST t8	III_20_0040	Zaisenhausen	8.81712	49.10745	gugummer	gugumma	2	0.27653505100899384	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1304	KST t9	III_20_0034	Bahnbrücken	8.78671	49.11865	gugummer 	gugummer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1305	KST t10	III_20_0031	Menzingen, Menzingen	8.77067	49.13931	gurje, gugumma	gugumma	0	-0.7815579410052661	gurie, gugummer	gugummer	0	-0.5955950302609602	Gurke, Gugummer	Gugummer	0	-0.48323353219796433
1306	KST t11	III_20_0033	Landshausen	8.80627	49.14899	gugummr	gugummer	1	-0.25251144499813616	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1307	KST u1	III_20_0053, III_20_0054, III_20_0055, III_20_0056	Gemmingen	8.98358	49.15633	guggumma	gugummer, guguma, gugum̄er , gugummer	2	0.27653505100899384	gugummer	gugummer, gugummer, gugummer, gugummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer, Gugummer, Gugummer	0	-0.48323353219796433
1308	KST u2	III_20_0057	Stebbach	8.96448	49.14676	gugůmma	gugumma	1	-0.25251144499813616	gugummere	gugummer	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1309	KST u3	III_20_0047, III_20_0048, III_20_0049, III_20_0050, III_20_0051	Eppingen	8.9098	49.13704	gugumer	gugumma, gugummar, gugumma, gugumma, gugumma, gugummer	1	-0.25251144499813616	gugummer	gugummer, gugummer, gugummer, gugummer, gugummer, gugummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer, Gugummer, Gugummer, Gugummer, Gugummer	0	-0.48323353219796433
1310	KST u4	III_20_0041	Rohrbach (am Giesshübel)	8.85649	49.14055	gugumer	gegumme	3	0.8055815470161238	gugummer	gugumme	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1311	KST u5	III_20_0042, III_20_0043, III_20_0044, III_20_0045, III_20_0163	Sulzfeld	8.85671	49.10336	gugummer 	guggummer , gugummer, gugummer, gugummer, gugummer	0	-0.7815579410052661	gugummer	gugummer, gugummer, gugummer, gugummer, gugummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer, Gugummer, Gugummer, Gugummer	0	-0.48323353219796433
1312	KST u6	III_20_0052	Mühlbach	8.90301	49.09703	gugumer 	gugummer	1	-0.25251144499813616	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1313	KST v1	III_20_0066	Schluchtern	9.1026	49.14843	gurke	gukumer	4	1.3346280430232536	gurke	gugummer	5	2.0559646482003324	Gurke	Gugummer	5	2.1672901334795136
1314	KST x 1	III_4_0114	Daxlanden	8.33737	49.0022	gugummer 	gegummer	1	-0.25251144499813616	gugummer	gegummer	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1315	KST y1	III_21_0006	Blankenloch	8.47137	49.06482	gugummer	gurk	6	2.3927210350375137	gugummer	gurk	6	2.5862765838925905	Gugummer	Gurke	5	2.1672901334795136
1316	KST y 2	na	Büchig, Büchig	8.46824	49.04811	gurje, gugume	na	999	527.7358915701176	gurie, gugummer	na	999	529.1860287263053	Gurke, Gugummer	na	999	529.091394870162
1317	KST y 3	III_21_0007	Hagsfeld	8.45514	49.02773	gugummer	gugummer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1318	KST y 4	III_21_0021	Grötzingen	8.49556	49.00711	gugumer 	gurg	5	1.8636745390303837	gugummer	gurk	6	2.5862765838925905	Gugummer	Gurke	5	2.1672901334795136
1319	KST y 5	III_21_0004	Rintheim	8.45071	49.0099	gugummer	gugummer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1320	KST y 6	III_21_0002	Karlsruhe	8.40919	49.01038	gugummer 	gugummer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1321	KST y 7	na	Karlsruhe-Grünwinkel, Karlsruhe-Grünwinkel	8.35529	49.0032	gurge, gurje	na	999	527.7358915701176	gurke, gurie	na	999	529.1860287263053	Gurke, Gurke	na	999	529.091394870162
1322	KST y 8	na	Karlsruhe-Knielingen	8.34437	49.03039	gugumer	na	999	527.7358915701176	gugummer	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1323	KST y 9, KST y 10	III_21_0001	Neureut, Neureut	8.37902	49.05267	gegumaer, gurge	gummer, gugommer	3	0.8055815470161238	gegummer, gurke	gummer, gugommer	2	0.4650288411235568	Gugummer, Gurke	Gummer, Gugummer	0	-0.48323353219796433
1324	KST y 11	III_20_0007, III_20_0008	Eggenstein	8.39572	49.08482	gukummer	gugummer, kukummer	1	-0.25251144499813616	gugummer	gugummer, gugummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1325	KST z 1	III_21_0016	Obergrombach, Obergrombach	8.58542	49.07709	gugummer, gurje	gugummer	0	-0.7815579410052661	gugummer, gurie	gugummer	0	-0.5955950302609602	Gugummer, Gurke	Gugummer	0	-0.48323353219796433
1326	KST z2	III_21_0020	Gondelsheim	8.65584	49.0596	gugummer	gugumma	2	0.27653505100899384	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1327	KST z3	III_21_0019	Dürrenbüchig	8.64747	49.0227	gurge 	gugummer	5	1.8636745390303837	gurke	gugummer	5	2.0559646482003324	Gurke	Gugummer	5	2.1672901334795136
1328	KST z4	III_21_0018	Wössingen, Wössingen	8.61142	49.01017	gurke, gugumer 	gurig, gugummer	1	-0.25251144499813616	gurke, gugummer	gurik, gugummer	0	-0.5955950302609602	Gurke, Gugummer	Gurke, Gugummer	0	-0.48323353219796433
1329	KST z5	III_21_0017	Wöschbach	8.56737	48.99948	gugummer	gurje	5	1.8636745390303837	gugummer	gurie	5	2.0559646482003324	Gugummer	Gurke	5	2.1672901334795136
1330	KST z6	III_21_0014, III_21_0015	Berghausen, Berghausen	8.52712	49.00389	gugummer , gurig	gugumma, gurg, gurg, gugummer	0	-0.7815579410052661	gugummer, gurik	gugummer, gurk, gurk, gugummer	0	-0.5955950302609602	Gugummer, Gurke	Gugummer, Gurke, Gurke, Gugummer	0	-0.48323353219796433
1331	KST z7	na	Jöhlingen	8.5744	49.03222	gugumer	na	999	527.7358915701176	gugummer	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1332	KST z8	III_21_0009, III_21_0010, III_21_0011, III_21_0012, III_21_0013	Weingarten	8.53114	49.0533	gurg	gugumer, gugummer, gugummer, gugummer, gugummer	5	1.8636745390303837	gurk	gugummer, gugummer, gugummer, gugummer, gugummer	6	2.5862765838925905	Gurke	Gugummer, Gugummer, Gugummer, Gugummer, Gugummer	5	2.1672901334795136
1333	KST A1	na	Bauerbach	8.74269	49.07514	gugumer	na	999	527.7358915701176	gugummer	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1334	KST A2	III_21_0031	Büchig (bei Bretten)	8.70984	49.0742	gugummer	gurke, gugummer	0	-0.7815579410052661	gugummer	gurke, gugummer	0	-0.5955950302609602	Gugummer	Gurke, Gugummer	0	-0.48323353219796433
1335	KST A3	III_21_0022	Neibsheim (bei Bruchsal), Neibsheim (bei Bruchsal)	8.68509	49.07104	gugumme, gurge	gugumme, gurge	0	-0.7815579410052661	gugummer, gurke	gugummer, gurke	0	-0.5955950302609602	Gugummer, Gurke	Gugummer, Gurke	0	-0.48323353219796433
1336	KST A4	na	Gölshausen, Gölshausen	8.72322	49.04608	gurigä, gugumma	na	999	527.7358915701176	gurike, gugummer	na	999	529.1860287263053	Gurke, Gugummer	na	999	529.091394870162
1337	KST A5	III_21_0025, III_21_0026, III_21_0027	Bretten	8.70657	49.03456	gugummer	gugummer, gugummer, gugummer	0	-0.7815579410052661	gugummer	gugummer, gugummer, gugummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer, Gugummer	0	-0.48323353219796433
1338	KST A6	III_21_0023	Diedelsheim	8.67848	49.04109	gugumer	gugummer	1	-0.25251144499813616	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1339	KST A7	III_21_0024	Rinklingen , Rinklingen 	8.6832	49.03485	guguma, gurga	gugummer	3	0.8055815470161238	gugummer, gurke	gugummer	0	-0.5955950302609602	Gugummer, Gurke	Gugummer	0	-0.48323353219796433
1340	KST A8	na	Sprantal	8.6823	49.00345	gugumĕ	na	999	527.7358915701176	gugummer	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1341	KST A9	na	Ruit	8.72435	49.00924	gugommere	na	999	527.7358915701176	gugommere	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1342	KST B1	III_21_0033	Kürnbach	8.84279	49.07732	gugumma	gugummer	2	0.27653505100899384	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1343	KST D1	III_5_0123	Schleital (Schleithal)	8.04688	48.98799	gågummer	gågummer	0	-0.7815579410052661	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1344	KST D2	III_5_0122	Salmbach (bei Weißenburg)	8.07143	48.97818	gugummere	gagummer	2	0.27653505100899384	gugummere	gagummer	2	0.4650288411235568	Gugummer	Gugummer	0	-0.48323353219796433
