	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co D6	III_14_0081	Sewen, Sewen	6.90688, 47.80694	åmeisa	å m ei s a	åmeise	å m ei s e	1
1	Co D1	III_14_0082	Dollern (Dolleren), Dollern	6.93211, 47.80559	ōmeisa	ō m ei s a	omeisa	o m ei s a	1
2	Co D2	III_14_0083	Oberbruck, Oberbruck	6.94324, 47.80838	åmeise	å m ei s e	ameise	a m ei s e	1
3	Co D3	III_14_0080	Rimbach-Pès-Masevaux), Rimbach	6.9473, 47.82212	ameisa	a m ei s a	ameise	a m ei s e	1
4	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès), Urbis	6.95521, 47.88255	ameis	a m ei s	ameise	a m ei s e	1
5	Co D4	III_14_0084	Kirchberg-Wegscheid, Kirchberg	6.95965, 47.79904	amaisa	a m a i s a	ameise	a m ei s e	2
6	Co p 2	III_13_0094	Wildenstein bei Krüt, Kreis Tann, Wildenstein	6.96296, 47.98143	amaise	a m a i s e	omeisa	o m ei s a	3
7	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	åmeise	å m ei s e	omeise	o m ei s e	1
8	Co w 4	III_14_0003	Mollau , Mollau	6.97488, 47.87245	ameis	a m ei s	ameise	a m ei s e	1
9	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	amais	a m a i s	ameis	a m ei s	1
10	Hag D 2	III_5_0022	Altweiler (Altwiller), Altweiler	6.98122, 48.93023	ämäß	ä m ä ß	ämes	ä m e s	2
11	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling), Hüssern-Wesserling	6.98836, 47.88519	omeis	o m ei s	ameise	a m ei s e	2
12	Co D7	III_14_0086	Masmünster (Masevaux), Maasmünster	6.99386, 47.7727	omaisā	o m a i s ā	omeise	o m ei s e	2
13	Co x 2	III_14_0007	Mitzach, Mitzach	7.00519, 47.87122	ameis	a m ei s	omaisa	o m a i s a	3
14	Co x 1	III_14_0008	Ranspach, Ranspach	7.01113, 47.88081	o̠maise	o ̠ m a i s e	omaise	o m a i s e	1
15	Co E1	III_14_0088	Oberburbach (Bourbach-Les-Haut), Oberburbach	7.02973, 47.7953	omaysa	o m a y s a	omaißa	o m a i ß a	2
16	Co x 5	III_14_0009	St. Amarin, St. Amarin	7.03186, 47.87365	ōmais	ō m a i s	omaiß	o m a i ß	2
17	Co q 5	III_13_0096	Mittlach, Mittlach	7.03325, 48.00405	omēise	o m ē i s e	omeis	o m ei s	2
18	Co x 3	III_14_0010	Malmerspach, Malmerspach	7.03487, 47.86486	omeisa	o m ei s a	omeise	o m ei s e	1
19	Hag E 7	III_5_0024	Keskastel, Keskastel	7.04339, 48.96955	emaise	e m a i s e	ämeis	ä m ei s	3
20	Hag M 12	III_6_0005	Diedendorf, Diedendorf	7.04974, 48.87869	ämäs	ä m ä s	ameise	a m ei s e	4
21	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	ameise	a m ei s e	emeise	e m ei s e	1
22	Co E3	III_14_0090	Sentheim, Sentheim	7.0544, 47.75581	ohmeiså	o h m ei s å	omaisă	o m a i s ă	3
23	Co x 9	III_14_0013	Geishausen, Geishausen	7.05832, 47.88017	omaisa	o m a i s a	omeis	o m ei s	2
24	Co E2	III_14_0091	Niederburbach (Bourbach-Le-Bas), Niederburbach	7.05868, 47.77527	omaise	o m a i s e	omeisa	o m ei s a	2
25	Hag T 2	III_7_0006	Kirberg (Kirrberg), Kirberg	7.06204, 48.8233	hēmeis	h ē m ei s	hemeise	h e m ei s e	2
26	Co M7	III_15_0007	St Kosman (Saint-Cosme), St. Kosman	7.06248, 47.68339	omais	o m a i s	omaisa	o m a i s a	1
27	Co T1	III_15_0008	Brückensweiler (Bréchaumont), Brückensweiler	7.0684, 47.66973	omaise	o m a i s e	omaisa	o m a i s a	1
28	Hag M 2	III_6_0002	Pisdorf (Bischtroff-sur-Sarre), Pisdorf	7.06995, 48.9005	ǟmes	ǟ m e s	ämäße	ä m ä ß e	4
29	Co x 4	III_14_0012	Weiler, Weiler	7.07073, 47.84351	omeise	o m ei s e	ameise	a m ei s e	1
30	Co E13	III_14_0092	Rammersmatt, Rammersmatt	7.07084, 47.78935	omaïssa	o m a ï ss a	omaise	o m a i s e	3
31	Co i 3	III_13_0008	Metzeral, Metzeral	7.07146, 48.01325	omais	o m a i s	āmeīs	ā m e ī s	3
32	Co M6	III_15_0004	Bretten Landkreis Altkirch, Bretten	7.0716, 47.69963	omais	o m a i s	omeisa	o m ei s a	2
33	Co q 4	III_13_0097	Sondernach, Sondernach	7.07276, 47.99621	ahmsa	a h m s a	ameisa	a m ei s a	3
34	Hag M 11/2, Hag M 11/1	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612, 48.87884	ämǟs	ä m ǟ s	ämes	ä m e s	1
35	Co E9	III_14_0089	Tann-Bitschweiler (Bitschwiller-Lès-Thann), Bitschweiler	7.07947, 47.82929	åmeisa	å m ei s a	åmeis	å m ei s	1
36	Hag T 4	III_7_0013	Goerlingen, Görlingen	7.08247, 48.79646	emais	e m a i s	emeise	e m ei s e	2
37	Hag x 2	III_4_0053	Herbitzheim, Herbitzheim	7.08355, 49.01459	ameis	a m ei s	ameise	a m ei s e	1
38	Hag E 5	III_5_0033	Saarwerden (Sarrewerden), Saarwerden	7.08411, 48.9218	ämäß	ä m ä ß	hämeis	h ä m ei s	4
39	Co i 10	III_13_0007	Mühlbach (Muhlbach-Sur-Munster), Mühlbach	7.08731, 48.02582	amais	a m a i s	ameis	a m ei s	1
40	Hag x 1	III_4_0044	Silzheim (Siltzheim), Silzheim	7.09071, 49.0616	ametzen	a m e tz e n	ämetzen	ä m e tz e n	1
41	Co M3	III_15_0003	Niedersulzbach (soppe-Le-Bas), Niedersulzbach	7.09079, 47.71688	omaisa	o m a i s a	omeisa	o m ei s a	1
42	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	amäis	a m ä i s	ameis	a m ei s	1
43	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	amäisa	a m ä i s a	amäis	a m ä i s	1
44	Co x 7	III_14_0014	Goldbach-Altenbach, Goldbach-Altenbach	7.10326, 47.87359	omaise	o m a i s e	omeise	o m ei s e	1
45	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	omeise	o m ei s e	omaisa	o m a i s a	2
46	Co T11	III_16_0019	Mansbach (Manspach), Mansbach	7.10508, 47.6176	omeisa	o m ei s a	omeise	o m ei s e	1
47	Hag T 3	III_7_0008	Rauweiler, Rauweiler	7.10907, 48.81139	heemeise	h ee m ei s e	hemeis	h e m ei s	2
48	Co T7	III_16_0007	Wolfersdorf, Wolfersdorf	7.1132, 47.63625	omeis	o m ei s	omaïsa	o m a ï s a	3
49	Hag T 1	III_6_0011	Hirschland, Hirschland	7.11324, 48.83701	ämeese	ä m ee s e	ämäs	ä m ä s	3
50	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	åmeisă	å m ei s ă	omeisa	o m ei s a	2
51	Hag M 8	III_6_0007	Eschweiler (Eschwiller), Eschweiler	7.11652, 48.8596	ǟmes	ǟ m e s	ämes	ä m e s	1
52	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	ams	a m s	ameis	a m ei s	2
53	Co T13	III_16_0003	St. Ulrich bei Dammerkirch, St. Ulrich	7.11911, 47.59537	omeise	o m ei s e	ōmaisa	ō m a i s a	3
54	Co T6	III_16_0018	Dammerkirch (Dannemarie), Dammerkirch	7.1214, 47.63024	oomaisa	oo m a i s a	omeisa	o m ei s a	2
55	Co q 8	III_13_0102	Sengern, Sengern	7.12209, 47.94246	omeisa	o m ei s a	omeise	o m ei s e	1
56	Hag E 4	III_5_0032	Rimsdorf, Rimsdorf	7.12568, 48.92923	ämäss	ä m ä ss	ämäse	ä m ä s e	1
57	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	hämeis	h ä m ei s	hemäs	h e m ä s	3
58	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann), Lintal	7.12943, 47.94619	omeisa	o m ei s a	omeis	o m ei s	1
59	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	ams	a m s	ameis	a m ei s	2
60	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	omaise	o m a i s e	ameise	a m ei s e	2
61	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen), Völlerdingen	7.14098, 48.9622	emäs	e m ä s	ämäss	ä m ä ss	2
62	Co i 4	III_13_0010	Eschbach, Eschbach	7.14594, 48.02896	ameis	a m ei s	ameïs	a m e ï s	1
63	Co q 7	III_13_0099	Lautenbachzell, Lautenbachzell	7.14925, 47.94057	omeise	o m ei s e	omeis	o m ei s	1
64	Co T3	III_16_0008	Büttweiler (Buethwiller), Bütweiler	7.14982, 47.65627	omaisa	o m a i s a	ameise	a m ei s e	3
65	Co M4	III_15_0014	Oberburnhaupt (Burnhaupt-Le-Haut), Oberburnhaupt	7.14988, 47.72886	omaisā	o m a i s ā	amaisā	a m a i s ā	1
66	Hag E 3	III_5_0031	Domfessel, Domfessel	7.15171, 48.95143	ämmeß	ä mm e ß	ämäss	ä m ä ss	3
67	Hag M 5	III_6_0008	Berg, Berg	7.1532, 48.89487	ämeß	ä m e ß	ämäs	ä m ä s	2
68	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	ōmeis	ō m ei s	omeis	o m ei s	1
69	Hag M 6	III_6_0009	Güngweiler (Gungwiller), Gu[e]ngweiler	7.15771, 48.88171	ãmã̄s	ã m ã ̄ s	ämäs	ä m ä s	3
70	Co q 3	III_13_0011	Wasserburg Kreis Colmar (Wasserbourg), Wasserburg	7.15948, 48.00283	åmeise	å m ei s e	omeise	o m ei s e	1
71	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	hämäse	h ä m ä s e	ämäs	ä m ä s	2
72	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	omeis	o m ei s	omeise	o m ei s e	1
73	Co T15	III_16_0010	Ballersdorf, Ballersdorf	7.1624, 47.625	omaisa	o m a i s a	omeisa	o m ei s a	1
74	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	omeise	o m ei s e	åmeise	å m ei s e	1
75	Co k 1	III_13_0016	Griesbach (Griesbach-Au-Val), Griesbach	7.17071, 48.03351	ameis	a m ei s	ameisa	a m ei s a	1
76	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	ämäss	ä m ä ss	ämäse	ä m ä s e	1
77	Hag N 17	III_6_0017	Berg, Rexingen, Rexingen	7.17654, 48.90012	ämäs	ä m ä s	ameise	a m ei s e	4
78	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	ōmeis	ō m ei s	omeis	o m ei s	1
79	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	omeis	o m ei s	omeisa	o m ei s a	1
80	Co F2	III_14_0097	Sennheim (Cerany), Sennheim	7.17837, 47.80918	omais	o m a i s	omeisa	o m ei s a	2
81	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	åmeis	å m ei s	omeis	o m ei s	1
82	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	ämäs	ä m ä s	ämäse	ä m ä s e	1
83	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	åmais	å m a i s	omeise	o m ei s e	3
84	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	omeise	o m ei s e	omais	o m a i s	2
85	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	ämäs	ä m ä s	emäs	e m ä s	1
86	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	ǟmäse	ǟ m ä s e	ämäse	ä m ä s e	1
87	Hag F 1	III_5_0037	Dehlingen, Dehlingen	7.19095, 48.98016	ämäs	ä m ä s	ämeis	ä m ei s	2
88	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	ōmeisa	ō m ei s a	omeise	o m ei s e	2
89	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	emäse	e m ä s e	ämäs	ä m ä s	2
90	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	omeise	o m ei s e	ameise	a m ei s e	1
91	Co k 11	III_13_0027	Sulzbach (Soultzbach-Les-Bains), Sulzbach	7.20324, 48.03797	ameis	a m ei s	omeis	o m ei s	1
92	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	ǟmǟs	ǟ m ǟ s	ameise	a m ei s e	4
93	Co k 9	III_13_0014	Weier (Wihr-Au-Val), Weier im Tal	7.20558, 48.05217	omäjs	o m ä j s	omejs	o m e j s	1
94	Hag N 16	III_6_0028	Sieweiler (Siewiller), Sieweiler	7.20676, 48.84318	ämeise	ä m ei s e	emeise	e m ei s e	1
95	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	omeis	o m ei s	omeisa	o m ei s a	1
96	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	ämäß	ä m ä ß	ämäs	ä m ä s	1
97	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	omais	o m a i s	omeis	o m ei s	1
98	Hag N 12	III_6_0023	Aßweiler (Asswiller), Assweiler	7.2198, 48.88035	emǟs	e m ǟ s	amäs	a m ä s	2
99	Hag F 2	III_5_0042	Bütten (Butten), Bütten	7.2205, 48.97095	ämmäs	ä mm ä s	ämäs	ä m ä s	1
100	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	ōmeis	ō m ei s	ameis	a m ei s	1
101	Co N11	III_15_0017	Galfingen (Galfingue), Galfingen	7.22481, 47.70563	omeisĕ	o m ei s ĕ	omeisa	o m ei s a	1
102	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	omaisa	o m a i s a	omeis	o m ei s	2
103	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	omeisa	o m ei s a	omeise	o m ei s e	1
104	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	åmaisa	å m a i s a	omeisa	o m ei s a	2
105	Co r 8/2, Co r 8/1	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	omais	o m a i s	omeise	o m ei s e	2
106	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	omais	o m a i s	omaise	o m a i s e	1
107	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	ämäß	ä m ä ß	ämäss	ä m ä ss	2
108	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	ūmeis	ū m ei s	omeise	o m ei s e	2
109	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	ämeis	ä m ei s	ämeise	ä m ei s e	1
110	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	ämäs	ä m ä s	ameis	a m ei s	3
111	Co y 11	III_14_0029	Isenheim (Issenheim), Isenheim	7.25365, 47.90288	ōmais	ō m a i s	omeis	o m ei s	2
112	Hag N 6	III_6_0022	Strut (Struth), Strut	7.25475, 48.89009	hemeise	h e m ei s e	ämeise	ä m ei s e	2
113	Co r 3	III_13_0110	Westhalten, Westhalten	7.2595, 47.95742	åmeisa	å m ei s a	omeisa	o m ei s a	1
114	Co y 8	III_14_0024, III_14_0023	Bollweiler (Bollwiller), Bollweiler	7.25961, 47.86006	omais	o m a i s	omeis	o m ei s	1
115	Co c 1	III_12_0081	Kaysersberg, Kaysersberg	7.2617, 48.13853	omäis	o m ä i s	omäise	o m ä i s e	1
116	Co Ub 6	III_17_0068	Winkel, Winkel	7.26347, 47.46074	omaisa	o m a i s a	omeise	o m ei s e	2
117	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	omaisa	o m a i s a	omaise	o m a i s e	1
118	Co N8/1, Co N8/2	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	omeisa	o m ei s a	omeise	o m ei s e	1
119	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	åmaisa	å m a i s a	omaisa	o m a i s a	1
120	Co N10	III_15_0026, III_15_0025	Frönigen, Fröningen	7.26801, 47.69023	omeisea	o m ei s e a	omeise	o m ei s e	1
121	Hag U 3	III_6_0033	Schönburg (Schoenbourg), Schönburg	7.26823, 48.83392	emeis	e m ei s	e̠meis	e ̠ m ei s	1
122	Hag N 7	III_6_0035	Petersbach, Petersbach	7.26874, 48.86912	ämeise	ä m ei s e	emeis	e m ei s	2
123	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	umeisa	u m ei s a	omais	o m a i s	3
124	Co c 6	III_12_0084	Niedermorschweiher, Niedermorschweiher	7.27596, 48.09972	åmeis	å m ei s	omeis	o m ei s	1
125	Co U 8	III_16_0030	Wittersdorf, Wittersdorf	7.27817, 47.62015	ameise	a m ei s e	omeisa	o m ei s a	2
126	Co c 4	III_12_0085	Türkheim (Turckheim), Türkheim	7.27884, 48.0862	ōmaïse	ō m a ï s e	omaïse	o m a ï s e	1
127	Hag N 3	III_6_0020	Frohmühl (Frohmuhl), Frohmühl	7.28007, 48.90754	hämis	h ä m i s	hämeis	h ä m ei s	1
128	Co k 7	III_13_0021	Häusern, Häusern	7.28067, 48.03226	omais	o m a i s	omeis	o m ei s	1
129	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	omaisä	o m a i s ä	omeise	o m ei s e	2
130	Hag U 2	III_7_0034	Graufthal, Grauftal	7.28092, 48.81935	emeis	e m ei s	emais	e m a i s	1
131	Co F6	III_14_0104	Lutterbach, Lutterbach	7.28171, 47.7605	amaïsa	a m a ï s a	omeisa	o m ei s a	3
132	Co y 10	III_14_0030	Rädersheim (Raedersheim), Rädersheim	7.28212, 47.88747	omeise	o m ei s e	omeisen	o m ei s e n	1
133	Co k 13	III_13_0017	Vöklinshofen (Voegtlinshoffen), Vöklinshofen	7.28224, 48.01954	omaïs	o m a ï s	omeis	o m ei s	2
134	Co c 12	III_12_0082	Ammerschweier, Ammerschweier	7.28484, 48.12465	omäis	o m ä i s	omeis	o m ei s	1
135	Co c 5	III_12_0083	Katzenthal, Katzental	7.28497, 48.10796	ōmeis	ō m ei s	omais	o m a i s	2
136	Stra G 7	III_11_0001	Bassenberg (Bassemberg), Bassenberg	7.28546, 48.33566	omeise	o m ei s e	ômeis	ô m ei s	2
137	Co c 7	III_12_0080	Kientzheim, Kientzheim	7.28695, 48.13649	u̠meis	u ̠ m ei s	omȇis	o m ȇ i s	3
138	Stra G 4	III_11_0008	St. Martin (Saint-Martin), St. Martin	7.28942, 48.35047	umais	u m a i s	omeisa	o m ei s a	3
139	Co r 10/2, Co r 10/1	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	omeis	o m ei s	omeise	o m ei s e	1
140	Co y 12	III_14_0032	Merxheim, Merxheim	7.29205, 47.91022	omais	o m a i s	omeise	o m ei s e	2
141	Stra G 2	III_11_0004, III_11_0003	Breitenbach, Breitenbach	7.2921, 48.36514	ōmeis	ō m ei s	omeis	o m ei s	1
142	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	ōmaisa	ō m a i s a	omaisa	o m a i s a	1
143	Hag U 1	III_7_0033	Etschburg (Eschbourg), Eschburg	7.29591, 48.81267	emais	e m a i s	emaïs	e m a ï s	1
144	Stra s 3	III_10_0003	Mühlbach (Muhlbach-Sur-Bruche), Mühlbach	7.29709, 48.51659	ameis	a m ei s	ămäis	ă m ä i s	2
145	Co k 12	III_13_0022	Obermorschweier, Obermorschweier	7.30037, 48.01773	omeis	o m ei s	ameise	a m ei s e	2
146	Stra l 1, Stra l 3	III_9_0005, III_9_0007	Engenthal, Engental, Engental-Windsburg, Engental	7.30153, 48.63467	åmeis	å m ei s	ameise	a m ei s e	2
147	Stra O 4	III_11_0086	Wanzel (La Vancelle), Wanzel	7.30201, 48.28406	omais	o m a i s	omeise	o m ei s e	2
148	Stra G 6	III_11_0007, III_11_0005	Weiler (Villé), Weiler, Weiler, ortsteil Erlenbach	7.30273, 48.34253	ōmejs	ō m e j s	omeise	o m ei s e	3
149	Co N4	III_15_0022	Didenheim, Didenheim	7.30295, 47.71749	ōmaisaͤ	ō m a i s a ͤ	omeisa	o m ei s a	3
150	Co y 9	III_14_0031	Ungersheim, Ungersheim	7.30418, 47.87789	umeis	u m ei s	ohmeis	o h m ei s	2
151	Co k 14	III_13_0020	Egisheim, Egisheim	7.30455, 48.04168	omeis	o m ei s	omais	o m a i s	1
152	Co c 10	III_12_0086	Ingersheim, Ingersheim	7.30725, 48.0936	umeis	u m ei s	umeise	u m ei s e	1
153	Co N7	III_15_0024	Flachslanden (Flaxlanden), Flachslanden	7.30924, 47.69692	omeisa	o m ei s a	o̊meise	o ̊ m ei s e	2
154	Stra O 2	III_11_0084	Neukirch (Neuve-Église), Neukirch	7.31338, 48.32872	oumäis	o u m ä i s	onmäis	o n m ä i s	1
155	Stra V 6	III_12_0006	Hunaweier (Hunawihr), Hunaweier	7.31671, 48.18091	omeis	o m ei s	omais	o m a i s	1
156	Co N16	III_15_0023	Brunnstatt (Brunstatt), Brunstatt	7.31747, 47.72106	omaisa	o m a i s a	omeisa	o m ei s a	1
157	Stra V 5	III_12_0007	Zellenberg, Zellenberg	7.31874, 48.17063	omeis	o m ei s	omeisa	o m ei s a	1
158	Hag N 8	III_6_0032	Lützelstein (La Petite-Pierre), Lützelstein	7.32076, 48.85864	emeis	e m ei s	emeise	e m ei s e	1
159	Co c 13	III_12_0077, III_12_0076	Mittelweier, Mittelweier	7.32094, 48.14982	ōmeis	ō m ei s	omeis	o m ei s	1
160	Co c 3	III_12_0075	Bebelnheim (Beblenheim), Bebelnheim	7.32264, 48.15802	omais	o m a i s	omeis	o m ei s	1
161	Co c 8	III_12_0078	Bennweier, Bennweier	7.32417, 48.14496	õmais	õ m a i s	umeise	u m ei s e	3
162	Stra s 2	III_10_0004	Urmatt, Urmatt	7.32457, 48.52675	ameis	a m ei s	ameise	a m ei s e	1
163	Stra V 4	III_12_0005	Rappoltsweiler (Ribeauvillé), Rappoltsweiler	7.32486, 48.19355	ōmaïs	ō m a ï s	omaïs	o m a ï s	1
164	Stra O 3	III_11_0085	Diefenbach (Dieffenbach-Au-Val), Diefenbach	7.32766, 48.31529	omais	o m a i s	omeis	o m ei s	1
165	Co k 10	III_13_0026	Herlisheim (Herrlisheim), Herlisheim	7.32932, 48.01677	ōmeis	ō m ei s	omeise	o m ei s e	2
166	Stra G 1	III_11_0002	Le Hohwald, Hohwald	7.33005, 48.40339	åmäjs	å m ä j s	åmäis	å m ä i s	1
167	Stra s 1/1, Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046, 48.5499	āmeise	ā m ei s e	ameis	a m ei s	2
168	Stra P 1	III_11_0091	St Moritz (Saint-Maurice), St. Moritz	7.33562, 48.32669	ōmeis	ō m ei s	omeis	o m ei s	1
169	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	ōomaise	ō o m a i s e	oomeise	oo m ei s e	2
170	Hag G 1	III_5_0052	Rosteig, Rosteig	7.33838, 48.9327	hämeise	h ä m ei s e	håmeise	h å m ei s e	1
171	Co G2	III_14_0124	Wittenheim, Wittenheim	7.33993, 47.81085	ohmaïs	o h m a ï s	omeise	o m ei s e	4
172	Stra m 1	III_9_0013	Birkenwald, Birkenwald	7.34505, 48.65874	ameïs	a m e ï s	ameis	a m ei s	1
173	Hag O 3	III_6_0036	Zittersheim, Zittersheim	7.34551, 48.89955	ämeis	ä m ei s	emeise	e m ei s e	2
174	Stra e 1	III_7_0047	Otterstal, Ottersthal	7.34837, 48.75567	ameise	a m ei s e	ameis	a m ei s	1
175	Stra e 16	III_8_0039, III_8_0040	Tal bei Maursmünster (Marmoutier), Tal-Maursmünster	7.35204, 48.70268	amäs	a m ä s	ameis	a m ei s	2
176	Co z 6	III_14_0036	Regisheim (Réguisheim), Regisheim	7.35308, 47.89742	omais	o m a i s	omeis	o m ei s	1
177	Co z 1	III_14_0034	Ensisheim, Ensisheim	7.35432, 47.86522	ōmeis	ō m ei s	omais	o m a i s	2
178	Hag V 10	III_7_0044	Eckartsweiler, Eckartsweiler	7.357, 48.76744	amäs	a m ä s	amēs	a m ē s	1
179	Stra W 3	III_12_0011	Rodern, Rodern	7.35716, 48.22457	omeisa	o m ei s a	omeis	o m ei s	1
180	Co G1	III_14_0125	Rülisheim, Rülisheim	7.35868, 47.82216	ōmaisa	ō m a i s a	omeisa	o m ei s a	2
181	Hag O 4	III_6_0037	Erkartsweiler (Erckartswiller), Erkartsweiler	7.3596, 48.87532	āmeis	ā m ei s	ämeis	ä m ei s	1
182	Co O4	III_15_0034	Brubach Landkreis Mülhausen, Brubach	7.35964, 47.70073	omeisa	o m ei s a	omeise	o m ei s e	1
183	Co G8/1, Co G8/2	III_14_0129	Modenheim, Modenheim	7.35997, 47.76894	ameise	a m ei s e	omeise	o m ei s e	1
184	Hag V 9	III_7_0045, III_7_0046	St. Johann (Saint-Jean-Saverne), St. Johann	7.36064, 48.76931	ameis	a m ei s	ameise	a m ei s e	1
185	Stra W 7	III_12_0012, III_12_0010	Rohrschweier (Rorschwihr), Rohrschweier	7.36295, 48.21541	omeis	o m ei s	umeise	u m ei s e	2
186	Co l 1/5, Co l 1/3, Co l 1/4, Co l 1/1, Co l 1/6, Co l 1/2	III_13_0030	Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar	7.36359, 48.08198	åmais	å m a i s	omeise	o m ei s e	3
187	Stra e 2/3, Stra e 2/1, Stra e 2/2	III_8_0029	Zabern, Zabern	7.36605, 48.73948	amaïss	a m a ï ss	ameise	a m ei s e	3
188	Co O8	III_15_0035	Niedersteinbrunn (Steinbrunn-Le-Bas), Niedersteinbrunn	7.36609, 47.67219	omeisa	o m ei s a	ameise	a m ei s e	2
189	Co Vd 5	III_17_0076, III_17_0075	Rädersdorf (Raedersdorf), Rädersdorf, Rädersdorf	7.3665, 47.47487	omeise	o m ei s e	ameise	a m ei s e	1
190	Co O9	III_15_0033	Mülhausen-Riedisheim, Mülhausen-Riedisheim	7.36836, 47.74966	ohmeïsa	o h m e ï s a	omais	o m a i s	4
191	Co G5	III_14_0126	Sausheim, Sausheim	7.3698, 47.78852	ohmeisa	o h m ei s a	omeise	o m ei s e	2
192	Co d 1	III_12_0088	Ostheim, Ostheim	7.37011, 48.1551	omeis	o m ei s	ōmais	ō m a i s	2
193	Stra m 2	III_8_0044	Salental, Salental	7.37043, 48.66739	ameise	a m ei s e	ameis	a m ei s	1
