	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
42	TUTT P2	III_37_0014	Bietingen, Bietingen	8.73023, 47.73862	wurmåsle	w u r m å s l e	wurmoasle	w u r m o a s l e	2
43	TUTT A8	III_35_0029	Anselfingen, Anselfingen	8.76516, 47.84558	wurmmåsle	w u r mm å s l e	wurmoasle	w u r m o a s l e	2
44	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	wormosele	w o r m o s e l e	wurmosle	w u r m o s l e	2
45	TUTT A9	III_35_0030, III_35_0031	Neuhausen (b. Engen), Neuhausen	8.77423, 47.8379	wurmoasle	w u r m o a s l e	wurmosle	w u r m o s l e	1
46	TUTT H1	III_36_0030	Ehingen, Ehingen	8.80075, 47.82351	wormosle	w o r m o s l e	wurmosla	w u r m o s l a	2
47	TUTT J4	III_36_0150	Singen, Singen	8.83317, 47.76378	wourmmosle	w o u r mm o s l e	wurmosle	w u r m o s l e	2
48	TUTT J2 /1	III_36_0052	Schlatt (unter Krähen), Schlatt	8.83529, 47.80435	wurmasle	w u r m a s l e	wurmosle	w u r m o s l e	1
49	TUTT M6	III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	wūrmaisle	w ū r m a i s l e	wurmaisle	w u r m a i s l e	1
50	TUTT M6	III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	wūrmaisle	w ū r m a i s l e	wurmeisle	w u r m ei s l e	2
51	TUTT U14	III_38_0009, III_38_0008	Küßnach, Küssnach	8.36574, 47.59396	wurmmaisle	w u r mm a i s l e	wurmeisel	w u r m ei s e l	4
52	TUTT U14	III_38_0009, III_38_0008	Küßnach, Küssnach	8.36574, 47.59396	wurmmaisle	w u r mm a i s l e	wurmeisle	w u r m ei s l e	2
53	TUTT G1	III_36_0018, III_36_0017	Fützen, Fützen	8.5291, 47.80794	wormosle	w o r m o s l e	wurmosle	w u r m o s l e	1
54	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	wurmåsle	w u r m å s l e	wurmosle	w u r m o s l e	1
55	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	wormosla	w o r m o s l a	wurmosle	w u r m o s l e	2
56	TUTT H12	III_36_0032, III_36_0031	Beuren a(m) R(ied), Büsslingen, Beuren	8.6839, 47.79252	wurmosele	w u r m o s e l e	wurmausel	w u r m a u s e l	3
57	TUTT H12	III_36_0032, III_36_0031	Beuren a(m) R(ied), Büsslingen, Beuren	8.6839, 47.79252	wurmosele	w u r m o s e l e	wurmmosle	w u r mm o s l e	2
58	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	wormosele	w o r m o s e l e	wormosle	w o r m o s l e	1
59	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	wormosele	w o r m o s e l e	wurmosle	w u r m o s l e	2
60	TUTT J4	III_36_0150	Singen, Singen	8.83317, 47.76378	wormmosle	w o r mm o s l e	wurmosle	w u r m o s l e	2
61	TUTT J4	III_36_0150	Singen, Singen	8.83317, 47.76378	wourmmosle	w o u r mm o s l e	wurmosle	w u r m o s l e	2
