	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co Va 9	na	Buchsweiler (Bouxwiller)	7.34362, 47.50479	magdalenpflüma	na	999	magdalenpflüma	na	999	Magdalenapflüma	na	999
1	Co Va 4/2	na	Volkensberg (Folgensbourg)	7.4473, 47.55147	magdalenapflüma	na	999	magdalenapflüma	na	999	Magdalenapflüma	na	999
