	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
47	Hag T 4	III_7_0013	Goerlingen, Görlingen	7.08247, 48.79646	prumme	brümme	2	prume	prüme	1	Pflaume	Pflaume	0
48	Hag x 2	III_4_0053	Herbitzheim, Herbitzheim	7.08355, 49.01459	prumm	prumm	0	prum	prum	0	Pflaume	Pflaume	0
49	Hag E 5	III_5_0033	Saarwerden (Sarrewerden), Saarwerden	7.08411, 48.9218	brüme	prümme	2	prüme	prüme	0	Pflaume	Pflaume	0
50	Hag M 10	III_6_0012	Bärendorf (Baerendorf), Bärendorf	7.08463, 48.83742	prume	brumme	2	prume	prume	0	Pflaume	Pflaume	0
51	Hag E 6/2, Hag E 6/1	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	brümm	brümme	1	prüm	prüme	1	Pflaume	Pflaume	0
52	Co i 10	III_13_0007	Mühlbach (Muhlbach-Sur-Munster), Mühlbach	7.08731, 48.02582	pflümme	pflümma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
53	Hag x 1	III_4_0044	Silzheim (Siltzheim), Silzheim	7.09071, 49.0616	prum	prumm	1	prum	prum	0	Pflaume	Pflaume	0
54	Co M3	III_15_0003	Niedersulzbach (soppe-Le-Bas), Niedersulzbach	7.09079, 47.71688	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
55	Co M1	III_15_0002	Gewenheim, Gewenheim	7.0913, 47.75291	pflüma	pflüme	1	pflüme	pflüme	0	Pflaume	Pflaume	0
56	Co T2	na	Niedertraubach (traubach-Le-Haute)	7.09169, 47.66903	pflūme	na	999	pflume	na	999	Pflaume	na	999
57	Co T8	III_16_0017	Retzweiler, Retzweiler	7.09315, 47.63072	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
58	Co E6	III_14_0093	Leimbach, Leimbach	7.09999, 47.79305	pflüma	pfluuma	2	pflüme	pflume	1	Pflaume	Pflaume	0
59	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	pflümm	pflüm	1	pflüm	pflüm	0	Pflaume	Pflaume	0
60	Co i 9	III_13_0004, III_13_0003	Stossweier, Stossweier	7.10163, 48.05432	pflümm	pflüm, pflüma	1	pflüm	pflüme, pflüm	0	Pflaume	Pflaume	0
61	Co i 2	III_13_0009	Sulzern (Soultzeren), Sulzern	7.10254, 48.06373	pflüm	pflüm	0	pflüm	pflüm	0	Pflaume	Pflaume	0
62	Co x 7	III_14_0014	Goldbach-Altenbach, Goldbach-Altenbach	7.10326, 47.87359	pflūme	pflume	1	pflume	pflume	0	Pflaume	Pflaume	0
63	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	pflüme	pflüma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
64	Co T11	na	Mansbach (Manspach)	7.10508, 47.6176	blumba	na	999	plumbe	na	999	Pflaume	na	999
65	Hag T 3	III_7_0008	Rauweiler, Rauweiler	7.10907, 48.81139	prumme	prümm	2	prume	prüm	2	Pflaume	Pflaume	0
66	Hag M 3	III_6_0004	Burbach, Burbach	7.11226, 48.90144	brümm	prümm	1	prüm	prüm	0	Pflaume	Pflaume	0
67	Co M9	III_15_0009	Diefmatten Kreis Altkirch, Diefmatten	7.11319, 47.70828	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
68	Co T7	III_16_0007	Wolfersdorf, Wolfersdorf	7.1132, 47.63625	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
69	Hag T 1	III_6_0011	Hirschland, Hirschland	7.11324, 48.83701	prümme	prümme	0	prüme	prüme	0	Pflaume	Pflaume	0
70	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	pflümă	pflüma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
71	Hag M 8	III_6_0007	Eschweiler (Eschwiller), Eschweiler	7.11652, 48.8596	prüme	brümme	2	prüme	prüme	0	Pflaume	Pflaume	0
72	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	pflüm	pflüme	1	pflüm	pflüme	1	Pflaume	Pflaume	0
73	Co T13	III_16_0003	St. Ulrich bei Dammerkirch, St. Ulrich	7.11911, 47.59537	pflüma	pflṻma	2	pflüme	pflüme	0	Pflaume	Pflaume	0
74	Co E8	III_14_0095	Alttann (Vieux-Thann), Alttann	7.12206, 47.80704	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
75	Co q 8	III_13_0102	Sengern, Sengern	7.12209, 47.94246	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
76	Hag E 4	III_5_0032	Rimsdorf, Rimsdorf	7.12568, 48.92923	prümme	prüm	2	prüme	prüm	1	Pflaume	Pflaume	0
77	Co i 5	III_13_0002	Hohrod, Hohrod	7.12607, 48.05444	pflümm	pflümm	0	pflüm	pflüm	0	Pflaume	Pflaume	0
78	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	prümm	brümm	1	prüm	prüm	0	Pflaume	Pflaume	0
79	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann), Lintal	7.12943, 47.94619	pflüma	pflüm	1	pflüme	pflüm	1	Pflaume	Pflaume	0
80	Hag M 7	III_6_0016	Eyweiler (Eywiller), Eyweiler	7.13172, 48.8709	brüm	prüm	1	prüm	prüm	0	Pflaume	Pflaume	0
81	Co i 1/2, Co i 1/1	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	pflüm, pflüma	pflüm	0	pflüme, pflüm	pflüm	0	Pflaume	Pflaume	0
82	Co T5	III_16_0004	Gommersdorf, Gommersdorf	7.13318, 47.64299	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
83	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	pflüma	pfüma, pflaume	1	pflüme	pflaume, pflüme	0	Pflaume	Pflaume	0
84	Co i 8	III_13_0001	Hohrodberg, Hohrodberg	7.13528, 48.06037	pflüm	pflümà	1	pflüm	pflüme	1	Pflaume	Pflaume	0
85	Co Vc 2	III_16_0011	Hindlingen, Hindlingen	7.13734, 47.57341	pflüma	pflühma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
86	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen), Völlerdingen	7.14098, 48.9622	brumme	brümme	1	prume	prüme	1	Pflaume	Pflaume	0
87	Hag M 4	na	Tal bei Drulingen (Thal-Drulingen)	7.1452, 48.90983	brüm	na	999	prüm	na	999	Pflaume	na	999
88	Co i 4	III_13_0010	Eschbach, Eschbach	7.14594, 48.02896	pflüme	pflühma	2	pflüme	pflüme	0	Pflaume	Pflaume	0
89	Co T14	na	Füllern (Fulleren)	7.14596, 47.59468	pflüma	na	999	pflüme	na	999	Pflaume	na	999
90	Co q 7	III_13_0099	Lautenbachzell, Lautenbachzell	7.14925, 47.94057	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
91	Co T3	III_16_0008	Büttweiler (Buethwiller), Bütweiler	7.14982, 47.65627	pflüma	pflaume	3	pflüme	pflaume	2	Pflaume	Pflaume	0
92	Co M4	III_15_0014	Oberburnhaupt (Burnhaupt-Le-Haut), Oberburnhaupt	7.14988, 47.72886	pflümā	pflümā	0	pflüme	pflüme	0	Pflaume	Pflaume	0
93	Co Vc 1	III_17_0002	Friesen, Friesen	7.15001, 47.56535	pflüme	pflüma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
94	Co E11	III_14_0099	Niederasbach (Aspach-Le-Bas), Niederaspach	7.15065, 47.7618	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
95	Hag E 3	III_5_0031	Domfessel, Domfessel	7.15171, 48.95143	brümm	brümm	0	prüm	prüm	0	Pflaume	Pflaume	0
96	Hag M 5	III_6_0008	Berg, Berg	7.1532, 48.89487	brümm	brümm	0	prüm	prüm	0	Pflaume	Pflaume	0
97	Co E12	III_14_0096	Steinbach, Steinbach	7.15487, 47.82041	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
98	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	pflǖm	pflum	1	pflüm	pflum	1	Pflaume	Pflaume	0
99	Co T4	III_16_0009	Hagenbach, Hagenbach	7.15712, 47.65028	pflüme	pflüma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
100	Hag M 6	III_6_0009	Güngweiler (Gungwiller), Gu[e]ngweiler	7.15771, 48.88171	brümmä	brümme	1	prüme	prüme	0	Pflaume	Pflaume	0
101	Co q 2	III_13_0100	Lautenbach (Kreis Tann), Lautenbach	7.15877, 47.9414	pflüm	pflüm	0	pflüm	pflüm	0	Pflaume	Pflaume	0
102	Co q 3	III_13_0011	Wasserburg Kreis Colmar (Wasserbourg), Wasserburg	7.15948, 48.00283	pflüm	plaume	4	pflüm	plaume	4	Pflaume	Pflaume	0
103	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	brümme	prüm	3	prüme	prüm	1	Pflaume	Pflaume	0
104	Co M5	III_15_0013	Niederburnhaupt (Burnhaupt-Le-Bas), Niederburnhaupt	7.16039, 47.71674	pflüma	pfluma	1	pflüme	pflume	1	Pflaume	Pflaume	0
105	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	pflüma	pflaume	3	pflüme	pflaume	2	Pflaume	Pflaume	0
106	Co T15	III_16_0010	Ballersdorf, Ballersdorf	7.1624, 47.625	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
107	Co Ua 11	III_17_0031	Pfetterhausen (Pfetterhouse), Pfetterhausen	7.16635, 47.50105	pflüma	pflaume	3	pflüme	pflaume	2	Pflaume	Pflaume	0
108	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	pflüme	pflume	1	pflüme	pflume	1	Pflaume	Pflaume	0
109	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	pflume	pflüma	2	pflume	pflüme	1	Pflaume	Pflaume	0
110	Co k 1	III_13_0016	Griesbach (Griesbach-Au-Val), Griesbach	7.17071, 48.03351	pflüm	pflüma	1	pflüm	pflüme	1	Pflaume	Pflaume	0
111	Co k 2	III_13_0015	Günsbach (Gunsbach), Günsbach	7.17323, 48.0464	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
112	Hag F 6	III_5_0041	Mackweiler (Mackwiller), Mackweiler	7.17502, 48.9258	brüm	brüm	0	prüm	prüm	0	Pflaume	Pflaume	0
113	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	prümmä	prüm	2	prüme	prüm	1	Pflaume	Pflaume	0
114	Co Ua 14	III_17_0014	Niedersept (Seppois-le-Bas), Niedersept	7.17622, 47.53614	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
115	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	pflüm	pflühma	2	pflüm	pflüme	1	Pflaume	Pflaume	0
116	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	pflümå	pflǖma	2	pflüme	pflüme	0	Pflaume	Pflaume	0
117	Co F1	III_14_0101	Uffholz, Uffholz	7.17804, 47.81981	pflǖme	pflüma	2	pflüme	pflüme	0	Pflaume	Pflaume	0
118	Co F2	III_14_0097	Sennheim (Cerany), Sennheim	7.17837, 47.80918	pflǖme	pflüma	2	pflüme	pflüme	0	Pflaume	Pflaume	0
119	Stra V 1, Stra U 1/2, Stra U 1/1	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	pflǖm, pflüm	pflüme	1	pflüm	pflüme	1	Pflaume	Pflaume	0
120	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	prümme	prüme	1	prüme	prüme	0	Pflaume	Pflaume	0
121	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	pflüm, pflüma	pflüma	0	pflüme, pflüm	pflüme	0	Pflaume	Pflaume	0
122	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	pflüme	pfluma	2	pflüme	pflume	1	Pflaume	Pflaume	0
123	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	brüm̅̅e	brümm	3	prüme	prüm	1	Pflaume	Pflaume	0
124	Co Ua 5	III_17_0030	Largitzen, Largitzen	7.1873, 47.56163	pflüme	pflume	1	pflüme	pflume	1	Pflaume	Pflaume	0
125	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	prüme	prüm	1	prüme	prüm	1	Pflaume	Pflaume	0
126	Hag F 1	III_5_0037	Dehlingen, Dehlingen	7.19095, 48.98016	brüm	brümm	1	prüm	prüm	0	Pflaume	Pflaume	0
127	Co y 2	na	Jungholtz	7.1923, 47.88825	pflüma	na	999	pflüme	na	999	Pflaume	na	999
128	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	pflǖma	pflühma	2	pflüme	pflüme	0	Pflaume	Pflaume	0
129	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	brüme	brüm	1	prüme	prüm	1	Pflaume	Pflaume	0
130	Co r 4	III_13_0109	Winzfelden (Wintzfelden), Winzfelden	7.19806, 47.97442	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
131	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	pflüma	pflaume	3	pflüme	pflaume	2	Pflaume	Pflaume	0
132	Co k 11	III_13_0027	Sulzbach (Soultzbach-Les-Bains), Sulzbach	7.20324, 48.03797	pflüma	pflümm	1	pflüme	pflüm	1	Pflaume	Pflaume	0
133	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	prüm	brüm	1	prüm	prüm	0	Pflaume	Pflaume	0
134	Co k 9	III_13_0014	Weier (Wihr-Au-Val), Weier im Tal	7.20558, 48.05217	pflüm	pflüm	0	pflüm	pflüm	0	Pflaume	Pflaume	0
135	Hag N 16	III_6_0028	Sieweiler (Siewiller), Sieweiler	7.20676, 48.84318	pfrumme	brümmä	4	pfrume	prüme	2	Pflaume	Pflaume	0
136	Co y 4	III_14_0019	Wünheim, Wünheim	7.20969, 47.87406	pflüm	pfum	2	pflüm	pflum	1	Pflaume	Pflaume	0
137	Co y 5, Co y 13, Co y 14, Co y 13, 14	III_14_0027	Gebweiler (Guebwiller) , Gebweiler (Guebwiller), Gebweiler	7.21078, 47.9095	pflühma, pflüm, pflüma	pflüma	0	pflüme, pflüm	pflüme	0	Pflaume	Pflaume	0
138	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
139	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	brümme	brümm	1	prüme	prüm	1	Pflaume	Pflaume	0
140	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	pflüma	pflüm	1	pflüme	pflüm	1	Pflaume	Pflaume	0
141	Co N9	na	Ober- und Niederspechbach (Spechbach-Le-Haut)	7.2159, 47.68086	pflümă	na	999	pflüme	na	999	Pflaume	na	999
142	Co Ua 12	III_17_0012	Mooslargue, Moos	7.21833, 47.50939	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
143	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	pflüm	pflüme	1	pflüm	pflüme	1	Pflaume	Pflaume	0
144	Hag N 12	III_6_0023	Aßweiler (Asswiller), Assweiler	7.2198, 48.88035	prümme	brümm	2	prüme	prüm	1	Pflaume	Pflaume	0
145	Co U 12	III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
146	Co Ua 6	III_17_0013	Bisel, Bisel	7.22032, 47.53456	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
147	Hag F 2	III_5_0042	Bütten (Butten), Bütten	7.2205, 48.97095	brümme	brümme	0	prüme	prüme	0	Pflaume	Pflaume	0
148	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	pflüm	pflüma	1	pflüm	pflüme	1	Pflaume	Pflaume	0
149	Co N11	III_15_0017	Galfingen (Galfingue), Galfingen	7.22481, 47.70563	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
150	Co N15	III_15_0021	Heimsbrunn, Heimsbrunn	7.22696, 47.72682	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
151	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	pflümă	pflüma	1	pflüme	pflüme	0	Pflaume	Pflaume	0
152	Hag N 14	III_6_0030, III_6_0029	Ottweiler (Ottwiller), Ottweiler	7.23096, 48.86516	brüm	brüm, brümm	0	prüm	prüm	0	Pflaume	Pflaume	0
153	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	pflüma	pflüma	0	pflüme	pflüme	0	Pflaume	Pflaume	0
154	Co r 7/2	III_13_0106	Orschweier (Orschwihr), Orschweier	7.23248, 47.9323	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
155	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	pflüma	pflüema	1	pflüme	pflüeme	1	Pflaume	Pflaume	0
156	Co r 8/1, Co r 8/2	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	pflüm, pflüma	pflüma	0	pflüme, pflüm	pflüme	0	Pflaume	Pflaume	0
157	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	pflüem	pflüüm	1	pflüem	pflüm	1	Pflaume	Pflaume	0
158	Hag U 4	na	Büst (Bust)	7.2357, 48.82915	prümmä	na	999	prüme	na	999	Pflaume	na	999
159	Co k 15	III_13_0012	Zimmerbach, Zimmerbach	7.23755, 48.07261	pflüma	pflüme	1	pflüme	pflüme	0	Pflaume	Pflaume	0
160	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	prümm	prümm	0	prüm	prüm	0	Pflaume	Pflaume	0
161	Co U 1	na	Heidweiler (Heidwiller)	7.23995, 47.6597	pflühme	na	999	pflüme	na	999	Pflaume	na	999
162	Co U 7/2, Co U 7/1	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	pflüma	pflühme	2	pflüme	pflüme	0	Pflaume	Pflaume	0
163	Co F3/1, Co F3/2	III_14_0102	Wittelsheim, Wittelsheim	7.24063, 47.81047	pflüme	pflüme	0	pflüme	pflüme	0	Pflaume	Pflaume	0
164	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	pflühme	pflume	2	pflüme	pflume	1	Pflaume	Pflaume	0
165	Co Ua 1	III_17_0005	Heimersdorf, Heimersdorf	7.24206, 47.57224	pflūme	pflüma	2	pflume	pflüme	1	Pflaume	Pflaume	0
166	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	prüme	prümme	1	prüme	prüme	0	Pflaume	Pflaume	0
167	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	prüm	prüm	0	prüm	prüm	0	Pflaume	Pflaume	0
168	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	prümme	prümm	1	prüme	prüm	1	Pflaume	Pflaume	0
